team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
BLUE SOCKS,20,265,9.965672365137873,6975,6280,1614,215,872,831,173,0.2570063694267516,1105,75,29,1145,467.4786444444445,1355.61379,3.8075183710407243,1.2267998099547512,1,2,2,7,7,8,4,6,8,7,19,33,52,7,18
FREE BIRDS,23,240,9.249600312834746,7383,6546,1657,243,896,899,99,0.2531316834708219,1402,84,0,1353,629.7320300000001,1775.2979500000001,4.042502332382312,1.2662610199714694,4,3,4,1,5,10,2,10,3,3,17,28,45,8,18
ERIE LAKERS,23,191,8.16606061535766,7309,6487,1685,247,918,906,117,0.25975026977030985,1150,67,8,979,532.5155155555556,1521.42013,4.167512730434783,1.3229740260869565,6,4,6,2,9,5,3,3,2,1,27,14,41,9,18
FREE AT LAST,22,228,8.0696629619804785,7382,6499,1618,230,922,869,163,0.2489613786736421,1103,60,43,953,520.691378888889,1452.85294,4.2486150589301905,1.3171830825022666,2,5,3,6,1,4,6,1,1,2,17,14,31,10,18
WESTSIDE MARAUDERS,23,265,11.124971974687677,7596,6798,1746,258,961,935,157,0.25684024713150927,1284,79,59,1284,555.1970388888889,1562.420016,3.8915680295950152,1.2168380186915888,8,8,8,7,7,9,8,9,5,8,38,39,77,1,19
LOUISVILLE SLUGGERS,23,207,10.640737961965817,7515,6789,1757,257,964,934,178,0.2588010016202681,1021,66,64,1128,427.32923888888894,1253.82214,3.7668591087169445,1.2280334378060724,7,9,7,8,9,5,9,5,10,6,40,35,75,2,19
HOOSIERS,23,248,10.537041110455352,8050,7137,1789,275,1022,997,224,0.250665545747513,1103,69,38,999,469.1411811111111,1387.18512,3.827987878513146,1.2576474342701724,10,10,10,10,3,6,6,4,7,5,43,28,71,3,19
NATIONAL PASTIME,23,270,10.426005879983974,7479,6716,1725,242,915,892,135,0.2568493150684932,1254,78,52,1268,527.7461544444444,1516.1600600000002,3.7876518261562993,1.2090590590111645,5,5,5,3,8,8,7,7,9,9,26,40,66,4,19
MELONHEADS,23,244,9.955294419594194,7545,6706,1712,244,941,921,155,0.25529376677602145,1310,79,0,1270,561.2976922222223,1601.8140600000002,3.8562436870229013,1.222758824427481,6,7,6,6,5,9,3,8,6,7,30,33,63,5,19
BLUE SOCKS,20,265,9.868517760557404,7353,6614,1693,227,915,878,179,0.2559721802237678,872,60,59,929,368.9227877777778,1036.4653899999998,3.807689323394495,1.188607098623853,4,5,4,9,6,3,8,1,8,10,28,30,58,6,19
BIG RED MACHINE,23,203,9.809992537911514,7671,6780,1698,271,964,948,120,0.2504424778761062,1267,77,27,1171,554.5555122222222,1619.4504,3.939226211523283,1.2781771112865035,9,9,9,2,2,7,5,6,4,2,31,24,55,7,19
FREE BIRDS,23,237,9.039060960294044,7263,6469,1644,218,865,863,145,0.25413510588962746,1403,85,0,1335,632.5333466666666,1776.7975000000001,4.057590962223806,1.2664272986457592,3,4,3,5,4,10,3,10,2,4,19,29,48,8,19
ERIE LAKERS,23,191,8.28698089482537,7359,6536,1704,257,932,935,109,0.2607099143206854,1118,62,24,981,532.9198755555556,1508.30031,4.290052665474061,1.3491058228980324,7,6,8,1,10,4,4,3,1,1,32,13,45,9,19
FREE AT LAST,22,232,7.826215471283168,6868,6009,1494,211,849,800,139,0.24862705941088367,1034,62,78,975,455.29338222222225,1315.4633500000002,3.962901779497099,1.272208268858801,2,3,2,4,1,4,10,2,3,3,12,22,34,10,19
WESTSIDE MARAUDERS,22,270,11.076697370482448,7134,6371,1633,264,907,912,130,0.2563176895306859,1298,80,51,1315,544.3884622222222,1569.8574760000001,3.774650354391371,1.2094433559322035,9,4,5,4,6,9,6,9,9,9,28,42,70,1,20
LOUISVILLE SLUGGERS,23,203,10.751173291029753,7413,6676,1744,253,947,912,174,0.26123427201917315,1046,66,93,1068,452.6666533333334,1290.32027,3.8948373613766734,1.2335757839388144,7,7,5,8,10,4,10,4,5,8,37,31,68,2,20
NATIONAL PASTIME,23,260,10.517230179800308,7776,6994,1803,251,949,939,156,0.25779239348012584,1208,78,52,1187,524.0132122222223,1516.5370500000001,3.9040719453642385,1.2554114652317883,6,8,8,7,8,8,7,7,4,5,37,31,68,2,20
HOOSIERS,23,235,10.26550497470967,7953,7032,1760,262,1009,965,209,0.2502844141069397,1021,61,66,993,434.6183488888889,1293.62438,3.8311117923604305,1.2670170225269344,8,10,10,10,3,3,9,2,8,3,41,25,66,3,20
MELONHEADS,23,240,10.217906528598355,7479,6673,1702,241,934,915,177,0.2550576951895699,1338,82,0,1318,573.3241166666667,1652.4795700000002,3.856440246636771,1.235037047832586,5,5,6,9,4,10,1,10,7,7,29,35,64,4,20
BIG RED MACHINE,23,209,9.789676344461716,7705,6808,1684,275,958,940,113,0.24735605170387778,1204,74,59,1100,519.2927355555555,1518.25231,3.8817563289036543,1.2610069019933556,10,9,9,3,1,7,8,5,6,4,32,30,62,5,20
FREE BIRDS,23,256,9.137520775737055,7228,6393,1644,216,883,859,145,0.2571562646644768,1251,78,27,1269,555.9078800000001,1554.84621,3.9993372661870508,1.2428826618705036,2,2,4,5,7,8,4,8,3,6,20,29,49,6,20
BLUE SOCKS,17,265,9.368219653813854,6926,6243,1595,222,858,846,156,0.2554861444818196,748,51,29,781,295.6308622222223,870.50353,3.557055828877006,1.1637747727272727,3,1,3,7,5,2,5,1,10,10,19,28,47,7,20
ERIE LAKERS,23,199,8.358707414809308,7521,6677,1739,251,946,935,108,0.2604463082222555,1164,67,14,1001,556.4372877777778,1556.2515899999999,4.3023501632302406,1.3369859020618555,6,6,7,2,9,5,3,3,1,1,30,13,43,8,20
FREE AT LAST,22,223,8.0979798727438,7067,6205,1537,225,886,841,153,0.24770346494762288,1219,69,2,1138,557.5430700000001,1545.33046,4.1163967432321575,1.267703412633306,4,3,2,6,2,6,2,6,2,2,17,18,35,9,20
WESTSIDE MARAUDERS,23,267,10.979392057928374,7267,6462,1662,267,935,927,145,0.25719591457753016,1379,86,32,1357,590.9191122222221,1696.5356860000002,3.856614945612762,1.2302651820159538,10,7,8,4,7,9,4,9,7,8,36,37,73,1,21
NATIONAL PASTIME,23,264,10.581139986760947,7594,6831,1760,252,935,923,152,0.2576489533011272,1154,74,84,1139,499.0947711111111,1425.4588800000001,3.892420225303293,1.235232998266898,7,7,6,5,8,7,10,6,6,7,33,36,69,2,21
BLUE SOCKS,19,265,9.822946523773146,8058,7285,1864,246,983,966,157,0.2558682223747426,620,43,48,675,249.1644266666667,725.20457,3.616902967741936,1.1696847903225807,4,9,10,7,6,2,7,2,10,10,36,31,67,3,21
LOUISVILLE SLUGGERS,23,221,10.81019763677182,7940,7118,1861,259,1015,955,184,0.2614498454622085,1126,70,38,1123,501.12506333333334,1416.7201699999998,4.005440115452931,1.258188428063943,8,10,9,9,9,5,5,5,3,4,45,22,67,3,21
HOOSIERS,23,225,10.281402094853433,7645,6778,1699,245,962,924,221,0.2506639126586014,1177,73,39,1143,501.33310555555556,1483.4794000000002,3.8334731945624467,1.2603903143585389,3,8,7,10,3,6,6,7,8,3,31,30,61,4,21
MELONHEADS,23,248,9.937976394841735,7282,6459,1614,248,915,898,172,0.24988388295401764,1251,78,27,1251,526.0995933333334,1503.5991999999999,3.784889160671463,1.2019178257394083,6,4,4,8,2,8,3,8,9,9,24,37,61,4,21
BIG RED MACHINE,23,206,9.742703227034893,7468,6629,1665,260,932,927,117,0.2511691054457686,1190,70,54,1139,519.3014466666667,1495.63622,3.9274899327731094,1.2568371596638657,9,5,8,2,4,5,8,6,4,5,28,28,56,5,21
FREE BIRDS,23,253,9.203459325132478,7201,6404,1623,223,855,866,118,0.25343535290443475,1417,88,0,1395,615.3403011111112,1767.73214,3.908301136203247,1.2475173888496824,1,2,3,3,5,10,1,10,5,6,14,32,46,6,21
ERIE LAKERS,23,193,8.151503133733053,7440,6622,1732,247,934,922,112,0.26155240108728484,1192,64,16,994,573.6881911111112,1616.53811,4.331538355704699,1.3561561325503355,5,6,5,1,10,4,2,4,1,1,27,12,39,7,21
FREE AT LAST,22,235,8.203031113427214,7235,6326,1563,233,913,848,155,0.24707556117609863,1026,61,55,970,464.1033433333334,1304.96393,4.071081959064328,1.2718946686159842,2,3,2,6,1,3,9,3,2,2,14,19,33,8,21
LOUISVILLE SLUGGERS,23,213,10.779295278619031,7665,6899,1797,257,979,939,179,0.2604725322510509,978,64,93,1003,410.6004422222222,1215.02198,3.7785316768916157,1.242353762781186,8,9,9,9,9,4,10,3,10,6,44,33,77,1,22
WESTSIDE MARAUDERS,21,270,10.967190430057718,7232,6439,1662,253,932,904,170,0.25811461407050784,1199,76,32,1231,516.5969355555555,1465.128416,3.8777084403669724,1.2219586455379483,7,7,5,7,8,7,5,8,6,8,34,34,68,2,22
MELONHEADS,23,236,10.01479734046644,7447,6606,1661,249,936,916,173,0.25143808658795036,1362,83,0,1293,583.3413366666666,1687.63238,3.8546784361233475,1.239083979441997,6,8,8,8,3,9,2,9,7,7,33,34,67,3,22
HOOSIERS,23,238,10.555381121791413,7806,6917,1725,271,989,975,211,0.24938557177967327,1199,72,36,1108,527.7020244444444,1536.69323,3.9610660717264388,1.2816457297748125,10,10,10,10,2,6,6,5,4,3,42,24,66,4,22
NATIONAL PASTIME,23,262,10.33233310862046,7471,6693,1714,241,914,883,125,0.2560884506200508,1212,77,82,1184,509.7182744444445,1479.40065,3.7850366914191427,1.220627599009901,4,3,2,4,6,8,9,7,9,9,19,42,61,5,22
BIG RED MACHINE,23,207,9.673435219476238,7308,6469,1608,262,916,907,130,0.2485701035708765,1195,72,59,1158,509.24649666666664,1509.1141300000002,3.835329263598326,1.2628570125523013,9,4,7,5,1,6,7,6,8,4,26,31,57,6,22
BLUE SOCKS,20,265,10.016301501793464,7535,6789,1739,235,930,906,173,0.2561496538518191,956,63,29,996,412.7338811111112,1149.19798,3.8855700104602517,1.2020899372384937,3,6,6,8,7,3,4,2,5,10,30,24,54,7,22
FREE BIRDS,23,249,9.103241458887435,7326,6469,1655,226,891,878,110,0.25583552326480136,1341,84,0,1335,593.0836477777779,1678.31098,3.980427166293811,1.2515368978374348,1,1,1,2,5,10,2,10,3,5,10,30,40,8,22
ERIE LAKERS,23,193,8.152428586988469,7240,6451,1688,242,908,901,117,0.26166485816152535,1142,65,2,1037,519.844378888889,1470.7183999999997,4.096847119089317,1.2878444833625218,5,2,4,3,10,5,3,4,2,1,24,15,39,9,22
FREE AT LAST,22,230,8.209127929678958,7529,6671,1679,230,917,887,141,0.2516864038375056,1015,56,60,925,475.5764711111111,1306.7225,4.216934226600985,1.2874113300492611,2,5,3,6,4,2,8,1,1,2,20,14,34,10,22
WESTSIDE MARAUDERS,23,267,11.056124304454974,7442,6633,1703,256,943,925,139,0.256746570179406,1347,86,32,1370,574.6200255555556,1658.646306,3.8393320193021534,1.2313632561247216,8,8,8,5,8,10,5,10,7,7,37,39,76,1,23
LOUISVILLE SLUGGERS,23,206,10.692570211137392,7561,6805,1788,244,981,917,199,0.262747979426892,1060,65,60,1099,465.5845155555555,1324.48112,3.9530760754716976,1.2495104905660377,5,9,7,9,10,4,9,5,4,6,40,28,68,2,23
NATIONAL PASTIME,23,269,10.408667169767591,7541,6739,1719,246,926,895,136,0.25508235643270516,1276,81,52,1277,533.0697544444445,1550.2988500000001,3.759896387147336,1.2149677507836991,7,6,4,4,6,8,6,8,9,10,27,41,68,2,23
HOOSIERS,23,242,10.524061811187348,7879,6990,1740,279,1002,993,215,0.24892703862660945,1133,69,52,1012,502.96506111111114,1437.09613,3.9953093998234777,1.2683990556045894,10,10,10,10,2,6,6,3,3,3,42,21,63,3,23
BIG RED MACHINE,23,210,9.743573904526363,7531,6681,1676,266,935,935,128,0.2508606496033528,1171,69,54,1111,508.6092244444445,1471.49844,3.909037591801879,1.2566169427839453,9,7,9,3,3,6,8,6,6,5,31,31,62,4,23
MELONHEADS,23,246,9.977254698298411,7295,6468,1647,245,919,899,170,0.25463821892393323,1274,77,19,1261,538.51849,1552.0777200000002,3.804290745682889,1.2182713657770803,6,4,5,8,4,7,3,7,8,9,27,34,61,5,23
BLUE SOCKS,20,265,9.984168697045895,7404,6682,1713,227,920,887,156,0.25636037114636334,903,61,61,939,372.32584333333335,1102.6924,3.710888803986711,1.221143300110742,2,5,2,7,7,3,10,2,10,8,23,33,56,6,23
ERIE LAKERS,23,215,8.11122813020227,7240,6463,1688,244,907,906,119,0.26117901903140955,902,54,53,865,393.98618777777773,1146.77986,3.9311260421286023,1.2713745676274946,5,3,6,2,9,2,7,1,5,2,25,17,42,7,23
FREE BIRDS,23,240,9.27610844215469,7505,6645,1693,232,902,888,119,0.25477802859292703,1373,85,0,1350,617.9434333333334,1731.61314,4.050612454479243,1.2611894683175529,4,2,3,2,5,9,2,9,2,4,16,26,42,7,23
FREE AT LAST,22,220,7.997168064012014,7263,6383,1575,228,888,857,149,0.24674917750274167,1187,68,30,1020,557.5407744444445,1552.049,4.227352122999158,1.3075391743892164,3,1,1,6,1,5,4,4,1,1,12,15,27,8,23
WESTSIDE MARAUDERS,22,270,11.005263488043864,7694,6885,1785,254,979,942,158,0.25925925925925924,1131,72,43,1176,474.7985522222222,1369.1536560000002,3.778237816091954,1.210569103448276,7,9,9,5,8,6,7,6,9,10,38,38,76,1,24
LOUISVILLE SLUGGERS,23,219,10.742623070815597,7948,7175,1874,255,1003,954,190,0.26118466898954706,1060,64,69,1032,461.28096222222223,1345.2463500000001,3.9165364716981133,1.2691003301886794,8,10,10,9,10,5,9,5,4,3,47,26,73,2,24
HOOSIERS,23,244,10.453635080736774,7604,6765,1714,249,960,938,202,0.2533628972653363,1324,81,2,1256,554.7853422222222,1637.39259,3.7711994561933535,1.2367013519637462,6,8,8,10,5,8,3,8,10,6,37,35,72,3,24
NATIONAL PASTIME,23,258,10.243618702007792,7412,6629,1676,254,907,907,151,0.2528284809171821,979,64,141,1000,414.2538055555556,1192.08831,3.8082576608784477,1.2176591521961186,7,4,5,4,4,5,10,4,7,8,24,34,58,4,24
BLUE SOCKS,20,265,10.016395741150172,7535,6789,1739,235,930,906,173,0.2561496538518191,913,60,48,939,386.0292344444445,1106.78494,3.805326516977,1.2122507557502737,4,6,4,8,6,3,8,1,8,9,28,29,57,5,24
MELONHEADS,23,241,9.889300400119264,7227,6407,1617,238,906,886,168,0.2523802091462463,1344,84,0,1312,568.9652566666666,1644.3215000000002,3.8100352008928566,1.2234534970238098,5,3,3,7,3,10,2,9,6,7,21,34,55,6,24
BIG RED MACHINE,23,203,9.61899144169326,7413,6547,1611,275,927,924,110,0.24606690087062777,1260,77,27,1226,543.81672,1576.0033300000002,3.884405142857143,1.250796293650794,10,5,6,1,1,7,4,7,5,5,23,28,51,7,24
ERIE LAKERS,23,201,8.374666825693255,7340,6523,1697,258,931,934,112,0.2601563697685114,1102,64,30,949,528.6645811111111,1462.0623099999998,4.317587323049002,1.3267353085299454,9,7,7,2,9,5,5,2,1,1,34,14,48,8,24
FREE BIRDS,23,245,9.045949981379788,7305,6479,1661,222,883,869,117,0.2563667232597623,1353,82,0,1356,602.2057777777778,1708.3733300000001,4.005803399852181,1.2626558240946046,3,1,2,3,7,9,2,10,3,4,16,28,44,9,24
FREE AT LAST,22,224,8.063932722229374,7193,6316,1578,220,903,842,161,0.2498416719442685,1098,63,41,994,505.5147177777778,1406.51423,4.143563260473588,1.2809783515482696,2,2,1,6,2,4,6,3,2,2,13,17,30,10,24
LOUISVILLE SLUGGERS,23,210,10.764019994848283,7840,7085,1838,262,985,956,171,0.2594213126323218,1021,66,66,1080,431.2884988888889,1262.1273999999999,3.8017595396669934,1.236167874632713,9,9,10,9,9,6,9,4,8,6,46,33,79,1,25
WESTSIDE MARAUDERS,23,267,11.023260510694518,7323,6505,1661,274,939,939,135,0.25534204458109144,1366,85,32,1377,582.6534633333332,1675.5146860000002,3.8388588360175686,1.2265846896046855,10,6,8,3,6,10,6,10,6,7,33,39,72,2,25
BLUE SOCKS,20,265,9.989843396599065,7865,7092,1828,238,975,947,164,0.2577552171460801,836,57,29,858,350.9807966666667,1010.44022,3.7785013995215317,1.2086605502392345,2,8,9,7,7,5,5,1,10,10,33,31,64,3,25
HOOSIERS,23,225,10.363271676611149,7879,7000,1765,254,990,956,226,0.25214285714285717,1333,79,0,1203,606.8469633333334,1696.85478,4.097241312828207,1.2729593248312077,7,10,10,10,4,9,1,7,2,3,41,22,63,4,25
NATIONAL PASTIME,23,267,10.341200222886515,7447,6667,1720,240,916,882,137,0.25798710064496777,1212,77,82,1184,509.7182744444445,1479.40065,3.7850366914191427,1.220627599009901,4,4,2,4,8,8,10,6,9,8,22,41,63,4,25
BIG RED MACHINE,23,209,9.777924955290056,7475,6639,1664,258,932,917,138,0.2506401566500979,1181,73,59,1120,511.15387333333337,1498.4089900000001,3.8953301100762068,1.2687629043183744,8,5,6,5,2,7,8,5,5,4,26,29,55,5,25
MELONHEADS,23,238,9.937907514206623,7308,6501,1650,234,909,890,156,0.25380710659898476,1302,79,19,1280,551.5484033333333,1585.64027,3.8125465668202763,1.2178496697388634,1,2,3,6,5,9,2,9,7,9,17,36,53,6,25
FREE BIRDS,23,254,9.324217016136057,7327,6485,1635,239,890,891,134,0.25212027756360833,1278,79,27,1271,565.95559,1599.68098,3.985602746478873,1.2517065571205008,3,1,4,2,3,9,4,8,4,5,13,30,43,7,25
ERIE LAKERS,23,207,8.089744364356983,7235,6435,1673,244,913,905,115,0.25998445998445996,964,54,57,897,436.24896666666666,1251.0126200000002,4.0728637966804975,1.2977309336099587,5,3,5,1,10,4,7,2,3,2,24,18,42,8,25
FREE AT LAST,22,232,8.202569334627285,7788,6835,1691,248,971,920,167,0.24740307242136064,1004,57,22,900,467.4277988888889,1308.9222499999998,4.190089830677291,1.3037074203187249,6,7,7,8,1,5,3,3,1,1,29,13,42,8,25
WESTSIDE MARAUDERS,23,270,11.178064585609382,7484,6673,1719,267,961,945,153,0.2576052749887607,1349,86,32,1338,575.6856899999999,1672.3327660000002,3.8407495997034835,1.239683295774648,10,9,9,6,8,10,7,10,7,7,42,41,83,1,26
NATIONAL PASTIME,23,269,10.540803406799492,7640,6855,1760,254,940,927,147,0.2567469000729395,1067,69,103,1087,450.05215111111113,1309.18302,3.7961287347703845,1.2269756513589503,8,6,7,5,7,6,10,6,8,8,33,38,71,2,26
HOOSIERS,23,243,10.3269183821005,7984,7074,1770,267,1016,981,227,0.2502120441051739,1110,67,27,1055,465.51472333333334,1380.4719,3.774443702702703,1.2436683783783784,10,10,10,10,2,4,5,3,9,4,42,25,67,3,26
MELONHEADS,23,241,10.16061461209102,7552,6684,1666,252,949,914,182,0.2492519449431478,1347,82,0,1293,577.0932688888889,1637.31945,3.8558570304380106,1.2155304008908685,7,7,6,9,1,9,3,9,6,9,30,36,66,4,26
LOUISVILLE SLUGGERS,23,212,10.723076121162338,7368,6630,1732,244,951,907,174,0.261236802413273,1068,68,93,1069,466.3566011111111,1324.99424,3.929971357677902,1.2406313108614233,6,8,5,8,9,5,9,5,4,6,36,29,65,5,26
BIG RED MACHINE,23,218,9.755799955929822,7482,6632,1671,261,938,930,128,0.2519601930036188,1220,74,27,1207,526.4607900000001,1515.9011600000001,3.8837271393442627,1.2425419344262296,9,5,8,4,4,7,5,7,5,5,30,29,59,6,26
BLUE SOCKS,17,265,9.368219653813854,6926,6243,1595,222,858,846,156,0.2554861444818196,748,51,29,781,295.6308622222223,870.50353,3.557055828877006,1.1637747727272727,2,1,1,7,6,1,6,1,10,10,17,28,45,7,26
FREE BIRDS,23,245,9.317736864453485,7522,6656,1695,228,903,874,127,0.2546574519230769,1297,79,27,1281,583.2626033333333,1624.57521,4.047311819583655,1.252563770239013,3,2,2,3,5,8,5,8,3,3,15,27,42,8,26
ERIE LAKERS,23,188,8.195993959571991,7240,6451,1688,242,908,901,117,0.26166485816152535,1076,63,44,948,498.25135,1451.5253299999997,4.1675298791821564,1.3490012360594792,5,3,4,1,10,2,8,2,1,1,23,14,37,9,26
FREE AT LAST,22,224,8.255087144612713,7529,6653,1666,233,910,890,123,0.2504133473620923,1122,64,19,1063,512.7964211111112,1433.97234,4.113340276292336,1.2780502139037433,4,4,3,2,3,3,4,4,2,2,16,15,31,10,26
LOUISVILLE SLUGGERS,23,212,10.857725810441892,7744,6953,1836,249,997,935,181,0.26405867970660146,1153,71,36,1172,495.72581111111117,1437.40758,3.869498959236774,1.2466674588031224,7,9,8,9,10,5,5,6,6,6,43,28,71,1,27
WESTSIDE MARAUDERS,21,270,10.951717234299158,7232,6432,1656,264,928,921,143,0.2574626865671642,1229,78,32,1199,527.1941155555555,1489.585256,3.8606566639544346,1.212030314076485,9,7,7,5,8,8,4,8,7,8,36,35,71,1,27
HOOSIERS,23,241,10.406626268626699,7977,7084,1784,260,1004,974,228,0.2518351214003388,1115,72,30,1041,466.1314244444444,1415.3064900000002,3.762495802690583,1.2693331748878924,8,10,10,10,3,6,3,4,9,3,41,25,66,2,27
NATIONAL PASTIME,23,264,10.344564183470982,7517,6731,1720,244,917,897,136,0.25553409597385235,1212,77,82,1184,509.7182744444445,1479.40065,3.7850366914191427,1.220627599009901,5,6,6,4,6,7,9,7,8,7,27,38,65,3,27
MELONHEADS,23,239,9.896998440410188,7254,6450,1626,245,906,897,159,0.25209302325581395,1354,82,0,1330,583.7974544444444,1632.9468900000002,3.8804852954209745,1.206016905465288,6,3,6,8,4,9,2,9,4,9,27,33,60,4,27
BIG RED MACHINE,23,214,9.871938813366791,7724,6861,1720,266,964,940,116,0.2506923189039499,1177,70,46,1137,506.7132611111112,1484.17531,3.8746128717077326,1.2609815717926933,10,8,9,2,2,4,7,5,5,5,31,26,57,5,27
BLUE SOCKS,19,265,9.951968826196925,6975,6314,1618,227,870,859,154,0.25625593918276846,831,57,88,869,342.2462766666667,999.0475,3.7066383754512637,1.2022232250300842,2,1,3,6,7,1,10,1,10,10,19,32,51,6,27
FREE BIRDS,23,243,9.139803478047396,7305,6477,1645,226,878,881,134,0.2539756059904277,1379,84,0,1352,612.4290466666667,1745.1550900000002,3.9969988542422055,1.265522182741117,1,2,5,3,5,10,2,10,3,4,16,29,45,7,27
ERIE LAKERS,23,198,8.132613049003037,7267,6464,1684,240,907,897,114,0.26051980198019803,1010,58,38,962,468.5056877777777,1312.4551099999999,4.174803158415841,1.299460504950495,4,4,6,1,9,2,6,2,2,2,24,14,38,8,27
FREE AT LAST,22,219,8.230371194001812,7305,6402,1578,238,911,863,156,0.246485473289597,1104,62,49,994,527.8535977777777,1452.46067,4.303154329710145,1.3156346648550723,3,5,4,7,1,3,8,3,1,1,20,16,36,9,27
WESTSIDE MARAUDERS,23,266,11.143895188801407,7631,6796,1735,262,970,939,150,0.25529723366686286,1355,85,32,1355,584.8685133333332,1642.8115360000002,3.884735512915128,1.2124070376383764,9,8,9,6,6,10,5,10,8,9,38,42,80,1,28
LOUISVILLE SLUGGERS,23,209,10.586333616432249,7550,6775,1770,249,986,924,180,0.2612546125461255,1182,72,36,1177,515.9103255555556,1480.7580699999999,3.928251209813875,1.2527564043993231,5,10,7,9,9,6,6,6,6,6,40,30,70,2,28
NATIONAL PASTIME,23,260,10.48317114938039,7626,6834,1742,260,940,933,144,0.2549019607843137,1222,78,52,1223,528.9893133333333,1509.1576100000002,3.895993306055646,1.2349898608837973,8,6,8,5,5,8,9,7,7,7,32,38,70,2,28
MELONHEADS,23,248,10.295764519890474,7330,6520,1651,253,928,922,172,0.2532208588957055,1299,83,11,1282,546.25366,1589.5905400000001,3.784667390300231,1.2237032640492689,7,5,6,8,4,9,2,8,9,8,30,36,66,3,28
BIG RED MACHINE,23,206,9.703640854383934,7727,6886,1720,267,953,946,140,0.24978216671507406,1195,73,41,1098,521.79425,1523.38162,3.929831171548117,1.2747963347280336,10,7,10,4,2,7,7,5,5,3,33,27,60,4,28
HOOSIERS,23,223,10.200581539021282,7812,6937,1745,252,984,939,219,0.2515496612368459,1169,68,52,1079,530.905,1492.5954,4.087378100940975,1.276813857998289,6,9,9,10,3,5,9,4,2,2,37,22,59,5,28
FREE BIRDS,23,250,9.133742410719373,7333,6472,1654,220,888,858,137,0.25556242274412855,1289,78,19,1303,563.7432444444445,1628.13605,3.9361436772692016,1.2631001163692785,2,3,4,3,8,8,3,9,4,5,20,29,49,6,28
BLUE SOCKS,17,265,9.368219653813854,6926,6243,1595,222,858,846,156,0.2554861444818196,748,51,29,781,295.6308622222223,870.50353,3.557055828877006,1.1637747727272727,3,1,3,7,7,2,4,1,10,10,21,27,48,7,28
ERIE LAKERS,23,193,8.246421491133066,7287,6506,1712,243,916,911,115,0.26314171533968644,1052,58,45,932,486.2993711111111,1398.20089,4.1603558365019015,1.3290882984790875,4,4,5,1,10,3,8,2,1,1,24,15,39,8,28
FREE AT LAST,22,231,7.847070348020524,7050,6190,1534,219,863,829,130,0.24781906300484652,999,60,76,953,449.23541666666665,1262.35822,4.047165915915915,1.263621841841842,1,2,2,2,1,4,10,3,3,4,8,24,32,9,28
WESTSIDE MARAUDERS,23,267,11.140436004690022,7453,6680,1725,255,934,934,145,0.25823353293413176,1355,85,32,1355,584.8685133333332,1642.8115360000002,3.884735512915128,1.2124070376383764,8,6,8,5,8,10,4,10,5,9,35,38,73,1,29
HOOSIERS,23,240,10.222358533037434,7746,6874,1737,245,982,934,239,0.2526913005528077,1079,68,35,1090,450.7126766666667,1330.0842999999998,3.759419916589435,1.2327009267840592,7,9,8,10,4,5,5,5,9,7,38,31,69,2,29
LOUISVILLE SLUGGERS,23,214,10.600906111137265,7826,7025,1828,262,1017,952,188,0.2602135231316726,1052,64,58,1013,450.52643111111115,1332.3266199999998,3.8543135741444874,1.2664701711026614,9,10,10,9,9,3,9,1,6,3,47,22,69,2,29
MELONHEADS,23,241,10.016575551990574,7419,6577,1669,245,935,911,168,0.25376311388170897,1287,78,17,1254,547.7828599999999,1573.5828900000001,3.8306493706293705,1.2226751282051282,7,7,7,7,5,8,3,8,7,8,33,34,67,3,29
NATIONAL PASTIME,23,269,10.33236334414281,7429,6663,1712,236,913,884,152,0.2569413177247486,1115,71,109,1108,463.44632111111116,1351.58247,3.7408223228699558,1.2121815874439463,4,4,3,6,7,7,10,6,10,10,24,43,67,3,29
BIG RED MACHINE,23,206,9.749986835088608,7587,6724,1675,273,939,947,118,0.2491076740035693,1171,69,54,1121,511.4318811111112,1476.0345100000002,3.930731793339027,1.2604906148590949,10,8,9,3,2,6,8,7,4,4,32,29,61,4,29
BLUE SOCKS,21,265,10.118085462931383,7535,6789,1739,235,930,906,173,0.2561496538518191,1033,69,48,1038,433.29427000000004,1284.9389,3.7750710842207167,1.2438905130687319,3,5,6,8,6,6,7,3,8,6,28,30,58,5,29
FREE BIRDS,23,246,9.237217817321357,7341,6523,1647,244,891,904,100,0.2524911850375594,1383,84,0,1344,618.5997733333334,1736.8127900000002,4.025595054229935,1.2558299276934202,6,2,5,1,3,9,1,9,3,5,17,27,44,6,29
ERIE LAKERS,23,189,8.084350616993966,7233,6443,1695,242,910,902,110,0.2630762067359925,1178,66,14,1026,569.0013377777777,1572.83547,4.3472088624787775,1.3351744227504245,5,3,4,2,10,4,2,2,1,1,24,10,34,7,29
FREE AT LAST,22,227,7.934875857349901,6976,6109,1498,222,858,817,142,0.2452119823211655,1097,68,46,1058,496.6599033333334,1394.53612,4.074693828623519,1.2712270920692799,2,1,2,4,1,5,6,4,2,2,10,19,29,8,29
