team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
LOUISVILLE SLUGGERS,23,188,10.338405523325077,7347,6573,1708,254,943,905,144,0.2598509052183174,1071,68,85,1111,457.04651333333334,1342.7229500000003,3.840727002801121,1.2537095704948649,7,7,5,4,8,5,10,5,6,5,31,31,62,3,12
MELONHEADS,23,242,10.01141368093047,7500,6669,1684,235,927,895,177,0.25251162093267354,1241,77,27,1217,527.3204033333334,1510.3824599999998,3.8242414423851736,1.2170688638195002,5,5,3,9,5,7,5,7,8,8,27,35,62,3,12
BLUE SOCKS,20,260,10.087309313171152,7535,6797,1752,235,925,911,176,0.2577607768133,947,64,29,960,394.6450788888889,1143.84602,3.750586810982049,1.2078627455121436,5,4,7,8,7,4,6,1,9,9,31,29,60,4,12
BIG RED MACHINE,23,203,9.79390685710751,7622,6768,1703,266,947,942,124,0.2516252955082742,1290,76,27,1177,569.8594122222223,1626.7691,3.9757633410852717,1.2610613178294574,9,8,8,2,4,6,5,6,3,4,31,24,55,5,12
FREE BIRDS,23,240,9.039712378468625,7194,6366,1600,231,872,860,126,0.2513352183474709,1285,80,32,1292,566.342138888889,1625.8785300000002,3.966598638132297,1.2652751206225683,3,1,1,3,3,9,7,9,4,3,11,32,43,6,12
ERIE LAKERS,23,189,8.056141649694508,7240,6432,1678,243,915,907,109,0.26088308457711445,1126,62,19,1004,522.9956211111112,1480.01262,4.1802491918294855,1.3143984191829485,6,3,6,1,10,2,4,3,2,1,26,12,38,7,12
FREE AT LAST,22,229,8.149034039421908,7270,6369,1580,229,913,861,150,0.24807662113361595,1087,63,46,986,514.9056822222223,1406.97075,4.263248518859245,1.294361315547378,2,2,2,5,1,3,8,2,1,2,12,16,28,8,12
WESTSIDE MARAUDERS,23,266,11.113102029123661,7470,6662,1697,278,946,951,139,0.25472830981687183,1347,85,32,1364,583.2301199999999,1641.0535760000002,3.896860489977728,1.2183025805493692,10,8,9,3,6,10,6,10,6,8,36,40,76,1,13
LOUISVILLE SLUGGERS,23,203,10.6664092428488,7590,6833,1807,247,976,925,178,0.2644519244841212,986,62,96,1011,421.18323444444445,1236.08128,3.8444717139959437,1.2536321298174444,5,9,6,9,10,5,10,4,8,6,39,33,72,2,13
NATIONAL PASTIME,23,263,10.596357229963253,7769,7004,1806,253,939,942,151,0.2578526556253569,1197,77,52,1213,518.8573233333334,1479.19972,3.9011828822055143,1.2357558228905599,7,6,8,6,7,8,8,7,5,7,34,35,69,3,13
HOOSIERS,23,228,10.388482332626435,8021,7099,1782,268,1018,983,205,0.25102127060149315,1306,76,0,1169,580.1716766666666,1668.00781,3.9981202833078098,1.2771882159264931,8,10,10,10,3,7,3,6,3,2,41,21,62,4,13
MELONHEADS,23,247,10.059381061233799,7507,6666,1681,241,935,908,169,0.25217521752175215,1233,76,27,1231,521.5055033333334,1490.63319,3.806609513381996,1.2089482481751825,4,5,4,8,4,7,4,8,9,9,25,37,62,4,13
BIG RED MACHINE,23,205,9.725460504358766,7518,6668,1647,271,944,933,123,0.24700059988002399,1207,71,46,1152,518.1233211111112,1514.93495,3.8633884755592383,1.255124233637117,9,7,7,2,2,6,7,5,7,5,27,30,57,5,13
BLUE SOCKS,18,260,9.689448423952667,6808,6142,1600,208,848,828,160,0.2605014653207424,901,61,29,906,361.77883222222226,1079.82742,3.613773018867925,1.198476603773585,1,1,1,7,9,4,5,2,10,10,19,31,50,6,13
FREE BIRDS,23,249,9.314463817560263,7396,6572,1674,226,894,876,143,0.25471698113207547,1338,83,0,1342,592.7039977777778,1690.02211,3.986798191330344,1.2630957473841555,2,2,3,4,5,9,3,9,4,4,16,29,45,7,13
ERIE LAKERS,23,191,8.174322060316152,7340,6537,1699,248,919,917,118,0.2599051552700015,1042,60,27,965,486.2957,1350.77826,4.200250767754318,1.296332303262956,6,4,5,1,8,3,4,3,1,1,24,12,36,8,13
FREE AT LAST,22,231,8.19164627314615,7256,6328,1555,232,901,843,146,0.24573324905183314,957,57,92,881,429.56525555555555,1212.58607,4.0397986415882965,1.2670700835945665,3,3,2,5,1,2,9,1,2,3,14,17,31,9,13
WESTSIDE MARAUDERS,23,259,10.837026364187876,7568,6728,1682,278,954,947,132,0.25,1258,79,51,1307,528.2059866666667,1537.239666,3.778898155802862,1.2219711176470587,10,8,9,5,2,8,8,9,8,7,34,40,74,1,14
NATIONAL PASTIME,23,270,10.397015821939137,7461,6688,1721,240,913,885,136,0.25732655502392343,1183,75,84,1208,489.3468866666667,1426.03508,3.7228419103972947,1.2054396280642434,4,3,2,6,7,7,10,7,10,10,22,44,66,2,14
HOOSIERS,23,231,10.348141062025816,7839,6954,1745,262,1004,965,224,0.25093471383376476,1212,72,19,1110,527.6065422222222,1537.6933,3.917870363036303,1.2687238448844884,9,10,10,10,3,6,5,5,4,3,42,23,65,3,14
MELONHEADS,23,237,10.101277151537719,7318,6480,1636,255,925,912,176,0.25246913580246916,1354,81,0,1301,586.15776,1650.3241699999999,3.896174180206795,1.2188509379615953,8,5,5,9,5,9,3,8,5,8,32,33,65,3,14
BIG RED MACHINE,23,215,9.841595240218545,7566,6757,1701,255,931,931,123,0.25173893739825365,1081,67,84,1047,462.1375744444445,1351.28495,3.8475838760407037,1.250032331174838,8,7,8,4,4,5,10,4,7,5,31,31,62,4,14
BLUE SOCKS,18,260,9.935185017737268,7466,6750,1777,227,929,914,166,0.26325925925925925,701,49,29,713,290.37149888888894,847.67342,3.72802209700428,1.20923455064194,2,6,6,7,10,3,6,1,9,9,31,28,59,5,14
LOUISVILLE SLUGGERS,23,194,10.371290227274915,7190,6448,1665,242,919,878,175,0.2582196029776675,1106,72,63,1170,474.4932655555556,1367.47758,3.861156772151899,1.2364173417721518,5,4,1,8,8,6,9,6,6,6,26,33,59,5,14
FREE BIRDS,23,248,9.282985670147298,7421,6582,1672,233,898,888,117,0.2540261318748101,1359,84,0,1345,605.1062066666667,1704.26338,4.00732587196468,1.2540569389256808,3,1,3,3,6,10,3,10,3,4,16,30,46,6,14
FREE AT LAST,22,226,8.336180178451137,7921,6967,1729,249,973,926,166,0.24816994402181713,1058,59,16,914,497.6111255555556,1367.39415,4.232986890359169,1.2924330340264651,7,9,7,7,1,4,4,2,1,2,31,13,44,7,14
ERIE LAKERS,23,196,8.163148497929589,7254,6458,1684,243,911,906,114,0.260761845772685,1033,59,47,949,481.2672177777778,1363.86829,4.1930348112294284,1.3202984414327201,6,2,4,2,9,4,7,3,2,1,23,17,40,8,14
WESTSIDE MARAUDERS,23,264,11.182343956135043,7407,6594,1683,266,944,931,157,0.2552320291173794,1368,85,32,1350,590.6449466666667,1663.5425360000002,3.8858220175438594,1.216039865497076,10,8,8,6,5,10,7,10,6,9,37,42,79,1,15
LOUISVILLE SLUGGERS,23,194,10.352235600876387,7263,6514,1682,252,938,904,162,0.2582130795210316,980,63,104,1083,409.3148266666667,1204.66594,3.7590137142857145,1.2292509591836736,6,6,5,8,9,4,10,6,9,7,34,36,70,2,15
NATIONAL PASTIME,23,260,10.555342245830758,7660,6875,1774,256,943,943,146,0.2580363636363636,1232,77,52,1190,536.4091877777778,1526.0281300000001,3.918573612012987,1.2386591964285716,7,7,9,5,8,7,8,7,5,6,36,33,69,3,15
HOOSIERS,23,233,10.409407029527303,7993,7079,1776,260,1014,963,229,0.2508828930639921,1173,69,30,1075,512.51827,1498.83083,3.9323652429667524,1.277775643648764,9,10,10,10,3,6,6,4,4,3,42,23,65,4,15
MELONHEADS,23,243,10.064377113006161,7402,6549,1638,250,948,900,186,0.25011452130096196,1323,82,0,1305,564.6614633333334,1613.83493,3.841234444444445,1.2198298790627362,5,9,3,9,1,9,4,9,7,8,27,37,64,5,15
BIG RED MACHINE,23,216,9.79398269958348,7454,6617,1657,259,936,911,133,0.2504155961916276,1094,67,86,1077,462.75099333333344,1363.60608,3.8069094515539312,1.2464406581352834,8,5,6,3,2,5,9,5,8,5,24,32,56,6,15
BLUE SOCKS,18,260,9.726760746254811,6926,6251,1608,222,853,851,159,0.25723884178531436,884,59,29,921,359.0344655555556,1037.59585,3.6553282692307696,1.1737509615384614,1,1,1,7,7,2,5,1,10,10,17,28,45,7,15
FREE BIRDS,23,249,9.335914323390735,7617,6760,1728,234,911,902,107,0.2556213017751479,1262,79,30,1249,563.4320211111112,1592.28626,4.01813644215531,1.2617165293185422,3,2,4,1,6,8,6,8,3,4,16,29,45,7,15
ERIE LAKERS,23,191,8.187994068733191,7464,6634,1729,243,925,917,113,0.2606270726560145,1173,67,0,1021,555.9390177777777,1557.0633400000004,4.265516760443307,1.3274197271952262,4,4,7,2,10,5,4,3,1,1,27,14,41,8,15
FREE AT LAST,22,229,8.24110140338752,7536,6677,1681,230,919,888,141,0.2517597723528531,1082,62,30,996,493.3779077777778,1394.04543,4.103882781885398,1.2883968853974122,2,3,2,4,4,3,6,2,2,2,15,15,30,9,15
WESTSIDE MARAUDERS,23,266,11.238041917832,7421,6597,1689,267,952,932,168,0.25602546612096405,1387,87,32,1354,591.56884,1709.4053460000002,3.838586560922855,1.2324479783705842,9,8,7,8,6,10,5,10,7,7,38,39,77,1,16
HOOSIERS,23,233,10.338584403902725,7839,6924,1736,260,1003,955,211,0.2507221259387637,1123,71,33,1121,468.74842777777775,1415.97795,3.7566659394479074,1.2608886464826357,8,10,10,10,2,6,6,5,9,4,40,30,70,2,16
MELONHEADS,23,246,10.12054529896789,7722,6825,1731,248,973,919,170,0.25362637362637364,1232,74,19,1236,519.6579844444445,1499.62016,3.7962028084415587,1.2172241558441559,5,9,6,9,4,7,2,9,8,9,33,35,68,3,16
NATIONAL PASTIME,23,255,10.53226920891306,7681,6927,1785,253,946,937,157,0.2576873105240364,1196,76,52,1177,526.339248888889,1491.4509699999999,3.960746856187292,1.24703258361204,6,6,8,6,8,8,7,6,3,6,34,30,64,4,16
LOUISVILLE SLUGGERS,23,189,10.497154520441489,7354,6615,1700,258,931,916,155,0.25699168556311414,1067,65,85,1078,462.72960111111115,1303.7582599999998,3.903061302717901,1.2218915276476099,7,5,5,5,7,4,10,4,6,8,29,32,61,5,16
BIG RED MACHINE,23,201,9.81396993064015,7587,6710,1674,271,951,943,118,0.24947839046199702,1312,77,27,1204,573.3113677777778,1669.7348500000003,3.932776150914635,1.2726637576219515,10,7,9,2,1,9,3,7,5,3,29,27,56,6,16
BLUE SOCKS,17,260,9.506416431764746,6366,5742,1483,202,795,776,159,0.25827237896203414,812,56,61,866,317.84592333333336,943.16337,3.522922795566503,1.1615312438423646,2,1,2,7,9,2,9,1,10,10,21,32,53,7,16
FREE BIRDS,23,259,9.361230815712123,7379,6551,1667,230,892,886,131,0.2544649671805831,1183,74,57,1210,519.7091644444446,1478.5355,3.9538313440405757,1.2498186813186813,3,2,3,3,5,7,8,8,4,5,16,32,48,8,16
ERIE LAKERS,23,196,8.158429072478382,7445,6621,1722,244,924,916,116,0.260081558676937,1044,60,28,934,487.94031333333334,1374.42072,4.206382011494252,1.3164949425287358,4,4,5,1,10,3,4,2,2,1,24,12,36,9,16
FREE AT LAST,22,235,8.24100754719497,7536,6677,1681,230,919,888,141,0.2517597723528531,1153,67,11,1048,543.9204133333333,1476.4125999999999,4.2456927320034685,1.2804966175195143,3,3,4,4,3,5,1,3,1,2,17,12,29,10,16
WESTSIDE MARAUDERS,23,269,11.23357499157835,7610,6798,1729,280,955,964,145,0.254339511621065,1353,84,32,1348,576.3910322222223,1657.680296,3.8340866888396157,1.2251886888396157,10,8,9,5,6,10,5,10,8,8,38,41,79,1,17
LOUISVILLE SLUGGERS,23,203,10.765123995531951,7560,6798,1786,245,973,926,178,0.2627243306854957,1068,68,77,1037,457.74672444444445,1317.18708,3.8574162172284643,1.233321235955056,6,9,7,9,10,5,9,3,5,6,41,28,69,2,17
MELONHEADS,23,240,10.177011383798128,7528,6680,1689,246,949,920,169,0.2528443113772455,1356,84,0,1309,581.1393788888888,1671.73638,3.8571197713864303,1.2328439380530973,7,7,6,7,5,10,2,9,6,7,32,34,66,3,17
NATIONAL PASTIME,22,270,10.385871028654273,7239,6478,1680,228,896,858,146,0.25933930225378204,1253,80,52,1277,525.37393,1521.1198800000002,3.7736355706304865,1.2139823463687152,2,4,2,6,8,8,7,8,9,9,22,41,63,4,17
HOOSIERS,23,226,10.290249936889982,8136,7214,1803,271,1026,996,201,0.2499306903243693,1156,68,30,1061,509.8513411111112,1465.55044,3.9694308564013845,1.267777197231834,9,10,10,10,2,5,4,4,4,4,41,21,62,5,17
BIG RED MACHINE,23,216,9.767828468237754,7531,6667,1675,267,947,932,118,0.25123743812809357,1147,70,54,1127,489.11285222222233,1427.7496600000002,3.837851499564081,1.2447686660854405,8,6,8,1,3,7,8,6,7,5,26,33,59,6,17
BLUE SOCKS,18,260,9.720298924619566,6975,6288,1627,215,867,836,176,0.2587468193384224,684,48,80,760,271.37971000000005,797.86441,3.5707856578947377,1.1664684356725146,1,2,1,8,7,3,10,1,10,10,19,34,53,7,17
FREE BIRDS,23,245,9.349869252411926,7285,6472,1630,234,877,883,144,0.25185414091470953,1296,81,30,1276,573.3513211111112,1652.43902,3.9816063966049393,1.2750301080246913,3,3,4,4,4,9,4,7,3,3,18,26,44,8,17
ERIE LAKERS,23,196,8.152160879861727,7259,6475,1692,244,908,907,121,0.2613127413127413,1000,56,44,933,462.4799266666667,1301.66274,4.16231934,1.30166274,5,5,5,2,9,4,6,2,2,1,26,15,41,9,17
FREE AT LAST,22,216,8.00521895934697,7333,6439,1589,237,908,865,140,0.246777449914583,1201,69,2,1106,566.5887477777777,1550.13448,4.245877377185678,1.2907031473771857,4,5,3,3,1,6,3,5,1,2,16,17,33,10,17
WESTSIDE MARAUDERS,23,263,11.133063320572735,7582,6770,1734,262,958,942,151,0.25612998522895125,1363,85,32,1346,589.5253822222222,1665.498296,3.892684108584006,1.2219356537050623,10,8,10,6,6,10,6,10,5,8,40,39,79,1,18
HOOSIERS,23,242,10.293366375182563,7734,6856,1719,255,975,942,197,0.2507292882147025,1140,73,43,1092,487.0970711111112,1408.1836199999998,3.8455031929824566,1.235248789473684,8,10,10,10,2,6,7,4,7,6,40,30,70,2,18
LOUISVILLE SLUGGERS,23,192,10.399012155763993,7417,6625,1718,250,959,905,154,0.25932075471698113,1121,71,63,1151,484.83948333333336,1404.17775,3.892556066012489,1.2526117305976807,7,9,6,7,9,5,9,6,6,5,38,31,69,3,18
NATIONAL PASTIME,23,267,10.59399920111055,7702,6938,1787,242,931,918,147,0.25756702219659844,1273,79,52,1235,541.1090711111111,1560.8067,3.825594375490966,1.2260853888452474,5,5,8,4,8,8,8,8,8,7,30,39,69,3,18
MELONHEADS,23,251,10.007365339573019,7377,6543,1658,250,925,903,176,0.25340058077334554,1105,69,63,1123,463.93615666666676,1332.65588,3.7786655294117653,1.2060234208144796,7,4,5,8,5,4,9,5,9,10,29,37,66,4,18
BIG RED MACHINE,23,213,9.826185802372228,7559,6704,1691,261,951,936,136,0.25223747016706444,1231,74,27,1192,533.9892977777779,1550.6199400000003,3.9040647278635268,1.259642518277823,9,7,9,3,3,7,3,7,4,4,31,25,56,5,18
BLUE SOCKS,20,260,10.084424059292234,7416,6693,1723,234,923,909,183,0.2574331391005528,947,64,29,960,394.6450788888889,1143.84602,3.750586810982049,1.2078627455121436,2,3,7,9,7,2,4,2,10,9,28,27,55,6,18
FREE BIRDS,23,245,9.232685877971653,7208,6410,1621,237,868,885,124,0.2528861154446178,1314,81,30,1269,587.5484677777779,1658.9340000000002,4.024304573820396,1.2625068493150686,3,1,4,2,4,9,5,9,3,3,14,29,43,7,18
ERIE LAKERS,23,195,8.060966419318534,7240,6440,1681,243,910,903,120,0.2610248447204969,877,50,72,855,397.09019333333333,1148.41394,4.07504189281642,1.3094799771949828,6,2,5,1,10,1,10,1,2,1,24,15,39,8,18
FREE AT LAST,22,219,8.17278994734782,7557,6631,1643,240,938,877,148,0.24777559945709546,1205,66,2,1075,558.4833288888889,1569.2812800000002,4.171244780082987,1.3023081161825727,4,6,3,5,1,3,2,3,1,2,19,11,30,9,18
WESTSIDE MARAUDERS,21,270,10.958422972256747,7288,6495,1666,268,931,920,133,0.2565050038491147,1149,74,43,1179,486.60866999999996,1380.775916,3.8115561618798948,1.201719683202785,10,6,8,4,8,6,5,6,8,10,36,35,71,1,19
NATIONAL PASTIME,23,266,10.491862016782637,7657,6867,1752,249,924,911,132,0.25513324595893405,1277,82,52,1273,534.3249866666666,1560.82431,3.765798653093187,1.2222586609240407,6,4,4,3,7,10,6,10,10,7,24,43,67,2,19
LOUISVILLE SLUGGERS,23,180,10.471641522731547,7470,6676,1702,260,954,915,169,0.2549430796884362,1132,68,63,1137,487.6966411111112,1422.37706,3.8774467932862198,1.2565168374558304,9,8,7,7,6,4,9,4,6,5,37,28,65,3,19
MELONHEADS,23,240,10.015690335732332,7436,6609,1683,243,928,913,153,0.2546527462551067,1259,77,22,1272,545.235148888889,1531.36032,3.8976301350278004,1.2163306751389993,5,5,6,6,5,9,3,9,5,9,27,35,62,4,19
BIG RED MACHINE,23,218,9.8389922315941,7587,6733,1710,256,953,932,139,0.25397296895885935,1213,74,27,1182,521.9620677777779,1524.6619600000001,3.8727606018136855,1.25693483924155,8,7,9,5,4,6,4,7,7,4,33,28,61,5,19
HOOSIERS,23,224,10.262348714706373,7919,7039,1777,255,992,960,227,0.25245063219207275,1315,76,2,1173,597.5041466666667,1686.58192,4.089381992395436,1.2825718022813688,7,10,10,10,2,8,1,5,2,2,39,18,57,6,19
BLUE SOCKS,20,260,10.122715305210576,6975,6288,1627,215,867,836,176,0.2587468193384224,1050,70,61,1051,440.6504066666667,1280.29348,3.777003485714286,1.2193271238095238,2,1,1,9,9,5,8,3,9,8,22,33,55,7,19
FREE AT LAST,22,233,8.217307787243955,7676,6762,1679,241,967,912,172,0.24829931972789115,821,46,66,766,365.0782311111111,1052.97323,4.002075615103532,1.282549610231425,4,9,5,8,1,2,10,1,3,3,27,19,46,8,19
FREE BIRDS,23,255,9.307886167339127,7341,6515,1652,240,890,897,113,0.25356868764389867,1187,75,57,1201,525.0382488888889,1490.47901,3.9809134288121317,1.2556689216512216,3,2,2,1,3,7,7,8,4,6,11,32,43,9,19
ERIE LAKERS,23,196,8.138127221592875,7240,6440,1681,243,910,903,120,0.2610248447204969,1133,67,8,1003,525.8581455555556,1471.1771200000003,4.177160909090909,1.2984793645189765,5,3,3,2,10,3,2,2,1,1,23,9,32,10,19
WESTSIDE MARAUDERS,23,263,11.184299092893854,7582,6729,1704,263,964,938,172,0.25323227819884087,1385,85,32,1351,601.4849633333333,1695.519516,3.908566548736462,1.2242018166064983,10,7,6,7,4,10,6,9,5,7,34,37,71,1,20
BLUE SOCKS,19,260,9.917111474982699,7908,7127,1829,247,967,954,178,0.25662971797390205,620,43,48,675,249.16459888888892,725.20457,3.616905467741936,1.1696847903225807,5,9,10,9,7,2,7,1,10,10,40,30,70,2,20
HOOSIERS,23,238,10.295039890921572,7725,6826,1717,252,987,941,224,0.2515382361558746,959,63,88,976,393.7739811111111,1185.18785,3.695480531803962,1.2358580291970802,7,10,7,10,2,4,9,2,9,6,36,30,66,3,20
LOUISVILLE SLUGGERS,23,189,10.466275457503876,7567,6808,1780,260,964,944,137,0.26145710928319627,947,57,112,980,408.81433777777784,1181.24971,3.885247138331574,1.2473597782470962,8,7,8,4,10,3,10,3,6,5,37,27,64,4,20
BIG RED MACHINE,23,211,9.873070084317185,7713,6858,1746,261,966,946,140,0.2545931758530184,1218,73,27,1151,533.3966911111112,1553.3487,3.9413548604269297,1.2753273399014777,9,8,9,5,6,7,5,6,4,3,37,25,62,5,20
MELONHEADS,23,236,10.068623542890249,7185,6392,1610,251,917,899,177,0.2518773466833542,1360,84,0,1318,582.9697,1663.9709799999998,3.857887720588235,1.2235080735294117,6,5,4,8,3,9,3,8,7,8,26,35,61,6,20
NATIONAL PASTIME,21,270,10.321557202979132,6756,6078,1580,215,830,810,143,0.25995393221454427,1183,75,84,1208,489.3468866666667,1426.03508,3.7228419103972947,1.2054396280642434,1,2,1,6,9,8,8,7,8,9,19,40,59,7,20
FREE BIRDS,23,253,9.366057558248714,7428,6612,1681,233,887,888,122,0.2542347247428917,1367,84,0,1360,612.0290744444445,1706.4535,4.029452574981712,1.2483200438917337,2,3,3,3,5,9,3,10,3,4,16,29,45,8,20
ERIE LAKERS,23,193,8.174497653729174,7336,6524,1693,243,911,908,114,0.25950337216431635,1190,68,0,1044,561.9331344444445,1566.9542800000002,4.249914462184874,1.3167683025210086,3,4,5,1,8,5,3,4,1,1,21,14,35,9,20
FREE AT LAST,22,225,8.243611278477617,7550,6619,1629,246,939,885,121,0.24610968424233268,1218,71,2,1101,554.00935,1579.2624999999998,4.093665147783252,1.2966030377668307,4,6,2,2,1,6,4,5,2,2,15,19,34,10,20
WESTSIDE MARAUDERS,23,267,11.15403280087644,7421,6597,1689,267,952,932,168,0.25602546612096405,1310,83,46,1305,557.1670677777778,1606.4992660000003,3.827865351145038,1.226335317557252,9,6,8,8,6,10,7,9,7,8,37,41,78,1,21
NATIONAL PASTIME,23,270,10.54301812652698,7577,6805,1758,239,932,907,152,0.2583394562821455,1251,78,52,1241,528.9828688888889,1532.226,3.8056321502797767,1.224800959232614,6,5,5,5,7,9,8,8,9,10,28,44,72,2,21
LOUISVILLE SLUGGERS,23,188,10.483304189967093,7564,6796,1762,267,967,952,150,0.25927015891701,1037,61,80,1060,449.3375144444445,1279.96433,3.899746991321119,1.234295400192864,9,7,10,4,9,5,10,3,6,7,39,31,70,3,21
MELONHEADS,23,243,10.041239940848113,7503,6686,1692,246,932,916,161,0.2530661082859707,1189,74,41,1205,498.9369044444445,1457.31603,3.7766460386879737,1.2256652901597982,7,5,6,7,4,7,5,7,10,9,29,38,67,4,21
HOOSIERS,23,234,10.199811416907643,7713,6842,1716,249,973,936,215,0.2508038585209003,1141,70,43,1119,499.2701188888888,1418.5867199999998,3.938151682734443,1.2432837160385626,8,9,9,10,3,6,6,4,4,5,39,25,64,5,21
BLUE SOCKS,21,260,10.258897232225541,6856,6184,1598,214,865,834,183,0.25840879689521346,1195,78,61,1172,507.62098333333336,1483.83014,3.8230869037656903,1.2416988619246863,4,2,2,9,8,9,9,5,8,6,25,37,62,6,21
BIG RED MACHINE,23,209,9.883517228211998,7720,6815,1702,277,971,952,110,0.24974321349963316,1240,76,27,1189,539.9712622222223,1564.82905,3.919146258064517,1.2619589112903227,10,8,10,1,2,8,2,6,5,3,31,24,55,7,21
FREE BIRDS,23,249,9.258645714882771,7487,6664,1689,228,885,884,132,0.2534513805522209,1351,83,0,1351,603.2689077777778,1687.7793400000003,4.018815817912658,1.2492815247964473,5,3,3,3,5,10,1,10,2,4,19,27,46,8,21
ERIE LAKERS,23,197,8.018425540668495,7205,6406,1668,246,904,903,117,0.2603808929128942,992,59,28,938,442.2018422222222,1277.3863500000002,4.011911875,1.2876878528225808,7,4,4,2,10,4,3,2,3,2,27,14,41,9,21
FREE AT LAST,22,231,8.14155649741127,7935,6990,1743,246,980,925,153,0.24935622317596567,994,57,35,821,472.6664433333333,1302.31284,4.2796760462776655,1.310173883299799,7,10,7,6,1,3,4,1,1,1,31,10,41,9,21
WESTSIDE MARAUDERS,23,268,11.059672301812116,7383,6599,1695,261,928,927,132,0.2568570995605395,1337,85,32,1345,572.8332366666666,1616.8403660000001,3.8560202916978303,1.2093046866118176,8,6,7,4,6,10,5,10,7,9,31,41,72,1,22
LOUISVILLE SLUGGERS,23,193,10.549876382642061,7850,7013,1801,264,1014,951,175,0.2568087836874376,992,60,73,1022,428.6806911111112,1222.40159,3.889240141129033,1.2322596673387096,9,10,10,7,5,3,10,4,5,7,41,29,70,2,22
NATIONAL PASTIME,23,259,10.472503653280892,7521,6756,1739,250,929,917,154,0.257400828892836,1236,78,52,1231,538.6544266666667,1519.42109,3.922240970873787,1.2293050889967638,7,7,5,6,8,7,7,7,4,8,33,33,66,3,22
HOOSIERS,23,249,10.518202099515666,7804,6913,1761,248,991,945,209,0.25473745117893826,1220,76,25,1160,511.55430666666666,1523.3147900000001,3.7737612786885246,1.248618680327869,5,9,9,10,4,6,3,6,9,4,37,28,65,4,22
BIG RED MACHINE,23,212,9.731582732865743,7552,6695,1674,273,943,944,107,0.25003734129947724,1175,70,46,1159,502.79985777777785,1465.9153000000001,3.8512329531914897,1.2475874893617023,10,8,8,2,2,5,6,5,8,5,30,29,59,5,22
BLUE SOCKS,19,260,9.971338957820626,7535,6797,1752,235,925,911,176,0.2577607768133,746,51,56,793,310.9084766666667,880.0892299999999,3.7509065549597853,1.1797442761394101,3,5,4,8,9,1,8,1,10,10,29,30,59,5,22
MELONHEADS,23,237,9.926110700424838,7377,6547,1644,244,922,894,183,0.2511073774247747,1349,83,0,1290,578.2380866666666,1662.97489,3.857778191252779,1.2327463973313566,4,3,3,9,3,9,1,9,6,6,22,31,53,6,22
FREE BIRDS,23,254,9.374863296328567,7260,6444,1656,221,892,869,143,0.2569832402234637,1292,82,30,1271,573.1494600000001,1634.7815,3.9925271981424157,1.2653107585139318,1,2,2,5,7,8,4,8,3,3,17,26,43,7,22
ERIE LAKERS,23,188,8.222223080625154,7366,6551,1700,249,923,922,117,0.2595023660509846,1182,65,16,992,557.1454166666667,1568.4610200000002,4.242223984771574,1.3269551776649748,6,4,6,3,10,4,2,3,1,1,29,11,40,8,22
FREE AT LAST,22,223,7.989430414314946,7214,6351,1564,233,883,854,143,0.24626043142812157,1007,59,71,974,455.99273444444447,1307.30455,4.075406762661371,1.2982170307845085,2,1,1,5,1,2,9,2,2,2,10,17,27,9,22
WESTSIDE MARAUDERS,23,267,11.183777877309558,7575,6747,1727,276,957,955,136,0.25596561434711723,1353,84,32,1358,586.1614999999999,1646.4998660000003,3.8990787139689576,1.2169252520325207,10,7,9,4,6,9,5,10,6,8,36,38,74,1,23
LOUISVILLE SLUGGERS,23,199,10.371846292327596,7459,6701,1746,246,959,909,175,0.2605581256528876,889,57,113,992,367.65228777777776,1090.79288,3.7220141619797524,1.226988616422947,6,8,6,8,10,3,10,4,9,6,38,32,70,2,23
HOOSIERS,23,230,10.355297753607244,7951,7046,1759,266,1007,981,222,0.24964518875957992,1226,72,16,1158,545.0847377777777,1563.3413099999998,4.001437716150081,1.2751560440456768,8,10,10,10,2,6,4,6,3,4,40,23,63,3,23
NATIONAL PASTIME,23,266,10.556035283454294,7573,6808,1759,241,927,904,142,0.25837250293772035,1281,80,52,1249,545.7284133333333,1563.73239,3.834157470725995,1.2207122482435597,4,6,5,5,8,7,6,7,7,7,28,34,62,4,23
BIG RED MACHINE,23,208,9.877334933695268,7755,6873,1731,269,969,949,126,0.25185508511567,1162,71,57,1085,508.26091333333335,1490.2445900000002,3.9366163683304647,1.2824824354561104,9,9,8,3,4,5,7,5,5,2,33,24,57,5,23
MELONHEADS,23,245,10.0151841867074,7377,6572,1666,236,911,898,153,0.2534996956786366,1329,82,0,1325,562.0677766666666,1593.9381799999999,3.806328058690745,1.1993515274642588,3,3,4,6,5,8,2,8,8,10,21,36,57,5,23
BLUE SOCKS,19,260,9.978665001192043,7442,6712,1730,226,914,883,179,0.2577473182359952,765,54,61,798,312.58661000000006,920.33326,3.6774895294117655,1.2030500130718955,1,4,2,9,7,2,9,1,10,9,23,31,54,6,23
FREE BIRDS,23,242,9.22890196893046,7271,6438,1612,244,885,889,124,0.2503883193538366,1387,85,0,1346,614.2591244444445,1761.62533,3.9858198413842834,1.270097570295602,5,1,3,2,3,10,2,9,4,5,14,30,44,7,23
