Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Micah Pries",,102,394,357,83,52,18,3,10,44,48,27,7,103,8,2,0,1,5,3,0.232493,0.0685279,0.261421,0.262136,0.299492,0.383754,0.292607,0.683246,0.151261,4.90312,0.296748,,-0.846413,40.5171,-5.57231,90.8598,-0.846413,1.6,-4.966963171958923,-5.638388991355896,0.263299,999,,,,,,,377.2,3.698039215,377.2,3.698039215,,,,,,,,,,,,,,,,,,,"Micah Pries","sa3014830",687588
"Adrian Pinto","TOR",33,139,122,27,19,5,1,2,19,16,10,2,26,3,0,4,0,2,1,0.221311,0.0719424,0.18705,0.384615,0.296296,0.327869,0.27359,0.624165,0.106557,5.97502,0.265957,,-0.241779,12.1665,-4.09341,77.5876,-0.241779,1.2,-3.8063678592443466,1.7107290029525757,0.262869,999,,,,,,,108.2,3.278787878,108.2,3.278787878,,,,,,,,,,,,,,,,,,,"Adrian Pinto","sa3015542",691437
"Jace Avina","NYY",104,438,397,84,52,19,1,12,44,56,29,6,143,10,2,0,0,3,1,0.211587,0.06621,0.326484,0.202797,0.280822,0.355164,0.275279,0.635986,0.143577,3.74737,0.295082,,-0.475862,38.9332,-12.3032,77.4214,-0.475862,-1.9,-11.791460782289505,-0.2906525135040283,0.262504,999,,,,,,,366.9,3.527884615,366.9,3.527884615,,,,,,,,,,,,,,,,,,,"Jace Avina","sa3018398",701778
"Adael Amador","COL",118,508,449,111,82,15,2,12,61,57,51,10,91,5,2,1,0,18,7,0.247216,0.100394,0.179134,0.56044,0.329389,0.36971,0.303315,0.699099,0.122494,5.03584,0.284483,,-0.245275,56.6183,-2.8066,80.7132,-0.245275,-4.3,-11.961463302373886,-2.4334510564804077,0.261383,999,,,,,,,522.9,4.431355932,522.9,4.431355932,,,,,,,,,,,,,,,,,,,"Adael Amador","27962",691182
"Jim Jarvis","ATL",122,499,451,98,75,16,2,5,59,40,38,6,80,6,4,0,0,11,5,0.217295,0.0761523,0.160321,0.475,0.284569,0.2949,0.255579,0.579469,0.0776053,5.13733,0.251351,,-0.716876,36.4435,-21.9286,64.7612,-0.716876,1.2,-20.836834609508514,6.700441122055054,0.260683,999,,,,,,,341.5,2.799180327,341.5,2.799180327,,,,,,,,,,,,,,,,,,,"Jim Jarvis","sa3022891",805347
"Sam Hilliard","COL",114,382,340,76,45,14,3,14,50,45,36,5,127,1,3,2,1,9,3,0.223529,0.0942408,0.332461,0.283465,0.297368,0.405882,0.300765,0.703251,0.182353,6.11033,0.306931,,-0.0227357,41.7911,-2.89452,78.9968,-0.0227357,-2,-9.616984494030476,-0.5964138507843018,0.259667,999,,,,,,,394.6,3.461403508,394.6,3.461403508,,,,,,,,,,,,,,,,,,,"Sam Hilliard","17954",656541
"Daniel Vogelbach",,103,318,274,61,38,12,1,10,29,39,43,8,80,1,0,0,1,0,0,0.222628,0.13522,0.251572,0.5375,0.330189,0.383212,0.308013,0.7134,0.160584,1.53115,0.277174,,-0.584039,36.6447,-0.554296,101.802,-0.584039,0,0.07148337364196777,-8.179012298583984,0.259204,999,,,,,,,334.1,3.24368932,334.1,3.24368932,,,,,,,,,,,,,,,,,,,"Daniel Vogelbach","14130",596129
"Nate Baez","MIN",79,306,276,60,37,13,1,9,33,39,24,4,106,5,1,0,0,1,0,0.217391,0.0784314,0.346405,0.226415,0.29085,0.369565,0.285931,0.660415,0.152174,3.60033,0.314815,,-0.28933,29.8232,-5.97206,85.5961,-0.28933,-8,-5.33253401517868,-2.3783068656921387,0.258795,999,,,,,,,276.9,3.505063291,276.9,3.505063291,,,,,,,,,,,,,,,,,,,"Nate Baez","sa3020272",686960
"Erick Mejia","WSN",91,342,308,66,45,12,2,7,38,32,28,6,75,1,3,2,0,9,3,0.214286,0.0818713,0.219298,0.373333,0.279412,0.334416,0.263888,0.613827,0.12013,5.64899,0.257642,,0.0482961,27.2642,-12.7423,67.6449,0.0482961,3,-13.183862581849098,4.256613731384277,0.254855,999,,,,,,,269.3,2.959340659,269.3,2.959340659,,,,,,,,,,,,,,,,,,,"Erick Mejia","15817",625510
"Mark Contreras",,99,382,343,73,47,17,3,6,44,41,30,5,120,7,2,0,0,14,4,0.212828,0.078534,0.314136,0.25,0.287958,0.332362,0.27083,0.62032,0.119534,6.8426,0.305936,,0.556473,32.5876,-12.0981,68.5026,0.556473,1.5,-13.210656881332397,2.9035861492156982,0.252726,999,,,,,,,315,3.181818181,315,3.181818181,,,,,,,,,,,,,,,,,,,"Mark Contreras","20122",676628
"Omar Narváez","HOU",74,255,224,48,34,9,1,4,22,18,24,6,52,3,3,1,0,0,0,0.214286,0.0941176,0.203922,0.461538,0.295276,0.316964,0.264603,0.61224,0.102679,2.17227,0.25731,,-0.434083,20.4753,-9.35407,69.4064,-0.434083,-1.4,-9.360492944717407,3.284744381904602,0.251805,999,,,,,,,195.2,2.637837837,195.2,2.637837837,,,,,,,,,,,,,,,,,,,"Omar Narvaez","13338",553882
"Tyler Nevin",,107,395,351,83,54,17,1,11,42,43,34,11,86,6,4,0,0,1,0,0.236467,0.0860759,0.217722,0.395349,0.311392,0.384615,0.294908,0.696008,0.148148,2.98585,0.27907,,-0.455071,41.3514,-4.85491,95.2053,-0.455071,-0.9,-2.62207755446434,-8.156760573387146,0.24883,999,,,,,,,394.1,3.68317757,394.1,3.68317757,,,,,,,,,,,,,,,,,,,"Tyler Nevin","17893",663527
"Enrique Hernández","LAD",102,378,341,76,49,17,1,9,44,41,29,9,79,3,4,1,0,1,1,0.222874,0.0767196,0.208995,0.367089,0.286472,0.357771,0.273122,0.644243,0.134897,3.22982,0.2607,,-0.773261,32.9437,-11.274,75.195,-0.773261,0.4,-11.985503911972046,1.788888841867447,0.247636,999,,,,,,,319.3,3.130392156,319.3,3.130392156,,,,,,,,,,,,,,,,,,,"Enrique Hernandez","10472",571771
"Eric Wagaman","MIA",119,473,435,108,70,24,2,12,53,52,34,16,95,2,2,0,0,5,2,0.248276,0.0718816,0.200846,0.357895,0.30444,0.395402,0.292005,0.699842,0.147126,4.2144,0.290909,,-0.520331,48.4118,-6.9188,83.584,-0.520331,-5.3,-9.8054918050766,-3.5620518922805786,0.24705,999,,,,,,,475.5,3.995798319,475.5,3.995798319,,,,,,,,,,,,,,,,,,,"Eric Wagaman","23395",676572
"Jonathan Davis",,90,307,268,58,41,12,2,3,35,27,29,5,89,7,2,1,0,7,3,0.216418,0.0944625,0.289902,0.325843,0.30719,0.309702,0.272799,0.616891,0.0932836,5.74793,0.308989,,-0.383274,26.6761,-9.23622,70.6572,-0.383274,6.7,-11.155375957489014,3.3159611225128174,0.246768,999,,,,,,,244.1,2.712222222,244.1,2.712222222,,,,,,,,,,,,,,,,,,,"Jonathan Davis","15104",641505
"Heriberto Hernandez","MIA",114,467,408,92,55,21,1,15,57,56,48,7,143,6,3,2,1,3,1,0.22549,0.102784,0.30621,0.335664,0.313978,0.392157,0.305125,0.706135,0.166667,3.75206,0.304348,,-0.610034,52.7289,-1.89984,92.4143,-0.610034,-3.2,-4.846216678619385,-8.347707509994507,0.244335,999,,,,,,,479.7,4.207894736,479.7,4.207894736,,,,,,,,,,,,,,,,,,,"Heriberto Hernandez","24878",681715
"Jake Bauers","MIL",111,347,304,64,36,13,1,14,40,42,39,2,110,3,1,0,1,10,1,0.210526,0.112392,0.317003,0.354545,0.305476,0.398026,0.307224,0.703502,0.1875,5.2177,0.276243,,0.99517,39.7661,-0.825322,96.0772,0.99517,-2.2,-0.6325654983520508,-8.574926614761353,0.243118,999,,,,,,,371.6,3.347747747,371.6,3.347747747,,,,,,,,,,,,,,,,,,,"Jake Bauers","15194",641343
"Drew Cavanaugh","SFG",48,193,170,34,27,6,0,1,19,16,17,1,63,5,1,0,1,1,0,0.2,0.0880829,0.326425,0.269841,0.290155,0.252941,0.25005,0.543097,0.0529412,3.18494,0.308411,,-0.178836,13.2364,-9.34039,59.9341,-0.178836,1.8,-9.425675794482231,5.34570837020874,0.242754,999,,,,,,,115.1,2.397916666,115.1,2.397916666,,,,,,,,,,,,,,,,,,,"Drew Cavanaugh","sa3022682",701852
"Adrian Placencia","LAA",123,533,463,93,61,16,3,13,56,57,55,7,194,6,2,7,0,7,6,0.200864,0.103189,0.363977,0.283505,0.292776,0.332613,0.274893,0.625389,0.131749,4.57586,0.310078,,-1.93767,47.212,-15.1373,75.3842,-1.93767,-4.4,-16.949926495552063,1.4752202033996582,0.239705,999,,,,,,,423,3.43902439,423,3.43902439,,,,,,,,,,,,,,,,,,,"Adrian Placencia","sa3014688",691269
"Diego Cartaya","SFG",101,429,382,78,48,17,0,13,49,47,37,11,136,8,2,0,1,1,0,0.204188,0.0862471,0.317016,0.272059,0.286713,0.350785,0.272659,0.637499,0.146597,2.58691,0.276596,,-0.447179,37.2286,-12.955,76.2607,-0.447179,-7.8,-12.099985867738724,0.08139324188232422,0.23803,999,,,,,,,363.2,3.596039603,363.2,3.596039603,,,,,,,,,,,,,,,,,,,"Diego Cartaya","sa3008742",682616
"Drew Ehrhard","BOS",30,96,87,20,10,5,1,4,12,15,6,1,25,3,0,0,0,0,1,0.229885,0.0625,0.260417,0.24,0.302083,0.448276,0.320883,0.750359,0.218391,4.54058,0.275862,,-0.54707,12.057,0.827086,103.711,-0.54707,1,-0.13943520188331604,-0.763668417930603,0.237758,999,,,,,,,107,3.566666666,107,3.566666666,,,,,,,,,,,,,,,,,,,"Drew Ehrhard","sa3022748",679602
"Nelson Velázquez",,125,469,418,99,59,21,2,17,57,59,43,9,125,5,3,0,1,7,3,0.236842,0.0916844,0.266525,0.344,0.313433,0.41866,0.31178,0.732093,0.181818,4.51329,0.293907,,-0.588477,55.4671,0.604414,98.6346,-0.588477,0,-1.3211925029754639,-12.06275749206543,0.234948,999,,,,,,,517.4,4.1392,517.4,4.1392,,,,,,,,,,,,,,,,,,,"Nelson Velazquez","23359",676369
"Jase Bowen","PIT",121,498,458,105,74,18,3,10,56,56,23,8,135,9,4,4,0,13,4,0.229258,0.0461847,0.271084,0.17037,0.277328,0.347162,0.267307,0.624489,0.117904,5.95202,0.299685,,0.206517,41.071,-17.184,66.9957,0.206517,3.3,-19.44797059893608,5.12980592250824,0.234899,999,,,,,,,402.8,3.328925619,402.8,3.328925619,,,,,,,,,,,,,,,,,,,"Jase Bowen","sa3011267",687749
"Óscar Mercado","PHI",99,356,320,70,44,14,3,9,43,43,27,5,77,5,3,1,0,13,3,0.21875,0.0758427,0.216292,0.350649,0.287324,0.365625,0.280959,0.652949,0.146875,6.65206,0.257384,,0.824619,33.2717,-8.37249,78.1816,0.824619,2.8,-8.463655948638916,-1.124162197113037,0.234808,999,,,,,,,326.6,3.298989898,326.6,3.298989898,,,,,,,,,,,,,,,,,,,"Oscar Mercado","16375",640458
"Spencer Nivens","KCR",105,431,387,84,48,18,2,16,51,54,39,2,119,2,3,0,1,5,3,0.217054,0.0904872,0.276102,0.327731,0.290023,0.397933,0.297935,0.687956,0.180879,4.24833,0.266667,,-0.90166,46.17,-4.24753,88.8953,-0.90166,-1,-6.377976894378662,-5.750881671905518,0.233539,999,,,,,,,421.5,4.014285714,421.5,4.014285714,,,,,,,,,,,,,,,,,,,"Spencer Nivens","sa3022697",811289
"Seby Zavala","BOS",81,259,230,46,28,12,0,6,25,28,22,5,96,3,2,2,0,0,1,0.2,0.0849421,0.370656,0.229167,0.276265,0.330435,0.261566,0.606699,0.130435,1.7954,0.307692,,-0.783843,20.1636,-10.1337,61.9862,-0.783843,0.9,-12.04923689365387,5.658230662345886,0.233038,999,,,,,,,191,2.358024691,191,2.358024691,,,,,,,,,,,,,,,,,,,"Seby Zavala","18887",664874
"Ethan O'Donnell","CIN",110,426,383,88,61,11,5,11,56,51,29,2,129,10,1,3,1,16,4,0.229765,0.0680751,0.302817,0.224806,0.300236,0.370757,0.294268,0.670994,0.140992,7.59225,0.315574,,0.806517,44.3773,-5.45531,81.2548,0.806517,1.5,-8.742541909217834,-3.195767402648926,0.232929,999,,,,,,,409.8,3.725454545,409.8,3.725454545,,,,,,,,,,,,,,,,,,,"Ethan O'Donnell","sa3022616",807751
"Garrett Stubbs","PHI",52,159,138,30,22,5,1,2,18,13,16,1,40,3,1,1,0,3,0,0.217391,0.100629,0.251572,0.4,0.310127,0.311594,0.279341,0.621721,0.0942029,5.80955,0.28866,,0.284303,14.6531,-3.94644,77.0927,0.284303,-1.9,-4.071147978305817,1.0210758447647095,0.232124,999,,,,,,,131.7,2.532692307,131.7,2.532692307,,,,,,,,,,,,,,,,,,,"Garrett Stubbs","18067",596117
"Hayden Cantrelle","CHC",85,325,276,50,33,10,3,4,35,30,37,1,102,8,2,2,0,9,2,0.181159,0.113846,0.313846,0.362745,0.294118,0.282609,0.264532,0.576726,0.101449,6.71665,0.267442,,0.382271,26.0776,-11.9403,70.2603,0.382271,1.4,-11.175678372383118,2.594150424003601,0.232063,999,,,,,,,234.2,2.755294117,234.2,2.755294117,,,,,,,,,,,,,,,,,,,"Hayden Cantrelle","sa3014426",676463
"Oscar Colás","LAA",122,494,450,107,73,20,2,12,54,54,36,10,126,4,3,1,3,6,6,0.237778,0.0728745,0.255061,0.285714,0.298174,0.371111,0.28577,0.669286,0.133333,3.94794,0.301587,,-2.04296,48.0823,-9.70489,84.2962,-2.04296,2.1,-10.91936182975769,-3.3453264236450195,0.230192,999,,,,,,,446,3.655737704,446,3.655737704,,,,,,,,,,,,,,,,,,,"Oscar Colas","30162",693049
"Andrew Pinckney","WSN",134,539,494,119,86,20,5,8,63,56,31,6,161,11,1,2,0,16,7,0.240891,0.0575139,0.298701,0.192547,0.299814,0.350202,0.283263,0.650016,0.109312,6.3208,0.340491,,-0.59792,51.3746,-11.6766,80.686,-0.59792,-4.7,-13.046567857265472,-2.719547152519226,0.226441,999,,,,,,,470.9,3.514179104,470.9,3.514179104,,,,,,,,,,,,,,,,,,,"Andrew Pinckney","sa3022670",687605
"Andrew Pintar","MIA",106,451,406,93,65,17,3,8,49,44,36,5,110,4,2,3,0,10,3,0.229064,0.0798226,0.243902,0.327273,0.296875,0.344828,0.280016,0.641703,0.115764,5.37946,0.293103,,-0.00426143,41.8083,-10.9488,75.5147,-0.00426143,-1.3,-13.209409177303314,0.35711348056793213,0.224561,999,,,,,,,387,3.650943396,387,3.650943396,,,,,,,,,,,,,,,,,,,"Andrew Pintar","sa3020715",801464
"Turner Hill","SFG",105,434,387,91,67,18,4,2,45,38,33,4,58,7,2,5,0,15,5,0.235142,0.0760369,0.133641,0.568965,0.305361,0.317829,0.275623,0.623191,0.0826873,6.10038,0.270517,,0.162048,38.6976,-12.0709,77.1465,0.162048,-2.2,-11.698454707860947,-0.6053498983383179,0.22271,999,,,,,,,350.9,3.341904761,350.9,3.341904761,,,,,,,,,,,,,,,,,,,"Turner Hill","sa3020943",806367
"Jacob Sharp","TOR",77,307,277,57,37,12,0,8,37,38,19,4,44,8,3,0,0,2,2,0.205776,0.0618892,0.143322,0.431818,0.273616,0.33574,0.264594,0.609356,0.129964,3.32623,0.214912,,-0.883558,24.6486,-11.2637,71.2596,-0.883558,-2.8,-10.979254603385925,2.840064764022827,0.218004,999,,,,,,,231.4,3.005194805,231.4,3.005194805,,,,,,,,,,,,,,,,,,,"Jacob Sharp","sa3022489",814435
"Adam Hackenberg","CHW",92,344,309,66,50,11,0,5,32,31,27,10,110,6,1,1,1,2,1,0.213592,0.0784884,0.319767,0.245455,0.28863,0.297735,0.252759,0.586364,0.0841424,2.64965,0.312821,,-0.581153,24.3426,-15.8979,61.0756,-0.581153,0.2,-15.902129471302032,6.519811823964119,0.217201,999,,,,,,,239.5,2.603260869,239.5,2.603260869,,,,,,,,,,,,,,,,,,,"Adam Hackenberg","sa3017041",680753
"Damiano Palmegiani","TOR",127,517,461,96,55,23,0,18,56,68,42,12,154,11,3,0,0,2,0,0.208243,0.0812379,0.297872,0.272727,0.288201,0.375271,0.282842,0.663472,0.167028,2.72132,0.267123,,-0.357673,49.1025,-11.3752,84.0958,-0.357673,4.1,-9.765923351049423,-5.39808988571167,0.216621,999,,,,,,,475.3,3.742519685,475.3,3.742519685,,,,,,,,,,,,,,,,,,,"Damiano Palmegiani","sa3017326",671913
"Skye Bolt",,64,217,192,44,32,8,1,3,25,22,21,3,64,2,2,0,0,3,0,0.229167,0.0967742,0.294931,0.328125,0.308756,0.328125,0.279597,0.636881,0.0989583,5.38482,0.322835,,0.189594,20.043,-5.34127,76.6617,0.189594,3.1,-5.866466268897057,0.7080245018005371,0.213957,999,,,,,,,186.2,2.909375,186.2,2.909375,,,,,,,,,,,,,,,,,,,"Skye Bolt","17723",621450
"Matt Rudick","NYM",103,439,383,81,54,19,1,7,48,45,45,4,102,9,2,0,0,7,4,0.211488,0.102506,0.232346,0.441176,0.307517,0.321149,0.280736,0.628666,0.109661,4.07059,0.268116,,-1.04084,40.9501,-10.4032,82.1347,-1.04084,2.7,-10.419376611709595,-2.1390650272369385,0.213617,999,,,,,,,361.3,3.50776699,361.3,3.50776699,,,,,,,,,,,,,,,,,,,"Matt Rudick","sa3017334",689822
"Dylan O'Rae","MIL",125,577,497,104,82,19,2,1,68,45,64,4,141,13,2,1,0,35,8,0.209256,0.110919,0.244367,0.453901,0.314236,0.261569,0.265865,0.575806,0.0523139,6.37963,0.288515,,2.53662,46.9165,-20.5799,68.2395,2.53662,0.1,-19.377503871917725,2.2200764194130898,0.21351,999,,,,,,,436.4,3.4912,436.4,3.4912,,,,,,,,,,,,,,,,,,,"Dylan O'Rae","sa3020220",802506
"Leonel Valera",,105,405,375,89,62,15,6,6,46,38,20,6,120,5,2,3,0,11,2,0.237333,0.0493827,0.296296,0.166667,0.283582,0.357333,0.274163,0.640915,0.12,7.3984,0.330677,,0.750701,35.6361,-11.74,72.1741,0.750701,-3.8,-12.143969476222992,0.6642858982086182,0.21093,999,,,,,,,347.8,3.312380952,347.8,3.312380952,,,,,,,,,,,,,,,,,,,"Leonel Valera","sa917320",665987
"J.D. Davis",,104,350,311,68,44,14,0,10,33,33,32,10,123,5,2,0,0,0,0,0.21865,0.0914286,0.351429,0.260163,0.3,0.360129,0.281222,0.660129,0.141479,1.11508,0.322222,,-0.560362,32.7851,-8.15725,79.836,-0.560362,-2.3,-8.635509610176086,-1.0139917135238647,0.210296,999,,,,,,,315.4,3.032692307,315.4,3.032692307,,,,,,,,,,,,,,,,,,,"J.D. Davis","16219",605204
"Orlando Martinez","HOU",102,417,379,92,64,19,3,6,42,41,31,7,90,2,4,1,1,4,2,0.242744,0.0743405,0.215827,0.344444,0.300481,0.356201,0.281934,0.656681,0.113456,4.4959,0.299652,,-0.720331,39.2999,-9.47991,80.3366,-0.720331,2.8,-10.10241949558258,-1.7965610027313232,0.209005,999,,,,,,,365.8,3.586274509,365.8,3.586274509,,,,,,,,,,,,,,,,,,,"Orlando Martinez","sa3006664",678636
"Roberto Campos","DET",125,504,466,109,69,25,5,10,52,57,30,15,135,4,4,0,0,6,1,0.233906,0.0595238,0.267857,0.222222,0.28373,0.373391,0.273748,0.657121,0.139485,5.41701,0.304615,,0.10046,44.1785,-14.7784,77.5411,0.10046,3.6,-12.851183503866196,-1.9555554389953613,0.208693,999,,,,,,,450,3.6,450,3.6,,,,,,,,,,,,,,,,,,,"Roberto Campos","sa3014683",691449
"Matt Kroon","PHI",95,357,321,77,51,16,2,8,38,42,24,5,95,5,4,3,0,12,3,0.239875,0.0672269,0.266106,0.252632,0.299435,0.376947,0.290285,0.676382,0.137072,5.83472,0.310811,,0.593049,36.045,-5.71621,84.4589,0.593049,0.1,-6.041512429714203,-3.835185192525387,0.208414,999,,,,,,,344.6,3.627368421,344.6,3.627368421,,,,,,,,,,,,,,,,,,,"Matt Kroon","sa3007502",663714
"Anthony Alford",,103,396,360,85,54,18,1,12,47,49,31,4,148,4,1,0,1,7,3,0.236111,0.0782828,0.373737,0.209459,0.30303,0.391667,0.300676,0.694697,0.155556,4.52449,0.363184,,-0.485875,43.2944,-3.02889,85.5675,-0.485875,0.5,-7.320222347974777,-3.865079402923584,0.207466,999,,,,,,,396.6,3.850485436,396.6,3.850485436,,,,,,,,,,,,,,,,,,,"Anthony Alford","14329",546990
"Kevin Newman","LAA",102,343,315,77,57,16,1,3,35,28,19,7,55,2,3,4,1,7,1,0.244444,0.0553936,0.16035,0.345455,0.289086,0.330159,0.26439,0.619244,0.0857143,4.81501,0.284615,,0.434632,27.4825,-12.641,67.9958,0.434632,-1.1,-12.125876158475876,2.6808642148971558,0.207277,999,,,,,,,270,2.647058823,270,2.647058823,,,,,,,,,,,,,,,,,,,"Kevin Newman","17696",621028
"Caleb Pendleton","LAA",42,140,133,27,19,5,1,2,11,12,5,3,56,1,1,0,0,2,0,0.203008,0.0357143,0.4,0.0892857,0.235714,0.300752,0.224907,0.536466,0.0977444,5.74658,0.328947,,0.226367,6.76848,-9.60845,40.2232,0.226367,4.1,-9.34923867881298,6.672016382217407,0.206252,999,,,,,,,79,1.88095238,79,1.88095238,,,,,,,,,,,,,,,,,,,"Caleb Pendleton","sa3022483",692228
"Michael Turner","CHW",91,368,326,71,52,16,1,2,32,29,37,5,80,3,2,0,0,2,0,0.217791,0.100543,0.217391,0.4625,0.30163,0.291411,0.263972,0.593041,0.0736196,3.4801,0.280488,,-0.286641,29.362,-13.6859,68.963,-0.286641,-3.7,-13.355350106954575,3.0607287883758545,0.205737,999,,,,,,,266.3,2.926373626,266.3,2.926373626,,,,,,,,,,,,,,,,,,,"Michael Turner","sa3020658",694478
"Riley Adams","WSN",83,293,260,57,33,14,1,9,27,35,23,6,83,8,2,0,1,1,0,0.219231,0.0784983,0.283276,0.277108,0.300341,0.384615,0.293282,0.684957,0.165385,3.22627,0.282353,,-0.25776,30.2898,-3.98479,87.4291,-0.25776,-8.5,-4.662259072065353,-3.1171369552612305,0.204791,999,,,,,,,285,3.433734939,285,3.433734939,,,,,,,,,,,,,,,,,,,"Riley Adams","19864",656180
"Drew Maggi",,55,198,178,36,25,7,1,3,22,17,14,3,62,4,1,1,0,4,1,0.202247,0.0707071,0.313131,0.225806,0.274112,0.303371,0.2527,0.577482,0.101124,5.8435,0.289474,,0.0792967,14.0017,-9.15997,62.7359,0.0792967,3,-8.363011717796326,3.7275132536888123,0.204002,999,,,,,,,136.6,2.483636363,136.6,2.483636363,,,,,,,,,,,,,,,,,,,"Drew Maggi","11381",543482
"Marty Costes",,78,300,266,68,52,12,1,3,33,29,24,5,56,8,2,0,0,4,2,0.255639,0.08,0.186667,0.428571,0.333333,0.342105,0.296597,0.675439,0.0864662,4.12996,0.311005,,-0.633514,31.8139,-3.27953,86.6746,-0.633514,0.7,-5.413913011550903,-2.606878340244293,0.203948,999,,,,,,,281.5,3.608974358,281.5,3.608974358,,,,,,,,,,,,,,,,,,,"Marty Costes","sa3006783",664753
"Carlos Santana","CLE",105,424,370,78,50,16,0,12,42,44,50,8,80,2,2,0,1,2,0,0.210811,0.117925,0.188679,0.625,0.306604,0.351351,0.286384,0.657955,0.140541,2.46191,0.235714,,-0.341888,41.4785,-8.12021,86.4826,-0.341888,2.5,-6.899795293807983,-5.2895355224609375,0.203156,999,,,,,,,385.8,3.674285714,385.8,3.674285714,,,,,,,,,,,,,,,,,,,"Carlos Santana","2396",467793
"Adrián Sugastey","SFG",64,239,230,53,38,11,2,2,18,22,6,10,44,2,1,0,0,1,0,0.230435,0.0251046,0.1841,0.136364,0.25523,0.321739,0.232606,0.576969,0.0913043,4.06485,0.275676,,-0.0841272,13.0357,-14.922,48.1935,-0.0841272,4.5,-14.89032818377018,8.890799522399902,0.202795,999,,,,,,,154.8,2.41875,154.8,2.41875,,,,,,,,,,,,,,,,,,,"Adrian Sugastey","sa3015190",692368
"Ryan Ignoffo","MIA",99,403,378,93,64,22,2,5,41,40,22,10,53,0,3,0,1,9,3,0.246032,0.0545906,0.131514,0.415094,0.28536,0.354497,0.26902,0.639857,0.108466,5.05211,0.272446,,-0.0148433,33.7918,-13.3504,68.1132,-0.0148433,-3.5,-15.381404235959053,3.903733253479004,0.201358,999,,,,,,,339.7,3.431313131,339.7,3.431313131,,,,,,,,,,,,,,,,,,,"Ryan Ignoffo","sa3022573",813883
"Allan Castro","BOS",128,558,498,112,74,24,4,10,62,58,52,12,136,5,3,0,1,8,4,0.2249,0.09319,0.243728,0.382353,0.302867,0.349398,0.280907,0.652265,0.124498,5.0022,0.287324,,-0.959224,52.1273,-13.1464,75.5909,-0.959224,-2.2,-16.54370892047882,-0.1497354507446289,0.200041,999,,,,,,,490.6,3.8328125,490.6,3.8328125,,,,,,,,,,,,,,,,,,,"Allan Castro","sa3016084",691369
"Chadwick Tromp","BOS",77,290,266,60,41,13,0,6,27,30,21,8,70,1,2,0,0,0,0,0.225564,0.0724138,0.241379,0.3,0.282759,0.342105,0.263952,0.624864,0.116541,1.26786,0.28125,,-0.434083,23.1338,-10.7898,66.1315,-0.434083,-0.9,-12.17913556098938,4.427748322486877,0.197361,999,,,,,,,230.1,2.988311688,230.1,2.988311688,,,,,,,,,,,,,,,,,,,"Chadwick Tromp","16953",644433
"Ethan Anderson","BAL",22,92,85,22,15,4,2,1,8,9,6,2,19,0,1,0,0,3,1,0.258824,0.0652174,0.206522,0.315789,0.304348,0.388235,0.291438,0.692583,0.129412,6.46406,0.318182,,0.0450376,9.37424,-1.38774,91.4182,0.0450376,-2,-0.8583461567759514,-0.3098177909851074,0.19659,999,,,,,,,91.5,4.159090909,91.5,4.159090909,,,,,,,,,,,,,,,,,,,"Ethan Anderson","sa3025410",803175
"Canaan Smith-Njigba",,95,381,338,76,49,19,2,6,38,37,39,10,110,1,2,1,1,10,2,0.224852,0.102362,0.288714,0.354545,0.305263,0.346154,0.278975,0.651417,0.121302,5.39834,0.3125,,0.566486,34.9999,-9.56877,79.5162,0.566486,1.7,-8.36330372095108,-2.4997355937957764,0.191859,999,,,,,,,343.9,3.62,343.9,3.62,,,,,,,,,,,,,,,,,,,"Canaan Smith-Njigba","23264",675986
"Tom Murphy","SFG",43,140,124,28,18,6,0,4,14,13,14,3,43,1,1,0,0,0,0,0.225806,0.1,0.307143,0.325581,0.307143,0.370968,0.291216,0.678111,0.145161,1.16259,0.307692,,-0.236773,14.2401,-2.13681,87.6417,-0.236773,-3.1,-2.3057180792093277,-0.5279834270477295,0.18909,999,,,,,,,132.8,3.088372093,132.8,3.088372093,,,,,,,,,,,,,,,,,,,"Tom Murphy","13499",608596
"Aaron Schunk","COL",112,434,405,99,68,21,2,8,47,46,23,9,106,3,3,0,1,6,4,0.244444,0.0529954,0.24424,0.216981,0.288018,0.365432,0.276905,0.653451,0.120988,4.40896,0.309524,,-1.09088,39.1457,-11.6228,62.9379,-1.09088,6.1,-20.325410962104797,7.694650053977966,0.188942,999,,,,,,,375.1,3.349107142,375.1,3.349107142,,,,,,,,,,,,,,,,,,,"Aaron Schunk","25524",668845
"Elehuris Montero",,124,502,452,116,74,22,2,18,59,70,39,10,128,6,5,0,1,1,0,0.256637,0.0776892,0.25498,0.304688,0.320717,0.433628,0.319559,0.754345,0.176991,3.14096,0.315113,,-0.660274,62.513,3.78999,91.6468,-0.660274,0,-5.674649715423584,-9.222516059875488,0.188865,999,,,,,,,578.9,4.668548387,578.9,4.668548387,,,,,,,,,,,,,,,,,,,"Elehuris Montero","20543",660707
