Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brendon Little","TOR",2,2,0,3.72319,40,0,0,9,,40,171,36,18,16,4,18,,2,38,8.54535,4.12285,2.07268,0.866394,0.219169,0.105742,0.11342720687389374,0.237925,1.36662,0.29294,0.744377,,,3.97284,0.0970341,0.156839,999,,,,,,,205.20000000000002,5.130000000000001,200,5,,,,,,,,,,,,,,,,,,,"Brendon Little","21574",663893
"Daniel Lynch IV","KCR",3,3,0,4.2707,41,1,1,9,,47,200,47,24,22,6,15,,2,37,7.07538,2.85677,2.47671,1.12732,0.183647,0.0741497,0.1094975396990776,0.257161,1.32482,0.293462,0.703839,,,4.22551,0.0959254,-0.00504734,689.6500244140625,,,,,,,215.8,4.591489361702128,221,4.702127659574468,,,,,,,,,,,,,,,,,,,"Daniel Lynch IV","21537",663738
"Adam Mazur","MIA",1,1,1,4.76096,2,2,0,0,,11,47,12,6,6,2,3,,0,8,6.62713,2.51241,2.63776,1.34156,0.17136,0.0649641,0.10639558732509613,0.268529,1.34744,0.297206,0.678325,,,4.50084,0.0949319,0.0877032,748.7999877929688,,,,,,,32.60000000000001,2.9636363636363643,36,3.272727272727273,,,,,,,,,,,,,,,,,,,"Adam Mazur","31900",800049
"Cooper Criswell","BOS",1,1,0,4.31414,24,1,0,0,,29,123,30,15,14,3,8,,2,23,7.11984,2.49041,2.8589,1.00628,0.184291,0.0644622,0.11982908844947815,0.263182,1.31612,0.304481,0.685666,,,3.98029,0.0942282,0.0440104,749.5700073242188,,,,,,,115.70000000000002,3.989655172413794,122,4.206896551724138,,,,,,,,,,,,,,,,,,,"Cooper Criswell","24975",681867
"Chase Shugart","PIT",2,2,0,4.36554,39,0,1,8,,39,167,39,20,19,4,15,,2,31,7.32973,3.45302,2.1227,1.03194,0.187288,0.088231,0.09905684739351273,0.258299,1.39708,0.300151,0.703439,,,4.21623,0.092822,0.0462396,999,,,,,,,186.00000000000003,4.76923076923077,191,4.897435897435898,,,,,,,,,,,,,,,,,,,"Chase Shugart","21544",663767
"Hunter Harvey","KCR",2,2,0,3.5634,29,0,0,0,,29,119,26,12,11,3,8,,1,31,9.57203,2.55772,3.7424,0.896978,0.257689,0.0688567,0.1888326108455658,0.232882,1.16761,0.297983,0.717111,,,3.24947,0.092133,0.0539452,709.6199951171875,,,,,,,145.10000000000002,5.00344827586207,141,4.862068965517241,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"Brock Burke","LAA",2,2,0,4.17342,38,0,0,8,,38,162,36,19,18,5,14,,2,37,8.87928,3.30508,2.68655,1.27869,0.230668,0.08586,0.14480747282505035,0.247729,1.32552,0.297928,0.729162,,,4.17958,0.0920775,-0.00819951,999,,,,,,,184.1,4.844736842105263,183,4.815789473684211,,,,,,,,,,,,,,,,,,,"Brock Burke","17968",656271
"Patrick Sandoval","BOS",1,1,0,3.9634,5,1,0,0,,9,40,9,4,4,1,4,,0,9,8.63276,3.78165,2.2828,0.918686,0.223597,0.0979487,0.12564875185489655,0.237028,1.33083,0.290783,0.717351,,,3.83163,0.0901179,0.0702128,749.510009765625,,,,,,,36.90000000000001,4.100000000000001,38,4.222222222222222,,,,,,,,,,,,,,,,,,,"Patrick Sandoval","19447",663776
"Chase Lee","DET",1,2,0,3.78134,33,0,0,3,,33,141,31,15,14,3,12,,2,31,8.44453,3.38951,2.49137,0.837566,0.21789,0.0874576,0.13043197989463806,0.248256,1.33761,0.305649,0.729653,,,3.71824,0.0898116,0.0291718,999,,,,,,,158.70000000000005,4.80909090909091,158,4.787878787878788,,,,,,,,,,,,,,,,,,,"Chase Lee","29574",695445
"Brant Hurter","DET",2,2,0,3.6644,34,0,0,4,,34,142,33,15,14,3,9,,2,28,7.46077,2.26994,3.28677,0.757208,0.198819,0.0604907,0.13832852616906166,0.248473,1.21433,0.296715,0.703822,,,3.40725,0.0876119,0.00900582,682.25,,,,,,,167.90000000000003,4.938235294117648,170,5,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"Cade Gibson","MIA",0,0,0,4.26165,38,0,0,7,,38,174,36,20,18,4,16,,2,38,8.93611,3.86426,2.3125,0.995185,0.219,0.0947027,0.12429729849100113,0.230257,1.36155,0.278986,0.690313,,,3.98697,0.0840782,-0.017868,999,,,,,,,188.4,4.957894736842105,188,4.947368421052632,,,,,,,,,,,,,,,,,,,"Cade Gibson","31815",806188
"Carson Palmquist","COL",4,4,2,5.33856,18,8,0,0,,53,235,54,34,32,10,24,,2,47,7.94263,4.03282,1.9695,1.62723,0.199507,0.101298,0.09820844978094101,0.259311,1.46687,0.292439,0.677338,,,5.14885,0.0833104,0.203934,999,,,,,,,144.80000000000004,2.732075471698114,151,2.849056603773585,,,,,,,,,,,,,,,,,,,"Carson Palmquist","31612",687223
"Logan Evans","SEA",1,1,1,4.37244,11,2,0,0,,20,86,20,11,10,2,7,,1,15,6.95098,3.17861,2.1868,1.05636,0.178394,0.0815774,0.09681616723537445,0.258543,1.36788,0.295661,0.697772,,,4.27451,0.0822663,-0.026846,999,,,,,,,77.4,3.87,80,4,,,,,,,,,,,,,,,,,,,"Logan Evans","33699",688138
"Blake Treinen","LAD",2,2,0,3.3779,25,0,3,0,,25,102,22,10,9,3,7,,1,27,10.028,2.73589,3.66535,0.960751,0.269619,0.073559,0.1960604563355446,0.230819,1.17732,0.299136,0.748499,,,3.28553,0.0791768,0.0505738,483.94000244140625,,,,,,,135.89999999999998,5.435999999999999,131,5.24,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Jacob Webb","TEX",2,2,0,4.29942,40,0,1,8,,40,170,35,21,19,5,17,,2,38,8.55139,3.81486,2.2416,1.21041,0.222573,0.0992921,0.12328130006790161,0.234206,1.31385,0.27823,0.705954,,,4.33429,0.0779761,-0.134715,746.3400268554688,,,,,,,199.5,4.9875,191,4.775,,,,,,,,,,,,,,,,,,,"Jacob Webb","19274",657097
"A.J. Puk","ARI",2,1,0,3.37278,25,0,2,0,,25,101,20,10,9,3,8,,1,30,10.9115,2.98379,3.65693,0.948529,0.29432,0.0804827,0.21383709460496902,0.221942,1.16151,0.299189,0.743786,,,3.16368,0.0776581,0.0613789,229.33999633789062,,,,,,,139.1,5.564,129,5.16,,,,,,,,,,,,,,,,,,,"A.J. Puk","19343",640462
"Osvaldo Bido","ATH",1,2,1,4.85958,14,3,0,0,,28,120,26,16,15,4,11,,2,23,7.43132,3.6552,2.03308,1.39258,0.190036,0.0934718,0.09656428545713425,0.246932,1.36033,0.277229,0.676243,,,4.88178,0.0769666,-0.0261395,440.82000732421875,,,,,,,97.4,3.4785714285714286,95,3.392857142857143,,,,,,,,,,,,,,,,,,,"Osvaldo Bido","23150",674370
"Drew Pomeranz","CHC",2,1,0,3.75426,36,0,0,7,,36,156,33,16,15,4,16,,2,37,9.16676,3.97419,2.30657,1.05976,0.23697,0.102737,0.13423315435647964,0.236149,1.34122,0.292476,0.754702,,,4.03851,0.0767895,0.123774,999,,,,,,,179.40000000000003,4.983333333333334,176,4.888888888888889,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Tim Hill","NYY",2,1,0,4.07044,38,0,0,8,,38,165,41,19,17,3,11,,2,22,5.20985,2.70934,1.92292,0.76051,0.133124,0.0692302,0.06389417499303818,0.271454,1.38529,0.300147,0.705368,,,4.0824,0.0766577,-0.0353298,999,,,,,,,174.69999999999996,4.59736842105263,188,4.947368421052632,,,,,,,,,,,,,,,,,,,"Tim Hill","16814",657612
"Drue Hackenberg","ATL",0,0,1,4.74781,2,2,0,0,,12,52,12,7,6,1,6,,0,9,6.98228,4.24921,1.64319,0.958538,0.175333,0.106703,0.06863044202327728,0.256891,1.47812,0.296499,0.680739,,,4.43865,0.0765122,0.0426399,999,,,,,,,45.30000000000001,3.775000000000001,47,3.9166666666666665,,,,,,,,,,,,,,,,,,,"Drue Hackenberg","sa3023304",802357
"Liam Hendriks","BOS",2,2,0,3.87544,28,0,0,0,,28,116,25,13,12,4,9,,1,32,10.1558,2.79756,3.63023,1.22843,0.272333,0.0750181,0.1973147839307785,0.232813,1.19569,0.295119,0.724309,,,3.62544,0.0756177,0.0135998,267.6600036621094,,,,,,,127.00000000000006,4.535714285714287,122,4.357142857142857,,,,,,,,,,,,,,,,,,,"Liam Hendriks","3548",521230
"Jhonathan Díaz","SEA",1,2,0,4.1183,23,1,0,0,,29,124,28,14,13,3,11,,2,24,7.44052,3.4431,2.161,0.82467,0.190605,0.0882026,0.10240280628204346,0.251476,1.36022,0.298394,0.700392,,,3.96621,0.0741515,-0.0191922,999,,,,,,,113.90000000000002,3.9275862068965526,115,3.9655172413793105,,,,,,,,,,,,,,,,,,,"Jhonathan Diaz","20298",646242
"Jacob Waguespack","TBR",1,1,0,4.15002,24,1,0,0,,30,127,28,15,14,4,12,,1,30,9.1024,3.74703,2.42923,1.10099,0.235365,0.0968887,0.13847610354423523,0.242409,1.34746,0.298731,0.719481,,,4.01473,0.0729124,-0.0212708,999,,,,,,,121.00000000000001,4.033333333333334,119,3.966666666666667,,,,,,,,,,,,,,,,,,,"Jacob Waguespack","18318",621097
"Albert Suárez","BAL",1,1,0,4.35579,21,1,0,0,,27,114,27,14,13,4,9,,1,24,7.96418,2.99012,2.6635,1.24686,0.206826,0.0776519,0.12917394936084747,0.2559,1.333,0.298625,0.708435,,,4.2138,0.072351,-0.0315893,653.8599853515625,,,,,,,98.40000000000002,3.6444444444444453,101,3.740740740740741,,,,,,,,,,,,,,,,,,,"Albert Suarez","6175",544150
"Taijuan Walker","PHI",3,3,1,4.75399,38,3,0,4,,53,230,54,30,28,8,20,,2,40,6.75955,3.40422,1.98564,1.36879,0.172641,0.0869451,0.08569621294736862,0.258969,1.39521,0.286021,0.694464,,,4.8247,0.0716369,0.00193,731.5599975585938,,,,,,,183.40000000000006,3.4603773584905673,191,3.6037735849056602,,,,,,,,,,,,,,,,,,,"Taijuan Walker","11836",592836
"Martín Pérez","CHW",0,1,1,4.59417,2,2,0,0,,12,51,12,6,6,2,4,,0,9,6.70642,3.46041,1.93804,1.3346,0.169438,0.0874272,0.08201050758361816,0.267981,1.4498,0.297554,0.720456,,,4.78433,0.0710603,0.114564,663.3800048828125,,,,,,,39.000000000000014,3.2500000000000013,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Martin Perez","6902",527048
"Kevin Ginkel","ARI",3,1,0,3.46076,31,0,0,0,,31,130,28,13,12,3,10,,1,34,9.78982,2.9913,3.27276,0.840218,0.260244,0.079518,0.18072549253702164,0.23544,1.22848,0.305812,0.738321,,,3.23843,0.0705307,0.0575404,582.1400146484375,,,,,,,154.7,4.990322580645161,151,4.870967741935484,,,,,,,,,,,,,,,,,,,"Kevin Ginkel","19876",656464
"Anthony DeSclafani","NYY",0,1,0,4.63636,5,1,0,0,,10,41,11,6,5,1,2,,0,8,7.09091,2.18182,3.25,1.36364,0.185714,0.0571429,0.12857141718268394,0.274809,1.33333,0.31,0.675676,,,4.29145,0.0698665,0.0500121,999,,,,,,,43.1,4.3100000000000005,47,4.7,,,,,,,,,,,,,,,,,,,"Anthony DeSclafani","13050",543101
