Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Luis Torrens","NYM",51,200,183,43,27,10,0,5,19,23,14,0,50,2,1,0,,1,1,0.234012,0.0686009,0.251463,0.272807,0.291056,0.380831,0.297696,0.671886,0.146819,2.87988,0.290722,-0.180831,-0.385012,20.7973,-2.19758,90.7933,-0.565843,0.646182,-2.7731462121009827,4.557447612285614,0.729781,622.3400268554688,,,,,,,180.9,3.547058823,180.9,3.547058823,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Jurickson Profar","ATL",66,286,247,64,43,13,0,7,36,30,33,1,46,4,2,1,,3,1,0.259201,0.113558,0.16232,0.699592,0.352778,0.399404,0.336383,0.752182,0.140204,3.89312,0.292651,-0.207464,-0.416489,38.4348,5.56882,111.596,-0.623952,-2.44474,3.349703013896942,-5.724364995956421,0.715726,192.1999969482422,,,,,,,328.8,4.981818181,328.8,4.981818181,,,,,,,,,,,,,,,,,,,"Jurickson Profar","10815",595777
"Jake Fraley","CIN",81,349,309,78,53,14,1,10,41,40,34,1,68,4,2,0,,15,4,0.252515,0.0972505,0.195232,0.498127,0.331985,0.398754,0.325622,0.730739,0.146239,5.06308,0.293112,-0.129747,0.502516,43.9444,3.83927,99.3481,0.37277,-0.0263107,0.10019609332084656,-4.6141193266958,0.704554,377.7200012207031,,,,,,,399.4,4.930864197,399.4,4.930864197,,,,,,,,,,,,,,,,,,,"Jake Fraley","19260",641584
"Ramón Laureano","BAL",40,174,158,37,23,7,1,6,20,21,12,0,50,3,1,0,,4,1,0.235068,0.0680095,0.288167,0.236007,0.300915,0.407008,0.313115,0.707923,0.17194,5.2921,0.302403,-0.022153,-0.101485,20.2015,0.201098,108.108,-0.123638,0.636923,1.426113747060299,-0.6286636590957642,0.703842,626.47998046875,,,,,,,181.4,4.535,181.4,4.535,,,,,,,,,,,,,,,,,,,"Ramon Laureano","17128",657656
"Brooks Baldwin","CHW",73,316,289,72,51,13,1,7,31,33,20,0,69,2,2,2,,8,2,0.247644,0.0639951,0.219286,0.291834,0.299217,0.36916,0.297101,0.668378,0.121516,4.42583,0.300526,0.0978284,0.00234165,32.6736,-3.61593,93.4207,0.10017,-0.967134,-2.181691475212574,-1.925467610359192,0.696942,713.3300170898438,,,,,,,299,4.09589041,299,4.09589041,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Jose Iglesias","SDP",71,308,288,77,56,16,1,4,31,30,13,0,51,4,2,1,,3,1,0.267008,0.0411042,0.165641,0.248152,0.305957,0.372416,0.30098,0.678373,0.105408,3.62602,0.309025,-0.262112,-0.544469,32.7639,-2.58298,93.1107,-0.806581,-0.216695,-3.345548152923584,0.07929232716560364,0.695345,643.3099975585938,,,,,,,286.8,4.039436619,286.8,4.039436619,,,,,,,,,,,,,,,,,,,"Jose Iglesias","10231",578428
"Kyren Paris","LAA",85,366,323,65,42,12,2,9,42,36,35,0,124,5,2,1,,16,3,0.201399,0.0950201,0.338797,0.280463,0.286932,0.336833,0.282085,0.623765,0.135434,6.68803,0.291046,-0.0383698,1.11887,33.5504,-8.51945,81.3671,1.0805,-0.799469,-6.411183595657349,0.5519194602966309,0.693275,740.1099853515625,,,,,,,313.8,3.691764705,313.8,3.691764705,,,,,,,,,,,,,,,,,,,"Kyren Paris","26420",677347
"Edmundo Sosa","PHI",42,184,168,43,29,9,1,4,22,21,8,0,44,5,1,1,,3,1,0.256591,0.0438739,0.239772,0.182982,0.308167,0.40419,0.314722,0.712357,0.147599,5.68261,0.319722,0.198575,-0.125679,21.5159,0.443762,97.9563,0.0728962,0.090036,-0.3761157691478729,0.914573073387146,0.674164,531.2100219726562,,,,,,,184.1,4.383333333,184.1,4.383333333,,,,,,,,,,,,,,,,,,,"Edmundo Sosa","17022",624641
"J.C. Escarra","NYY",38,154,137,30,19,7,1,3,17,16,13,0,28,2,1,0,,1,0,0.22209,0.0865232,0.18516,0.467289,0.300416,0.353739,0.294322,0.654155,0.13165,3.6808,0.256325,-0.0581169,-0.268309,15.5417,-2.09286,91.9454,-0.326426,-0.686299,-1.6839195787906647,1.301047146320343,0.665402,999,,,,,,,132.1,3.476315789,132.1,3.476315789,,,,,,,,,,,,,,,,,,,"J.C. Escarra","20084",641555
"Carlos Narvaez","BOS",44,172,151,32,21,7,0,3,17,17,18,0,50,2,1,0,,2,1,0.213707,0.102142,0.288003,0.354657,0.303335,0.331069,0.28777,0.634404,0.117362,3.36229,0.291377,-0.0355581,-0.268589,16.5133,-3.22903,81.3244,-0.304147,0.0575814,-3.827857732772827,3.4156059846282005,0.649543,733.510009765625,,,,,,,137.7,3.129545454,137.7,3.129545454,,,,,,,,,,,,,,,,,,,"Carlos Narvaez","19722",665966
"Drake Baldwin","ATL",46,183,162,38,26,8,0,5,19,21,18,0,42,2,1,0,,0,0,0.237733,0.0989792,0.228399,0.433362,0.319426,0.375705,0.31154,0.695131,0.137972,2.41001,0.290467,-0.00947429,-0.375125,20.9954,-0.0153823,95.2747,-0.384599,-0.755927,-1.4197475612163544,1.2246286869049072,0.636018,999,,,,,,,181,3.934782608,181,3.934782608,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"Curtis Mead","TBR",48,209,189,48,33,10,1,5,24,23,14,0,40,4,1,0,,3,1,0.256994,0.0692223,0.189563,0.365168,0.321213,0.395386,0.318075,0.716599,0.138393,4.44742,0.300827,-0.0738156,-0.377396,25.0199,1.05513,113.122,-0.451212,0.0948287,2.554138034582138,-3.5894307121634483,0.635409,533.4400024414062,,,,,,,218.4,4.55,218.4,4.55,,,,,,,,,,,,,,,,,,,"Curtis Mead","23986",678554
"Dairon Blanco","KCR",28,119,107,28,20,5,1,2,18,13,8,0,29,2,1,1,,16,4,0.262378,0.0693361,0.239715,0.289244,0.324544,0.39439,0.319779,0.718934,0.132012,8.14775,0.333361,0.0257754,1.44788,14.457,0.762822,105.625,1.47366,0.478382,2.2098097801208496,-0.20309972763061523,0.634489,659.2100219726562,,,,,,,138,4.928571428,138,4.928571428,,,,,,,,,,,,,,,,,,,"Dairon Blanco","19779",680118
"Brett Baty","NYM",41,178,159,38,25,7,0,6,20,21,16,0,45,2,1,0,,1,0,0.236978,0.0873387,0.253273,0.34484,0.30932,0.392554,0.311781,0.701874,0.155576,3.18287,0.291673,0.0245903,-0.309046,20.4111,0.01866,100.047,-0.284456,-0.0912619,-0.2744149435311556,0.5852813795208931,0.630458,465.25,,,,,,,186.4,4.546341463,186.4,4.546341463,,,,,,,,,,,,,,,,,,,"Brett Baty","26123",683146
"Dane Myers","MIA",68,292,266,67,47,12,1,7,34,33,20,0,80,4,2,0,,8,2,0.250298,0.0671441,0.274566,0.244546,0.310249,0.383328,0.308788,0.693577,0.13303,5.34886,0.329263,-0.0714016,0.0892086,32.8935,-0.657196,92.065,0.0178071,0.952844,-2.7579326014965773,-0.6443781852722168,0.628464,658.6900024414062,,,,,,,297.1,4.369117647,297.1,4.369117647,,,,,,,,,,,,,,,,,,,"Dane Myers","22054",667472
"Jon Berti","CHC",45,194,173,43,33,6,1,3,23,16,16,0,43,2,1,1,,11,2,0.245607,0.0843043,0.222682,0.378586,0.316559,0.341572,0.296586,0.658131,0.0959642,6.33119,0.309114,0.176458,0.825196,19.9705,-2.29742,89.1149,1.00165,0.632236,-1.5255513191223145,1.1569278240203857,0.614482,573.9199829101562,,,,,,,188.4,4.186666666,188.4,4.186666666,,,,,,,,,,,,,,,,,,,"Jon Berti","12037",542932
"Taylor Walls","TBR",44,191,165,34,23,7,1,3,22,16,23,0,47,1,1,1,,9,2,0.206084,0.11945,0.244574,0.4884,0.303072,0.312296,0.282207,0.615369,0.106213,6.29228,0.265588,0.180516,0.56091,17.492,-4.41864,87.4139,0.741427,-0.415326,-1.894157886505127,1.2031929194927216,0.607642,699.02001953125,,,,,,,163.1,3.706818181,163.1,3.706818181,,,,,,,,,,,,,,,,,,,"Taylor Walls","22458",670764
"Oswald Peraza","NYY",36,154,139,32,22,6,0,5,18,18,11,0,37,2,1,0,,5,2,0.231157,0.0743734,0.239346,0.310735,0.298942,0.375837,0.300537,0.674779,0.14468,5.19412,0.279015,-0.0296198,0.100675,16.3284,-1.34506,96.4,0.0710554,0.329168,-0.5370112434029579,0.9634276330471039,0.592887,733.0800170898438,,,,,,,147.5,4.097222222,147.5,4.097222222,,,,,,,,,,,,,,,,,,,"Oswald Peraza","22823",672724
"Richie Palacios","TBR",36,155,133,33,22,7,1,3,19,15,18,0,28,2,1,0,,5,1,0.245842,0.117388,0.181255,0.647638,0.343024,0.367867,0.320684,0.710891,0.122024,5.6042,0.290729,0.0320392,0.216561,18.9044,1.10198,114.992,0.248601,-0.858893,2.799313649535179,-2.5200045108795166,0.581524,517.989990234375,,,,,,,172.7,4.797222222,172.7,4.797222222,,,,,,,,,,,,,,,,,,,"Richie Palacios","24589",680700
"Jordan Walker","STL",111,480,436,105,68,21,2,14,48,54,35,0,114,5,3,1,,7,3,0.240326,0.0723963,0.238055,0.304116,0.302581,0.394348,0.308946,0.696929,0.154022,4.10442,0.292029,0.068407,-0.931439,54.0408,-1.01874,96.179,-0.863032,-1.79056,-3.056535482406616,-6.928062438964844,0.571655,295.69000244140625,,,,,,,480.8,4.331531531,480.8,4.331531531,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Nick Fortes","MIA",44,174,159,38,26,7,1,4,18,18,10,0,27,3,1,2,,1,1,0.236877,0.0559861,0.157094,0.356387,0.291527,0.361934,0.291344,0.653461,0.125057,3.9213,0.262174,0.0254663,-0.256553,17.2464,-2.78618,80.6041,-0.231086,-0.111841,-4.282218128442764,3.2955669686198235,0.567406,583.8699951171875,,,,,,,155.5,3.534090909,155.5,3.534090909,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Ben Williamson","SEA",33,143,129,30,21,7,1,2,15,13,11,0,36,2,1,0,,3,1,0.23567,0.0751488,0.251323,0.299013,0.303554,0.333308,0.287736,0.636863,0.097638,4.86814,0.312172,-0.00544186,-0.153896,13.7413,-2.69167,93.7603,-0.159338,1.08079,-1.1393068134784698,1.5919053554534912,0.557136,999,,,,,,,125.7,3.809090909,125.7,3.809090909,,,,,,,,,,,,,,,,,,,"Ben Williamson","33197",810938
"Jake McCarthy","ARI",43,185,166,43,31,7,2,3,23,20,13,0,33,4,1,1,,9,2,0.258721,0.0727393,0.177801,0.409105,0.325213,0.384184,0.316247,0.709396,0.125462,7.26619,0.303315,0.258333,0.633498,21.8948,0.668793,97.9337,0.891831,-1.32266,0.4345412254333496,-1.088402971625328,0.554134,220.74000549316406,,,,,,,197.2,4.586046511,197.2,4.586046511,,,,,,,,,,,,,,,,,,,"Jake McCarthy","21622",664983
"Jack Suwinski","PIT",64,278,242,54,31,11,1,11,32,33,31,2,84,3,2,1,,7,1,0.221527,0.113216,0.302883,0.373793,0.315555,0.410075,0.32044,0.725629,0.188547,5.39941,0.28838,0.0497636,0.316999,33.8724,1.92429,99.7552,0.366762,-1.56947,0.28521355241537094,-3.9585163593292236,0.553163,606.4199829101562,,,,,,,313.9,4.9046875,313.9,4.9046875,,,,,,,,,,,,,,,,,,,"Jack Suwinski","22244",669261
"Juan Brito","CLE",32,137,120,28,18,7,0,3,15,13,15,0,27,1,1,0,,2,1,0.230031,0.1079,0.193458,0.557745,0.319444,0.360099,0.305604,0.679543,0.130068,3.84145,0.270201,0,-0.130437,15.0964,-0.651928,101.311,-0.130437,0,0.06684012711048126,0.489814817905426,0.54676,999,,,,,,,134.3,4.196875,134.3,4.196875,,,,,,,,,,,,,,,,,,,"Juan Brito","sa3009808",682877
"Jhonny Pereda","ATH",26,104,92,23,17,4,0,1,10,9,10,0,23,1,1,0,,0,0,0.245959,0.0932388,0.226285,0.412042,0.319245,0.340878,0.298799,0.660123,0.0949191,2.31843,0.312539,-0.0460987,-0.214503,10.8476,-1.04681,99.2244,-0.260602,-0.142877,-0.3487684056162834,1.880271553993225,0.542656,747.52001953125,,,,,,,90.8,3.492307692,90.8,3.492307692,,,,,,,,,,,,,,,,,,,"Jhonny Pereda","19802",640902
"Yasmani Grandal","BOS",22,86,75,19,12,3,0,3,10,10,9,0,18,1,1,0,,0,0,0.24815,0.1102,0.208136,0.529459,0.334724,0.404251,0.329358,0.738975,0.156102,2.99745,0.289567,-0.497485,-0.159012,11.0687,1.19757,111.132,-0.656498,-1.5422,0.3937320113182068,0.13680851459503174,0.535211,744.8699951171875,,,,,,,98.3,4.468181818,98.3,4.468181818,,,,,,,,,,,,,,,,,,,"Yasmani Grandal","11368",518735
"Connor Wong","BOS",64,253,231,56,37,12,1,7,28,28,16,0,67,3,2,1,,5,2,0.243653,0.0632552,0.264017,0.239587,0.299966,0.388221,0.304889,0.688187,0.144568,4.53189,0.311665,0.160163,-0.331196,27.6542,-1.34231,93.5945,-0.171034,-2.69114,-1.9461626410484314,2.2409610748291016,0.534508,230.80999755859375,,,,,,,249.8,3.903125,249.8,3.903125,,,,,,,,,,,,,,,,,,,"Connor Wong","19896",657136
"Rowdy Tellez","SEA",69,298,269,61,38,10,0,12,30,38,25,2,71,2,2,0,,1,0,0.226174,0.0835208,0.238185,0.350656,0.294972,0.402596,0.306704,0.697568,0.176422,1.90735,0.258462,-0.417821,-0.466775,33.0762,-1.15929,107.356,-0.884596,-0.503749,1.522148311138153,-6.637081742286682,0.527945,661.3599853515625,,,,,,,297.3,4.308695652,297.3,4.308695652,,,,,,,,,,,,,,,,,,,"Rowdy Tellez","15679",642133
"Daniel Schneemann","CLE",40,173,153,34,22,8,1,4,18,17,18,0,47,1,1,0,,3,1,0.223636,0.103596,0.274525,0.377364,0.306005,0.363403,0.300442,0.669408,0.139767,4.41748,0.294112,-0.1547,-0.212237,18.3324,-1.52418,97.6106,-0.366937,-0.374504,-0.8203797042369843,-0.055059850215911865,0.524641,723.2000122070312,,,,,,,163.8,4.095,163.8,4.095,,,,,,,,,,,,,,,,,,,"Daniel Schneemann","25180",682177
"Nick Castellanos","PHI",125,539,496,128,81,26,2,19,62,71,34,1,124,5,4,0,,5,1,0.257323,0.0633352,0.229695,0.275737,0.309295,0.430687,0.323953,0.739981,0.173363,3.91823,0.304772,-0.833307,-0.541692,67.0711,5.21408,104.021,-1.375,-7.6219,1.2183581590652466,-13.56279993057251,0.524494,172.5399932861328,,,,,,,609.9,4.8792,609.9,4.8792,,,,,,,,,,,,,,,,,,,"Nick Castellanos","11737",592206
"Santiago Espinal","CIN",53,231,210,56,41,11,0,4,24,23,17,1,30,2,1,1,,5,1,0.265345,0.0729183,0.131577,0.554185,0.322686,0.372386,0.309799,0.695072,0.107041,4.20691,0.2936,0.0227029,-0.0847261,26.1745,-0.335669,88.9521,-0.0620231,0.585165,-3.115686856210232,0.6908748671412468,0.524108,657.530029296875,,,,,,,236.8,4.467924528,236.8,4.467924528,,,,,,,,,,,,,,,,,,,"Santiago Espinal","19997",669289
"Will Brennan","CLE",29,125,116,33,23,7,0,3,14,14,7,1,18,1,1,0,,3,1,0.281624,0.0584997,0.14184,0.412434,0.328234,0.411647,0.325456,0.73988,0.130023,4.4882,0.312012,-0.030562,-0.0711437,15.739,1.36008,115.539,-0.101706,-0.28135,2.0337333902716637,-1.4526467025279999,0.506824,674.5,,,,,,,144.2,4.972413793,144.2,4.972413793,,,,,,,,,,,,,,,,,,,"Will Brennan","25660",686823
"Austin Slater","CHW",37,161,141,33,23,6,0,4,19,15,17,0,46,2,1,0,,3,1,0.232082,0.103477,0.284457,0.363771,0.32194,0.363919,0.309925,0.685859,0.131837,4.19472,0.310773,0.141853,-0.101345,18.269,-0.218168,102.612,0.0405082,0.542391,0.5019584596157074,-1.1826091408729553,0.502498,747.72998046875,,,,,,,158.7,4.289189189,158.7,4.289189189,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Jorge Mateo","BAL",31,132,122,28,17,7,1,3,16,14,7,0,33,1,1,1,,9,2,0.228172,0.0546287,0.251518,0.217196,0.275391,0.370622,0.285156,0.646013,0.142449,7.71617,0.287572,0.119755,0.822917,12.4194,-2.75334,88.0681,0.942672,0.65089,-0.7875540256500244,1.037000596523285,0.496815,698.1599731445312,,,,,,,124.5,4.016129032,124.5,4.016129032,,,,,,,,,,,,,,,,,,,"Jorge Mateo","17273",622761
"Liam Hicks","MIA",41,165,142,34,26,7,0,2,16,15,17,0,28,4,1,1,,1,0,0.242814,0.102966,0.169546,0.607307,0.33811,0.335258,0.308572,0.673368,0.0924442,3.00087,0.286901,-0.0261556,-0.363686,18.4998,-0.398146,91.923,-0.389841,-1.4216,-1.9812898337841034,1.3469218015670776,0.492304,746.1599731445312,,,,,,,152.4,3.71707317,152.4,3.71707317,,,,,,,,,,,,,,,,,,,"Liam Hicks","29844",689414
"Alex Verdugo","ATL",48,209,189,50,34,11,1,4,27,21,17,0,32,1,1,1,,1,1,0.262254,0.079941,0.154201,0.518421,0.323856,0.394537,0.318845,0.718393,0.132284,3.81171,0.294225,0.0199889,-0.422629,25.1465,1.18164,100.074,-0.40264,0.470931,-0.3841444030404091,-1.6799944937229156,0.487141,575,,,,,,,219.3,4.56875,219.3,4.56875,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Jake Mangum","TBR",32,137,128,35,25,7,1,1,15,14,7,0,26,2,1,0,,5,2,0.272121,0.047692,0.186069,0.256313,0.313404,0.376365,0.306116,0.689768,0.104244,5.46685,0.327518,-0.0399265,0.0472375,15.1516,-0.59672,104.55,0.00731103,0.505535,0.6921623204834759,-0.7083543539047241,0.486925,999,,,,,,,134.3,4.196875,134.3,4.196875,,,,,,,,,,,,,,,,,,,"Jake Mangum","26202",663968
"Colson Montgomery","CHW",70,304,269,52,35,9,1,7,28,27,27,1,96,5,2,1,,2,1,0.194731,0.0881001,0.316519,0.278341,0.278232,0.317996,0.270325,0.596228,0.123266,3.6792,0.268524,0,-0.390732,25.0356,-9.88452,74.2289,-0.390732,0,-8.991527527570724,3.258333444595337,0.484611,576.3300170898438,,,,,,,216.8,3.097142857,216.8,3.097142857,,,,,,,,,,,,,,,,,,,"Colson Montgomery","sa3017170",695657
"Justin Turner","CHC",72,311,273,68,48,13,0,7,35,33,30,1,59,5,2,0,,1,1,0.248237,0.0976434,0.190612,0.512262,0.333213,0.371173,0.316994,0.704386,0.122936,2.47633,0.291396,-0.796981,-0.689063,37.0734,1.30978,102.523,-1.48604,-0.0241365,-0.545307457447052,-4.956235412508249,0.474086,537.5399780273438,,,,,,,315.4,4.380555555,315.4,4.380555555,,,,,,,,,,,,,,,,,,,"Justin Turner","5235",457759
"Jared Triolo","PIT",44,189,168,41,29,8,1,3,20,18,18,0,47,2,1,0,,4,1,0.245641,0.0945238,0.246387,0.383639,0.322963,0.357236,0.306633,0.680199,0.111595,4.68171,0.320142,-0.0524254,-0.129791,21.0048,-0.747102,90.684,-0.182216,1.05505,-2.2949923425912857,0.7167795300483704,0.473006,630.4500122070312,,,,,,,183.5,4.170454545,183.5,4.170454545,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Jose Miranda","MIN",41,179,165,43,29,9,1,5,19,22,10,0,32,2,1,0,,1,0,0.263215,0.0570469,0.176795,0.322674,0.313449,0.414393,0.320411,0.727841,0.151177,3.72707,0.297814,-0.180871,-0.28895,21.7744,1.23312,111.343,-0.469822,-0.391791,1.756952553987503,-3.3306803107261658,0.472947,365.8500061035156,,,,,,,192.5,4.695121951,192.5,4.695121951,,,,,,,,,,,,,,,,,,,"Jose Miranda","20538",669304
"Darell Hernaiz","ATH",18,78,70,19,13,4,0,2,9,8,6,0,12,1,1,0,,1,0,0.27165,0.0723003,0.157239,0.459812,0.328345,0.398578,0.322767,0.726923,0.126928,4.22414,0.307033,-0.00826728,-0.0496524,9.57923,0.678018,116.403,-0.0579197,0.132276,1.337504792958498,0.5369061380624771,0.471961,750.6199951171875,,,,,,,89.7,4.983333333,89.7,4.983333333,,,,,,,,,,,,,,,,,,,"Darell Hernaiz","26224",687231
"Zach Dezenzo","HOU",34,149,136,34,22,8,0,4,18,18,11,0,43,1,1,0,,2,1,0.252094,0.0730181,0.291096,0.250839,0.311738,0.403065,0.316508,0.714803,0.150971,3.95896,0.33706,-0.0199227,-0.166349,17.6876,0.569918,109.435,-0.186272,-0.582345,1.3572362512350082,-1.966604232788086,0.467455,527.6799926757812,,,,,,,152.2,4.476470588,152.2,4.476470588,,,,,,,,,,,,,,,,,,,"Zach Dezenzo","31562",701305
"Thomas Saggese","STL",40,172,159,39,26,8,1,5,19,21,9,0,43,3,1,0,,2,1,0.248323,0.0502492,0.248482,0.202225,0.295496,0.394433,0.3043,0.68993,0.14611,4.4408,0.309,0,-0.234304,18.7205,-0.992145,93.1264,-0.234304,-0.0302686,-1.647041454911232,0.49828080274164677,0.458064,694.5,,,,,,,172.3,4.3075,172.3,4.3075,,,,,,,,,,,,,,,,,,,"Thomas Saggese","27883",695336
"Coby Mayo","BAL",24,102,90,21,12,4,0,4,12,12,9,0,29,1,1,0,,1,0,0.231745,0.0925004,0.28497,0.324597,0.309858,0.411345,0.318593,0.721203,0.1796,3.78773,0.29564,0.00690683,-0.132168,12.2822,0.557799,112.034,-0.125261,0.0699317,1.2231288701295853,-0.3376300409436226,0.456261,444.04998779296875,,,,,,,108.7,4.529166666,108.7,4.529166666,,,,,,,,,,,,,,,,,,,"Coby Mayo","28312",691723
"Romy Gonzalez","BOS",29,123,114,29,19,6,1,4,15,16,7,0,33,1,1,0,,4,1,0.25813,0.0598018,0.270429,0.221137,0.306263,0.425858,0.320981,0.732121,0.167729,6.53587,0.331988,-0.0016348,0.180431,15.0765,0.905984,105.128,0.178796,0.179346,0.8732641339302063,-0.7231232225894928,0.455345,672.9099731445312,,,,,,,137.9,4.755172413,137.9,4.755172413,,,,,,,,,,,,,,,,,,,"Romy Gonzalez","21562",663853
"Kyle Teel","CHW",25,98,87,20,14,3,0,2,10,9,10,0,27,1,1,0,,1,0,0.225716,0.0981004,0.273217,0.359057,0.306505,0.34822,0.295567,0.654725,0.122504,4.03948,0.29713,0,-0.0998564,10.0271,-1.24125,92.3207,-0.0998564,0,-0.9268610253930092,1.9166666269302368,0.453006,999,,,,,,,87.4,3.496,87.4,3.496,,,,,,,,,,,,,,,,,,,"Kyle Teel","sa3022886",691019
"Drew Waters","KCR",39,167,149,35,21,8,2,4,21,18,15,0,50,2,1,0,,5,2,0.235938,0.0892856,0.298958,0.298656,0.310505,0.392254,0.312057,0.70276,0.156316,6.90633,0.325916,0.00449843,0.0186655,19.2257,0.053828,100.09,0.0231639,0.10448,0.03965415619313717,-1.4288534596562386,0.449733,999,,,,,,,174.1,4.464102564,174.1,4.464102564,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"David Fry","CLE",30,131,115,29,18,6,0,4,16,16,12,1,31,2,1,0,,1,0,0.251432,0.0948004,0.234116,0.404929,0.334199,0.429238,0.335993,0.763437,0.177806,3.91151,0.302306,-0.0441868,-0.173217,17.5757,2.5121,123.092,-0.217404,0,3.106977730989456,-3.279629707336426,0.449339,512.1400146484375,,,,,,,146.3,4.876666666,146.3,4.876666666,,,,,,,,,,,,,,,,,,,"David Fry","24934",681807
"José Tena","WSN",46,197,183,46,32,9,1,4,21,21,11,0,52,1,1,1,,4,2,0.253377,0.0549541,0.264696,0.207612,0.298031,0.389077,0.303389,0.687108,0.1357,5.01717,0.328192,-0.0774719,-0.242387,21.3172,-1.27818,91.4456,-0.319859,-0.517189,-2.335151731967926,0.2707737684249878,0.446959,572.280029296875,,,,,,,182,3.956521739,182,3.956521739,,,,,,,,,,,,,,,,,,,"Jose Tena","23691",677588
"Addison Barger","TOR",23,101,90,21,13,5,0,3,12,12,9,0,24,1,1,0,,1,0,0.237086,0.0872356,0.243137,0.358792,0.309426,0.404661,0.315968,0.714087,0.167576,3.60563,0.287752,-0.00466637,-0.178777,11.8977,0.342011,108.846,-0.183443,0.25521,0.7935265898704529,0.022648587822914124,0.443786,641.8200073242188,,,,,,,102.2,4.44347826,102.2,4.44347826,,,,,,,,,,,,,,,,,,,"Addison Barger","24598",680718
"Amed Rosario","WSN",43,185,174,46,34,8,2,3,20,18,8,0,33,1,1,0,,5,1,0.264176,0.0411254,0.177321,0.231926,0.298242,0.376527,0.297913,0.674769,0.112351,6.03185,0.309616,0.0379881,0.194684,19.2291,-1.9969,87.848,0.232672,0.182785,-2.456664487719536,0.7151920199394226,0.440531,571.9000244140625,,,,,,,180.1,4.188372093,180.1,4.188372093,,,,,,,,,,,,,,,,,,,"Amed Rosario","15518",642708
"Nathan Lukes","TOR",21,89,80,21,15,4,0,2,11,10,7,0,16,1,1,0,,1,0,0.267515,0.0791861,0.177824,0.445306,0.331959,0.389655,0.320892,0.721615,0.12214,4.19697,0.313678,0,-0.171478,10.8419,0.645661,112.375,-0.171478,0.652226,1.034441500902176,0.12367653846740723,0.437322,743.3200073242188,,,,,,,93.9,4.471428571,93.9,4.471428571,,,,,,,,,,,,,,,,,,,"Nathan Lukes","18123",664770
"Derek Hill","MIA",46,197,180,44,30,8,2,5,23,21,12,0,55,2,1,1,,6,1,0.245901,0.0617699,0.279908,0.220679,0.298088,0.387597,0.303304,0.685685,0.141695,6.27077,0.324686,-0.00661518,0.137319,21.304,-1.29142,88.462,0.130703,-0.0203502,-2.587486833333969,0.4268720578402281,0.436907,581.030029296875,,,,,,,198.6,4.317391304,198.6,4.317391304,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Endy Rodríguez","PIT",70,290,261,63,40,15,1,6,33,30,24,0,58,2,2,0,,2,1,0.239919,0.0838086,0.200927,0.41711,0.308249,0.375396,0.304918,0.683645,0.135476,3.94207,0.28587,0.0099133,-0.577874,31.7351,-1.53364,89.5569,-0.56796,-0.331861,-4.19034731388092,-1.1986819803714752,0.433747,419.0899963378906,,,,,,,276.4,3.948571428,276.4,3.948571428,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Luis Campusano","SDP",25,98,89,24,15,4,0,4,12,12,8,0,16,1,1,0,,0,0,0.266219,0.0777002,0.166652,0.466242,0.327371,0.443867,0.339029,0.771239,0.177648,2.90433,0.287593,-0.0970795,-0.176655,13.4234,2.12014,118.109,-0.273734,-0.653245,1.860476702451706,0.7421252131462097,0.432207,431.79998779296875,,,,,,,121.6,4.864,121.6,4.864,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"Mickey Moniak","COL",76,327,303,76,45,14,4,13,39,43,18,1,84,3,2,0,,6,3,0.249736,0.0538205,0.256961,0.20945,0.296121,0.44945,0.323343,0.745572,0.199714,6.08897,0.301716,-0.120032,-0.457721,40.5154,3.00526,91.3499,-0.577753,0.720068,-3.9607412219047546,-2.4342530965805054,0.431978,590.25,,,,,,,374.2,4.92368421,374.2,4.92368421,,,,,,,,,,,,,,,,,,,"Mickey Moniak","19956",666160
