Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Julio Teheran","BAL",1,1,,4.84197,15,2,0,1,22,96,23,13,12,4,7,,1,17,6.9208,2.84912,2.4291,1.49811,0.177833,0.0732096,0.10462380200624466,0.262335,1.35173,0.288557,0.692448,,,5.01565,0.00354756,0.0214566,750.0599975585938,,,,"6797"
"Alex Speas",,2,2,,4.5009,46,0,0,1,46,203,39,25,23,6,27,,5,52,10.1669,5.19972,1.95528,1.1125,0.255609,0.130728,0.1248813271522522,0.224472,1.41771,0.287843,0.705713,,,4.63517,0.00340829,-0.0140614,999,,,,"21859"
"Anthony Solometo","PIT",1,1,,4.40061,12,0,0,1,12,52,12,6,6,1,5,,1,10,7.50206,3.63449,2.06413,1.10756,0.190807,0.0924397,0.09836762398481369,0.254566,1.4015,0.295229,0.711651,,,4.53625,0.0033006,0.0151415,999,,,,"sa3018259"
"Elieser Hernández",,1,1,,4.40548,13,0,0,1,13,55,12,7,6,2,4,,1,14,9.35599,2.60593,3.59027,1.66607,0.24571,0.0684377,0.17727193981409073,0.244478,1.24028,0.287377,0.733001,,,4.60845,0.00323487,-0.00636766,999,,,,"16933"
"Dylan Coleman","HOU",2,2,,4.32921,38,0,0,1,38,168,31,20,18,5,23,,3,45,10.655,5.39157,1.97622,1.12687,0.268316,0.135772,0.13254402577877045,0.218923,1.41474,0.2857,0.724219,,,4.57424,0.00296881,-0.00514282,999,,,,"22276"
"Reid VanScoter","SEA",1,0,,3.84139,10,0,0,1,10,43,10,5,4,1,4,,0,8,7.41168,3.36672,2.20145,0.959,0.19089,0.086711,0.10417932271957397,0.253194,1.36034,0.296677,0.736276,,,4.24971,0.00293602,-0.00110433,999,,,,"sa3020839"
"Hogan Harris",,2,2,,4.41429,35,0,0,1,35,153,33,18,17,4,16,,2,33,8.39622,4.18671,2.00545,1.11661,0.213287,0.106354,0.10693314671516418,0.243321,1.40164,0.291005,0.711549,,,4.57819,0.00292404,-0.0100818,999,,,,"21520"
"Zak Kent",,0,0,,4.40051,6,0,0,1,6,26,6,3,3,1,2,,0,5,8.09023,3.1027,2.60748,1.30788,0.207351,0.0795215,0.1278291419148445,0.254817,1.35102,0.296393,0.717126,,,4.50509,0.00273189,0.00637658,999,,,,"sa3010315"
"Jacob Lopez","TBR",1,0,,4.03313,11,0,0,1,11,47,10,5,5,1,4,,1,11,9.17608,3.64816,2.51526,1.102,0.236188,0.0939018,0.1422859951853752,0.236035,1.31272,0.290477,0.724165,,,4.22539,0.00263392,0.0162138,749.3400268554688,,,,"25098"
"Bryan Hoeing","MIA",2,2,,4.50137,44,0,0,1,44,191,48,24,22,6,12,,2,33,6.6834,2.54931,2.62165,1.15227,0.17107,0.065253,0.10581724345684052,0.271035,1.37015,0.305416,0.696283,,,4.42649,0.00250128,-0.00988322,999,,,,"26304"
"Joe La Sorsa","WSN",0,1,,4.62329,13,0,0,1,13,56,14,7,7,2,4,,1,10,6.62674,2.70485,2.44995,1.28136,0.169454,0.0691663,0.10028737783432007,0.264532,1.35297,0.293587,0.690837,,,4.73339,0.00241789,0.00207967,999,,,,"25481"
"Ryan Loutos","STL",1,1,,4.41379,25,0,0,1,25,110,25,13,12,3,10,,1,21,7.40253,3.7432,1.9776,1.08224,0.187126,0.0946227,0.09250292181968689,0.25458,1.41792,0.294591,0.708791,,,4.55192,0.0023243,0.00514225,999,,,,"sa3016850"
"Lucas Gilbreath","COL",2,3,,5.03762,48,0,0,4,48,218,48,29,27,7,27,,3,47,8.82384,4.99729,1.76573,1.28692,0.216268,0.122481,0.09378703683614731,0.256551,1.5624,0.308374,0.701686,,,4.9761,0.00208451,0.065039,999,,,,"21290"
"Jacob Barnes","WSN",0,1,,4.94664,10,0,0,1,10,45,11,6,5,1,4,,0,8,7.20555,3.7222,1.93583,1.2339,0.179638,0.0927965,0.08684160560369492,0.263482,1.46971,0.299297,0.684729,,,4.78153,0.00207681,-0.0165303,999,,,,"12323"
"Jackson Stephens","ATL",2,1,,4.37729,35,0,0,1,35,152,35,18,17,5,12,,2,31,8.06941,3.20465,2.51803,1.2058,0.206154,0.0818711,0.12428310513496399,0.257858,1.3691,0.303325,0.71463,,,4.46525,0.00199233,0.0255512,999,,,,"14420"
"Matt Foster","CHW",1,0,,4.56241,11,0,0,1,11,48,11,6,6,2,4,,0,10,8.48908,3.22183,2.63486,1.49667,0.218411,0.0828927,0.1355181261897087,0.249666,1.33871,0.288946,0.714346,,,4.70186,0.00181713,-0.00418024,999,,,,"19647"
"Michael Rucker","PHI",1,1,,4.84674,27,0,0,1,27,119,28,16,15,4,11,,1,24,8.04612,3.63566,2.21311,1.34671,0.203623,0.0920077,0.11161547154188156,0.258712,1.42303,0.300286,0.691286,,,4.76689,0.00155163,-0.0395539,999,,,,"19454"
"Shawn Dubin","HOU",1,1,,4.30655,24,0,0,1,24,106,22,13,11,3,11,,1,25,9.48714,4.19707,2.26042,1.13016,0.239775,0.106075,0.13369963318109512,0.236057,1.38083,0.292807,0.71365,,,4.34617,0.00152089,-0.0144893,999,,,,"24977"
"Brad Wieck","CHC",0,0,,4.3368,8,0,0,1,8,35,7,4,4,1,4,,0,9,9.74655,4.28096,2.27672,1.306,0.24854,0.109166,0.1393740251660347,0.235051,1.3769,0.29013,0.735477,,,4.54466,0.00147207,0.00794345,999,,,,"16390"
"Danny Duffy","TEX",2,3,,4.94419,40,2,0,1,47,209,45,28,26,8,25,,1,46,8.84142,4.79172,1.84515,1.44186,0.220551,0.11953,0.10102084279060364,0.246489,1.49146,0.290674,0.712347,,,5.06308,0.00123849,0.037359,750.3900146484375,,,,"3542"
"Austin Pruitt","TEX",0,1,,4.71631,10,0,0,1,10,43,11,6,5,2,3,,0,7,6.74794,2.44142,2.76394,1.49153,0.174275,0.063053,0.11122173815965652,0.266589,1.33561,0.292048,0.702963,,,4.83927,0.000157723,-0.0187573,999,,,,"15290"
"Michael Mercado",,1,1,,4.76923,14,0,0,1,14,61,13,8,7,2,6,,1,14,8.95185,3.90748,2.29095,1.44214,0.227072,0.099117,0.1279553845524788,0.246951,1.39793,0.292429,0.707865,,,4.78183,-0.0000461701,-0.0120083,999,,,,"sa3005024"
"Luis Cessa","KCR",1,1,,4.65444,14,0,0,1,14,61,15,8,7,2,5,,0,10,6.5515,3.17245,2.06512,1.18272,0.168024,0.0813625,0.08666108548641205,0.268362,1.41298,0.300442,0.697272,,,4.64961,-0.000206894,-0.00806625,999,,,,"13345"
"DJ Herz",,1,1,,4.57704,21,0,0,1,21,94,18,11,11,3,13,,2,23,9.71702,5.44019,1.78615,1.1111,0.241767,0.135356,0.10641095042228699,0.229332,1.47218,0.288412,0.712419,,,4.74683,-0.000280175,0.0125145,750.1500244140625,,,,"sa3011680"
"Austin Pope","ARI",1,1,,4.42247,17,0,0,1,17,75,17,9,8,2,7,,1,15,7.96274,3.5806,2.22385,1.136,0.200938,0.0903556,0.11058194935321808,0.256,1.4091,0.301108,0.710332,,,4.48506,-0.000302308,0.00477583,999,,,,"sa3010816"
"Zack Weiss","MIN",1,1,,4.52589,21,0,0,1,21,93,20,11,11,3,10,,1,22,9.63504,4.44413,2.16804,1.24691,0.242273,0.111747,0.13052543252706528,0.241187,1.4296,0.298499,0.717366,,,4.53146,-0.000303041,-0.00453364,999,,,,"15444"
"Justin Martinez",,1,1,,4.30598,35,0,0,1,35,158,29,18,17,4,23,,3,42,10.8853,5.99316,1.81629,0.992092,0.268674,0.147925,0.12074936926364899,0.223033,1.50518,0.298385,0.732396,,,4.4851,-0.000354834,0.0258334,999,,,,"24453"
"Jackson Wolf",,1,1,,4.50366,13,0,0,1,13,56,13,7,7,2,4,,1,11,7.49551,2.99878,2.49952,1.26316,0.193379,0.0773662,0.1160125732421875,0.254501,1.33447,0.290747,0.70196,,,4.53143,-0.000486602,0.00171743,999,,,,"29832"
"Victor Vodnik","COL",2,2,,4.98891,35,0,0,1,35,157,35,21,19,5,18,,2,34,8.68886,4.75682,1.82661,1.26435,0.214922,0.117662,0.097260482609272,0.258047,1.54007,0.309537,0.703138,,,4.86651,-0.000582234,0.0222558,750.030029296875,,,,"24614"
"Colton Gordon","HOU",1,0,,4.27758,10,0,0,1,10,43,9,5,5,1,4,,0,9,8.35754,3.45383,2.41979,1.24095,0.215378,0.0890068,0.12637102603912354,0.243327,1.32803,0.286545,0.718035,,,4.48297,-0.000631929,0.00659402,999,,,,"sa3019426"
"Adam Kloffenstein",,0,1,,4.3773,10,0,0,1,10,44,10,5,5,1,4,,1,8,7.54992,3.62989,2.07993,1.09313,0.191057,0.0918577,0.09919978678226471,0.251834,1.38781,0.292658,0.706266,,,4.60062,-0.000846853,0.00800659,999,,,,"sa3008578"
"Clayton Andrews","NYY",1,1,,4.29391,16,0,0,1,16,70,14,8,8,2,8,,1,18,9.9061,4.38463,2.25928,1.25332,0.251953,0.111519,0.14043349772691727,0.232395,1.37981,0.28964,0.730155,,,4.44685,-0.000963595,0.00481186,999,,,,"23631"
"Calvin Faucher","MIA",1,2,,4.55386,27,0,0,1,27,121,27,15,14,4,13,,1,26,8.73387,4.25356,2.05331,1.16956,0.216734,0.105554,0.1111806109547615,0.25525,1.48703,0.307765,0.719448,,,4.51348,-0.00106048,-0.0141604,999,,,,"20116"
"McKinley Moore","NYY",1,1,,4.50747,15,0,0,1,15,67,13,8,8,2,9,,1,17,10.0965,5.52868,1.8262,1.19826,0.249886,0.136834,0.11305215954780579,0.228391,1.4869,0.288212,0.721404,,,4.74827,-0.00117791,-0.0110421,999,,,,"25663"
"Levi Stoudt",,1,1,,4.88259,17,2,0,1,23,102,24,13,12,4,9,,1,17,6.64476,3.64259,1.82419,1.38857,0.165866,0.0909262,0.07494009286165237,0.262775,1.45395,0.288665,0.703133,,,5.15927,-0.00135786,-0.0561166,999,,,,"25650"
"Riley O'Brien","STL",3,3,,4.27234,54,0,0,7,54,239,50,28,26,7,27,,4,55,9.10022,4.5595,1.99588,1.11681,0.228868,0.11467,0.11419758200645447,0.239782,1.42632,0.294632,0.72512,,,4.59311,-0.00165111,0.0143062,748.260009765625,,,,"20348"
"Lou Trivino","NYY",1,1,,4.42895,20,0,0,1,20,88,19,11,10,3,9,,1,20,9.11488,3.92368,2.32304,1.2972,0.231469,0.0996405,0.13182882219552994,0.241951,1.37762,0.291595,0.717586,,,4.55355,-0.00172948,-0.0247263,999,,,,"15043"
"Nabil Crismatt","LAD",0,0,,4.52338,8,0,0,1,8,35,8,4,4,1,3,,0,7,7.65245,2.8425,2.69216,1.39713,0.194804,0.0723597,0.12244387716054916,0.263132,1.36904,0.299617,0.716225,,,4.65916,-0.00192405,0.00544938,999,,,,"17732"
"Brandon Hughes","ARI",1,1,,4.1972,21,0,0,1,21,91,19,11,10,3,9,,2,22,9.36114,4.02534,2.32555,1.15571,0.239576,0.103019,0.13655729591846466,0.235886,1.34834,0.291413,0.720464,,,4.40875,-0.00200207,0.00945251,999,,,,"23460"
"Chad Dallas","TOR",0,0,,4.49348,6,0,0,1,6,26,6,3,3,1,3,,0,5,7.83415,3.82547,2.04789,1.21077,0.19839,0.0968752,0.10151474922895432,0.250463,1.40453,0.290792,0.713404,,,4.6939,-0.00206109,0.00284764,999,,,,"sa3018180"
"Tanner Tully","NYY",0,0,,4.45219,6,0,0,1,6,26,6,3,3,1,2,,0,4,6.19213,2.25321,2.74814,1.3099,0.160242,0.0583094,0.10193290561437607,0.265863,1.31453,0.289866,0.702969,,,4.64374,-0.00212569,0.00195828,999,,,,"19518"
"José Castillo","ARI",1,1,,4.3044,8,0,0,1,8,36,8,4,4,1,4,,1,8,9.31959,4.51081,2.06605,1.09411,0.232978,0.112765,0.12021352350711823,0.242117,1.44057,0.30036,0.722216,,,4.45889,-0.00215292,0.00923882,999,,,,"17169"
"Cody Laweryson","MIN",0,0,,4.50133,8,0,0,1,8,35,8,4,4,1,3,,0,7,8.14398,3.34405,2.43536,1.26102,0.207157,0.0850621,0.12209498882293701,0.25223,1.3674,0.294759,0.711749,,,4.52668,-0.00221238,0.00417648,999,,,,"sa3010633"
"Jacob Waguespack","TBR",1,1,,4.28666,14,0,0,1,14,61,14,7,7,2,5,,1,12,7.87874,3.29709,2.3896,1.14267,0.202288,0.0846534,0.11763463914394379,0.251807,1.35178,0.294898,0.714458,,,4.39704,-0.00333737,0.000460674,999,,,,"18318"
"Trey Wingenter","DET",1,1,,4.66474,34,0,0,1,34,148,31,19,18,4,15,,3,36,9.48943,4.02947,2.35501,1.16883,0.242288,0.102882,0.13940568268299103,0.238141,1.35848,0.295769,0.676168,,,4.41652,-0.00347028,-0.0341828,999,,,,"17793"
"Jonathan Cannon","CHW",1,2,,4.65346,30,0,0,1,30,130,32,17,16,4,10,,1,21,6.2625,3.13137,1.99993,1.25536,0.16052,0.0802629,0.08025690168142319,0.266407,1.40394,0.292952,0.698673,,,4.78962,-0.00347646,-0.030317,999,,,,"sa3020591"
"Tucker Davidson","BAL",1,2,,4.4508,28,0,0,1,28,121,27,15,14,4,11,,1,25,8.14136,3.49443,2.32981,1.19294,0.208709,0.0895819,0.11912662535905838,0.250534,1.36701,0.294895,0.706915,,,4.45196,-0.00369167,-0.0216591,999,,,,"19871"
"Prelander Berroa","CHW",2,2,,4.45916,42,0,0,1,42,187,36,22,21,6,25,,2,49,10.4919,5.40312,1.94182,1.27015,0.262253,0.135056,0.12719759345054626,0.22669,1.46247,0.288837,0.734715,,,4.68442,-0.00382561,0.011465,548.7899780273438,,,,"22932"
"Gavin Hollowell",,1,2,,5.1767,40,0,0,1,40,177,41,24,23,7,17,,3,38,8.63448,3.79273,2.27659,1.48581,0.21643,0.0950678,0.12136240303516388,0.258235,1.43738,0.302825,0.68454,,,4.97793,-0.00403088,0.0258956,999,,,,"25427"
"Ben Heller","PIT",0,1,,4.74254,8,0,0,1,8,36,8,5,4,1,3,,1,7,8.41696,3.57746,2.35278,1.15211,0.210581,0.0895032,0.1210777685046196,0.251224,1.37426,0.300465,0.670539,,,4.70811,-0.00470065,-0.019124,999,,,,"15100"
"Geoff Hartlieb","COL",1,1,,5.44119,12,0,0,1,12,54,13,8,7,2,6,,1,9,7.1194,4.13477,1.72184,1.41841,0.175453,0.101899,0.07355441898107529,0.275137,1.55687,0.309151,0.680669,,,5.28122,-0.0047473,-0.0132309,999,,,,"19558"
"Patrick Monteverde","MIA",0,1,,4.56894,8,0,0,1,8,35,8,4,4,1,3,,0,6,7.09561,3.28991,2.15678,1.26037,0.180227,0.0835633,0.09666420519351959,0.262685,1.40657,0.296906,0.712045,,,4.73321,-0.00501233,0.00902572,999,,,,"sa3016940"
"Sam Long","KCR",0,0,,4.73695,11,0,0,1,11,48,11,6,6,1,4,,0,9,7.06663,3.64216,1.94023,1.17135,0.179718,0.0926273,0.08709073811769485,0.259536,1.42439,0.295177,0.68986,,,4.69665,-0.00507575,0.00188415,999,,,,"25379"
"Jhonathan Diaz",,0,0,,4.40193,6,0,0,1,6,26,6,3,3,1,2,,1,5,7.22654,3.60947,2.00211,1.07809,0.18283,0.0913186,0.09151124209165573,0.251149,1.37916,0.288822,0.699053,,,4.69807,-0.00508461,-0.0000659851,999,,,,"20298"
"Kyle Backhus","ARI",1,1,,4.42466,13,0,0,1,13,58,13,7,6,2,6,,1,11,7.72079,4.17163,1.85078,1.05231,0.193412,0.104503,0.08890947699546814,0.254914,1.46357,0.299538,0.719009,,,4.59624,-0.00514198,0.000156398,999,,,,"sa3017068"
"Brendon Little","TOR",1,1,,4.26744,28,0,0,1,28,124,28,15,13,3,13,,2,24,7.58936,4.20731,1.80385,1.03302,0.190162,0.10542,0.08474208414554596,0.254793,1.46338,0.298622,0.723389,,,4.63792,-0.00514834,-0.0178852,999,,,,"21574"
"Alek Jacob",,2,1,,4.22731,36,0,0,1,36,155,34,18,17,5,13,,3,33,8.36702,3.20264,2.61254,1.23256,0.215772,0.082591,0.1331811025738716,0.243865,1.29962,0.287797,0.711298,,,4.49162,-0.00520219,0.00683866,999,,,,"29628"
"Anthony Molina","COL",2,3,,5.18458,54,0,0,6,54,239,64,33,31,9,16,,1,35,5.77025,2.65373,2.17439,1.41691,0.144872,0.0666263,0.07824525982141495,0.287351,1.47386,0.309151,0.680936,,,4.98708,-0.00520357,0.017984,999,,,,"sa3009727"
"Lucas Luetge","BOS",1,1,,4.73949,17,0,0,1,17,76,19,10,9,2,6,,1,15,7.78423,3.12257,2.49289,1.2613,0.194069,0.0778489,0.1162199005484581,0.270748,1.44374,0.314076,0.701527,,,4.56444,-0.00524116,-0.0140959,999,,,,"8337"
"Jake Woodford","CHW",0,0,,4.71077,8,0,0,1,8,35,8,5,4,1,3,,0,6,6.82464,3.40695,2.00315,1.27725,0.172344,0.0860365,0.0863078385591507,0.263265,1.42228,0.294291,0.698166,,,4.88929,-0.005343,-0.0218769,999,,,,"18674"
"Colten Brewer","CHC",0,0,,4.6634,10,0,0,1,10,44,10,6,5,1,4,,1,9,7.92153,3.81708,2.07529,1.19056,0.200331,0.0965316,0.10379907488822937,0.254398,1.41933,0.297605,0.700541,,,4.65908,-0.00550971,-0.0202302,999,,,,"12997"
"Jeremiah Estrada","SDP",1,2,,4.32402,40,0,0,1,40,176,34,21,19,6,22,,2,46,10.4203,4.95162,2.10443,1.28686,0.26382,0.125364,0.1384560763835907,0.224871,1.40309,0.284873,0.733672,,,4.58556,-0.0055659,-0.02381,748.27001953125,,,,"22210"
"Trevor Brigden","TBR",2,2,,4.21565,35,0,0,1,35,150,32,17,16,5,14,,2,35,9.01865,3.51179,2.56811,1.25891,0.233099,0.0907667,0.14233186841011047,0.238949,1.31358,0.287799,0.728278,,,4.37308,-0.00562358,0.0167471,999,,,,"sa3011481"
"Joel Kuhnel","HOU",1,1,,4.52773,12,0,0,1,12,52,13,7,6,2,4,,1,9,6.55271,2.8279,2.31717,1.16401,0.167203,0.0721585,0.09504479914903641,0.264918,1.37248,0.296094,0.694907,,,4.55947,-0.00571742,-0.0223468,999,,,,"19995"
"Keegan Thompson","CHC",2,2,,4.45204,32,0,0,1,32,139,30,17,16,4,15,,2,31,8.6685,4.13778,2.09496,1.24511,0.221793,0.10587,0.11592314392328262,0.244087,1.39492,0.2919,0.717849,,,4.66125,-0.00581508,0.00101861,999,,,,"19795"
"Walter Pennington","KCR",1,1,,4.64749,19,0,0,1,19,85,20,11,10,2,9,,1,15,6.99338,4.14519,1.68711,0.976197,0.174387,0.103365,0.07102257758378983,0.262389,1.49646,0.302841,0.69394,,,4.63485,-0.00602191,-0.01489,999,,,,"sa3014971"
"Jay Groome",,0,0,,4.63661,6,0,0,1,6,27,6,3,3,1,3,,0,5,7.98203,4.54944,1.75451,1.18459,0.199983,0.113983,0.08600065857172012,0.244368,1.4534,0.285365,0.706227,,,4.85975,-0.0061165,0.00123272,999,,,,"sa917925"
"Griff McGarry","PHI",0,0,,4.91806,8,0,0,1,8,36,7,5,4,1,5,,0,9,9.94104,5.98588,1.66075,1.2632,0.243382,0.146549,0.09683240950107574,0.233817,1.55805,0.292373,0.713583,,,5.02863,-0.00637184,-0.0194426,999,,,,"sa3017130"
"Matt Gage",,1,1,,4.39616,19,0,0,1,19,83,18,10,9,3,8,,1,18,8.54696,3.70504,2.30685,1.36198,0.218466,0.0947034,0.12376304715871811,0.247628,1.37533,0.291099,0.726788,,,4.68924,-0.00653152,-0.00240908,999,,,,"17381"
"Adam Kolarek","LAA",1,1,,4.57768,10,0,0,1,10,44,11,6,5,1,4,,1,8,7.01511,3.55332,1.97424,1.20582,0.17618,0.0892393,0.08694039285182953,0.26982,1.46548,0.306644,0.715832,,,4.80632,-0.00665315,-0.0172478,999,,,,"10843"
"Phil Maton","TBR",3,3,,4.05843,65,0,2,12,65,279,58,32,29,9,25,,6,71,9.76462,3.43921,2.8392,1.226,0.25237,0.0888876,0.16348249465227127,0.234999,1.28054,0.292941,0.729654,,,4.2842,-0.00685829,0.159363,729.4400024414062,,,,"18064"
"Kolton Ingram",,1,1,,4.38845,17,0,0,1,17,75,16,9,8,2,9,,1,17,9.08369,4.53621,2.00249,1.12553,0.228738,0.114227,0.11451073735952377,0.238764,1.42485,0.292317,0.720475,,,4.52977,-0.00691885,-0.0127262,999,,,,"26068"
"T.J. McFarland","LAD",1,1,,4.60277,10,0,0,1,10,44,11,6,5,1,4,,1,8,6.89564,3.27812,2.10353,1.25822,0.173255,0.0823637,0.09089113771915436,0.27103,1.44902,0.30518,0.714526,,,4.79957,-0.00695998,-0.0235089,999,,,,"3237"
"Justin Bruihl",,1,1,,4.93656,10,0,0,1,10,44,10,6,5,2,4,,1,8,7.25264,3.67978,1.97095,1.38625,0.183274,0.0929879,0.0902862474322319,0.262961,1.44043,0.296165,0.696777,,,5.06794,-0.00710288,-0.00894718,999,,,,"23779"
"Tim Cate","WSN",1,1,,4.77836,15,0,0,1,15,67,16,9,8,2,7,,1,11,6.6683,3.93011,1.69672,1.17884,0.166621,0.0982019,0.06841956824064255,0.265718,1.49302,0.298164,0.703366,,,4.88994,-0.0071648,-0.0247884,999,,,,"sa3007926"
"Jaime Barria","CLE",1,1,,4.39494,28,0,0,1,28,120,29,15,14,4,8,,1,22,7.06321,2.69633,2.61956,1.34069,0.183081,0.0698899,0.11319105327129364,0.258692,1.32291,0.289332,0.716981,,,4.61474,-0.00728133,-0.0210858,999,,,,"18356"
"Logan Gillaspie",,1,1,,4.46028,14,0,0,1,14,61,14,7,7,2,5,,1,12,7.54696,3.19613,2.36128,1.25934,0.191799,0.0812265,0.11057210713624954,0.254963,1.36642,0.291626,0.712232,,,4.61379,-0.00757426,0.00279498,999,,,,"22461"
"Kevin Kopps","SDP",0,0,,4.59225,8,0,0,1,8,36,8,4,4,1,4,,1,7,7.77526,4.45337,1.74593,1.11147,0.193378,0.11076,0.08261847496032715,0.249714,1.46787,0.292019,0.704559,,,4.84518,-0.00779428,0.00161838,999,,,,"sa3017005"
"John Curtiss",,1,1,,5.35161,24,0,0,1,24,106,26,15,14,4,9,,1,21,7.70116,3.47152,2.21838,1.64504,0.193021,0.0870096,0.10601107031106949,0.272576,1.47983,0.306277,0.686702,,,5.17734,-0.00789632,-0.000382143,999,,,,"16128"
"Braydon Fisher","LAD",0,0,,4.87308,6,0,0,1,6,27,6,4,3,1,4,,0,6,9.04098,5.26263,1.71796,1.34677,0.223957,0.130362,0.093594491481781,0.241824,1.51622,0.289817,0.712058,,,5.09197,-0.00790305,-0.0260777,999,,,,"sa3007929"
"Mason Englert","DET",1,1,,4.63159,21,0,0,1,21,91,21,12,11,3,7,,1,17,7.40552,2.88761,2.56459,1.22779,0.189671,0.0739575,0.11571304500102997,0.258468,1.34323,0.295686,0.687288,,,4.5309,-0.00816469,-0.0287434,999,,,,"22288"
"Casey Legumina",,1,2,,5.02481,30,0,0,1,30,133,31,18,17,5,12,,1,27,8.1459,3.72807,2.18502,1.47487,0.204112,0.0934143,0.11069753021001816,0.259966,1.4489,0.299136,0.693043,,,4.9382,-0.00838277,-0.0260126,999,,,,"25921"
"Ricky Vanasco",,1,1,,4.56586,15,0,0,1,15,67,14,8,8,2,7,,1,15,9.02859,4.49021,2.01073,1.38021,0.225677,0.112236,0.11344041675329208,0.246181,1.46058,0.293952,0.736232,,,4.85891,-0.00850441,-0.00506677,999,,,,"sa3004863"
"Jeurys Familia",,1,1,,4.65446,18,0,0,0,18,82,18,10,9,2,9,,1,16,8.24834,4.69176,1.75805,1.12578,0.201648,0.1147,0.08694782853126526,0.254145,1.53013,0.301832,0.72142,,,4.77466,-0.00867759,-0.0157258,999,,,,"5114"
"Josh James",,0,0,,4.69626,8,0,0,1,8,35,8,4,4,1,4,,0,7,8.12092,4.24204,1.91439,1.326,0.204829,0.106994,0.09783495962619781,0.250207,1.44344,0.290869,0.71611,,,4.92591,-0.00871603,0.00703825,999,,,,"16794"
"Garrett Hill","DET",0,0,,4.75266,8,0,0,1,8,35,8,5,4,1,4,,1,7,8.36412,4.15263,2.01417,1.21644,0.209659,0.104092,0.1055673137307167,0.248334,1.43133,0.293806,0.692874,,,4.73426,-0.00885659,-0.0236691,999,,,,"25097"
"Max Kranick","NYM",1,1,,4.56426,14,0,0,1,14,61,14,8,7,2,5,,1,11,7.17768,3.11782,2.30215,1.28192,0.182229,0.0791561,0.10307294875383377,0.257933,1.3727,0.290843,0.705025,,,4.70453,-0.00894686,-0.0284479,748.1799926757812,,,,"22175"
"Kyle Nicolas","PIT",2,2,,4.52627,33,0,0,1,33,146,31,18,17,4,16,,2,33,9.04579,4.32624,2.09091,1.19105,0.227438,0.108774,0.11866334080696106,0.241683,1.41671,0.293797,0.711095,,,4.60401,-0.00925345,-0.00255052,999,,,,"27775"
"Devin Smeltzer","MIA",0,0,,4.83187,6,0,0,1,6,26,7,3,3,1,2,,0,4,6.27338,2.9571,2.12146,1.38772,0.158753,0.074832,0.08392135053873062,0.27224,1.42154,0.296753,0.702937,,,4.99338,-0.00931927,0.00677169,999,,,,"19487"
"Erik Sabrowski","CLE",1,1,,4.61901,10,0,0,1,10,45,9,6,5,1,6,,0,10,9.29882,5.29811,1.75512,1.1201,0.230246,0.131185,0.09906058013439178,0.237331,1.50425,0.292993,0.716262,,,4.6954,-0.00936959,-0.0272297,999,,,,"sa3015121"
"Juan Mejia",,0,0,,5.594,6,0,0,1,6,28,6,4,4,1,3,,1,5,8.03577,4.85281,1.6559,1.37398,0.193565,0.116894,0.07667077332735062,0.263211,1.57747,0.305476,0.666223,,,5.45825,-0.00946287,-0.00669472,999,,,,"sa3003159"
"Matt Krook","BAL",1,1,,4.35693,14,0,0,1,14,62,13,7,7,2,8,,1,14,9.17025,5.12108,1.79069,1.0078,0.229448,0.128134,0.10131394863128662,0.237355,1.47668,0.295445,0.717845,,,4.52284,-0.00966426,0.00462936,999,,,,"19315"
"Roddery Muñoz",,1,1,,4.63546,19,0,0,1,19,84,19,11,10,2,9,,1,17,7.82088,4.22512,1.85104,1.15761,0.195508,0.10562,0.08988755941390991,0.256735,1.48148,0.300039,0.712755,,,4.6978,-0.00971802,-0.0229571,999,,,,"sa3008104"
"Erasmo Ramírez","TBR",1,1,,4.37382,15,0,0,1,15,64,16,8,7,2,4,,1,12,7.00479,2.30999,3.0324,1.24142,0.181093,0.0597196,0.12137386202812195,0.264523,1.31189,0.298508,0.702287,,,4.41763,-0.00980276,-0.0151952,999,,,,"10314"
"Logan Allen","ARI",0,0,,4.58007,10,0,0,1,10,44,10,6,5,1,4,,1,8,7.00698,3.82741,1.83074,1.1095,0.175052,0.0956183,0.07943351566791534,0.262375,1.46362,0.299467,0.707139,,,4.77063,-0.00988698,-0.0180622,744.7100219726562,,,,"18555"
"Josh Winder","MIN",2,2,,4.52543,33,0,0,1,33,143,34,18,17,5,12,,1,29,7.78365,3.14799,2.47258,1.26812,0.198935,0.0804564,0.1184781938791275,0.256395,1.3659,0.295947,0.705492,,,4.50992,-0.0102306,-0.0287111,999,,,,"24606"
"Dylan Covey","PHI",2,2,,4.8777,48,0,0,1,48,213,52,28,26,6,19,,2,35,6.56948,3.49703,1.87859,1.20875,0.164826,0.0877392,0.07708660513162613,0.27005,1.46729,0.301703,0.688422,,,4.84311,-0.0103514,-0.0565831,999,,,,"14825"
"Touki Toussaint","CHW",1,1,,4.64314,17,0,0,1,17,75,15,10,9,2,9,,2,17,9.03734,4.82554,1.87281,1.18782,0.227701,0.121582,0.10611864179372787,0.236475,1.43019,0.288162,0.697618,,,4.85049,-0.0106052,-0.0279435,750.1599731445312,,,,"16929"
