Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Evan Carter","TEX",67,288,251,61,37,12,3,8,37,31,31,1,72,3,2,0,,8,2,0.241564,0.107957,0.250158,0.431558,0.330264,0.410132,0.326948,0.740396,0.168568,6.17316,0.303063,0.192288,0.260022,35.9694,2.94342,110.827,0.45231,-0.298426,3.958726018667221,-0.041635751724243164,1.39324,306.04998779296875,,,,,,,329.3,4.914925373,329.3,4.914925373,,,,,,,,,,,,,,,,,,,"Evan Carter","27790",694497
"George Springer","TOR",92,399,353,87,57,16,2,13,51,45,40,1,77,3,2,0,,10,2,0.247554,0.100237,0.193153,0.518952,0.328101,0.410204,0.326674,0.738305,0.162651,5.32425,0.280765,0.146263,0.450572,49.8468,3.99954,111.962,0.596835,-0.540178,5.974651217460632,-5.725362837314606,1.39279,242.92999267578125,,,,,,,456.6,4.963043478,456.6,4.963043478,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Tyler Fitzgerald","SFG",86,372,339,81,51,17,2,11,47,39,25,0,108,5,2,1,,14,3,0.237345,0.0662746,0.290517,0.228126,0.296703,0.395102,0.305027,0.691805,0.157757,6.4785,0.313207,1.09684,1.08495,40.0574,-2.66395,94.5684,2.18178,0.542254,-0.18368315696716309,1.0283653140068054,1.37587,242.5800018310547,,,,,,,386.9,4.498837209,386.9,4.498837209,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Kerry Carpenter","DET",73,315,288,76,45,14,2,16,41,47,20,1,73,4,2,0,,2,1,0.265327,0.0639709,0.230712,0.277276,0.320827,0.489126,0.349626,0.809953,0.223799,3.82271,0.300826,-0.897691,-0.652796,45.0026,8.88048,127.98,-1.55049,-0.135364,8.360345602035522,-5.495857894420624,1.37572,191.8800048828125,,,,,,,413,5.657534246,413,5.657534246,,,,,,,,,,,,,,,,,,,"Kerry Carpenter","25961",681481
"Trent Grisham","NYY",66,284,245,53,29,11,1,12,37,35,32,1,74,3,2,2,,4,1,0.217328,0.114143,0.259473,0.439904,0.314778,0.420622,0.324037,0.7354,0.203294,4.43507,0.254618,0.0297737,-0.166242,34.8594,2.2503,108.752,-0.136468,0.143164,2.6621660739183426,1.1573620736598969,1.37063,728.6599731445312,,,,,,,312,4.727272727,312,4.727272727,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Dalton Rushing","LAD",28,113,99,23,13,7,0,4,12,13,11,0,28,3,0,0,,0,0,0.234583,0.0989945,0.250694,0.394882,0.331647,0.423484,0.335666,0.755131,0.188901,1.95777,0.289461,0,-0.175737,14.9361,1.94111,115.069,-0.175737,5.72895,1.8204794973134995,7.43034029006958,1.35688,999,,,,,,,129.7,4.632142857,129.7,4.632142857,,,,,,,,,,,,,,,,,,,"Dalton Rushing","31382",687221
"Jake Meyers","HOU",69,299,271,65,43,13,1,8,35,33,22,0,70,4,2,1,,9,2,0.240543,0.072061,0.234661,0.307085,0.304603,0.38511,0.305558,0.689712,0.144566,5.59872,0.294855,0.479759,0.499145,32.3674,-2.01812,97.2772,0.978903,1.9199,0.06081092357635498,2.9893429279327393,1.34332,454.8800048828125,,,,,,,301.1,4.363768115,301.1,4.363768115,,,,,,,,,,,,,,,,,,,"Jake Meyers","20308",676694
"Jonathan Aranda","TBR",75,322,282,73,45,14,1,13,41,41,33,1,78,5,2,0,,0,0,0.258047,0.101414,0.24246,0.41827,0.343921,0.447902,0.347617,0.791824,0.189855,2.47379,0.311303,-0.525694,-0.593512,45.5707,8.58022,129.416,-1.11921,0.124621,9.550723671913147,-7.280471593141556,1.33961,318.1600036621094,,,,,,,409.3,5.457333333,409.3,5.457333333,,,,,,,,,,,,,,,,,,,"Jonathan Aranda","21837",666018
"Patrick Bailey","SFG",86,340,308,70,48,15,1,6,34,35,27,0,84,2,3,1,,2,0,0.226887,0.0789489,0.246558,0.320204,0.289918,0.344724,0.283014,0.634642,0.117837,3.54774,0.287839,-0.447769,-0.327763,30.682,-8.37749,79.6457,-0.775532,3.75826,-8.88012820482254,10.401780128479004,1.33612,307.2900085449219,,,,,,,280.4,3.260465116,280.4,3.260465116,,,,,,,,,,,,,,,,,,,"Patrick Bailey","27478",672275
"Josh Smith","TEX",77,333,290,71,48,15,1,8,41,33,31,1,67,8,2,2,,7,2,0.246384,0.0917381,0.202624,0.452752,0.332644,0.386412,0.321001,0.719055,0.140028,5.18139,0.293545,-0.4355,0.0237038,40.0204,1.83416,106.637,-0.411796,-0.0797033,2.073329746723175,-0.2080984190106392,1.333,399.80999755859375,,,,,,,356.7,4.632467532,356.7,4.632467532,,,,,,,,,,,,,,,,,,,"Josh Smith","26396",669701
"Paul Goldschmidt","NYY",94,408,365,94,60,19,0,15,51,51,38,1,98,2,2,0,,5,1,0.257444,0.0923443,0.240366,0.384182,0.328635,0.432607,0.333689,0.761242,0.175163,3.64272,0.310749,-0.310763,-0.206532,53.1626,6.35266,115.554,-0.517294,0.0820368,6.622483909130096,-7.29543274641037,1.32526,174.5399932861328,,,,,,,484.2,5.151063829,484.2,5.151063829,,,,,,,,,,,,,,,,,,,"Paul Goldschmidt","9218",502671
"Bryan Reynolds","PIT",97,418,372,97,64,18,2,14,50,50,37,2,94,6,3,0,,6,2,0.261645,0.0877335,0.225477,0.389102,0.334605,0.429245,0.335032,0.76385,0.1676,4.51778,0.313439,-0.079938,-0.280155,54.949,6.95815,110.342,-0.360093,-0.589216,4.699327260255814,-5.901561856269836,1.32114,98.11000061035156,,,,,,,501.2,5.167010309,501.2,5.167010309,,,,,,,,,,,,,,,,,,,"Bryan Reynolds","19326",668804
"Salvador Perez","KCR",93,378,349,90,57,17,1,15,40,55,20,3,80,6,3,0,,0,0,0.256281,0.0534989,0.210336,0.25435,0.305367,0.437288,0.321276,0.742655,0.181007,1.49689,0.28909,-1.56089,-0.606248,45.6192,2.16949,102.356,-2.16714,0.00466928,-1.1635292768478394,1.2725705783814192,1.30668,74.0199966430664,,,,,,,429,4.612903225,429,4.612903225,,,,,,,,,,,,,,,,,,,"Salvador Perez","7304",521692
"Brandon Marsh","PHI",70,304,267,64,41,12,2,9,37,35,32,1,93,2,2,1,,9,2,0.240585,0.105944,0.307124,0.344956,0.324279,0.401117,0.320897,0.725396,0.160532,5.90939,0.332016,0.618921,0.427455,36.5578,1.65137,102.762,1.04638,0.395894,2.0293707847595215,0.3796902000904083,1.30352,309.3299865722656,,,,,,,335.7,4.795714285,335.7,4.795714285,,,,,,,,,,,,,,,,,,,"Brandon Marsh","20202",669016
"Trevor Story","BOS",85,369,335,80,51,17,1,11,43,43,28,2,108,4,2,0,,15,3,0.237477,0.0762246,0.291714,0.261299,0.302372,0.388952,0.304256,0.691324,0.151475,5.61328,0.314631,0.852808,0.982262,39.5476,-2.87111,89.0377,1.83507,-0.889216,-2.7247992753982544,3.068654417991638,1.30044,253.11000061035156,,,,,,,387.5,4.558823529,387.5,4.558823529,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"Luis Arraez","SDP",98,425,394,120,95,20,2,4,51,40,23,3,21,3,3,1,,5,2,0.305709,0.0552397,0.0485662,1.13741,0.347755,0.396923,0.32766,0.744678,0.0912141,4.07368,0.312667,-0.46511,-0.678155,53.4378,4.5936,111.625,-1.14326,1.39363,4.645307898521423,-6.301126837730408,1.29954,185.14999389648438,,,,,,,466.9,4.764285714,466.9,4.764285714,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Dylan Moore","SEA",61,266,228,49,28,10,2,9,35,27,29,1,74,6,2,1,,17,5,0.214434,0.108418,0.277634,0.390505,0.317214,0.390238,0.315241,0.707451,0.175804,7.21311,0.272389,0.886038,1.12402,30.7562,0.250854,108.923,2.01005,-0.609563,4.6792778968811035,-1.067587435245514,1.28623,360.739990234375,,,,,,,294.7,4.83114754,294.7,4.83114754,,,,,,,,,,,,,,,,,,,"Dylan Moore","18042",664238
"Michael Busch","CHC",86,372,326,80,48,17,2,14,47,49,39,1,99,5,3,0,,2,1,0.244583,0.104001,0.266089,0.390848,0.330969,0.432391,0.335934,0.76336,0.187808,3.85572,0.305823,-0.633789,-0.501326,49.182,6.46063,116.1,-1.13511,0.300482,5.876651406288147,-6.051370322704315,1.26951,252.30999755859375,,,,,,,447.3,5.20116279,447.3,5.20116279,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Willson Contreras","STL",94,408,353,86,54,17,0,15,51,49,40,1,100,12,2,1,,4,1,0.244394,0.0991337,0.244999,0.40463,0.34073,0.421765,0.338054,0.762495,0.17737,3.52372,0.297151,-1.03478,-0.504918,54.6672,7.77791,116.457,-1.5397,0.117615,6.326535105705261,-7.757384844124317,1.26409,72.54000091552734,,,,,,,479.7,5.103191489,479.7,5.103191489,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Tyler Stephenson","CIN",68,272,242,62,40,12,1,9,33,35,25,1,64,3,2,0,,1,0,0.256082,0.0932044,0.236314,0.394409,0.332931,0.426089,0.334231,0.759019,0.170007,2.70367,0.310346,-0.828818,-0.425349,35.5987,4.35678,105.9,-1.25417,-0.282566,0.6249154806137085,2.4618782699108124,1.26378,185.97000122070312,,,,,,,316.2,4.65,316.2,4.65,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Bo Naylor","CLE",72,285,251,53,30,11,1,10,32,32,30,1,76,2,2,1,,4,1,0.209942,0.106171,0.266711,0.398075,0.297209,0.385143,0.302166,0.682352,0.175201,4.24992,0.254967,-0.132941,-0.171788,30.0136,-2.68569,94.5855,-0.304729,-0.876192,-2.0408897399902344,4.685536682605743,1.25074,278.79998779296875,,,,,,,278.2,3.863888888,278.2,3.863888888,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Matt Shaw","CHC",76,327,292,71,50,12,1,9,40,35,29,0,68,3,2,0,,11,3,0.244917,0.0891255,0.209093,0.426249,0.318579,0.385098,0.312935,0.703676,0.140181,5.5861,0.288911,-0.0484946,0.525442,37.2223,-0.289142,100.509,0.476948,-0.765123,0.6717291623353958,0.40154361724853516,1.24268,999,,,,,,,339.2,4.463157894,339.2,4.463157894,,,,,,,,,,,,,,,,,,,"Matt Shaw","33322",807713
"Ryan O'Hearn","BAL",78,339,307,83,54,15,1,13,43,46,27,1,58,3,2,0,,3,1,0.269518,0.0802094,0.172118,0.466014,0.331834,0.449622,0.340988,0.781456,0.180104,3.77287,0.294108,-0.758547,-0.415399,46.1656,7.24506,123.322,-1.17395,-0.145862,7.727027177810669,-6.950799882411957,1.24127,359.2900085449219,,,,,,,422.1,5.411538461,422.1,5.411538461,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Francisco Alvarez","NYM",62,246,218,51,31,9,1,10,29,33,23,1,61,2,1,0,,1,0,0.233721,0.0933938,0.248757,0.375441,0.311572,0.419574,0.321288,0.731146,0.185853,2.9983,0.275235,-0.681712,-0.404141,29.6032,1.41004,107.142,-1.08585,-1.7068,0.9669097661972046,2.6844063997268677,1.23078,244.35000610351562,,,,,,,270.3,4.359677419,270.3,4.359677419,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"TJ Friedl","CIN",87,377,334,82,56,14,3,9,46,40,30,0,61,8,3,3,,13,3,0.246577,0.0801991,0.162295,0.494155,0.321007,0.388325,0.315285,0.709332,0.141748,6.03146,0.27421,0.970133,0.655006,43.7164,0.369822,93.0572,1.62514,-0.70111,-1.4427157640457153,0.6470383405685425,1.22357,247.4199981689453,,,,,,,397.8,4.572413793,397.8,4.572413793,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Josh Naylor","ARI",91,395,353,95,61,20,0,14,49,59,35,4,58,4,3,0,,7,2,0.268477,0.0899302,0.148138,0.607072,0.338819,0.444101,0.340473,0.78292,0.175624,3.58325,0.285611,-0.944897,-0.214838,53.6024,8.27611,114.985,-1.15974,0.249352,5.764183044433594,-7.188148036599159,1.21769,100.47000122070312,,,,,,,493.3,5.42087912,493.3,5.42087912,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Jonathan India","KCR",93,400,341,84,56,18,1,9,51,38,45,0,74,10,3,1,,7,2,0.2465,0.112164,0.18499,0.606324,0.348363,0.382691,0.329159,0.731054,0.136191,4.63938,0.288734,-0.237886,-0.339791,50.7218,4.79512,107.911,-0.577677,-1.07522,2.9851059913635254,-4.525837421417236,1.20839,232.60000610351562,,,,,,,444.6,4.780645161,444.6,4.780645161,,,,,,,,,,,,,,,,,,,"Jonathan India","21523",663697
"Parker Meadows","DET",55,238,213,52,32,10,3,7,30,24,21,1,55,2,2,1,,9,2,0.241982,0.0894206,0.231114,0.386912,0.313347,0.408252,0.317124,0.721599,0.16627,6.85579,0.292908,0.717791,0.48199,27.9304,0.580806,105.075,1.19978,0.28694,2.560714602470398,1.0733596682548523,1.19449,287.75,,,,,,,270.6,4.92,270.6,4.92,,,,,,,,,,,,,,,,,,,"Parker Meadows","23800",678009
"Nick Gonzales","PIT",61,265,240,64,41,15,2,6,31,31,18,1,60,4,2,1,,3,1,0.264872,0.0675377,0.224655,0.300628,0.323468,0.420217,0.325987,0.743685,0.155344,4.8594,0.325177,-0.16961,-0.347,32.9571,2.51126,104.21,-0.51661,0.750863,0.7900842428207397,1.761974275112152,1.18399,408.55999755859375,,,,,,,298.6,4.895081967,298.6,4.895081967,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Ke'Bryan Hayes","PIT",89,386,356,90,65,16,2,7,40,37,25,1,73,3,3,0,,10,3,0.252447,0.0653346,0.189662,0.344479,0.305268,0.367991,0.298286,0.673258,0.115543,5.0807,0.29792,0.195953,0.158143,39.544,-4.83463,85.4322,0.354097,3.35505,-6.236342638731003,4.7352986335754395,1.18108,362.1099853515625,,,,,,,366.2,4.114606741,366.2,4.114606741,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Tyler O'Neill","BAL",65,279,246,58,33,10,1,14,37,38,28,2,84,4,2,0,,3,1,0.236922,0.100082,0.300435,0.333124,0.321245,0.454061,0.337228,0.775306,0.217139,4.20839,0.295281,-0.219246,-0.164364,37.2219,5.13871,120.672,-0.383611,-1.00884,6.120107293128967,-4.002362012863159,1.1774,200.11000061035156,,,,,,,344,5.292307692,344,5.292307692,,,,,,,,,,,,,,,,,,,"Tyler O'Neill","15711",641933
"Jeff McNeil","NYM",79,340,307,80,56,16,1,6,39,35,24,1,43,6,2,1,,3,1,0.261832,0.0700239,0.125494,0.557987,0.325323,0.386622,0.31564,0.711945,0.12479,4.12194,0.284066,-0.800768,-0.232789,39.5036,0.429148,103.314,-1.03356,-1.02572,0.28637516498565674,-0.296556293964386,1.17675,446.95001220703125,,,,,,,342.4,4.334177215,342.4,4.334177215,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Heliot Ramos","SFG",90,390,355,90,57,17,2,14,48,46,29,1,101,4,2,0,,6,2,0.253533,0.0744613,0.257795,0.288839,0.314488,0.430274,0.325856,0.744763,0.176742,4.59762,0.312676,-0.515705,-0.227344,48.4607,3.65535,108.688,-0.743048,-0.267949,3.2253392338752747,-5.0318383276462555,1.16208,200.07000732421875,,,,,,,446.1,4.956666666,446.1,4.956666666,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"Anthony Santander","TOR",81,349,312,74,41,15,1,18,44,51,31,1,72,4,3,0,,1,0,0.238367,0.0888684,0.20481,0.433906,0.312381,0.462411,0.33655,0.774792,0.224043,2.79477,0.251311,-0.555827,-0.482997,46.3539,6.23746,118.922,-1.03882,-0.0855262,6.4046348333358765,-7.101730048656464,1.1232,99.44999694824219,,,,,,,427.7,5.280246913,427.7,5.280246913,,,,,,,,,,,,,,,,,,,"Anthony Santander","14551",623993
"Dillon Dingler","DET",56,222,205,49,31,10,1,7,22,27,12,0,64,3,1,0,,1,0,0.237644,0.0553473,0.285893,0.193594,0.289519,0.392393,0.299984,0.681912,0.15475,3.8679,0.309279,-0.295686,-0.288207,23.0405,-2.48087,92.9958,-0.583892,1.61273,-2.336783289909363,5.753472924232483,1.11731,577.3599853515625,,,,,,,216.8,3.871428571,216.8,3.871428571,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Victor Scott II","STL",80,345,313,74,52,13,3,6,40,30,23,0,73,4,3,2,,23,4,0.235684,0.0679972,0.212601,0.319835,0.294285,0.348144,0.286148,0.642429,0.112459,7.31341,0.287842,1.88282,2.32831,31.9605,-7.63489,81.2696,4.21113,1.37549,-3.349177837371826,2.606974720954895,1.11608,321.8500061035156,,,,,,,326.1,4.07625,326.1,4.07625,,,,,,,,,,,,,,,,,,,"Victor Scott II","31349",687363
"Vinnie Pasquantino","KCR",94,404,362,93,56,21,1,15,47,58,35,2,56,3,4,1,,1,0,0.258057,0.0874136,0.137255,0.636868,0.326932,0.451536,0.338233,0.778468,0.193479,2.79912,0.264605,-1.27036,-0.560563,54.2038,7.76105,114.305,-1.83092,0.305629,4.683948278427124,-7.526469528675079,1.08796,119.11000061035156,,,,,,,482.3,5.130851063,482.3,5.130851063,,,,,,,,,,,,,,,,,,,"Vinnie Pasquantino","27676",686469
"Spencer Horwitz","PIT",72,310,268,71,47,17,1,7,36,34,36,1,58,4,2,0,,2,1,0.266246,0.115159,0.186587,0.617188,0.358509,0.414419,0.343201,0.772928,0.148173,3.02053,0.312952,-1.04878,-0.562863,42.7787,7.17266,115.88,-1.61165,1.40449,4.152280569076538,-4.1967432498931885,1.06863,382.5899963378906,,,,,,,371.4,5.158333333,371.4,5.158333333,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Gabriel Arias","CLE",71,307,282,67,43,14,2,8,35,31,20,0,89,3,2,0,,7,2,0.237331,0.065037,0.290061,0.224219,0.292707,0.386252,0.299195,0.678959,0.14892,5.45159,0.315559,-0.0966167,0.0590225,31.6212,-3.61775,92.4918,-0.0375942,0.145865,-2.6320660896599293,2.7467912137508392,1.06249,654.6400146484375,,,,,,,297.1,4.184507042,297.1,4.184507042,,,,,,,,,,,,,,,,,,,"Gabriel Arias","22563",672356
"Connor Norby","MIA",92,398,361,87,55,19,1,12,49,43,30,0,112,4,3,0,,7,2,0.241646,0.0750994,0.282678,0.265671,0.304056,0.400649,0.310618,0.704705,0.159003,4.69256,0.314013,-0.276239,-0.222573,44.5756,-1.08318,93.7564,-0.498812,-1.07472,-3.404905766248703,0.34534239768981934,1.05706,282.1600036621094,,,,,,,409.5,4.451086956,409.5,4.451086956,,,,,,,,,,,,,,,,,,,"Connor Norby","29592",681393
"Jorge Soler","LAA",85,366,321,75,42,15,0,18,47,48,39,1,95,4,2,0,,1,0,0.235039,0.106216,0.258862,0.41032,0.323886,0.454619,0.340395,0.778505,0.21958,2.3008,0.272309,-1.40196,-0.541012,49.7363,7.66003,118.519,-1.94297,-0.228045,5.69789981842041,-7.883600249886513,1.02631,205.88999938964844,,,,,,,442.6,5.207058823,442.6,5.207058823,,,,,,,,,,,,,,,,,,,"Jorge Soler","14221",624585
"Joey Ortiz","MIL",88,382,342,81,54,17,2,7,43,39,31,0,74,3,3,2,,9,3,0.235895,0.0824548,0.19457,0.42378,0.304299,0.364978,0.29788,0.669277,0.129083,5.35889,0.278392,0.0935432,-0.0163268,38.961,-4.90153,87.3777,0.0772164,-1.31754,-5.566691152751446,2.7108508348464966,1.02418,265.2799987792969,,,,,,,348.8,3.963636363,348.8,3.963636363,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Nathaniel Lowe","WSN",94,408,358,92,65,15,1,11,46,50,45,1,93,3,2,0,,2,0,0.258077,0.111005,0.227673,0.487561,0.344104,0.401056,0.331567,0.745161,0.142979,2.70984,0.31678,-1.54724,-0.701773,52.565,5.6757,110.952,-2.24901,0.574237,2.985811710357666,-6.7174293994903564,1.02404,262.8599853515625,,,,,,,457.6,4.868085106,457.6,4.868085106,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe","19566",663993
"Ryan McMahon","COL",91,395,347,82,52,16,1,13,44,43,43,1,115,2,2,0,,3,2,0.235285,0.109925,0.290157,0.378847,0.322085,0.397173,0.318506,0.719258,0.161888,3.46409,0.310388,-0.543544,-0.744484,46.7219,1.39561,88.5917,-1.28803,1.86232,-6.5593501329422,3.272042155265808,1.02328,272.17999267578125,,,,,,,421.6,4.632967032,421.6,4.632967032,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Caleb Durbin","MIL",69,297,263,64,44,14,1,5,34,31,23,1,35,7,2,1,,14,3,0.24348,0.0764036,0.119581,0.63893,0.317596,0.362804,0.30399,0.6804,0.119324,5.99471,0.262282,0.789724,1.18129,31.6901,-2.36792,91.5194,1.97101,-0.219367,-0.973344087600708,0.9040902853012085,1.01938,392.44000244140625,,,,,,,296.9,4.30289855,296.9,4.30289855,,,,,,,,,,,,,,,,,,,"Caleb Durbin","29646",702332
"Kyle Manzardo","CLE",83,357,312,74,41,17,1,15,43,46,39,1,83,3,3,0,,1,1,0.23619,0.109992,0.23339,0.471281,0.32513,0.442243,0.335615,0.767373,0.206053,2.89885,0.270681,-0.573864,-0.622821,47.138,6.11358,118.158,-1.19668,0.047222,6.108175754547119,-8.066358711570501,1.01869,355.8800048828125,,,,,,,423.5,5.102409638,423.5,5.102409638,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Luis Rengifo","LAA",78,339,312,79,56,13,2,8,39,34,21,0,55,3,2,1,,12,4,0.252178,0.0619828,0.161408,0.384013,0.304565,0.379297,0.302661,0.683862,0.127118,5.61431,0.28187,0.260884,0.283538,35.8573,-3.06331,91.9272,0.544423,0.0954249,-2.5366047024726868,1.1096224784851074,1.0114,177.5500030517578,,,,,,,338.3,4.337179487,338.3,4.337179487,,,,,,,,,,,,,,,,,,,"Luis Rengifo","19858",650859
"Alek Thomas","ARI",70,304,279,70,46,15,3,6,36,33,19,0,58,3,2,1,,8,2,0.251805,0.0621447,0.189393,0.328126,0.303477,0.391636,0.305528,0.695113,0.139831,6.17331,0.294817,0.366909,0.137096,32.8506,-2.05588,91.296,0.504005,1.11103,-2.593215525150299,2.196676731109619,1.01081,558.010009765625,,,,,,,305.6,4.365714285,305.6,4.365714285,,,,,,,,,,,,,,,,,,,"Alek Thomas","23792",677950
"Trey Sweeney","DET",63,274,247,56,37,11,2,7,31,28,23,0,70,2,2,0,,6,2,0.226765,0.0843241,0.255627,0.329872,0.297219,0.365753,0.294477,0.662972,0.138988,5.4674,0.287183,-0.0695448,0.165869,27.2201,-4.25778,89.115,0.0963247,0.985572,-3.2635712698101997,3.890509843826294,1.00381,499.0199890136719,,,,,,,256.5,4.071428571,256.5,4.071428571,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Jasson Domínguez","NYY",82,353,315,76,49,14,1,10,47,41,34,1,92,2,2,0,,14,3,0.240961,0.0971456,0.260908,0.372337,0.317024,0.395797,0.315375,0.712821,0.154836,6.05693,0.305288,0.42202,1.13957,40.8692,0.370718,102.648,1.56159,-0.588843,2.6132994890213013,-4.62927508354187,0.996985,141.52000427246094,,,,,,,377.1,4.598780487,377.1,4.598780487,,,,,,,,,,,,,,,,,,,"Jasson Dominguez","28080",691176
"Keibert Ruiz","WSN",82,324,301,75,52,14,0,8,32,38,17,0,36,4,2,0,,2,1,0.248406,0.0519415,0.112315,0.462463,0.294452,0.379114,0.297245,0.673566,0.130708,2.59133,0.257092,-1.10039,-0.406953,32.8393,-4.31488,87.6853,-1.50735,-1.44058,-6.171565771102905,4.878862261772156,0.985057,209.4499969482422,,,,,,,298.8,3.643902439,298.8,3.643902439,,,,,,,,,,,,,,,,,,,"Keibert Ruiz","19610",660688
"Adolis García","TEX",92,395,358,84,50,17,1,16,49,55,30,1,106,4,3,0,,8,2,0.234504,0.0758809,0.268898,0.282192,0.299307,0.423198,0.315884,0.722505,0.188694,4.54576,0.283742,0.015707,-0.00570423,45.9859,0.575277,103.03,0.0100027,-0.0442028,1.3594007464125752,-4.923215385526419,0.981933,151.52000427246094,,,,,,,429.4,4.667391304,429.4,4.667391304,,,,,,,,,,,,,,,,,,,"Adolis Garcia","19287",666969
"Sal Frelick","MIL",76,328,295,77,57,14,3,3,39,28,27,0,47,3,2,1,,13,3,0.260588,0.0827471,0.143577,0.576327,0.327792,0.359664,0.307729,0.687456,0.0990762,6.40672,0.298742,0.551275,0.922131,36.0244,-1.64578,94.054,1.47341,2.45124,-0.8099440336227417,-0.806786060333252,0.966805,350.260009765625,,,,,,,328.4,4.321052631,328.4,4.321052631,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Edgar Quero","CHW",61,248,220,55,38,10,0,6,24,29,22,0,46,4,2,0,,1,0,0.249568,0.0891253,0.187555,0.475194,0.326469,0.381711,0.316121,0.70818,0.132143,2.39851,0.288425,-0.499275,-0.396053,28.838,0.406681,102.67,-0.895328,0.0572215,-0.15098333358764648,1.2562955059111118,0.962901,999,,,,,,,253.3,4.152459016,253.3,4.152459016,,,,,,,,,,,,,,,,,,,"Edgar Quero","28022",700337
"Mike Yastrzemski","SFG",81,349,308,71,41,16,2,12,43,40,35,1,86,4,2,1,,3,1,0.230296,0.101098,0.247407,0.408633,0.315077,0.415358,0.32113,0.730434,0.185062,4.76462,0.278338,-0.366328,-0.453661,42.079,1.96258,105.484,-0.819989,-0.275753,1.4228717684745789,-3.8891787827014923,0.951899,440.7799987792969,,,,,,,380.1,4.692592592,380.1,4.692592592,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Yoán Moncada","LAA",82,353,315,76,49,16,1,9,38,37,33,1,98,2,2,0,,2,1,0.239893,0.0929543,0.276796,0.335822,0.314535,0.384461,0.310414,0.698996,0.144568,3.79445,0.316585,-0.424161,-0.396533,39.4807,-1.01774,97.3908,-0.820694,-0.693861,-1.8568651676177979,-0.6120713353157043,0.949725,529.9299926757812,,,,,,,353.3,4.308536585,353.3,4.308536585,,,,,,,,,,,,,,,,,,,"Yoan Moncada","17232",660162
"Spencer Torkelson","DET",88,382,335,77,43,17,1,16,48,49,40,1,102,4,3,0,,1,0,0.230988,0.104166,0.265807,0.391885,0.317839,0.430046,0.328428,0.747886,0.199058,2.90942,0.279201,-0.663806,-0.527216,48.2205,4.35793,113.041,-1.19102,-0.133991,4.418059349060059,-7.853744760155678,0.94915,375.9800109863281,,,,,,,435.5,4.948863636,435.5,4.948863636,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Tyler Soderstrom","ATH",85,368,333,81,47,15,1,17,44,48,29,1,90,3,2,0,,1,1,0.243099,0.08007,0.245209,0.326538,0.308778,0.45179,0.330589,0.760568,0.208691,2.86746,0.278878,-0.740237,-0.582065,47.1011,4.83088,113.633,-1.3223,-0.339823,4.32858419418335,-7.337353885173798,0.946222,269.05999755859375,,,,,,,424.7,4.996470588,424.7,4.996470588,,,,,,,,,,,,,,,,,,,"Tyler Soderstrom","27467",691016
