Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Scott Effross","NYY",5,3,,3.91304,44,0,,,,46,191,44,21,20,5,13,2,1,37,7.23913,2.54348,2.84615,0.978261,0.193717,0.0680628,0.1256544440984726,0.248588,1.23913,0.288889,0.72,,,3.88387,0.252034,0.283188,999,,,,,,,196.50000000000003,4.271739130434783,197,4.282608695652174,,,,,,,,,,,,,,,,,,,"Scott Effross","18384",664123
"Calvin Faucher","MIA",2,3,,4.17795,47,1,,,,51.7,233,50,26,24,5,25,2,2,54,9.40039,4.35203,2.16,0.870406,0.23176,0.107296,0.1244635134935379,0.242718,1.45068,0.306122,0.720588,,,3.90149,0.248905,0.232037,999,,,,,,,218.08000564575195,4.218181865136065,220.50000381469727,4.2649903396666895,,,,,,,,,,,,,,,,,,,"Calvin Faucher","20116",676534
"Jack Dreyer","LAD",4,3,,4,45,0,,,,54,225,48,26,24,8,19,0,0,58,9.66667,3.16667,3.05263,1.33333,0.257778,0.0844444,0.17333333939313889,0.23301,1.24074,0.285714,0.734767,,,3.99981,0.248488,0.187468,999,,,,,,,235.40000000000003,4.35925925925926,225,4.166666666666667,,,,,,,,,,,,,,,,,,,"Jack Dreyer","30249",676263
"Nick Payero","SEA",2,3,,4.63672,19,13,,,,75.7,329,80,42,39,11,22,0,2,50,5.94452,2.61559,2.27273,1.30779,0.151976,0.0668693,0.08510638773441315,0.262295,1.34742,0.282787,0.692841,,,4.68563,0.248366,0.119661,999,,,,,,,244.87997741699218,3.234874336711297,263.49998474121094,3.480845381293369,,,,,,,,,,,,,,,,,,,"Nick Payero","sa3022956",809579
"Yoniel Curet","TBR",6,9,,4.71845,24,23,,,,103,460,92,58,54,13,53,0,14,97,8.47573,4.63107,1.83019,1.13592,0.21087,0.115217,0.09565217792987823,0.234097,1.40777,0.279152,0.68612,,,4.87522,0.246632,0.297342,999,,,,,,,356.1000000000001,3.457281553398059,339,3.29126213592233,,,,,,,,,,,,,,,,,,,"Yoniel Curet","sa3015446",692414
"Moisés Chace","PHI",4,5,,5.00678,24,15,,,,73.7,327,66,44,41,11,39,0,6,73,8.91452,4.76255,1.87179,1.34328,0.223242,0.119266,0.10397554188966751,0.234043,1.42469,0.277778,0.680804,,,4.95752,0.245954,0.144797,999,,,,,,,249.47997741699223,3.3850744606162775,236.49998474121094,3.208955149717298,,,,,,,,,,,,,,,,,,,"Moises Chace","sa3015346",691330
"Cody Bolton","HOU",2,2,,3.9779,44,3,,,,54.3,238,50,26,24,6,24,0,3,51,8.45304,3.9779,2.125,0.994475,0.214286,0.10084,0.11344537883996964,0.236967,1.3628,0.285714,0.731707,,,4.2162,0.245077,0.174149,999,,,,,,,219.01999435424807,4.033517448095353,214.49999618530273,3.9502762283448307,,,,,,,,,,,,,,,,,,,"Cody Bolton","23265",675989
"Derek Law","WSN",4,4,,4.00329,54,1,,,,60.7,266,62,29,27,6,23,0,2,50,7.41351,3.41021,2.17391,0.889621,0.18797,0.0864662,0.10150375962257385,0.257261,1.40033,0.302703,0.731071,,,4.03963,0.243522,0.328817,999,,,,,,,239.18000564575198,3.940362481705008,250.50000381469727,4.1268533882398355,,,,,,,,,,,,,,,,,,,"Derek Law","13133",571882
"Julian Merryweather","NYM",3,2,,3.88489,41,0,,,,41.7,183,37,19,18,4,19,0,2,47,10.1439,4.10072,2.47368,0.863309,0.256831,0.103825,0.1530054658651352,0.228395,1.34293,0.297297,0.734127,,,3.67008,0.241592,0.240256,999,,,,,,,194.18000564575198,4.65659477441372,187.50000381469727,4.496402886911609,,,,,,,,,,,,,,,,,,,"Julian Merryweather","16703",657240
"Anthony Maldonado","ATH",5,5,,4.03448,43,1,,,,58,247,54,28,26,7,21,2,3,54,8.37931,3.25862,2.57143,1.08621,0.218623,0.0850202,0.13360324501991272,0.242152,1.2931,0.290123,0.720859,,,4.11476,0.240663,0.142774,999,,,,,,,238.70000000000002,4.115517241379311,235,4.051724137931035,,,,,,,,,,,,,,,,,,,"Anthony Maldonado","26034",687424
"Wilkel Hernandez","DET",4,7,,4.89028,24,22,,,,95.7,426,100,56,52,13,37,0,6,64,6.01881,3.47962,1.72973,1.22257,0.150235,0.0868545,0.06338028609752655,0.261097,1.43156,0.284314,0.681818,,,4.94286,0.238156,0.211415,999,,,,,,,287.2799774169922,3.0018807374922174,308.49998474121094,3.223615408348009,,,,,,,,,,,,,,,,,,,"Wilkel Hernandez","sa918026",665859
"Alex Troop",,4,5,,4.82806,21,11,,,,72.7,319,77,42,39,11,25,0,3,53,6.56121,3.09491,2.12,1.36176,0.166144,0.0783699,0.08777429908514023,0.264605,1.40303,0.290749,0.692841,,,4.83085,0.238018,0.207562,999,,,,,,,224.47997741699226,3.087757728199189,242.49998474121094,3.3356257898312656,,,,,,,,,,,,,,,,,,,"Alex Troop","sa915638",675960
"Bryce Jarvis","ARI",4,4,,4.12639,33,9,,,,80.7,352,76,40,37,8,37,1,4,64,7.13755,4.12639,1.72973,0.892193,0.181818,0.105114,0.07670455425977707,0.244373,1.40025,0.284519,0.717092,,,4.39325,0.237605,0.828029,999,,,,,,,306.1799774169922,3.794051908246837,304.49998474121094,3.7732341543520165,,,,,,,,,,,,,,,,,,,"Bryce Jarvis","27477",686826
"Pierce Johnson","ATL",5,4,,3.75,51,0,,,,48,211,45,21,20,6,21,1,1,57,10.6875,3.9375,2.71429,1.125,0.270142,0.0995261,0.17061609774827957,0.238095,1.375,0.309524,0.78125,,,3.79148,0.23756,0.454314,999,,,,,,,212.40000000000003,4.425000000000001,210,4.375,,,,,,,,,,,,,,,,,,,"Pierce Johnson","13435",572955
"Alek Jacob","SDP",2,2,,3.98361,42,0,,,,61,260,54,29,27,7,22,0,5,59,8.70492,3.2459,2.68182,1.03279,0.226923,0.0846154,0.14230769127607346,0.23176,1.2459,0.281437,0.70997,,,4.05173,0.235605,0.186251,999,,,,,,,261.9000000000001,4.293442622950821,251,4.114754098360656,,,,,,,,,,,,,,,,,,,"Alek Jacob","29628",689690
"Sean Reid-Foley",,3,2,,3.85714,45,0,,,,42,183,34,19,18,4,25,1,0,50,10.7143,5.35714,2,0.857143,0.273224,0.136612,0.13661202788352966,0.21519,1.40476,0.288462,0.749064,,,3.80934,0.235195,0.235623,999,,,,,,,198.20000000000002,4.719047619047619,183,4.357142857142857,,,,,,,,,,,,,,,,,,,"Sean Reid-Foley","17034",656887
"Adrián Martínez",,4,6,,4.73684,25,13,,,,81.7,360,84,46,43,11,30,0,5,63,6.94002,3.30477,2.1,1.21175,0.175,0.0833333,0.09166666120290756,0.258462,1.39535,0.290837,0.689655,,,4.65975,0.23438,0.114097,999,,,,,,,271.8799774169921,3.327784425613026,286.49998474121094,3.5067318903660634,,,,,,,,,,,,,,,,,,,"Adrian Martinez","21023",661309
"Jordan Romano","PHI",5,3,,3.75746,52,0,,,,50.3,211,45,22,21,7,18,3,2,55,9.84095,3.22068,3.05556,1.25249,0.260664,0.0853081,0.1753554493188858,0.235602,1.25249,0.294574,0.770677,,,3.98159,0.233084,0.462819,999,,,,,,,219.1199943542481,4.356262379280567,210.49999618530273,4.184890643700217,,,,,,,,,,,,,,,,,,,"Jordan Romano","16122",605447
"Jordan Geber","NYM",5,6,,4.6988,22,11,,,,74.7,326,78,42,39,10,24,0,4,47,5.66265,2.89157,1.95833,1.20482,0.144172,0.0736196,0.07055214047431946,0.261745,1.36546,0.282158,0.681818,,,4.77291,0.23286,0.178033,999,,,,,,,236.9799774169922,3.1724228527236735,253.49998474121094,3.3935742315606108,,,,,,,,,,,,,,,,,,,"Jordan Geber","sa3019958",802363
"Yerry De los Santos","NYY",3,2,,4.25455,47,1,,,,55,234,51,28,26,6,19,1,3,44,7.2,3.10909,2.31579,0.981818,0.188034,0.0811966,0.10683760792016983,0.240566,1.27273,0.277778,0.681818,,,4.18466,0.23191,0.0917696,999,,,,,,,222.6,4.047272727272727,219,3.981818181818182,,,,,,,,,,,,,,,,,,,"Yerry De los Santos","21420",660787
"Nate Peterson","MIL",5,5,,4.67532,22,12,,,,77,338,76,43,40,12,33,0,1,63,7.36364,3.85714,1.90909,1.4026,0.186391,0.0976331,0.08875739574432373,0.25,1.41558,0.279476,0.715835,,,4.88077,0.229332,0.408618,999,,,,,,,248.60000000000005,3.228571428571429,253,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Nate Peterson","sa3020804",685396
"Sammy Peralta","LAA",3,3,,4.33387,39,1,,,,62.3,272,62,32,30,7,22,1,4,52,7.51204,3.17817,2.36364,1.01124,0.191176,0.0808824,0.11029411852359772,0.252033,1.34831,0.294118,0.700809,,,4.20982,0.227116,0.102284,999,,,,,,,239.71999435424806,3.847833022309979,246.49999618530273,3.956661303434924,,,,,,,,,,,,,,,,,,,"Sammy Peralta","25589",671111
"Alex Wood",,4,5,,5.05747,19,15,,,,78.3,350,82,47,44,11,30,1,8,66,7.58621,3.44828,2.2,1.26437,0.188571,0.0857143,0.10285713523626328,0.262821,1.4304,0.302128,0.672878,,,4.7629,0.224376,-0.096581,999,,,,,,,248.92002258300784,3.1790550814981056,266.50001525878906,3.403576052003822,,,,,,,,,,,,,,,,,,,"Alex Wood","13781",622072
"Logan Clayton","ARI",5,4,,4.46281,24,16,,,,84.7,378,91,45,42,10,32,0,4,52,5.52538,3.40024,1.625,1.06257,0.137566,0.0846561,0.05291005223989487,0.266082,1.45218,0.289286,0.715596,,,4.74853,0.223355,0.782119,999,,,,,,,263.1799774169922,3.1072017343496974,289.49998474121094,3.4179456336712306,,,,,,,,,,,,,,,,,,,"Logan Clayton","sa3020890",700875
"Emmanuel Chapman","PIT",2,3,,4.63636,32,7,,,,66,289,66,36,34,8,28,1,2,51,6.95455,3.81818,1.82143,1.09091,0.176471,0.0968858,0.07958477735519409,0.254826,1.42424,0.29,0.700483,,,4.56042,0.222301,0.334573,999,,,,,,,230.40000000000012,3.4909090909090925,238,3.606060606060606,,,,,,,,,,,,,,,,,,,"Emmanuel Chapman","sa3023456",820888
"Tyler Rogers","NYM",4,2,,3.7435,60,0,,,,57.7,240,60,26,24,6,11,2,4,39,6.08319,1.71577,3.54545,0.935875,0.1625,0.0458333,0.11666665971279144,0.266667,1.2305,0.3,0.71885,,,3.94638,0.220911,0.380079,999,,,,,,,230.18000564575198,3.989254811129846,243.50000381469727,4.220103996447373,,,,,,,,,,,,,,,,,,,"Tyler Rogers","15541",643511
"Victor Mederos","LAA",5,7,,5.02105,24,20,,,,95,429,98,57,53,13,41,0,10,72,6.82105,3.88421,1.7561,1.23158,0.167832,0.0955711,0.07226107269525528,0.259259,1.46316,0.290102,0.678808,,,5.04016,0.220325,0.210846,999,,,,,,,279.3,2.94,297,3.126315789473684,,,,,,,,,,,,,,,,,,,"Victor Mederos","31533",682989
"Christian Roa","MIA",4,6,,4.60581,22,13,,,,72.3,329,70,40,37,9,42,0,5,68,8.46473,5.22822,1.61905,1.12033,0.206687,0.12766,0.07902735471725464,0.248227,1.5491,0.297561,0.724346,,,4.85389,0.219729,0.526463,999,,,,,,,237.32002258300787,3.2824344753224457,239.50001525878906,3.3125865165916637,,,,,,,,,,,,,,,,,,,"Christian Roa","sa3014477",685005
"Justin Sterner","ATH",3,2,,4.04082,35,1,,,,49,211,45,24,22,6,19,1,3,49,9,3.4898,2.57895,1.10204,0.232227,0.0900474,0.14218009263277054,0.238095,1.30612,0.291045,0.719424,,,4.10526,0.219542,0.0941695,999,,,,,,,203.8,4.159183673469388,199,4.061224489795919,,,,,,,,,,,,,,,,,,,"Justin Sterner","27694",686993
"Collin Lowe",,4,7,,4.72409,24,6,,,,74.3,324,84,42,39,10,17,0,4,42,5.08748,2.05922,2.47059,1.21131,0.12963,0.0524691,0.07716049253940582,0.277228,1.35935,0.294821,0.678161,,,4.63351,0.217875,0.264891,999,,,,,,,229.4200225830078,3.0877525324351938,262.50001525878906,3.532974488250425,,,,,,,,,,,,,,,,,,,"Collin Lowe","sa3019850",806331
"Gus Varland","CHW",2,3,,4.63588,48,2,,,,56.3,253,56,31,29,6,24,1,5,53,8.47247,3.83659,2.20833,0.959147,0.209486,0.0948617,0.1146245151758194,0.25,1.42096,0.30303,0.684358,,,4.21444,0.216641,-0.0862845,999,,,,,,,216.2199943542481,3.8404972874656305,222.49999618530273,3.952042614573214,,,,,,,,,,,,,,,,,,,"Gus Varland","24737",681402
"Dinelson Lamet",,4,6,,4.8,22,14,,,,75,337,78,43,40,10,34,1,4,61,7.32,4.08,1.79412,1.2,0.181009,0.10089,0.08011870086193085,0.26087,1.49333,0.298246,0.704082,,,4.79315,0.216204,0.417374,999,,,,,,,237.2,3.1626666666666665,253,3.3733333333333335,,,,,,,,,,,,,,,,,,,"Dinelson Lamet","17186",659275
"Matt Foster","ARI",1,2,,4.5,39,1,,,,40,175,41,21,20,5,15,0,1,35,7.875,3.375,2.33333,1.125,0.2,0.0857143,0.11428571492433548,0.257862,1.4,0.302521,0.714286,,,4.24148,0.215747,0.0188247,999,,,,,,,149.9,3.7475,157,3.925,,,,,,,,,,,,,,,,,,,"Matt Foster","19647",641582
"Camden Minacci","LAA",5,5,,4.14365,50,0,,,,54.3,240,51,27,25,6,22,1,3,51,8.45304,3.64641,2.31818,0.994475,0.2125,0.0916667,0.12083333730697632,0.237209,1.34438,0.28481,0.712074,,,4.10571,0.213929,0.151561,999,,,,,,,222.41999435424808,4.096132550264258,220.49999618530273,4.0607734674664275,,,,,,,,,,,,,,,,,,,"Camden Minacci","sa3022728",695229
"Garrett Schoenle","CHW",3,5,,5.00732,29,9,,,,68.3,303,68,41,38,10,31,0,4,60,7.9063,4.08492,1.93548,1.31772,0.19802,0.10231,0.09570956975221634,0.253731,1.44949,0.292929,0.682353,,,4.85023,0.213716,-0.0920228,999,,,,,,,220.62002258300782,3.2301612404881115,226.50001525878906,3.3162519053937247,,,,,,,,,,,,,,,,,,,"Garrett Schoenle","sa3016937",676881
"Connor Overton",,2,3,,4.65,23,9,,,,60,256,61,33,31,8,18,0,4,40,6,2.7,2.22222,1.2,0.15625,0.0703125,0.0859375,0.260684,1.31667,0.284946,0.678466,,,4.66648,0.21361,0.174124,999,,,,,,,201.00000000000003,3.3500000000000005,210,3.5,,,,,,,,,,,,,,,,,,,"Connor Overton","18376",656818
"Jimmy Joyce","SEA",5,6,,4.36364,26,12,,,,66,290,63,34,32,8,25,0,9,56,7.63636,3.40909,2.24,1.09091,0.193103,0.0862069,0.1068965494632721,0.246094,1.33333,0.286458,0.703125,,,4.59072,0.213524,0.308769,999,,,,,,,236.2000000000001,3.5787878787878804,236,3.5757575757575757,,,,,,,,,,,,,,,,,,,"Jimmy Joyce","sa3016914",702460
"Manuel Rodríguez","TBR",4,4,,3.76364,56,0,,,,55,234,48,25,23,5,20,1,5,53,8.67273,3.27273,2.65,0.818182,0.226496,0.0854701,0.14102564007043839,0.229665,1.23636,0.284768,0.704918,,,3.78466,0.213152,0.242451,999,,,,,,,251.7,4.576363636363636,241,4.381818181818182,,,,,,,,,,,,,,,,,,,"Manuel Rodriguez","20794",655889
"Troy Taylor","SEA",3,3,,3.87931,60,0,,,,58,246,50,27,25,7,22,0,5,60,9.31034,3.41379,2.72727,1.08621,0.243902,0.0894309,0.15447155386209488,0.22831,1.24138,0.282895,0.723473,,,4.06303,0.211982,0.115933,999,,,,,,,252.10000000000002,4.346551724137932,238,4.103448275862069,,,,,,,,,,,,,,,,,,,"Troy Taylor","31883",700187
"Adam Leverett","SEA",5,6,,4.55556,23,16,,,,81,355,84,44,41,10,28,0,6,52,5.77778,3.11111,1.85714,1.11111,0.146479,0.0788732,0.0676056370139122,0.261682,1.38272,0.285714,0.693878,,,4.74673,0.210753,0.227337,999,,,,,,,260,3.2098765432098766,277,3.419753086419753,,,,,,,,,,,,,,,,,,,"Adam Leverett","sa1169991",687190
"Oliver Ortega","NYM",3,2,,3.85439,34,0,,,,46.7,197,41,21,20,5,17,0,3,45,8.67238,3.27623,2.64706,0.963597,0.228426,0.0862944,0.1421319842338562,0.231638,1.24197,0.283465,0.72549,,,3.91594,0.210015,0.275703,999,,,,,,,207.48000564575196,4.442826600773967,198.50000381469727,4.25053534414981,,,,,,,,,,,,,,,,,,,"Oliver Ortega","21025",661383
"Omar Cruz","SDP",4,3,,4.35685,28,7,,,,72.3,317,66,37,35,9,31,0,8,65,8.09129,3.85892,2.09677,1.12033,0.205047,0.0977918,0.10725552588701248,0.23741,1.34163,0.279412,0.7109,,,4.60493,0.207066,0.39286,999,,,,,,,265.7200225830079,3.6752422042470094,257.50001525878906,3.561549161684697,,,,,,,,,,,,,,,,,,,"Omar Cruz","23875",678316
"Dauri Moreta","PIT",3,3,,4.04082,44,1,,,,49,204,42,24,22,6,20,1,2,50,9.18367,3.67347,2.5,1.10204,0.245098,0.0980392,0.14705882221460342,0.230769,1.26531,0.285714,0.708955,,,4.06444,0.206336,0.286669,999,,,,,,,213.60000000000002,4.3591836734693885,201,4.1020408163265305,,,,,,,,,,,,,,,,,,,"Dauri Moreta","21101",664294
"John King","STL",4,3,,3.58752,51,1,,,,57.7,248,61,25,23,5,15,1,2,36,5.61525,2.33969,2.4,0.779896,0.145161,0.0604839,0.08467741683125496,0.264069,1.31716,0.294737,0.73913,,,3.92904,0.204809,0.552543,999,,,,,,,227.880005645752,3.949393459837156,244.50000381469727,4.237435018748543,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Jorge López",,3,4,,4.63588,44,3,,,,56.3,251,56,31,29,6,23,2,5,49,7.83304,3.67673,2.13043,0.959147,0.195219,0.0916335,0.10358566045761108,0.251121,1.4032,0.297619,0.679887,,,4.30325,0.204523,-0.015534,999,,,,,,,211.2199943542481,3.751687339548106,217.49999618530273,3.86323266665569,,,,,,,,,,,,,,,,,,,"Jorge Lopez","14527",605347
"Zach McCambley","MIA",3,5,,4.79032,22,10,,,,62,282,61,35,33,7,32,0,6,53,7.69355,4.64516,1.65625,1.01613,0.187943,0.113475,0.07446809113025665,0.25,1.5,0.293478,0.697115,,,4.76325,0.20426,0.337792,999,,,,,,,206.09999999999994,3.324193548387096,211,3.403225806451613,,,,,,,,,,,,,,,,,,,"Zach McCambley","sa3014478",685112
"Angel Macuare",,2,3,,4.71429,28,7,,,,63,278,64,35,33,8,24,0,4,49,7,3.42857,2.04167,1.14286,0.176259,0.0863309,0.08992806077003479,0.256,1.39683,0.290155,0.690104,,,4.59505,0.204179,0.1138,999,,,,,,,215.40000000000006,3.4190476190476202,225,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Angel Macuare","sa3003039",672836
"Kyle Gibson",,5,8,,5.0087,21,21,,,,115,518,126,68,64,18,51,1,4,93,7.27826,3.9913,1.82353,1.4087,0.179537,0.0984556,0.0810810849070549,0.272138,1.53913,0.306818,0.71805,,,5.01865,0.203107,0.12651,999,,,,,,,323,2.8086956521739133,362,3.1478260869565218,,,,,,,,,,,,,,,,,,,"Kyle Gibson","10123",502043
"Jhancarlos Lara","ATL",4,4,,4.70455,23,21,,,,88,398,83,49,46,11,48,0,8,79,8.07955,4.90909,1.64583,1.125,0.198492,0.120603,0.07788944989442825,0.24269,1.48864,0.285714,0.709343,,,4.90512,0.202492,0.63183,999,,,,,,,290.1,3.2965909090909093,287,3.2613636363636362,,,,,,,,,,,,,,,,,,,"Jhancarlos Lara","sa3019367",702910
"Andrew Politi",,4,4,,4.59184,35,4,,,,49,216,48,27,25,5,21,0,4,41,7.53061,3.85714,1.95238,0.918367,0.189815,0.0972222,0.09259259700775146,0.251309,1.40816,0.296552,0.677419,,,4.35015,0.202464,0.162765,999,,,,,,,183.3,3.7408163265306125,187,3.816326530612245,,,,,,,,,,,,,,,,,,,"Andrew Politi","sa3007243",681555
"Andrew Misiaszek","CLE",3,3,,3.8,32,1,,,,45,196,40,20,19,5,21,1,2,48,9.6,4.2,2.28571,1,0.244898,0.107143,0.1377551034092903,0.231214,1.35556,0.291667,0.759259,,,4.01092,0.202181,0.370752,999,,,,,,,194.5,4.322222222222222,187,4.155555555555556,,,,,,,,,,,,,,,,,,,"Andrew Misiaszek","sa3010118",667280
"Cooper Hjerpe","STL",4,5,,4.72409,23,23,,,,74.3,328,66,42,39,10,38,0,9,71,8.60027,4.60296,1.86842,1.21131,0.216463,0.115854,0.10060975700616837,0.234875,1.39973,0.28,0.688889,,,4.90268,0.201863,0.36933,999,,,,,,,256.2200225830078,3.448452383030502,242.50001525878906,3.2637954952688513,,,,,,,,,,,,,,,,,,,"Cooper Hjerpe","sa3020736",687309
"Mason Green","COL",5,7,,5.24909,21,14,,,,82.3,380,90,51,48,11,42,0,4,57,6.23329,4.59295,1.35714,1.20292,0.15,0.110526,0.03947369009256363,0.269461,1.60389,0.296992,0.694683,,,5.19564,0.200489,0.564558,999,,,,,,,215.72002258300785,2.6211423400232836,244.50001525878906,2.9708384713549156,,,,,,,,,,,,,,,,,,,"Mason Green","sa3017717",679057
"Richard Lovelady","NYM",5,4,,4.03509,46,1,,,,51.3,218,48,25,23,6,14,1,4,45,7.89474,2.45614,3.21429,1.05263,0.206422,0.0642202,0.14220183342695236,0.24,1.20858,0.281879,0.690298,,,3.98519,0.1995,0.167643,999,,,,,,,217.01999435424807,4.230409309586633,214.49999618530273,4.181286537531602,,,,,,,,,,,,,,,,,,,"Richard Lovelady","19337",663992
"Domingo Gonzalez","ATL",4,4,,4.1791,35,5,,,,60.3,266,55,30,28,7,27,0,7,61,9.10448,4.02985,2.25926,1.04478,0.229323,0.101504,0.12781955301761627,0.237069,1.35987,0.292683,0.720222,,,4.34393,0.198802,0.474494,999,,,,,,,237.11999435424798,3.9323382645834823,230.49999618530273,3.8225538822832488,,,,,,,,,,,,,,,,,,,"Domingo Gonzalez","sa3007495",682445
"Bradgley Rodriguez","SDP",2,1,,3.93841,49,0,,,,61.7,266,53,29,27,6,26,0,5,59,8.60616,3.79254,2.26923,0.875203,0.221805,0.0977444,0.12406015396118164,0.225532,1.28039,0.276471,0.708215,,,4.02548,0.198769,0.224076,999,,,,,,,269.98000564575193,4.37568885425229,255.50000381469727,4.1410048728583675,,,,,,,,,,,,,,,,,,,"Bradgley Rodriguez","29107",699134
"Tim Cate",,4,5,,4.59638,37,7,,,,60.7,270,62,33,31,7,27,1,2,47,6.9687,4.00329,1.74074,1.03789,0.174074,0.1,0.07407406717538834,0.257261,1.46623,0.294118,0.707071,,,4.55033,0.197098,0.19119,999,,,,,,,208.88000564575196,3.4411862112081586,219.50000381469727,3.616144992682003,,,,,,,,,,,,,,,,,,,"Tim Cate","sa3007926",669420
"Ryan Yarbrough","NYY",4,5,,4.84615,27,5,,,,78,335,79,45,42,12,23,1,7,57,6.57692,2.65385,2.47826,1.38462,0.170149,0.0686567,0.10149253904819489,0.259016,1.30769,0.283898,0.669014,,,4.85879,0.196701,-0.0679427,999,,,,,,,248.20000000000002,3.1820512820512823,258,3.3076923076923075,,,,,,,,,,,,,,,,,,,"Ryan Yarbrough","16502",642232
"Braeden Fausnaught","PHI",5,7,,5.11892,21,18,,,,96.7,433,104,59,55,15,41,1,3,67,6.23578,3.81593,1.63415,1.39607,0.154734,0.0946882,0.06004619598388672,0.267352,1.49948,0.289902,0.693548,,,5.16234,0.196263,0.151566,999,,,,,,,262.6799774169923,2.7164424581894187,290.49998474121094,3.004136441666058,,,,,,,,,,,,,,,,,,,"Braeden Fausnaught","sa3020598",805634
"Tommy Romero","CHC",4,4,,4.56164,23,11,,,,73,321,74,40,37,9,32,0,2,56,6.90411,3.94521,1.75,1.10959,0.174455,0.0996885,0.07476635277271271,0.25784,1.45205,0.292793,0.706638,,,4.63223,0.195641,0.33875,999,,,,,,,247.10000000000005,3.3849315068493158,258,3.5342465753424657,,,,,,,,,,,,,,,,,,,"Tommy Romero","23465",676720
"Joe Gunkel",,3,5,,4.98973,16,12,,,,48.7,228,63,29,27,7,13,0,0,25,4.62012,2.40246,1.92308,1.29363,0.109649,0.0570175,0.05263157933950424,0.293023,1.56057,0.306011,0.70997,,,4.80919,0.195263,0.0465693,999,,,,,,,121.48000564575199,2.4944559290068407,163.50000381469727,3.3572895534556184,,,,,,,,,,,,,,,,,,,"Joe Gunkel","sa738176",641646
"Mike Baumann",,3,3,,4.37186,46,4,,,,59.7,261,57,31,29,7,27,1,2,56,8.44221,4.07035,2.07407,1.05528,0.214559,0.103448,0.1111111119389534,0.24569,1.40704,0.295858,0.714286,,,4.27201,0.194045,0.303977,999,,,,,,,232.480005645752,3.8941373982372016,232.50000381469727,3.894472375937197,,,,,,,,,,,,,,,,,,,"Mike Baumann","20206",657508
"Kyle Hendricks","LAA",4,8,,5.64263,21,19,,,,95.7,429,114,64,60,18,31,0,4,66,6.2069,2.91536,2.12903,1.69279,0.153846,0.0722611,0.08158508688211441,0.28934,1.51515,0.309677,0.676127,,,5.32949,0.192711,-0.378906,999,,,,,,,217.37997741699223,2.271473190689428,271.49998474121094,2.8369905266355167,,,,,,,,,,,,,,,,,,,"Kyle Hendricks","12049",543294
"James Kaprielian",,4,6,,4.92857,18,17,,,,84,370,85,49,46,13,36,0,4,66,7.07143,3.85714,1.83333,1.39286,0.178378,0.0972973,0.0810810774564743,0.257576,1.44048,0.286853,0.700389,,,5.03553,0.192654,0.202857,999,,,,,,,252.70000000000005,3.0083333333333337,263,3.130952380952381,,,,,,,,,,,,,,,,,,,"James Kaprielian","18331",621076
"Franco Aleman","CLE",4,4,,3.8055,33,2,,,,47.3,204,42,21,20,6,17,0,5,49,9.32347,3.23467,2.88235,1.14165,0.240196,0.0833333,0.1568627431988716,0.230769,1.24736,0.283465,0.750988,,,4.139,0.19193,0.441749,999,,,,,,,199.01999435424807,4.207610942164915,190.49999618530273,4.027484128076729,,,,,,,,,,,,,,,,,,,"Franco Aleman","sa3018178",680916
"Bryan Baker","TBR",3,3,,4.05882,49,0,,,,51,216,46,25,23,6,22,1,1,50,8.82353,3.88235,2.27273,1.05882,0.231481,0.101852,0.12962962687015533,0.238342,1.33333,0.291971,0.721476,,,4.08805,0.190887,0.0666968,999,,,,,,,215.00000000000003,4.215686274509804,208,4.078431372549019,,,,,,,,,,,,,,,,,,,"Bryan Baker","19804",641329
"Mason Albright","COL",4,8,,5.3307,21,20,,,,101.3,453,114,64,60,17,38,0,3,62,5.50839,3.37611,1.63158,1.51037,0.136865,0.0838852,0.05298013985157013,0.276699,1.50049,0.291291,0.686427,,,5.33825,0.18912,0.671561,999,,,,,,,245.12002258300788,2.4197434866588035,286.50001525878906,2.828233036798685,,,,,,,,,,,,,,,,,,,"Mason Albright","sa3017847",695476
"Danny Coulombe","MIN",3,2,,3.70709,49,0,,,,43.7,185,42,19,18,5,16,0,1,43,8.85583,3.29519,2.6875,1.02975,0.232432,0.0864865,0.1459459364414215,0.25,1.32723,0.308333,0.764706,,,3.85298,0.188247,0.354957,999,,,,,,,187.68000564575198,4.294736896318713,188.50000381469727,4.313501156150047,,,,,,,,,,,,,,,,,,,"Danny Coulombe","13293",543056
