Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mason Black","SFG",1,1,0,4.38689,13,1,0,0,,18,78,17,10,9,2,7,,1,16,7.91387,3.46409,2.28454,1.19686,0.204085,0.0893328,0.11475174129009247,0.247642,1.34274,0.288861,0.702878,,,4.38273,0.0317914,0.0208498,749.2000122070312,,,,,,,72.40000000000002,4.022222222222223,72,4,,,,,,,,,,,,,,,,,,,"Mason Black","30171",696131
"Chase Lee","DET",1,1,0,3.71303,17,0,0,2,,17,73,16,8,7,2,6,,1,16,8.47157,3.04905,2.77842,0.884567,0.220671,0.0794231,0.1412479653954506,0.24749,1.29584,0.303723,0.731633,,,3.68091,0.031601,0.00449548,999,,,,,,,78.60000000000002,4.623529411764707,78,4.588235294117647,,,,,,,,,,,,,,,,,,,"Chase Lee","29574",695445
"Josh Sborz","TEX",1,1,0,3.93877,17,0,0,2,,17,72,15,8,7,2,7,,1,19,9.9142,3.54969,2.79298,1.04614,0.26095,0.093431,0.1675194576382637,0.232,1.27347,0.296674,0.718237,,,3.69525,0.0303691,0.00310463,999,,,,,,,84.20000000000002,4.952941176470589,81,4.764705882352941,,,,,,,,,,,,,,,,,,,"Josh Sborz","18323",622250
"Yimi García","TOR",1,1,0,3.6826,12,0,0,0,,12,50,10,5,5,2,4,,1,14,10.1423,2.90798,3.48775,1.14446,0.273455,0.0784044,0.19505085796117783,0.223238,1.15957,0.284532,0.728254,,,3.61178,0.0301257,0.0237909,550.469970703125,,,,,,,51.20000000000002,4.266666666666668,47,3.9166666666666665,,,,,,,,,,,,,,,,,,,"Yimi Garcia","12095",554340
"JT Brubaker","NYY",1,1,0,4.4195,19,1,0,4,,21,92,21,11,11,3,7,,1,19,8.08066,3.11895,2.59083,1.39192,0.21007,0.0810823,0.1289881467819214,0.247481,1.30356,0.285079,0.708167,,,4.52622,0.0291083,-0.087871,999,,,,,,,93.9,4.4714285714285715,96,4.571428571428571,,,,,,,,,,,,,,,,,,,"JT Brubaker","17578",664141
"Andrew Alvarez","WSN",0,0,0,4.31344,1,1,0,0,,3,11,3,1,1,0,1,,0,2,6.06789,3.35887,1.80653,0.988573,0.155087,0.0858481,0.06923912465572357,0.262444,1.40867,0.292787,0.70741,,,4.3753,0.0287107,0.0889627,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Andrew Alvarez","sa3017531",674841
"Brandyn Garcia","ARI",0,0,0,3.73662,18,0,0,3,,18,79,17,8,8,2,7,,2,17,8.32381,3.56823,2.33275,0.86797,0.21513,0.0922216,0.12290855497121811,0.238255,1.30665,0.290737,0.730063,,,3.93107,0.0284167,0.0963277,999,,,,,,,83.40000000000002,4.633333333333335,83,4.611111111111111,,,,,,,,,,,,,,,,,,,"Brandyn Garcia","33568",805299
"Matt Festa","CLE",1,1,0,4.27228,19,0,0,3,,19,80,17,10,9,2,7,,1,18,8.76111,3.54712,2.46993,1.02858,0.227395,0.0920657,0.1353297457098961,0.240875,1.31749,0.294678,0.692459,,,3.97169,0.0282742,-0.0303162,999,,,,,,,95.8,5.042105263157895,93,4.894736842105263,,,,,,,,,,,,,,,,,,,"Matt Festa","19330",670036
"Joe Jiménez","ATL",0,1,0,3.65482,14,0,0,0,,14,56,11,6,6,2,5,,1,16,10.335,3.0758,3.36008,1.06272,0.277104,0.0824694,0.19463477283716202,0.224951,1.18636,0.291988,0.729599,,,3.49693,0.0282348,0.026873,750.7999877929688,,,,,,,64.40000000000003,4.600000000000002,58,4.142857142857143,,,,,,,,,,,,,,,,,,,"Joe Jimenez","15761",641729
"Joey Estes","ATH",0,1,1,5.13391,6,2,0,0,,11,49,12,7,7,2,3,,1,9,6.98917,2.47261,2.82663,1.75401,0.18029,0.0637826,0.11650750786066055,0.266112,1.32992,0.287366,0.671554,,,5.09722,0.0278678,-0.0853553,713.8900146484375,,,,,,,31.600000000000005,2.872727272727273,35,3.1818181818181817,,,,,,,,,,,,,,,,,,,"Joey Estes","26257",683155
"Pierson Ohl","MIN",0,0,0,4.86086,15,1,0,0,,18,84,18,11,10,3,8,,1,17,8.5009,3.9871,2.1321,1.23254,0.206758,0.0969738,0.10978427529335022,0.246763,1.44694,0.290261,0.681709,,,4.48144,0.0272998,-0.023577,999,,,,,,,56.500000000000014,3.1388888888888897,58,3.2222222222222223,,,,,,,,,,,,,,,,,,,"Pierson Ohl","30179",701487
"Daniel Lynch IV","KCR",1,1,0,4.29294,18,1,0,1,,20,87,20,10,10,3,7,,1,16,7.08846,3.09378,2.2912,1.12759,0.182579,0.0796871,0.10289192199707031,0.2572,1.35136,0.293645,0.708264,,,4.33234,0.0267382,-0.0216491,689.6500244140625,,,,,,,71.1,3.5549999999999997,73,3.65,,,,,,,,,,,,,,,,,,,"Daniel Lynch IV","21537",663738
"Isaac Mattson","PIT",1,1,0,4.43257,20,0,0,5,,20,89,18,11,10,2,10,,1,20,8.81371,4.54817,1.93786,1.08155,0.22336,0.115261,0.10809842497110367,0.237212,1.4103,0.289002,0.704449,,,4.40229,0.0266633,-0.0409781,999,,,,,,,103.60000000000001,5.180000000000001,101,5.05,,,,,,,,,,,,,,,,,,,"Isaac Mattson","20385",676755
"Max Lazar","PHI",1,1,0,4.31962,17,0,0,1,,17,70,16,9,8,2,5,,1,14,7.50954,2.76512,2.71581,1.13627,0.197889,0.0728657,0.1250237300992012,0.249238,1.2733,0.288058,0.68543,,,4.08397,0.026572,-0.0131121,999,,,,,,,73.60000000000002,4.329411764705884,73,4.294117647058823,,,,,,,,,,,,,,,,,,,"Max Lazar","23426",676661
"Connor Prielipp","MIN",0,0,0,3.74488,11,0,0,0,,11,45,10,5,4,1,4,,0,11,9.24205,3.0748,3.00574,0.940098,0.242244,0.0805938,0.16165006905794144,0.244537,1.28359,0.307833,0.730916,,,3.55586,0.0263757,0.00970511,999,,,,,,,53.10000000000001,4.827272727272728,52,4.7272727272727275,,,,,,,,,,,,,,,,,,,"Connor Prielipp","sa3020808",687570
"Matt Waldron","SDP",0,0,0,4.62055,1,1,0,0,,3,12,3,2,2,0,1,,0,2,7.42179,2.61299,2.84035,1.40228,0.194068,0.0683254,0.1257426217198372,0.255453,1.28875,0.28778,0.682515,,,4.48899,0.0263602,-0.0213003,657.5499877929688,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Matt Waldron","25550",663362
"Drew Pomeranz","CHC",1,1,0,3.33183,18,0,0,3,,18,77,16,7,7,2,7,,1,19,9.25312,3.54093,2.61319,1.02864,0.243761,0.0932811,0.1504799649119377,0.228488,1.25525,0.284294,0.778693,,,3.85766,0.0260406,0.0512399,999,,,,,,,93.00000000000003,5.166666666666668,90,5,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Drey Jameson","ARI",0,0,0,4.26317,1,1,0,0,,3,14,3,2,2,0,1,,0,3,7.97291,3.61595,2.20493,1.04375,0.202823,0.0919861,0.11083653569221497,0.258262,1.41499,0.307133,0.71858,,,4.15975,0.0257604,-0.0114089,747.8699951171875,,,,,,,17.400000000000002,5.800000000000001,18,6,,,,,,,,,,,,,,,,,,,"Drey Jameson","26260",686753
"Mason Fluharty","TOR",1,1,0,4.15425,17,0,0,2,,17,72,16,8,8,2,7,,1,17,8.97285,3.64516,2.46158,0.947648,0.230509,0.0936425,0.1368662789463997,0.245249,1.35059,0.305191,0.705524,,,3.87383,0.0255942,0.00486361,999,,,,,,,77.60000000000002,4.564705882352943,77,4.529411764705882,,,,,,,,,,,,,,,,,,,"Mason Fluharty","31553",689254
"Thomas Hatch","KCR",0,0,0,4.85637,14,1,0,0,,17,79,17,10,9,2,8,,1,16,8.49797,3.97856,2.13594,1.23413,0.206814,0.0968258,0.10998836159706116,0.246792,1.44568,0.290251,0.682092,,,4.48106,0.025494,0.00596958,999,,,,,,,62.000000000000014,3.6470588235294126,64,3.764705882352941,,,,,,,,,,,,,,,,,,,"Thomas Hatch","19264",641672
"Tyler Ferguson","ATH",1,1,0,4.3792,17,0,0,2,,17,73,15,9,8,2,9,,1,17,9.38166,4.66539,2.0109,0.999349,0.238296,0.118502,0.11979406327009201,0.231692,1.39592,0.290993,0.698956,,,4.2096,0.0253885,-0.0140236,748.760009765625,,,,,,,74.20000000000002,4.3647058823529425,71,4.176470588235294,,,,,,,,,,,,,,,,,,,"Tyler Ferguson","19481",621053
"Matt Manning","DET",0,0,0,4.2406,6,1,0,0,,8,35,8,4,4,1,3,,0,7,7.44134,3.30791,2.24956,1.12349,0.193297,0.0859265,0.10737019032239914,0.248325,1.3289,0.286509,0.707673,,,4.27771,0.0252162,-0.0360492,747.9199829101562,,,,,,,31.100000000000005,3.8875000000000006,32,4,,,,,,,,,,,,,,,,,,,"Matt Manning","20369",666159
"Justin Slaten","BOS",1,1,0,3.88883,13,0,0,0,,13,57,12,6,6,2,5,,1,13,8.96995,3.09459,2.89859,1.0657,0.237074,0.0817897,0.1552847921848297,0.237982,1.25252,0.292346,0.720368,,,3.79347,0.0251388,0.0163221,441.3500061035156,,,,,,,48.39999999999999,3.7230769230769223,47,3.6153846153846154,,,,,,,,,,,,,,,,,,,"Justin Slaten","25648",686580
"Paul Sewald","CLE",1,1,0,4.0232,14,0,0,0,,14,56,12,7,6,2,4,,1,16,10.215,2.78503,3.66782,1.38689,0.274617,0.0748719,0.19974486529827118,0.229578,1.1766,0.286591,0.718841,,,3.89118,0.0248638,-0.0107799,591.0800170898438,,,,,,,64.80000000000003,4.628571428571431,61,4.357142857142857,,,,,,,,,,,,,,,,,,,"Paul Sewald","13892",623149
"Jordan Wicks","CHC",0,0,0,4.25918,5,1,0,0,,7,32,7,4,4,1,3,,0,6,7.70286,3.14555,2.44881,1.19073,0.19905,0.0812845,0.11776571720838547,0.256611,1.35401,0.298053,0.718366,,,4.25433,0.0239688,0.0992397,701.489990234375,,,,,,,24.3,3.4714285714285715,25,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Jordan Wicks","30094",696136
"Landon Knack","LAD",1,1,0,4.53381,10,1,0,0,,12,52,12,7,6,2,4,,1,12,8.50852,3.12448,2.72318,1.54749,0.222229,0.0816062,0.14062236994504929,0.246496,1.29912,0.284197,0.71009,,,4.6113,0.0239119,-0.0337191,531.1900024414062,,,,,,,42.000000000000014,3.5000000000000013,43,3.5833333333333335,,,,,,,,,,,,,,,,,,,"Landon Knack","27487",689017
"Yuki Matsui","SDP",1,1,0,3.71353,16,0,0,0,,16,66,13,7,6,2,7,,0,18,10.3814,3.87757,2.6773,1.12616,0.273762,0.102253,0.1715090647339821,0.224149,1.27197,0.289419,0.750806,,,3.79277,0.0239035,0.0167454,725.6599731445312,,,,,,,75.00000000000001,4.687500000000001,69,4.3125,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"Grant Taylor","CHW",0,0,0,4.97966,20,0,5,2,,20,94,21,12,11,3,9,,1,19,8.5785,4.21314,2.03613,1.19055,0.205297,0.100827,0.10446994751691818,0.246008,1.48009,0.290506,0.671881,,,4.49163,0.0237534,-0.250794,999,,,,,,,97.5,4.875,102,5.1,,,,,,,,,,,,,,,,,,,"Grant Taylor","33927",691799
"Steven Cruz","KCR",1,1,0,3.93424,18,0,0,2,,18,76,16,8,8,2,8,,1,17,8.75069,3.92202,2.23117,0.8301,0.225955,0.101272,0.12468311190605164,0.236885,1.3391,0.295071,0.714024,,,3.81393,0.0236973,0.0292151,999,,,,,,,82.00000000000003,4.555555555555557,79,4.388888888888889,,,,,,,,,,,,,,,,,,,"Steven Cruz","23165",674444
"Porter Hodge","CHC",1,1,0,3.78598,15,0,0,0,,15,63,12,7,6,1,7,,1,16,9.78031,4.4097,2.21791,0.801226,0.253485,0.11429,0.13919498026371002,0.222079,1.32157,0.289065,0.722115,,,3.7015,0.0229698,0.00558985,281.7099914550781,,,,,,,75.5,5.033333333333333,70,4.666666666666667,,,,,,,,,,,,,,,,,,,"Porter Hodge","26413",687863
"Ryan Zeferjahn","LAA",1,1,0,4.42025,19,0,0,4,,19,83,17,10,9,3,9,,1,21,9.76465,4.29399,2.27403,1.20283,0.248783,0.109402,0.1393812671303749,0.235813,1.37508,0.295177,0.708124,,,4.31706,0.0226731,-0.0199671,744.52001953125,,,,,,,87.49999999999999,4.605263157894736,84,4.421052631578948,,,,,,,,,,,,,,,,,,,"Ryan Zeferjahn","25420",666171
"Josiah Gray","WSN",1,1,0,4.86923,4,1,0,0,,8,33,7,4,4,1,3,,0,7,8.10921,3.75551,2.15929,1.47006,0.20771,0.0961939,0.11151621490716934,0.249227,1.38328,0.285479,0.688729,,,4.7973,0.022137,-0.0068093,999,,,,,,,33.7,4.2125,32,4,,,,,,,,,,,,,,,,,,,"Josiah Gray","24580",680686
"Chris Murphy","BOS",0,0,0,4.34718,17,0,0,1,,17,73,16,9,8,2,7,,1,15,8.18895,3.89901,2.10026,1.02597,0.209087,0.0995527,0.10953424125909805,0.250958,1.40819,0.300924,0.70733,,,4.15266,0.0221143,-0.00691497,999,,,,,,,69.60000000000002,4.094117647058825,69,4.0588235294117645,,,,,,,,,,,,,,,,,,,"Chris Murphy","26214",669684
"Jhonathan Díaz","SEA",1,1,0,4.05359,12,1,0,0,,15,63,14,7,7,2,5,,1,12,7.10521,3.3249,2.13697,0.951291,0.182161,0.0852428,0.09691870212554932,0.252354,1.35165,0.292461,0.716214,,,4.21043,0.0211632,-0.0315961,999,,,,,,,56.00000000000001,3.733333333333334,55,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Jhonathan Diaz","20298",646242
"Brendan Beck","NYY",0,0,0,4.47585,1,1,0,0,,2,9,2,1,1,0,1,,0,2,8.2494,3.25454,2.53474,1.36862,0.211839,0.0835742,0.1282643899321556,0.249329,1.3395,0.289415,0.718316,,,4.44842,0.0206886,0.0215309,999,,,,,,,10.600000000000001,5.300000000000001,11,5.5,,,,,,,,,,,,,,,,,,,"Brendan Beck","sa3020680",694341
"Sam Aldegheri","LAA",0,1,0,4.98425,4,1,0,0,,9,41,9,6,5,1,4,,1,8,7.7608,4.33972,1.78832,1.44919,0.194158,0.10857,0.08558785915374756,0.254041,1.47321,0.288426,0.698237,,,5.07973,0.0206647,-0.0411825,999,,,,,,,31.900000000000013,3.544444444444446,33,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Sam Aldegheri","26443",691951
"Jimmy Herget","COL",1,1,0,4.85152,20,0,0,4,,20,87,21,12,11,3,6,,1,16,7.29024,2.84435,2.56307,1.42668,0.186332,0.0726989,0.11363302916288376,0.268912,1.3864,0.302756,0.68741,,,4.63156,0.020314,-0.0259381,750.4099731445312,,,,,,,83.5,4.175,88,4.4,,,,,,,,,,,,,,,,,,,"Jimmy Herget","17556",623474
"Kody Funderburk","MIN",1,1,0,4.01989,17,0,0,2,,17,76,17,8,8,2,7,,1,16,8.49029,3.75959,2.2583,0.833782,0.216489,0.0958635,0.12062526494264603,0.248057,1.37771,0.306049,0.71491,,,3.87069,0.0197541,0.00649541,999,,,,,,,73.00000000000001,4.294117647058824,75,4.411764705882353,,,,,,,,,,,,,,,,,,,"Kody Funderburk","24993",681892
"Kohl Drake","TEX",0,0,0,4.47585,1,1,0,0,,2,9,2,1,1,0,1,,0,2,8.2494,3.25454,2.53474,1.36862,0.211839,0.0835742,0.12826437503099442,0.249329,1.3395,0.289415,0.718316,,,4.44842,0.0194844,0.0211867,999,,,,,,,10.600000000000001,5.300000000000001,11,5.5,,,,,,,,,,,,,,,,,,,"Kohl Drake","sa3021723",684442
"Brennan Bernardino","BOS",1,1,0,3.96228,18,0,0,2,,18,77,17,8,8,2,7,,1,17,8.85418,3.71682,2.38219,0.933644,0.226175,0.0949444,0.13123103976249695,0.246699,1.36598,0.305989,0.726969,,,3.9314,0.01944,0.0318402,999,,,,,,,82.40000000000002,4.577777777777779,82,4.555555555555555,,,,,,,,,,,,,,,,,,,"Brennan Bernardino","16835",657514
"Daysbel Hernández","ATL",2,1,0,3.91903,19,0,0,3,,19,84,16,9,8,2,12,,1,21,9.74167,5.51193,1.76738,0.841174,0.244745,0.138479,0.10626578330993652,0.226003,1.46214,0.292682,0.742759,,,4.12916,0.0194313,0.0564834,749.97998046875,,,,,,,89.4,4.705263157894737,84,4.421052631578948,,,,,,,,,,,,,,,,,,,"Daysbel Hernandez","20271",678226
"Thomas Harrington","PIT",0,0,0,4.40878,1,1,0,0,,2,10,2,1,1,0,1,,0,2,7.33189,2.41489,3.03612,1.31021,0.192591,0.0634333,0.12915793806314468,0.255266,1.26575,0.289039,0.690519,,,4.32108,0.0193495,0.0261727,581.8400268554688,,,,,,,10.600000000000001,5.300000000000001,11,5.5,,,,,,,,,,,,,,,,,,,"Thomas Harrington","31989",802419
"Ryan Fernandez","STL",1,1,0,4.02176,17,0,0,2,,17,73,16,8,8,2,7,,1,16,8.70528,3.70555,2.34925,0.958187,0.224946,0.0957522,0.12919403612613678,0.244454,1.35325,0.300617,0.72042,,,3.88505,0.0192941,0.0231218,666.4099731445312,,,,,,,75.60000000000002,4.447058823529413,75,4.411764705882353,,,,,,,,,,,,,,,,,,,"Ryan Fernandez","24862",681676
"Tyler Uberstine","BOS",0,0,0,4.47585,1,1,0,0,,2,9,2,1,1,0,1,,0,2,8.2494,3.25454,2.53474,1.36862,0.211839,0.0835742,0.128264382481575,0.249329,1.3395,0.289415,0.718316,,,4.44842,0.0190705,0.0268396,999,,,,,,,10.600000000000001,5.300000000000001,11,5.5,,,,,,,,,,,,,,,,,,,"Tyler Uberstine","sa3017643",700413
"Brent Suter","CIN",1,1,0,4.22049,19,0,0,4,,19,81,20,10,9,3,6,,1,15,6.87777,2.6427,2.60255,1.24713,0.178638,0.0686395,0.10999844968318939,0.261975,1.32659,0.294187,0.721239,,,4.36815,0.0187844,0.0194916,999,,,,,,,76.69999999999999,4.036842105263157,81,4.2631578947368425,,,,,,,,,,,,,,,,,,,"Brent Suter","13942",608718
"Alex Lange","DET",1,1,0,3.77815,13,0,0,0,,13,59,11,6,6,1,8,,1,15,10.0656,5.01467,2.00723,0.765958,0.255032,0.127057,0.12797518074512482,0.22547,1.4043,0.298405,0.737659,,,3.84449,0.0176795,0.00713115,748.3300170898438,,,,,,,58.300000000000004,4.484615384615385,55,4.230769230769231,,,,,,,,,,,,,,,,,,,"Alex Lange","19883",656638
"Chase Petty","CIN",0,1,0,4.94933,5,1,0,0,,7,32,8,4,4,1,3,,0,6,7.42187,3.92155,1.89259,1.30814,0.186516,0.0985508,0.0879649966955185,0.262154,1.46964,0.298787,0.688618,,,4.76281,0.0172698,-0.0181885,999,,,,,,,21.7,3.1,25,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Chase Petty","30170",695534
"Jordan Leasure","CHW",1,1,0,4.56827,19,0,1,3,,19,84,18,11,10,3,10,,1,20,9.41549,4.43903,2.12107,1.40521,0.239746,0.11303,0.12671517580747604,0.23992,1.41177,0.290305,0.720801,,,4.63299,0.0172386,-0.126496,741.52001953125,,,,,,,80.89999999999999,4.257894736842105,80,4.2105263157894735,,,,,,,,,,,,,,,,,,,"Jordan Leasure","29950",673929
"Liam Hendriks","BOS",1,1,0,4.09777,8,0,0,0,,8,35,8,4,4,1,3,,0,9,9.76929,2.8735,3.39979,1.28559,0.259516,0.076333,0.18318331241607666,0.23654,1.22393,0.293432,0.711978,,,3.85081,0.0171541,0.000842261,267.6600036621094,,,,,,,35.10000000000001,4.387500000000001,36,4.5,,,,,,,,,,,,,,,,,,,"Liam Hendriks","3548",521230
"Scott Effross","NYY",1,1,0,4.07263,13,0,0,0,,13,57,14,7,6,2,4,,1,11,7.37224,2.64108,2.79137,1.01655,0.192077,0.0688109,0.12326595932245255,0.259518,1.31333,0.302531,0.711103,,,3.92463,0.0163727,-0.0245811,999,,,,,,,42.199999999999996,3.2461538461538457,46,3.5384615384615383,,,,,,,,,,,,,,,,,,,"Scott Effross","18384",664123
"Jason Alexander","HOU",1,1,0,4.55633,16,1,0,0,,18,79,19,10,9,2,6,,1,13,6.45619,3.00873,2.14582,1.1412,0.164737,0.0767713,0.0879659354686737,0.266339,1.39072,0.297737,0.692744,,,4.46835,0.0163299,-0.0431637,999,,,,,,,64.20000000000002,3.5666666666666678,69,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Jason Alexander","19666",669920
"Andrew Saalfrank","ARI",1,1,0,3.95452,20,0,1,5,,20,90,19,10,9,2,11,,1,18,7.99733,4.78619,1.67092,0.686511,0.200657,0.120088,0.08056911826133728,0.247551,1.48917,0.303564,0.731762,,,3.98784,0.0162632,0.0661785,999,,,,,,,99,4.95,99,4.95,,,,,,,,,,,,,,,,,,,"Andrew Saalfrank","26203",685314
"Andrew Nardi","MIA",0,0,0,3.84883,6,0,0,0,,6,26,5,3,3,1,2,,0,8,11.214,3.60602,3.10979,1.05335,0.29619,0.0952442,0.2009453848004341,0.225449,1.24769,0.304922,0.7223,,,3.46899,0.0161657,-0.000547579,748.8300170898438,,,,,,,29.10000000000001,4.850000000000001,27,4.5,,,,,,,,,,,,,,,,,,,"Andrew Nardi","25942",677053
"Ryan Thompson","ARI",1,1,0,3.83769,12,0,0,0,,12,53,12,6,5,1,4,,1,10,7.36071,2.58477,2.84773,0.840664,0.192944,0.0677538,0.12519066035747528,0.255199,1.28504,0.3016,0.711749,,,3.65515,0.0159567,-0.00190457,750.1900024414062,,,,,,,50.30000000000001,4.191666666666667,52,4.333333333333333,,,,,,,,,,,,,,,,,,,"Ryan Thompson","16647",657044
"Evan Sisk","KCR",1,0,0,3.91906,12,0,0,0,,12,51,11,6,5,1,6,,1,12,8.84934,4.38255,2.01922,0.768043,0.225674,0.111763,0.11391103267669678,0.238195,1.39682,0.299692,0.722987,,,3.84452,0.0158094,-0.000689079,999,,,,,,,50.90000000000001,4.241666666666668,50,4.166666666666667,,,,,,,,,,,,,,,,,,,"Evan Sisk","24995",681895
"Luke Jackson","DET",1,1,0,4.20633,16,0,0,1,,16,70,15,8,8,2,7,,1,16,9.03168,4.00052,2.25762,1.01926,0.233324,0.103349,0.12997467815876007,0.236994,1.34819,0.29315,0.706248,,,4.01902,0.0152699,-0.0034748,684.6699829101562,,,,,,,66.80000000000001,4.175000000000001,66,4.125,,,,,,,,,,,,,,,,,,,"Luke Jackson","11752",592426
"Tristan Beck","SFG",1,1,0,4.14476,16,0,0,2,,16,70,16,8,8,2,5,,1,14,7.72505,2.88916,2.6738,1.07544,0.201553,0.0753806,0.1261722296476364,0.252963,1.30641,0.296788,0.707419,,,4.01673,0.0151239,-0.00774708,750.1099853515625,,,,,,,70.20000000000002,4.387500000000001,72,4.5,,,,,,,,,,,,,,,,,,,"Tristan Beck","21584",663941
"Kyle Hart","SDP",1,1,0,4.54686,11,1,0,0,,14,58,13,7,7,2,5,,1,12,7.97756,3.06368,2.60392,1.31952,0.207212,0.079577,0.1276349127292633,0.249954,1.31017,0.289154,0.688772,,,4.41734,0.0142006,0.0582429,534.030029296875,,,,,,,51.2,3.6571428571428575,50,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Kyle Hart","19646",606996
"DL Hall","MIL",1,1,0,4.0012,18,0,0,2,,18,79,16,9,8,2,9,,1,19,9.50067,4.36596,2.17608,1.01463,0.244471,0.112345,0.13212640583515167,0.230635,1.35745,0.290593,0.728741,,,4.05162,0.013751,-0.00973696,725.72998046875,,,,,,,83.00000000000003,4.6111111111111125,80,4.444444444444445,,,,,,,,,,,,,,,,,,,"DL Hall","22207",669084
"Gregory Santos","SEA",0,0,0,3.67086,9,0,0,0,,9,40,8,4,4,1,4,,1,8,8.07345,3.77699,2.13753,0.663804,0.207813,0.0972212,0.11059223115444183,0.240225,1.34009,0.295965,0.725038,,,3.71027,0.0137373,0.00153129,723.1400146484375,,,,,,,34.500000000000014,3.833333333333335,33,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Gregory Santos","21894",666619
"Eric Orze","TBR",1,1,0,4.09647,17,0,0,2,,17,75,16,9,8,2,7,,2,17,8.95317,3.88318,2.30563,1.19212,0.228651,0.0991709,0.12948042899370193,0.237663,1.33867,0.288016,0.731795,,,4.42314,0.013676,-0.0242701,999,,,,,,,74.60000000000002,4.388235294117648,74,4.352941176470588,,,,,,,,,,,,,,,,,,,"Eric Orze","27626",679358
"José Buttó","SFG",1,1,0,3.75755,19,0,0,4,,19,82,16,9,8,2,8,,1,19,8.77226,3.88079,2.26043,0.992358,0.229397,0.101484,0.12791337072849274,0.226816,1.28486,0.277521,0.73512,,,4.03015,0.0134536,0.0426247,675.3699951171875,,,,,,,101.4,5.336842105263158,96,5.052631578947368,,,,,,,,,,,,,,,,,,,"Jose Butto","23313",676130
"Kai-Wei Teng","SFG",0,0,0,4.47585,1,1,0,0,,2,9,2,1,1,0,1,,0,2,8.2494,3.25454,2.53474,1.36862,0.211839,0.0835742,0.12826437503099442,0.249329,1.3395,0.289415,0.718316,,,4.44842,0.0128437,0.0206966,999,,,,,,,10.600000000000001,5.300000000000001,11,5.5,,,,,,,,,,,,,,,,,,,"Kai-Wei Teng","24282",678906
"Trevor Stephan","CLE",1,1,0,3.99994,13,0,0,0,,13,56,12,6,6,2,5,,1,14,9.40544,3.43854,2.7353,1.1068,0.244576,0.0894146,0.15516135841608047,0.240611,1.30409,0.299944,0.725319,,,3.92151,0.0126765,0.00575671,999,,,,,,,50.39999999999999,3.8769230769230765,49,3.769230769230769,,,,,,,,,,,,,,,,,,,"Trevor Stephan","19932",663986
"Caleb Boushley","TEX",1,0,0,4.49995,16,0,0,1,,16,70,17,9,8,2,4,,1,12,6.79627,2.23099,3.0463,1.30781,0.177586,0.0582958,0.11929074302315712,0.266674,1.30611,0.29758,0.691626,,,4.32113,0.0124933,-0.0578389,999,,,,,,,62.60000000000001,3.9125000000000005,67,4.1875,,,,,,,,,,,,,,,,,,,"Caleb Boushley","19736",676961
"Trevor McDonald","SFG",0,1,0,3.83382,11,0,0,0,,11,47,11,5,5,1,4,,1,9,7.30553,2.88018,2.53648,0.706238,0.190382,0.0750574,0.11532425880432129,0.251502,1.29781,0.300013,0.702711,,,3.61461,0.0121454,0.00692849,999,,,,,,,43.50000000000001,3.954545454545455,45,4.090909090909091,,,,,,,,,,,,,,,,,,,"Trevor McDonald","26448",686790
"Fraser Ellard","CHW",1,1,0,4.32439,16,0,0,0,,16,69,14,8,8,2,9,,1,17,9.48461,4.93488,1.92195,0.99725,0.238953,0.124328,0.11462461203336716,0.23491,1.44179,0.296598,0.714656,,,4.24344,0.0119827,-0.00785635,750.6699829101562,,,,,,,61.40000000000001,3.837500000000001,58,3.625,,,,,,,,,,,,,,,,,,,"Fraser Ellard","29530",686642
"Wade Miley","CIN",0,0,0,4.59713,1,1,0,0,,3,12,3,2,1,0,1,,0,2,5.70839,3.18952,1.78973,1.36083,0.145644,0.0813775,0.06426636874675751,0.262802,1.39177,0.280266,0.708899,,,5.00996,0.0117995,-0.00521151,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
