Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Kevin Alcántara","CHC",11,49,45,11,8,2,0,1,5,5,3,0,14,0,0,0,,1,0,0.237864,0.0671508,0.289413,0.232024,0.293165,0.361002,0.287694,0.654167,0.123138,4.43172,0.319603,-0.000544646,-0.0138747,4.84516,-0.886764,85.85,-0.0144194,-0.116293,-0.8435332560911775,-0.04129309207201004,0.0771405,670.8800048828125,,,,,,,42.7,3.881818181,42.7,3.881818181,,,,,,,,,,,,,,,,,,,"Kevin Alcantara","25971",682634
"Tyler Wade","SDP",21,91,82,18,14,3,0,1,11,7,7,0,21,1,0,1,,5,1,0.224661,0.0804336,0.235213,0.341961,0.293998,0.29783,0.267101,0.591828,0.0731689,6.30384,0.294274,0.0734366,0.291757,7.48985,-3.15516,73.1205,0.365193,-0.365305,-2.5597966015338898,0.2596946656703949,0.0754226,750.0499877929688,,,,,,,67.6,3.219047619,67.6,3.219047619,,,,,,,,,,,,,,,,,,,"Tyler Wade","15730",642180
"Bryan Ramos","CHW",28,119,109,25,16,4,0,4,12,13,8,0,28,2,1,0,,1,1,0.225767,0.0672364,0.235556,0.285437,0.286595,0.368185,0.287496,0.654781,0.142418,3.49646,0.269607,0.0160465,-0.253689,11.7478,-2.17255,85.51,-0.237642,0.147477,-2.2106136828660965,-1.0275228768587112,0.0752679,670.9500122070312,,,,,,,109.3,3.903571428,109.3,3.903571428,,,,,,,,,,,,,,,,,,,"Bryan Ramos","25621",682868
"Luken Baker","STL",31,133,118,25,15,5,0,6,14,17,13,0,36,1,1,0,,0,0,0.215368,0.0999582,0.272758,0.366473,0.297224,0.405809,0.305674,0.703033,0.19044,2.23125,0.25476,-0.103647,-0.180269,15.0758,-0.482303,96.8736,-0.283916,-0.0451234,-0.7811456024646759,-2.9201233983039856,0.0751618,738.3200073242188,,,,,,,134.9,4.351612903,134.9,4.351612903,,,,,,,,,,,,,,,,,,,"Luken Baker","21497",663609
"David Bote","LAD",6,28,25,6,4,1,0,1,3,3,2,0,7,0,0,0,,0,0,0.22804,0.0723704,0.250986,0.288345,0.294197,0.370642,0.292257,0.664839,0.142603,3.70942,0.285688,-0.0133438,-0.0389307,2.87149,-0.403895,88.0739,-0.0522745,0.1315,-0.4515918605029583,0.23150000721216202,0.0735685,999,,,,,,,26.9,4.483333333,26.9,4.483333333,,,,,,,,,,,,,,,,,,,"David Bote","14593",623520
"Jonatan Clase","TOR",8,35,31,7,4,1,0,1,4,4,3,0,10,0,0,0,,2,1,0.22047,0.0844925,0.291995,0.289363,0.290915,0.359592,0.286455,0.650507,0.139122,7.30706,0.297011,0.00106183,0.108485,3.42593,-0.668307,86.637,0.109547,0.126,-0.425604484975338,-0.04900000989437103,0.0714825,666.0399780273438,,,,,,,30.5,3.8125,30.5,3.8125,,,,,,,,,,,,,,,,,,,"Jonatan Clase","26599",682729
"Brett Harris","ATH",5,21,18,4,3,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.22559,0.0926072,0.215001,0.430729,0.30989,0.346242,0.293226,0.656133,0.120653,4.13518,0.271778,0.00156451,-0.035101,2.17,-0.286536,94.0223,-0.0335365,0.09375,-0.17717140540480614,0.16875000298023224,0.0714294,999,,,,,,,13.3,2.66,13.3,2.66,,,,,,,,,,,,,,,,,,,"Brett Harris","29788",695391
"J.D. Davis","LAA",23,98,87,20,13,4,0,3,10,10,9,0,32,1,1,0,,0,0,0.22372,0.0881448,0.32983,0.267243,0.300734,0.371959,0.296924,0.672693,0.148239,2.0943,0.31439,-0.0752521,-0.166436,10.4183,-1.04553,90.8809,-0.241688,-0.036066,-1.2642332762479782,-1.3360659889876842,0.0688431,740.469970703125,,,,,,,94.8,4.12173913,94.8,4.12173913,,,,,,,,,,,,,,,,,,,"J.D. Davis","16219",605204
"Nasim Nuñez","WSN",10,42,36,8,6,1,0,0,5,3,5,0,9,0,0,0,,2,1,0.219434,0.111372,0.22087,0.504241,0.310278,0.27993,0.271033,0.590207,0.0604958,5.66829,0.284669,-0.00535217,0.138051,3.58978,-1.3233,72.454,0.132699,0.0417656,-1.2507672160863876,0.4917656145989895,0.0660606,999,,,,,,,27.7,2.77,27.7,2.77,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Marcelo Mayer","BOS",5,21,19,5,3,1,0,0,2,2,1,0,5,0,0,0,,0,0,0.244283,0.067574,0.231076,0.292432,0.298681,0.380634,0.295811,0.679315,0.136351,4.89771,0.303059,-0.00105651,-0.00188264,2.21369,-0.242847,86.0747,-0.00293915,0.045,-0.33754075947217643,0.26999999582767487,0.0653237,999,,,,,,,14.9,2.98,14.9,2.98,,,,,,,,,,,,,,,,,,,"Marcelo Mayer","sa3017114",691785
"Kody Clemens","PHI",11,49,45,10,6,2,0,2,6,7,3,0,12,0,0,0,,0,0,0.227747,0.0657029,0.247406,0.265567,0.28283,0.413019,0.300555,0.69585,0.185272,5.04572,0.267464,-0.00820289,-0.0311231,5.35238,-0.379549,91.3713,-0.039326,-0.231936,-0.544923834502697,-0.4569363594055176,0.0650535,750.25,,,,,,,44.6,4.054545454,44.6,4.054545454,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Matt Koperniak","STL",8,35,32,8,6,1,0,1,4,4,2,0,7,0,0,0,,0,0,0.250924,0.0686506,0.205188,0.334574,0.307539,0.375032,0.299846,0.682571,0.124108,3.68127,0.297823,-0.00585079,-0.0747418,3.80315,-0.291084,92.9513,-0.0805926,0.211008,-0.3756042569875717,-0.16399160027503967,0.0646456,999,,,,,,,31.1,3.8875,31.1,3.8875,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Tyler Gentry","KCR",8,35,31,7,5,2,0,1,4,4,3,0,10,0,0,0,,0,0,0.233904,0.0923993,0.292283,0.31613,0.313326,0.370663,0.302595,0.683989,0.136759,4.19546,0.319366,-0.00425512,-0.0275512,3.88058,-0.213649,92.1734,-0.0318063,0.173798,-0.3452415317296982,-0.2012016773223877,0.0640632,999,,,,,,,32.4,4.05,32.4,4.05,,,,,,,,,,,,,,,,,,,"Tyler Gentry","27784",694355
"Jair Camargo","MIN",5,19,18,4,2,1,0,1,2,2,1,0,7,0,0,0,,0,0,0.215563,0.0593302,0.345251,0.171847,0.270613,0.367159,0.27753,0.637772,0.151596,3.56564,0.302844,-0.00169207,-0.0241298,1.74144,-0.504543,79.6866,-0.0258219,0.0726207,-0.4720844868570566,0.447620689868927,0.0634183,999,,,,,,,19.7,3.94,19.7,3.94,,,,,,,,,,,,,,,,,,,"Jair Camargo","21730",665856
"Jimmy Crooks","STL",3,13,11,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.242498,0.0807181,0.24113,0.334749,0.312189,0.363971,0.298142,0.67616,0.121473,3.80687,0.308008,0,-0.014607,1.37331,-0.124007,91.8044,-0.014607,0.0694286,-0.14005101472139359,0.31942857056856155,0.0625481,999,,,,,,,11.7,3.9,11.7,3.9,,,,,,,,,,,,,,,,,,,"Jimmy Crooks","sa3019841",699625
"Bryan De La Cruz","ATL",24,105,97,24,16,5,0,3,11,13,6,0,28,1,1,0,,1,0,0.247078,0.0582051,0.265214,0.219465,0.292599,0.398636,0.299526,0.691236,0.151558,2.9044,0.308638,-0.0613316,-0.146358,11.3824,-0.900278,90.0753,-0.20769,-0.618352,-1.4538320302963257,-1.4433521032333374,0.0619068,486.04998779296875,,,,,,,103,4.291666666,103,4.291666666,,,,,,,,,,,,,,,,,,,"Bryan De La Cruz","19600",650559
"Riley Adams","WSN",29,115,103,23,14,5,0,3,11,13,9,0,33,2,1,0,,1,0,0.221244,0.0798926,0.28862,0.276809,0.298631,0.377758,0.296468,0.676389,0.156514,3.48861,0.290378,-0.0672611,-0.130884,12.2046,-1.27131,89.5734,-0.198145,-2.04266,-1.6344785392284393,0.20733857154846191,0.060294,750.02001953125,,,,,,,103.4,3.565517241,103.4,3.565517241,,,,,,,,,,,,,,,,,,,"Riley Adams","19864",656180
"Jason Delay","PIT",5,19,17,4,3,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.232587,0.0655007,0.215865,0.303434,0.291228,0.322865,0.273345,0.614093,0.0902781,3.20223,0.292796,-0.00912017,-0.0335647,1.67677,-0.569214,71.0595,-0.0426849,0.0510269,-0.7071445323526859,0.42602693289518356,0.0569572,999,,,,,,,11.3,2.26,11.3,2.26,,,,,,,,,,,,,,,,,,,"Jason Delay","19806",641511
"Cam Smith","HOU",31,133,122,26,16,5,2,4,15,17,9,1,32,2,1,0,,1,1,0.21229,0.0649111,0.241055,0.269279,0.271929,0.369962,0.277177,0.641892,0.157672,5.7687,0.255177,-0.00736769,-0.228594,12.0254,-3.53272,80.308,-0.235962,0.271588,-3.232681080698967,-0.6534117162227631,0.0565479,999,,,,,,,119.2,3.84516129,119.2,3.84516129,,,,,,,,,,,,,,,,,,,"Cam Smith","sa3025358",701358
"Blake Dunn","CIN",11,49,43,10,7,2,0,1,6,5,4,0,15,1,0,0,,2,0,0.229031,0.0802204,0.29947,0.267875,0.309255,0.353479,0.295105,0.662735,0.124449,6.17232,0.316925,-0.005995,0.133462,5.13744,-0.594488,81.818,0.127467,0.178661,-0.9378983229398727,-0.14633913338184357,0.0565457,999,,,,,,,47,4.272727272,47,4.272727272,,,,,,,,,,,,,,,,,,,"Blake Dunn","29487",694362
"Buddy Kennedy","PHI",5,21,18,4,3,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.23527,0.103981,0.221485,0.46947,0.322967,0.361251,0.303627,0.684218,0.125981,4.06146,0.290381,-0.00571732,-0.0351933,2.3458,-0.110744,93.4388,-0.0409106,-0.0419746,-0.20567549765110016,0.03302542865276337,0.0543934,999,,,,,,,13.3,2.66,13.3,2.66,,,,,,,,,,,,,,,,,,,"Buddy Kennedy","22505",671083
"Kameron Misner","TBR",6,28,24,5,3,1,0,1,3,3,3,0,10,0,0,0,,1,0,0.204829,0.111402,0.347931,0.320185,0.298741,0.346557,0.287366,0.645299,0.141729,5.50216,0.304313,-0.00473328,0.033979,2.76127,-0.514114,89.98,0.0292457,0.180025,-0.2917724531143904,-0.11997479200363159,0.0538746,999,,,,,,,27.2,4.533333333,27.2,4.533333333,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Tomás Nido","DET",5,19,18,4,3,1,0,0,2,2,1,0,5,0,0,0,,0,0,0.235163,0.0416667,0.243779,0.17092,0.270034,0.347755,0.269884,0.617789,0.112592,2.96094,0.294105,-0.0306312,-0.0230501,1.62328,-0.6227,74.823,-0.0536814,0.0450266,-0.6067898832261562,0.42002663388848305,0.0531407,999,,,,,,,10.3,2.06,10.3,2.06,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Michael Helman","STL",13,56,51,11,7,2,0,1,7,6,4,0,14,1,0,0,,1,0,0.225571,0.0727341,0.246342,0.295257,0.288848,0.364921,0.28734,0.653769,0.13935,5.30896,0.27959,-0.0112,0.0618165,5.52137,-1.0294,84.534,0.0506165,-0.326311,-0.9850687123835087,-0.3763105347752571,0.0519979,999,,,,,,,42.7,3.284615384,42.7,3.284615384,,,,,,,,,,,,,,,,,,,"Michael Helman","24605",680737
"Ryan Noda","LAA",8,35,29,6,3,1,0,1,4,4,5,0,12,1,0,0,,0,0,0.197879,0.138,0.349361,0.395008,0.321439,0.363768,0.306782,0.685207,0.165889,3.79688,0.287115,-0.00742,-0.0435665,3.99853,-0.0957005,97.8153,-0.0509865,0.0272008,-0.13847686350345612,-0.54779920168221,0.0496216,747.469970703125,,,,,,,34.9,4.3625,34.9,4.3625,,,,,,,,,,,,,,,,,,,"Ryan Noda","23312",676116
"Miles Mastrobuoni","SEA",5,21,19,4,3,1,0,0,2,2,2,0,5,0,0,0,,1,0,0.234238,0.0929923,0.220702,0.421347,0.306437,0.32449,0.281797,0.630927,0.0902515,5.33035,0.297047,0.00468853,0.0434054,1.97682,-0.479723,88.3916,0.0480939,-0.123108,-0.23083823546767235,0.00189189612865448,0.0486541,999,,,,,,,14.2,2.84,14.2,2.84,,,,,,,,,,,,,,,,,,,"Miles Mastrobuoni","20017",670156
"Wade Meckler","SFG",3,14,13,3,2,1,0,0,2,1,1,0,3,0,0,0,,0,0,0.266007,0.0861128,0.201037,0.428343,0.332838,0.37592,0.31323,0.708758,0.109913,4.84948,0.326549,0.0020675,-0.00756138,1.67207,0.0343792,102.459,-0.00549388,-0.0930968,0.03567134216427803,-0.04309677705168724,0.0473826,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Wade Meckler","31490",685133
"Brewer Hicklen","MIL",6,28,25,5,3,1,0,1,3,4,3,0,10,1,0,0,,1,0,0.203266,0.0908647,0.357205,0.254377,0.292859,0.369412,0.291074,0.662271,0.166146,6.92199,0.295092,-0.0105445,0.122809,2.84484,-0.430545,85.2075,0.112265,-0.0908274,-0.38302822411060333,-0.09082742780447006,0.0473603,999,,,,,,,29.2,4.866666666,29.2,4.866666666,,,,,,,,,,,,,,,,,,,"Brewer Hicklen","20450",676551
"Liover Peguero","PIT",6,28,26,6,4,1,0,1,3,3,2,0,7,0,0,0,,1,0,0.235471,0.0594763,0.244614,0.243143,0.284039,0.360817,0.282204,0.644857,0.125346,5.11378,0.296598,0.000524,0.00492682,2.64494,-0.63045,77.0224,0.00545082,-0.0118837,-0.7638994106091559,0.2881162902340293,0.0471612,999,,,,,,,27.8,4.633333333,27.8,4.633333333,,,,,,,,,,,,,,,,,,,"Liover Peguero","24273",678894
"Jacob Hurtubise","CIN",6,28,24,6,4,1,0,0,4,3,3,0,6,1,0,0,,1,0,0.240374,0.104467,0.215718,0.484279,0.342855,0.327747,0.303885,0.670602,0.0873736,6.9002,0.308426,-0.000530857,0.0648652,3.13354,-0.141845,87.7274,0.0643343,-0.0587727,-0.34658315032720566,-0.15877273678779602,0.044107,999,,,,,,,26.4,4.4,26.4,4.4,,,,,,,,,,,,,,,,,,,"Jacob Hurtubise","27599",674441
"Brady House","WSN",8,35,33,7,5,1,0,1,4,4,2,0,10,0,0,0,,0,0,0.229349,0.0458063,0.277209,0.165241,0.273897,0.367234,0.279792,0.641131,0.137884,3.97955,0.294196,-0.00159067,-0.0434602,3.23824,-0.855994,78.3498,-0.0450508,0.0867857,-0.9511811397969723,0.2117857187986374,0.0440107,999,,,,,,,24.5,3.0625,24.5,3.0625,,,,,,,,,,,,,,,,,,,"Brady House","sa3017694",691781
"Graham Pauley","MIA",21,91,82,18,12,4,0,2,10,10,7,0,22,1,1,0,,1,0,0.223928,0.0800124,0.241145,0.331802,0.294467,0.36975,0.291098,0.664217,0.145822,4.19505,0.273349,-0.00114625,-0.112424,9.24743,-1.39757,82.9732,-0.11357,0.129487,-1.9664024412631989,-0.6455131024122238,0.0432192,999,,,,,,,75.1,3.576190476,75.1,3.576190476,,,,,,,,,,,,,,,,,,,"Graham Pauley","31363",688363
"Hunter Feduccia","LAD",5,19,17,4,2,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.217749,0.106522,0.258792,0.411612,0.303649,0.337451,0.285656,0.6411,0.119702,2.98509,0.282495,-0.00564024,-0.0319509,1.86701,-0.378967,83.6309,-0.0375912,-0.19616,-0.4134186916053295,0.17884010076522827,0.0419409,750.9600219726562,,,,,,,14.3,2.86,14.3,2.86,,,,,,,,,,,,,,,,,,,"Hunter Feduccia","23372",676439
"Jared Serna","MIA",6,28,26,6,4,1,0,1,3,3,2,0,6,0,0,0,,0,0,0.231191,0.0656397,0.200515,0.327356,0.291025,0.356839,0.285463,0.647864,0.125648,4.19598,0.272841,0,-0.0544282,2.71838,-0.557006,79.1806,-0.0544282,0.0714331,-0.7515148520469666,0.22143307328224182,0.0415534,999,,,,,,,25.9,4.316666666,25.9,4.316666666,,,,,,,,,,,,,,,,,,,"Jared Serna","sa3015579",691858
"Nacho Alvarez Jr.","ATL",3,14,12,3,2,0,0,0,2,1,1,0,3,0,0,0,,0,0,0.246045,0.0939912,0.208638,0.4505,0.327936,0.342097,0.299947,0.670033,0.0960516,4.5707,0.304538,-0.000512656,0.00354193,1.5224,-0.115294,90.3586,0.00302928,-0.008672,-0.1583802211098373,0.09132799971848726,0.0412245,737.6099853515625,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Nacho Alvarez Jr.","31765",805373
"Nick Kurtz","ATH",8,35,32,8,6,2,0,1,4,3,2,0,8,0,0,0,,0,0,0.253041,0.0677201,0.223476,0.30303,0.306998,0.374696,0.300104,0.681694,0.121655,2.59183,0.311258,0,-0.0984906,3.81041,-0.283824,98.86,-0.0984906,0,-0.14414626359939575,-0.625,0.0410629,999,,,,,,,34,4.25,34,4.25,,,,,,,,,,,,,,,,,,,"Nick Kurtz","sa3025385",701762
"Nick Sogard","BOS",6,28,25,6,4,1,0,0,3,3,3,0,6,0,0,0,,1,0,0.241124,0.10158,0.223291,0.45492,0.322186,0.344833,0.297274,0.667019,0.103708,4.49912,0.304919,-0.00420571,-0.031732,2.98455,-0.290836,87.1035,-0.0359377,-0.1402,-0.44911402463912964,-0.09020000323653221,0.0406998,999,,,,,,,22.4,3.733333333,22.4,3.733333333,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Owen Caissie","CHC",6,28,25,6,4,1,0,1,3,3,3,0,9,0,0,0,,0,0,0.238193,0.0957696,0.32451,0.295121,0.316656,0.384061,0.307515,0.700717,0.145867,4.08491,0.341411,-0.00104765,-0.0451192,3.21535,-0.0600373,99.1908,-0.0461668,0.0311538,-0.07326113991439342,-0.4688461534678936,0.0403114,719.6099853515625,,,,,,,29.9,4.983333333,29.9,4.983333333,,,,,,,,,,,,,,,,,,,"Owen Caissie","sa3014465",683357
"Dominic Fletcher","CHW",18,77,70,17,12,3,0,1,8,7,5,0,18,1,1,0,,0,0,0.236398,0.064972,0.230279,0.282145,0.294086,0.344654,0.28137,0.638741,0.108256,3.62716,0.297067,-0.0211586,-0.192682,7.22191,-1.7854,81.2011,-0.213841,0.318415,-1.8701050877571106,-0.3065849244594574,0.0402933,750,,,,,,,61.3,3.405555555,61.3,3.405555555,,,,,,,,,,,,,,,,,,,"Dominic Fletcher","26149",666150
"Joe Mack","MIA",3,13,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.219515,0.0743,0.268901,0.27631,0.283878,0.354442,0.280844,0.638319,0.134926,2.63975,0.279272,-0.000550862,-0.0166021,1.1951,-0.302216,76.0718,-0.017153,0.092016,-0.3834060821682215,0.34201599657535553,0.0397477,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Joe Mack","sa3017374",691788
"Travis Bazzana","CLE",26,112,101,20,14,4,0,2,12,11,9,0,33,2,0,0,,2,0,0.19949,0.0788514,0.296702,0.26576,0.2739,0.300745,0.258826,0.574645,0.101255,4.32611,0.274097,-0.0047459,-0.014951,8.47231,-4.62923,67.0971,-0.0196969,0.458761,-4.23624674230814,0.8587610721588135,0.0367765,999,,,,,,,78.2,3.007692307,78.2,3.007692307,,,,,,,,,,,,,,,,,,,"Travis Bazzana","sa3025129",683953
"Jorbit Vivas","NYY",3,14,12,3,2,1,0,0,2,1,1,0,2,0,0,0,,0,0,0.222071,0.0910319,0.170773,0.533057,0.310942,0.331204,0.288867,0.642146,0.109133,5.24952,0.255514,-0.000513388,-0.00103694,1.39755,-0.240142,86.9795,-0.00155033,0.0480508,-0.21012445876840502,0.09805084764957428,0.0366247,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Jorbit Vivas","sa3005511",678391
"Travis Jankowski","CHW",26,112,99,23,18,4,0,1,12,8,11,0,22,1,1,0,,5,1,0.232088,0.0982502,0.198052,0.496082,0.315738,0.303201,0.280293,0.618939,0.0711131,5.7146,0.289523,-0.12338,0.437477,10.4074,-2.6941,80.4429,0.314098,-0.09,-2.192167818546295,-1.1900000274181366,0.0362929,999,,,,,,,93.5,3.596153846,93.5,3.596153846,,,,,,,,,,,,,,,,,,,"Travis Jankowski","13768",608671
"Alexander Canario","NYM",8,35,32,7,4,1,0,1,4,4,3,0,12,0,0,0,,1,0,0.209501,0.0775209,0.333549,0.232412,0.27658,0.386867,0.289343,0.663447,0.177365,4.46672,0.279261,-0.0161796,-0.0137739,3.50727,-0.586961,87.9277,-0.0299535,-0.119947,-0.5352178048342466,-0.29494738578796387,0.0346362,746.97998046875,,,,,,,30.4,3.8,30.4,3.8,,,,,,,,,,,,,,,,,,,"Alexander Canario","22842",672744
"Livan Soto","BAL",3,14,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.234469,0.0911237,0.22265,0.409269,0.308965,0.320874,0.282042,0.629839,0.0864055,3.61746,0.297235,0.00102746,-0.029045,1.32065,-0.317046,84.8093,-0.0280175,0.0336739,-0.2713565342128277,0.13367391377687454,0.0339799,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Livan Soto","22471",670869
"Rowdy Tellez","SEA",5,21,19,4,3,1,0,1,2,3,2,0,5,0,0,0,,0,0,0.235482,0.0849382,0.220781,0.384716,0.302988,0.404371,0.306415,0.70736,0.16889,1.88747,0.268184,-0.0228039,-0.0295506,2.39292,-0.0636229,105.709,-0.0523545,-0.0343073,0.08481379598379135,-0.45930730178952217,0.0336223,726.1400146484375,,,,,,,21.7,4.34,21.7,4.34,,,,,,,,,,,,,,,,,,,"Rowdy Tellez","15679",642133
"Cavan Biggio","KCR",5,21,18,4,3,1,0,0,2,2,3,0,6,0,0,0,,0,0,0.210877,0.121462,0.270559,0.448932,0.321048,0.329271,0.294905,0.65032,0.118394,4.13772,0.282572,0.00104542,-0.0252102,2.19838,-0.258158,86.7644,-0.0241648,-0.120294,-0.3421946298331022,-0.04529411345720291,0.0322802,999,,,,,,,16.3,3.26,16.3,3.26,,,,,,,,,,,,,,,,,,,"Cavan Biggio","19252",624415
"Greg Jones","COL",6,28,26,6,4,1,0,1,4,3,2,0,10,0,0,0,,2,0,0.23366,0.0668262,0.371289,0.179984,0.294389,0.375749,0.293949,0.670138,0.142089,7.34355,0.359855,-0.00480375,0.172864,2.90962,-0.365769,74.4091,0.16806,0.0188,-0.6887892484664917,0.06879999861121178,0.032268,999,,,,,,,29.7,4.95,29.7,4.95,,,,,,,,,,,,,,,,,,,"Greg Jones","25448",675659
"Enmanuel Valdez","PIT",3,14,13,3,2,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.233162,0.0859431,0.236982,0.362657,0.301732,0.396737,0.304344,0.698469,0.163575,3.56969,0.278461,-0.00205226,-0.0181945,1.57195,-0.0657479,91.9243,-0.0202468,-0.0499711,-0.15544495545327663,0.000028926879167556763,0.0320985,749.3300170898438,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Enmanuel Valdez","21716",665839
"Tim Tawa","ARI",5,21,19,4,3,1,0,1,2,2,1,0,5,0,0,0,,0,0,0.226814,0.0700448,0.25013,0.280034,0.285546,0.362689,0.284554,0.648235,0.135875,4.14836,0.282067,-0.00259135,-0.0284719,2.02343,-0.43311,79.5564,-0.0310633,0.0740391,-0.544441444799304,0.14903906732797623,0.031388,999,,,,,,,18.7,3.74,18.7,3.74,,,,,,,,,,,,,,,,,,,"Tim Tawa","sa3016970",694374
"Zach Dezenzo","HOU",3,14,13,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.245132,0.0725955,0.293378,0.247447,0.305219,0.4013,0.308217,0.706519,0.156168,3.96006,0.324617,-0.00155927,-0.0120358,1.61559,-0.022103,102.142,-0.013595,-0.0875633,0.020722725428640842,-0.18756329268217087,0.0309685,533.1099853515625,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Zach Dezenzo","31562",701305
"Andrew McCutchen","PIT",105,455,393,90,58,17,0,14,52,48,54,1,113,5,3,0,,5,2,0.227743,0.117855,0.247598,0.475991,0.325077,0.378485,0.311574,0.703561,0.150741,3.2936,0.280952,-1.00446,-0.727738,53.7357,0.51067,96.7901,-1.73219,0,-3.478656053543091,-11.375,0.0308076,598.4600219726562,,,,,,,472.8,4.502857142,472.8,4.502857142,,,,,,,,,,,,,,,,,,,"Andrew McCutchen","9847",457705
"Jonathan Ornelas","TEX",6,28,26,6,4,1,0,0,3,2,2,0,7,0,0,0,,0,0,0.227478,0.0687713,0.265175,0.259343,0.288451,0.313765,0.268247,0.602215,0.0862869,4.80528,0.305567,-0.00263388,-0.025663,2.3304,-0.944986,72.4985,-0.0282969,0.0705609,-0.9093877766281366,0.2705608755350113,0.0304223,999,,,,,,,16.5,2.75,16.5,2.75,,,,,,,,,,,,,,,,,,,"Jonathan Ornelas","24597",680716
"Nick Maton","CHW",3,14,12,3,2,1,0,0,2,1,2,0,3,0,0,0,,0,0,0.219446,0.108686,0.248299,0.437723,0.312551,0.364621,0.300104,0.677171,0.145175,3.37437,0.27222,0.00102893,-0.0232809,1.52417,-0.113522,94.379,-0.022252,-0.164133,-0.11229428462684155,-0.06413302570581436,0.0299784,999,,,,,,,13.7,4.566666666,13.7,4.566666666,,,,,,,,,,,,,,,,,,,"Nick Maton","21635",665155
"Luke Ritter","NYM",3,14,12,2,2,0,0,0,1,2,1,0,5,0,0,0,,0,0,0.195264,0.097155,0.360772,0.269298,0.286512,0.339002,0.279419,0.625514,0.143738,3.52139,0.286713,-0.00307839,-0.0236026,1.29109,-0.346602,81.2486,-0.0266809,0.113802,-0.3406038824468851,0.1638016514480114,0.0298898,999,,,,,,,2.2,0.733333333,2.2,0.733333333,,,,,,,,,,,,,,,,,,,"Luke Ritter","sa3009878",682239
"César Salazar","HOU",2,6,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.215963,0.0865564,0.200879,0.430888,0.306231,0.337581,0.287731,0.643812,0.121619,3.74558,0.254649,-0.000545424,-0.00971246,0.633027,-0.115632,87.7317,-0.0102579,0.00752822,-0.10009793750941753,0.13252821983769536,0.0286787,749.8800048828125,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Cesar Salazar","21587",663967
"Ryan Kreidler","DET",5,21,19,4,2,1,0,0,2,2,2,0,6,0,0,0,,1,0,0.197527,0.0932607,0.308129,0.302668,0.282798,0.318058,0.269827,0.600857,0.120531,5.51243,0.271045,0.00472546,0.0152665,1.7745,-0.682035,74.7832,0.0199919,0.031087,-0.58592813834548,0.15608695335686207,0.0279061,999,,,,,,,14.2,2.84,14.2,2.84,,,,,,,,,,,,,,,,,,,"Ryan Kreidler","25867",668952
"Pedro León","HOU",5,21,19,4,2,1,0,1,2,3,2,0,7,0,0,0,,1,0,0.214518,0.0761648,0.322424,0.236226,0.289178,0.367053,0.288816,0.656231,0.152535,5.81581,0.296475,-0.0109082,-0.00427234,2.09546,-0.361081,88.4949,-0.0151806,-0.017075,-0.2916302941739559,-0.14207499660551548,0.0275071,745.25,,,,,,,23.6,4.72,23.6,4.72,,,,,,,,,,,,,,,,,,,"Pedro Leon","27781",694175
