Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Carlos Rodón","NYY",10,9,,4.24837,26,26,,,,137.7,576,123,70,65,21,44,0,6,147,9.60784,2.87582,3.34091,1.37255,0.255208,0.0763889,0.1788194552063942,0.23384,1.21278,0.284916,0.704942,,,4.1033,1.77219,1.55358,999,,,,,,,584.8799774169925,4.247494483509927,559.4999847412109,4.0631808071245805,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Michael McGreevy","STL",9,7,,3.89189,27,26,,,,148,620,146,69,64,16,39,0,2,105,6.38514,2.37162,2.69231,0.972973,0.169355,0.0629032,0.106451615691185,0.252159,1.25,0.283843,0.713407,,,3.98405,1.76534,2.24076,999,,,,,,,605.8000000000001,4.0932432432432435,619,4.1824324324324325,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Gavin Stone","LAD",7,6,,4.14133,23,21,,,,121.7,511,114,61,56,15,37,0,2,111,8.20871,2.73624,3,1.10929,0.217221,0.072407,0.14481409639120102,0.241525,1.24076,0.286127,0.692308,,,3.906,1.7559,1.43908,999,,,,,,,524.6799774169923,4.3112571123574766,518.4999847412109,4.26047656321408,,,,,,,,,,,,,,,,,,,"Gavin Stone","27792",694813
"Brandon Woodruff","MIL",6,5,,3.60704,18,18,,,,102.3,422,87,44,41,14,32,0,4,115,10.1173,2.81525,3.59375,1.23167,0.272512,0.0758294,0.19668245315551758,0.225389,1.16325,0.284047,0.754527,,,3.75299,1.74985,2.05031,999,,,,,,,480.6200225830078,4.698142798097887,451.50001525878906,4.413489753566835,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Reese Olson","DET",6,7,,3.94669,25,24,,,,116.3,488,103,55,51,12,40,0,4,106,8.20292,3.09544,2.65,0.928633,0.217213,0.0819672,0.1352458968758583,0.231982,1.22958,0.279141,0.697306,,,3.81996,1.74905,1.60323,999,,,,,,,525.2200225830079,4.516079181436182,505.50001525878906,4.3465176439748054,,,,,,,,,,,,,,,,,,,"Reese Olson","24968",681857
"Clay Holmes","NYM",9,7,,3.83349,22,15,,,,103.3,456,108,48,44,8,33,2,5,88,7.66699,2.87512,2.66667,0.696999,0.192982,0.0723684,0.12061402946710587,0.258373,1.36496,0.310559,0.716487,,,3.57306,1.73798,1.54619,999,,,,,,,447.22002258300785,4.329332133310113,474.50001525878906,4.593417243376496,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Christian Scott","NYM",4,4,,4.05882,21,21,,,,102,424,92,50,46,13,28,0,5,95,8.38235,2.47059,3.39286,1.14706,0.224057,0.0660377,0.15801886469125748,0.235294,1.17647,0.279152,0.687623,,,3.93119,1.73335,1.34138,999,,,,,,,446.7000000000001,4.379411764705884,432,4.235294117647059,,,,,,,,,,,,,,,,,,,"Christian Scott","30107",681035
"Nick Lodolo","CIN",6,8,,4.57197,20,20,,,,106.3,460,96,58,54,13,35,0,17,114,9.65193,2.96331,3.25714,1.10066,0.247826,0.076087,0.1717391312122345,0.235294,1.23236,0.295374,0.647163,,,4.07899,1.73323,1.19716,999,,,,,,,449.1200225830079,4.225023609494441,434.50001525878906,4.087488267025069,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Braxton Garrett","MIA",5,6,,3.89464,22,21,,,,106.3,451,104,50,46,12,27,0,8,96,8.12794,2.28598,3.55556,1.01599,0.21286,0.059867,0.1529933549463749,0.25,1.23236,0.298701,0.709282,,,3.81559,1.71036,1.77945,999,,,,,,,455.6200225830079,4.286171302941215,462.50001525878906,4.350893715718863,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Tobias Myers","MIL",8,7,,3.98601,27,24,,,,128.7,541,120,62,57,18,39,0,4,118,8.25175,2.72727,3.02564,1.25874,0.218115,0.0720887,0.1460258737206459,0.240964,1.23543,0.281768,0.724963,,,4.15327,1.70695,1.83842,999,,,,,,,525.9799774169923,4.086868608307113,516.4999847412109,4.013208989810045,,,,,,,,,,,,,,,,,,,"Tobias Myers","22191",668964
"David Festa","MIN",6,6,,4.07202,25,24,,,,108.3,462,98,53,49,13,40,0,4,112,9.30748,3.3241,2.8,1.08033,0.242424,0.0865801,0.15584415942430496,0.23445,1.27424,0.290102,0.709516,,,3.87747,1.69853,1.33311,999,,,,,,,478.72002258300773,4.420314026715419,464.50001525878906,4.2890120237281915,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Luis Gil","NYY",9,8,,4.10055,26,26,,,,127.3,540,104,63,58,17,59,0,6,140,9.89788,4.17125,2.37288,1.20189,0.259259,0.109259,0.14999999105930328,0.218947,1.28044,0.273585,0.718391,,,4.23482,1.68931,1.61222,999,,,,,,,547.5200225830079,4.301021284032463,500.50001525878906,3.9316575275751964,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"Clarke Schmidt","NYY",7,5,,3.91667,23,20,,,,108,458,97,51,47,13,36,0,8,108,9,3,3,1.08333,0.235808,0.0786026,0.1572052463889122,0.2343,1.23148,0.286689,0.714286,,,3.95352,1.6854,1.59134,999,,,,,,,471.1000000000001,4.362037037037037,455,4.212962962962963,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Simeon Woods Richardson","MIN",5,5,,4.166,27,26,,,,125.3,534,118,63,58,15,46,0,3,110,7.90104,3.30407,2.3913,1.07741,0.205993,0.0861423,0.11985018104314804,0.243299,1.30886,0.286111,0.706294,,,4.14014,1.67961,1.36856,999,,,,,,,508.9200225830079,4.061612212194342,504.50001525878906,4.02633681541408,,,,,,,,,,,,,,,,,,,"Simeon Woods Richardson","24494",680573
"Quinn Mathews","STL",6,6,,3.91935,24,24,,,,124,525,111,58,54,14,42,0,8,117,8.49194,3.04839,2.78571,1.01613,0.222857,0.08,0.1428571492433548,0.233684,1.23387,0.281977,0.712144,,,3.9568,1.67198,1.86649,999,,,,,,,540.7999999999998,4.361290322580644,522,4.209677419354839,,,,,,,,,,,,,,,,,,,"Quinn Mathews","sa3023407",687273
"Mitchell Parker","WSN",7,8,,4.22866,26,25,,,,127.7,549,123,65,60,15,47,0,2,114,8.03446,3.31245,2.42553,1.05717,0.20765,0.0856102,0.12204007059335709,0.246,1.33125,0.291105,0.704698,,,4.0592,1.65147,1.42202,999,,,,,,,521.6799774169924,4.085199607549195,524.4999847412109,4.107282672479585,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Walker Buehler","BOS",6,6,,4,23,23,,,,117,497,117,56,52,14,33,0,4,101,7.76923,2.53846,3.06061,1.07692,0.203219,0.0663984,0.13682091981172562,0.254348,1.28205,0.298551,0.720859,,,3.94426,1.64606,1.93817,999,,,,,,,480.40000000000015,4.105982905982907,494,4.222222222222222,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"Shane Bieber","CLE",7,5,,3.68286,20,20,,,,117.3,493,113,52,48,14,33,0,3,106,8.13299,2.53197,3.21212,1.07417,0.21501,0.0669371,0.1480730175971985,0.247265,1.24467,0.293769,0.743671,,,3.83144,1.64576,1.99808,999,,,,,,,506.0200225830078,4.313896073470092,508.50001525878906,4.335038380471456,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Garrett Whitlock","BOS",5,4,,3.59179,29,13,,,,87.7,361,82,38,35,10,20,0,3,86,8.82554,2.05245,4.3,1.02623,0.238227,0.0554017,0.1828254833817482,0.242604,1.16306,0.297521,0.727273,,,3.47435,1.6285,1.67955,999,,,,,,,415.77997741699227,4.7409349131719205,411.49998474121094,4.692132258386114,,,,,,,,,,,,,,,,,,,"Garrett Whitlock","20191",676477
"Bryce Elder","ATL",10,8,,4.07035,25,25,,,,139.3,595,135,68,63,15,47,0,6,119,7.68844,3.03661,2.53191,0.969131,0.2,0.0789916,0.12100840359926224,0.249077,1.30653,0.294118,0.708075,,,3.99921,1.61663,1.99011,999,,,,,,,574.3200225830078,4.122900287156602,580.5000152587891,4.167264914151513,,,,,,,,,,,,,,,,,,,"Bryce Elder","27779",693821
"Cody Bradford","TEX",6,7,,4.15929,24,20,,,,101.7,420,97,51,47,14,22,0,3,90,7.9646,1.9469,4.09091,1.23894,0.214286,0.052381,0.16190476343035698,0.24557,1.17011,0.285223,0.684105,,,3.92361,1.61469,1.12723,999,,,,,,,433.17997741699224,4.259390269573449,431.49998474121094,4.2428711670543375,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Dustin May","LAD",6,3,,3.46988,18,16,,,,83,332,67,35,32,8,25,0,5,83,9,2.71084,3.32,0.86747,0.25,0.0753012,0.17469879239797592,0.221854,1.10843,0.279621,0.705446,,,3.50383,1.61427,1.67537,999,,,,,,,417.6000000000001,5.03132530120482,387,4.662650602409639,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Gavin Williams","CLE",7,6,,3.82271,24,24,,,,108.3,455,94,50,46,12,40,0,5,106,8.80886,3.3241,2.65,0.99723,0.232967,0.0879121,0.14505494385957718,0.229268,1.2373,0.280822,0.716724,,,3.89594,1.61121,1.62859,999,,,,,,,486.42002258300784,4.491412824342601,462.50001525878906,4.270544803565287,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Drew Rasmussen","TBR",6,3,,3.07895,24,13,,,,76,306,65,28,26,6,18,0,2,72,8.52632,2.13158,4,0.710526,0.235294,0.0588235,0.1764705888926983,0.227273,1.09211,0.283654,0.737265,,,3.08753,1.5773,1.71566,999,,,,,,,403.6,5.310526315789474,386,5.078947368421052,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Braxton Ashcraft","PIT",3,4,,3.89381,25,24,,,,101.7,428,102,48,44,12,23,0,3,82,7.25664,2.0354,3.56522,1.06195,0.191589,0.0537383,0.13785047084093094,0.253731,1.22911,0.292208,0.711645,,,3.85478,1.57702,1.68404,999,,,,,,,425.77997741699227,4.186627238874776,438.49998474121094,4.311701060958489,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","sa3008470",677952
"Kumar Rocker","TEX",3,3,,3.67347,23,22,,,,83.3,345,73,37,34,10,23,0,1,86,9.29172,2.48499,3.73913,1.08043,0.249275,0.0666667,0.1826086863875389,0.227414,1.15246,0.28,0.719512,,,3.52662,1.57232,1.44866,999,,,,,,,403.6200225830078,4.845378244850983,386.50001525878906,4.639855955571098,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"Yusei Kikuchi","LAA",6,8,,4.30966,25,24,,,,125.3,544,126,65,60,20,43,0,4,136,9.76856,3.08859,3.16279,1.43655,0.25,0.0790441,0.17095588147640228,0.253521,1.34876,0.31085,0.737589,,,4.19601,1.56949,1.31898,999,,,,,,,484.6200225830079,3.867677659854688,497.50001525878906,3.970470894987019,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Ryan Pepiot","TBR",7,7,,3.87931,25,23,,,,116,484,99,54,50,15,41,0,8,119,9.23276,3.18103,2.90244,1.16379,0.245868,0.0847107,0.16115702688694,0.227586,1.2069,0.27907,0.722689,,,4.06303,1.56696,1.5137,999,,,,,,,507.5000000000001,4.375000000000001,476,4.103448275862069,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Germán Márquez","COL",6,7,,4.67308,20,20,,,,104,447,105,58,54,13,37,1,2,84,7.26923,3.20192,2.27027,1.125,0.187919,0.0827741,0.1051454171538353,0.257353,1.36538,0.29582,0.678514,,,4.3011,1.56534,1.38621,999,,,,,,,387.70000000000005,3.7278846153846157,402,3.8653846153846154,,,,,,,,,,,,,,,,,,,"German Marquez","15038",608566
"Davis Daniel","ATL",8,8,,4.125,23,22,,,,120,510,119,59,55,15,34,1,6,101,7.575,2.55,2.97059,1.125,0.198039,0.0666667,0.13137254863977432,0.253192,1.275,0.293785,0.712121,,,4.10815,1.55397,1.6601,999,,,,,,,476.1,3.9675000000000002,487,4.058333333333334,,,,,,,,,,,,,,,,,,,"Davis Daniel","27582",669721
"Ryan Feltner","COL",5,7,,4.63846,25,25,,,,130,563,131,72,67,17,46,0,5,110,7.61538,3.18462,2.3913,1.17692,0.195382,0.0817052,0.11367672681808472,0.255859,1.36154,0.296104,0.685379,,,4.3511,1.54356,1.77847,999,,,,,,,479.29999999999995,3.6869230769230765,496,3.8153846153846156,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Will Warren","NYY",6,7,,4.28571,24,23,,,,119.7,511,110,62,57,14,40,0,7,113,8.49624,3.00752,2.825,1.05263,0.221135,0.0782779,0.1428571492433548,0.237069,1.25313,0.284866,0.674847,,,3.97684,1.54298,1.22297,999,,,,,,,512.579977416992,4.282205434296123,501.49998474121094,4.189640747927985,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"AJ Smith-Shawver","ATL",7,5,,3.9633,27,27,,,,109,456,98,52,48,14,42,0,2,107,8.83486,3.46789,2.54762,1.15596,0.234649,0.0921053,0.14254385977983475,0.237864,1.2844,0.28866,0.730897,,,4.08391,1.53917,1.68161,999,,,,,,,461.6000000000001,4.234862385321102,445,4.08256880733945,,,,,,,,,,,,,,,,,,,"AJ Smith-Shawver","29960",700363
"Ty Madden","DET",4,5,,4.16138,24,21,,,,110.3,474,104,55,51,13,40,0,4,98,7.99637,3.26383,2.45,1.06074,0.206751,0.0843882,0.12236285954713821,0.24186,1.30553,0.285266,0.707472,,,4.11843,1.53784,1.20098,999,,,,,,,449.92002258300795,4.079057208836929,446.50001525878906,4.048050796963902,,,,,,,,,,,,,,,,,,,"Ty Madden","30140",680744
"Jesús Luzardo","PHI",7,6,,4.23823,21,20,,,,108.3,452,96,55,51,15,36,0,4,110,9.14127,2.99169,3.05556,1.24654,0.243363,0.079646,0.16371680796146393,0.23301,1.21884,0.28223,0.693694,,,4.04367,1.53514,1.28385,999,,,,,,,467.3200225830078,4.315050871786866,446.50001525878906,4.122807042262054,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Brant Hurter","DET",6,6,,3.94222,25,18,,,,107.3,449,101,51,47,12,25,0,8,87,7.2973,2.09692,3.48,1.00652,0.193764,0.0556793,0.13808463886380196,0.242788,1.17428,0.280757,0.686813,,,3.92137,1.5277,1.38343,999,,,,,,,458.8200225830078,4.276048551104783,455.50001525878906,4.245107197611836,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"Quinn Priester","BOS",7,7,,4.21995,25,22,,,,117.3,503,116,59,55,12,37,0,6,94,7.21228,2.83887,2.54054,0.920716,0.186879,0.0735587,0.11332007497549057,0.252174,1.30435,0.293785,0.690162,,,3.99342,1.50875,1.62522,999,,,,,,,477.8200225830078,4.073486872563619,489.50001525878906,4.173060550073478,,,,,,,,,,,,,,,,,,,"Quinn Priester","25977",682990
"Zack Littell","TBR",7,7,,4.0066,28,21,,,,121.3,508,122,58,54,17,26,0,4,103,7.64221,1.9291,3.96154,1.26134,0.202756,0.0511811,0.15157479420304298,0.25523,1.22012,0.293296,0.724638,,,4.0321,1.50262,1.36209,999,,,,,,,487.320022583008,4.017477414036603,501.50001525878906,4.1343775980352016,,,,,,,,,,,,,,,,,,,"Zack Littell","15823",641793
"Carlos Rodriguez","MIL",9,9,,4.34433,25,22,,,,124.3,531,112,65,60,16,46,0,8,114,8.25422,3.33065,2.47826,1.15849,0.214689,0.086629,0.1280602663755417,0.234801,1.27112,0.276657,0.685841,,,4.30888,1.48373,1.24833,999,,,,,,,497.82002258300787,4.004988015774372,479.50001525878906,3.857602602464362,,,,,,,,,,,,,,,,,,,"Carlos Rodriguez","30161",692230
"Trevor Rogers","BAL",7,7,,4.21875,26,26,,,,128,557,127,65,60,14,47,1,5,110,7.73438,3.30469,2.34043,0.984375,0.197487,0.0843806,0.11310592293739319,0.251485,1.35938,0.296588,0.705959,,,4.08835,1.4836,1.21162,999,,,,,,,508.8,3.975,522,4.078125,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Dean Kremer","BAL",8,8,,3.95052,24,24,,,,125.3,531,120,59,55,16,42,0,4,109,7.82921,3.01676,2.59524,1.14924,0.205273,0.079096,0.12617703527212143,0.247423,1.2929,0.288889,0.737822,,,4.18803,1.47807,1.67517,999,,,,,,,498.42002258300795,3.9778133315537514,498.50001525878906,3.9784517407623134,,,,,,,,,,,,,,,,,,,"Dean Kremer","19350",665152
"Chris Paddack","MIN",4,5,,4.29036,19,19,,,,92.3,400,96,48,44,12,25,0,1,85,8.28819,2.4377,3.4,1.1701,0.2125,0.0625,0.15000000596046448,0.256684,1.31094,0.303249,0.700576,,,3.85987,1.47461,0.851748,999,,,,,,,377.8200225830078,4.093391225254271,397.50001525878906,4.3066089069995845,,,,,,,,,,,,,,,,,,,"Chris Paddack","20099",663978
"DJ Herz","WSN",7,8,,4.22263,26,26,,,,108.7,471,92,55,51,12,52,0,7,117,9.68721,4.30543,2.25,0.99356,0.248408,0.110403,0.13800425082445145,0.223301,1.32475,0.282686,0.699686,,,4.07724,1.47172,1.25264,999,,,,,,,474.5799774169922,4.365961276364753,444.49998474121094,4.089236404973046,,,,,,,,,,,,,,,,,,,"DJ Herz","26389",687792
"Seth Lugo","KCR",9,8,,4.05229,26,23,,,,137.7,587,141,67,62,18,41,1,5,112,7.32026,2.67974,2.73171,1.17647,0.190801,0.0698467,0.1209540069103241,0.260628,1.32171,0.29927,0.733418,,,4.24128,1.4637,2.05238,999,,,,,,,516.9799774169924,3.754393528500306,540.4999847412109,3.925199685693317,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Joe Rock","TBR",7,6,,4.04742,23,20,,,,122.3,523,120,59,55,14,36,0,6,102,7.50613,2.64922,2.83333,1.03025,0.195029,0.0688336,0.126195028424263,0.24948,1.27555,0.290411,0.711144,,,4.01685,1.46014,1.3582,999,,,,,,,498.8200225830078,4.078659118037024,507.50001525878906,4.149632073549607,,,,,,,,,,,,,,,,,,,"Joe Rock","sa3017755",697812
"Randy Vásquez","SDP",7,8,,4.23967,26,25,,,,121,523,118,62,57,14,39,0,9,93,6.91736,2.90083,2.38462,1.04132,0.17782,0.0745698,0.10325047373771667,0.248421,1.29752,0.282609,0.691412,,,4.3235,1.45374,1.09579,999,,,,,,,458.40000000000003,3.788429752066116,465,3.84297520661157,,,,,,,,,,,,,,,,,,,"Randy Vasquez","24719",681190
"Michael Wacha","KCR",7,9,,4.24195,24,23,,,,127.3,540,129,65,60,18,38,0,4,102,7.21131,2.68657,2.68421,1.27258,0.188889,0.0703704,0.11851852387189865,0.259036,1.31186,0.293651,0.719323,,,4.39193,1.42586,1.61092,999,,,,,,,463.2200225830079,3.6388060603162065,480.50001525878906,3.7745483404539018,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Erick Fedde","STL",7,8,,4.32558,24,24,,,,129,554,132,67,62,19,41,1,3,113,7.88372,2.86047,2.7561,1.32558,0.203971,0.0740072,0.12996389716863632,0.258824,1.34109,0.298942,0.724044,,,4.35253,1.42303,1.24662,999,,,,,,,471.6999999999999,3.656589147286821,492,3.813953488372093,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Slade Cecconi","CLE",6,6,,4.19945,29,18,,,,109.3,457,104,55,51,15,26,1,6,95,7.82251,2.1409,3.65385,1.23513,0.207877,0.0568928,0.15098467841744423,0.244706,1.18939,0.28254,0.688073,,,4.09054,1.42016,1.04638,999,,,,,,,447.92002258300784,4.098078774717877,445.50001525878906,4.075937811711015,,,,,,,,,,,,,,,,,,,"Slade Cecconi","27500",677944
"Lucas Giolito","BOS",7,7,,4.44837,20,20,,,,113.3,488,112,61,56,16,40,1,3,113,8.97617,3.17741,2.825,1.27096,0.231557,0.0819672,0.1495901718735695,0.251685,1.34157,0.303797,0.70216,,,4.14618,1.41946,1.20642,999,,,,,,,447.4200225830078,3.948985088540703,455.50001525878906,4.020300114649663,,,,,,,,,,,,,,,,,,,"Lucas Giolito","15474",608337
"Joe Musgrove","SDP",7,5,,3.77679,20,20,,,,112,470,106,51,47,15,27,1,10,103,8.27679,2.16964,3.81481,1.20536,0.219149,0.0574468,0.16170212626457214,0.244804,1.1875,0.288889,0.732143,,,4.05934,1.41318,1.70558,999,,,,,,,463.70000000000016,4.140178571428573,460,4.107142857142857,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Noah Cameron","KCR",6,6,,4.12844,23,23,,,,109,465,107,54,50,14,32,0,4,95,7.84404,2.6422,2.96875,1.15596,0.204301,0.0688172,0.13548386842012405,0.249417,1.27523,0.290625,0.711893,,,4.08391,1.41234,1.55461,999,,,,,,,438.2000000000001,4.020183486238533,445,4.08256880733945,,,,,,,,,,,,,,,,,,,"Noah Cameron","sa3018097",702070
"Kyle Harrison","SFG",6,6,,3.98977,24,24,,,,117.3,496,104,56,52,14,41,0,8,117,8.97698,3.14578,2.85366,1.07417,0.235887,0.0826613,0.15322580188512802,0.232662,1.23615,0.28481,0.709729,,,3.97637,1.41208,1.61422,999,,,,,,,512.4200225830078,4.368457026867306,491.50001525878906,4.190110848010107,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Andrew Morris","MIN",7,7,,4.25197,24,22,,,,114.3,488,116,58,54,13,32,0,3,83,6.53543,2.51969,2.59375,1.02362,0.170082,0.0655738,0.10450820624828339,0.256071,1.29484,0.288515,0.693374,,,4.11136,1.40695,1.182,999,,,,,,,445.3200225830078,3.8960630856795,463.50001525878906,4.055118135464135,,,,,,,,,,,,,,,,,,,"Andrew Morris","sa3020569",702193
"K.C. Hunt","MIL",6,5,,3.73404,25,14,,,,94,391,83,42,39,12,27,0,3,92,8.80851,2.58511,3.40741,1.14894,0.235294,0.0690537,0.1662404090166092,0.229917,1.17021,0.276265,0.729614,,,3.82605,1.39846,1.58193,999,,,,,,,426.2,4.534042553191489,408,4.340425531914893,,,,,,,,,,,,,,,,,,,"K.C. Hunt","sa3022937",687268
"Graham Ashcraft","CIN",5,8,,4.74592,19,19,,,,104.3,455,106,59,55,12,35,0,7,83,7.16203,3.02013,2.37143,1.03547,0.182418,0.0769231,0.10549450665712357,0.256659,1.35187,0.295597,0.660225,,,4.27866,1.39283,0.97649,999,,,,,,,388.62002258300777,3.725982849589746,405.50001525878906,3.8878236183518022,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Ryne Nelson","ARI",8,6,,3.96355,24,22,,,,131.7,553,129,63,58,17,35,1,4,106,7.24374,2.3918,3.02857,1.16173,0.191682,0.0632911,0.1283906027674675,0.250973,1.24525,0.286445,0.720399,,,4.1232,1.38952,2.02097,999,,,,,,,525.0799774169923,3.9869399360984614,532.4999847412109,4.043280160063195,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Drew Rom","STL",6,6,,3.81818,21,20,,,,99,423,92,45,42,10,33,0,6,87,7.90909,3,2.63636,0.909091,0.205674,0.0780142,0.12765956670045853,0.239583,1.26263,0.285714,0.720721,,,3.90385,1.38652,1.6199,999,,,,,,,427.40000000000003,4.317171717171718,422,4.262626262626263,,,,,,,,,,,,,,,,,,,"Drew Rom","24602",680723
"David Peterson","NYM",7,6,,4.15499,26,23,,,,121.3,531,117,61,56,13,49,0,7,112,8.30997,3.63561,2.28571,0.964551,0.210923,0.0922787,0.11864407360553741,0.246316,1.36851,0.297143,0.710419,,,4.09805,1.37561,1.40556,999,,,,,,,489.52002258300803,4.035614264363485,493.50001525878906,4.06842541502836,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Logan Allen","CLE",8,8,,4.07143,25,24,,,,126,542,121,62,57,16,46,0,4,110,7.85714,3.28571,2.3913,1.14286,0.202952,0.0848708,0.11808118224143982,0.245935,1.3254,0.286885,0.726141,,,4.26172,1.37513,1.4796,999,,,,,,,491.0000000000001,3.8968253968253976,492,3.9047619047619047,,,,,,,,,,,,,,,,,,,"Logan Allen","27589",671106
"Bobby Miller","LAD",6,5,,4.25,21,21,,,,108,453,96,55,51,12,37,0,6,97,8.08333,3.08333,2.62162,1,0.214128,0.0816777,0.13245032727718353,0.234146,1.23148,0.27907,0.671256,,,4.00907,1.37047,1.20846,999,,,,,,,467,4.324074074074074,449,4.157407407407407,,,,,,,,,,,,,,,,,,,"Bobby Miller","27483",676272
"Luis Garcia","HOU",8,7,,3.80769,20,19,,,,104,434,94,48,44,14,34,0,2,101,8.74039,2.94231,2.97059,1.21154,0.232719,0.078341,0.15437788516283035,0.236181,1.23077,0.282686,0.738007,,,4.01263,1.36845,1.53961,999,,,,,,,447.0000000000001,4.298076923076924,432,4.153846153846154,,,,,,,,,,,,,,,,,,,"Luis Garcia","23735",677651
"Spencer Arrighetti","HOU",8,8,,4.14844,27,24,,,,128,548,112,64,59,18,51,0,8,136,9.5625,3.58594,2.66667,1.26562,0.248175,0.0930657,0.1551094949245453,0.229039,1.27344,0.280597,0.718432,,,4.25242,1.36456,1.35663,999,,,,,,,529.6000000000001,4.137500000000001,501,3.9140625,,,,,,,,,,,,,,,,,,,"Spencer Arrighetti","29921",681293
"José Berríos","TOR",10,10,,4.1683,26,26,,,,153.3,651,151,77,71,23,42,1,10,128,7.51468,2.46575,3.04762,1.35029,0.196621,0.0645161,0.13210445642471313,0.252087,1.25897,0.285714,0.721393,,,4.46459,1.3546,1.64186,999,,,,,,,558.920022583008,3.6459231014777145,567.5000152587891,3.7018917414319112,,,,,,,,,,,,,,,,,,,"Jose Berrios","14168",621244
"Brandon Sproat","NYM",6,5,,4.08704,24,23,,,,105.7,451,97,52,48,12,38,0,3,91,7.74834,3.23557,2.39474,1.02176,0.201774,0.0842572,0.11751662939786911,0.236585,1.2772,0.276873,0.7022,,,4.08417,1.35363,1.36163,999,,,,,,,441.3799774169922,4.175780417790564,431.49998474121094,4.082308393561282,,,,,,,,,,,,,,,,,,,"Brandon Sproat","sa3023499",687075
"Cade Cavalli","WSN",5,6,,4.1087,20,20,,,,92,400,82,45,42,8,40,0,8,89,8.70652,3.91304,2.225,0.782609,0.2225,0.1,0.1224999949336052,0.232955,1.32609,0.290196,0.694946,,,3.92735,1.35232,1.22003,999,,,,,,,403.2000000000001,4.382608695652175,390,4.239130434782608,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Adam Mazur","MIA",6,8,,4.44648,23,22,,,,109.3,473,114,58,54,14,34,0,2,84,6.91674,2.79963,2.47059,1.15279,0.17759,0.0718816,0.10570824146270752,0.26087,1.35407,0.294985,0.700935,,,4.28267,1.35223,1.16359,999,,,,,,,400.2200225830078,3.661665246189316,424.50001525878906,3.883806069591524,,,,,,,,,,,,,,,,,,,"Adam Mazur","31900",800049
"Gregory Santos","SEA",2,1,,2.63793,52,0,,,,58,245,49,18,17,2,16,1,4,64,9.93103,2.48276,4,0.310345,0.261224,0.0653061,0.19591835886240005,0.217778,1.12069,0.295597,0.755627,,,2.44234,1.34909,1.12659,999,,,,,,,345.20000000000005,5.951724137931035,332,5.724137931034483,,,,,,,,,,,,,,,,,,,"Gregory Santos","21894",666619
