Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mason Hickman","CLE",4,4,,4.23146,31,4,,,,55.3,245,52,28,26,7,27,1,2,52,8.46293,4.39421,1.92593,1.13924,0.212245,0.110204,0.10204081982374191,0.240741,1.42857,0.286624,0.736994,,,4.50464,0.0922586,0.25355,999,,,,,,,204.919994354248,3.705605735649201,202.49999618530273,3.6618444661676013,,,,,,,,,,,,,,,,,,,"Mason Hickman","sa3015033",668971
"Tyler Guilfoil","HOU",5,7,,4.67128,21,14,,,,86.7,384,84,48,45,12,36,0,11,68,7.05882,3.73702,1.88889,1.24567,0.177083,0.09375,0.0833333283662796,0.249258,1.38408,0.280156,0.697674,,,5.02346,0.0915676,0.384343,999,,,,,,,270.57997741699216,3.120876435307396,272.49998474121094,3.1430218492843416,,,,,,,,,,,,,,,,,,,"Tyler Guilfoil","sa3020113",805965
"Trevor Brigden",,3,3,,4.19878,34,1,,,,49.3,214,47,25,23,6,19,1,2,46,8.39757,3.46856,2.42105,1.09533,0.214953,0.088785,0.12616822868585587,0.243523,1.33874,0.29078,0.711806,,,4.16039,0.0914854,0.00262038,999,,,,,,,197.81999435424808,4.012576012486829,197.49999618530273,4.0060851773164945,,,,,,,,,,,,,,,,,,,"Trevor Brigden","sa3011481",688953
"Ryan Brasier","CHC",2,1,,4.22819,47,2,,,,44.7,189,44,22,21,5,16,1,2,36,7.24832,3.22148,2.25,1.00671,0.190476,0.0846561,0.10582011193037033,0.25731,1.34228,0.3,0.716981,,,4.21793,0.090937,0.212964,999,,,,,,,172.88000564575194,3.8675615815444435,176.50000381469727,3.9485458792437544,,,,,,,,,,,,,,,,,,,"Ryan Brasier","5615",518489
"Cameron Cotter","SFG",6,6,,4.05253,39,0,,,,53.3,230,55,26,24,6,14,0,1,39,6.58537,2.36398,2.78571,1.01313,0.169565,0.0608696,0.10869565233588219,0.255814,1.29456,0.288235,0.709571,,,4.01076,0.0908128,0.141964,999,,,,,,,210.61999435424804,3.951594697356014,221.49999618530273,4.155722314368991,,,,,,,,,,,,,,,,,,,"Cameron Cotter","sa3021726",694650
"Josh Staumont","CIN",2,2,,4.32494,44,0,,,,43.7,191,38,22,21,4,25,0,2,42,8.64989,5.14874,1.68,0.823799,0.219895,0.13089,0.0890052318572998,0.231707,1.44165,0.288136,0.714286,,,4.28776,0.0905075,0.0779361,999,,,,,,,178.38000564575196,4.081922254725227,169.50000381469727,3.8787185550450767,,,,,,,,,,,,,,,,,,,"Josh Staumont","18335",622251
"John Doxakis",,3,5,,4.52055,23,7,,,,65.7,294,64,35,33,7,30,1,8,50,6.84932,4.10959,1.66667,0.958904,0.170068,0.102041,0.06802720576524734,0.25,1.43075,0.286432,0.700713,,,4.76465,0.0903278,0.293293,999,,,,,,,219.67997741699216,3.343683221021363,223.49998474121094,3.4018264097832764,,,,,,,,,,,,,,,,,,,"John Doxakis","sa1115967",669648
"Hunter Gregory","TOR",3,4,,4.59966,31,4,,,,58.7,259,56,32,30,7,25,0,5,49,7.51278,3.83305,1.96,1.07325,0.189189,0.0965251,0.09266410022974014,0.244541,1.3799,0.283237,0.688202,,,4.58045,0.0887635,0.0290358,999,,,,,,,210.6800056457519,3.5890971534495413,210.50000381469727,3.586030682772964,,,,,,,,,,,,,,,,,,,"Hunter Gregory","sa3017754",695347
"Peyton Pallette","CHW",3,6,,4.96464,27,13,,,,70.7,313,70,42,39,10,30,0,7,57,7.25601,3.81895,1.9,1.27298,0.182109,0.0958466,0.08626198023557663,0.253623,1.41443,0.287081,0.674419,,,4.9628,0.088134,0.0602642,999,,,,,,,221.1799774169922,3.128429801473865,226.49998474121094,3.203677433070135,,,,,,,,,,,,,,,,,,,"Peyton Pallette","sa3020742",688883
"Taijuan Walker","PHI",4,6,,5.49618,18,16,,,,91.7,409,101,60,56,16,38,0,4,61,5.98691,3.72955,1.60526,1.57034,0.149144,0.0929095,0.05623470991849899,0.275204,1.51581,0.293103,0.67753,,,5.47837,0.0881218,-0.220563,999,,,,,,,215.17997741699213,2.346564717318859,246.49998474121094,2.6881133363651233,,,,,,,,,,,,,,,,,,,"Taijuan Walker","11836",592836
"Jason Alexander","ATH",4,5,,5.03919,20,17,,,,89.3,400,103,53,50,13,29,0,5,56,5.6439,2.92273,1.93103,1.31019,0.14,0.0725,0.06750000268220901,0.281421,1.47816,0.30303,0.6942,,,4.94699,0.0869978,-0.0316578,999,,,,,,,243.12002258300782,2.722508558505835,287.50001525878906,3.219484943266526,,,,,,,,,,,,,,,,,,,"Jason Alexander","19666",669920
"Sammy Peralta","CHW",2,4,,4.37601,38,1,,,,61.7,268,61,32,30,7,22,1,4,51,7.43922,3.20908,2.31818,1.02107,0.190299,0.0820896,0.10820896178483963,0.252066,1.34522,0.293478,0.696721,,,4.25238,0.0862935,0.0870044,999,,,,,,,235.88000564575194,3.823014630940409,241.50000381469727,3.914100499651144,,,,,,,,,,,,,,,,,,,"Sammy Peralta","25589",671111
"Dalton Roach","CHW",3,4,,4.73684,27,5,,,,57,251,60,32,30,8,21,1,3,45,7.10526,3.31579,2.14286,1.26316,0.179283,0.0836653,0.09561753273010254,0.264317,1.42105,0.298851,0.702006,,,4.67525,0.0859546,0.0677456,999,,,,,,,185.39999999999998,3.252631578947368,199,3.491228070175439,,,,,,,,,,,,,,,,,,,"Dalton Roach","sa3010567",681989
"Eric Orze","TBR",4,3,,3.96825,39,0,,,,56.7,244,50,27,25,6,25,0,3,58,9.20635,3.96825,2.32,0.952381,0.237705,0.102459,0.1352459043264389,0.231481,1.32275,0.289474,0.720721,,,3.97777,0.0856424,0.117071,999,,,,,,,247.78000564575194,4.3700176774549035,237.50000381469727,4.188712532962314,,,,,,,,,,,,,,,,,,,"Eric Orze","27626",679358
"Nick Merkel","MIL",4,4,,4.35938,32,2,,,,64,275,60,33,31,9,23,0,4,57,8.01562,3.23438,2.47826,1.26562,0.207273,0.0836364,0.12363635748624802,0.241935,1.29688,0.28022,0.710227,,,4.47898,0.0834092,0.226644,999,,,,,,,239.90000000000003,3.7484375000000005,236,3.6875,,,,,,,,,,,,,,,,,,,"Nick Merkel","sa3019962",806581
"Rob Kaminsky","STL",1,2,,4.58182,22,6,,,,55,245,59,30,28,7,19,1,3,39,6.38182,3.10909,2.05263,1.14545,0.159184,0.077551,0.08163264393806458,0.264574,1.41818,0.293785,0.703812,,,4.60284,0.0828945,-0.00936682,999,,,,,,,179.49999999999997,3.2636363636363632,196,3.5636363636363635,,,,,,,,,,,,,,,,,,,"Rob Kaminsky","15792",641739
"Bradley Brehmer","BAL",5,6,,4.37186,26,3,,,,59.7,263,61,31,29,7,19,1,5,42,6.33166,2.86432,2.21053,1.05528,0.159696,0.0722433,0.0874524712562561,0.25523,1.34003,0.284211,0.698006,,,4.48976,0.0812057,0.13062,999,,,,,,,209.08000564575198,3.5021776042512984,219.50000381469727,3.6767169348339173,,,,,,,,,,,,,,,,,,,"Bradley Brehmer","sa3020828",682017
"Nolan Clenney","CHC",3,2,,4.21053,28,0,,,,51.3,225,51,26,24,6,18,0,3,44,7.7193,3.15789,2.44444,1.05263,0.195556,0.08,0.11555555462837219,0.25,1.34503,0.292208,0.709571,,,4.19962,0.080603,0.0736046,999,,,,,,,198.2199943542481,3.8639375692436357,203.49999618530273,3.9668615830755933,,,,,,,,,,,,,,,,,,,"Nolan Clenney","sa3015328",669639
"Blaine Knight",,2,4,,4.88246,20,6,,,,55.3,252,59,32,30,6,24,0,5,39,6.3472,3.90597,1.625,0.976492,0.154762,0.0952381,0.0595238134264946,0.264574,1.5009,0.297753,0.683646,,,4.73972,0.0782899,-0.0593567,999,,,,,,,173.01999435424804,3.1287522014701,189.49999618530273,3.42676308860245,,,,,,,,,,,,,,,,,,,"Blaine Knight","sa3008532",667421
"Trevor Richards","CHC",2,1,,4.58824,43,2,,,,51,219,44,28,26,7,26,1,1,54,9.52941,4.58824,2.07692,1.23529,0.246575,0.118721,0.1278538778424263,0.229167,1.37255,0.282443,0.697674,,,4.42138,0.0775566,-0.0477854,999,,,,,,,203.90000000000006,3.998039215686276,191,3.7450980392156863,,,,,,,,,,,,,,,,,,,"Trevor Richards","19309",670950
"M.D. Johnson","MIA",4,6,,4.99434,18,18,,,,88.3,400,96,52,49,12,38,0,8,58,5.91166,3.87316,1.52632,1.2231,0.145,0.095,0.04999999701976776,0.271186,1.51755,0.295775,0.699659,,,5.18233,0.0770139,0.449775,999,,,,,,,234.22002258300782,2.6525482954481636,263.50001525878906,2.9841450300328556,,,,,,,,,,,,,,,,,,,"M.D. Johnson","sa3010364",668724
"Trey Supak",,3,4,,4.97015,20,10,,,,67,297,72,40,37,9,24,0,5,41,5.50746,3.22388,1.70833,1.20896,0.138047,0.0808081,0.05723906308412552,0.268657,1.43284,0.288991,0.671463,,,4.98738,0.0764743,0.0484302,999,,,,,,,192.89999999999998,2.87910447761194,213,3.1791044776119404,,,,,,,,,,,,,,,,,,,"Trey Supak","sa828707",657022
"Beau Sulser",,4,6,,4.92286,19,10,,,,71.3,320,83,42,39,11,24,1,3,46,5.80645,3.02945,1.91667,1.3885,0.14375,0.075,0.06874999403953552,0.283276,1.5007,0.305085,0.709607,,,5.01781,0.0745692,0.248359,999,,,,,,,187.52002258300786,2.630014229408715,224.50001525878906,3.1486676809231122,,,,,,,,,,,,,,,,,,,"Beau Sulser","23420",676641
"Kevin Abel","CIN",4,8,,5.625,21,19,,,,88,404,92,59,55,14,50,0,4,69,7.05682,5.11364,1.38,1.43182,0.170792,0.123762,0.04702969640493393,0.262857,1.61364,0.292135,0.678105,,,5.50739,0.0744975,-0.0410246,999,,,,,,,215.80000000000007,2.452272727272728,234,2.659090909090909,,,,,,,,,,,,,,,,,,,"Kevin Abel","sa3017879",674265
"Sean Reynolds","SDP",1,1,,4.18966,42,2,,,,58,255,51,29,27,6,30,0,4,58,9,4.65517,1.93333,0.931035,0.227451,0.117647,0.10980392247438431,0.230769,1.39655,0.286624,0.716253,,,4.26993,0.0730252,0.140627,999,,,,,,,236.80000000000004,4.082758620689656,226,3.896551724137931,,,,,,,,,,,,,,,,,,,"Sean Reynolds","22253",669308
"Dinelson Lamet",,4,6,,4.93151,21,13,,,,73,332,78,43,40,10,35,1,4,58,7.15068,4.31507,1.65714,1.23288,0.174699,0.105422,0.06927711516618729,0.266212,1.54795,0.302222,0.707071,,,4.961,0.0725625,0.291105,999,,,,,,,213.40000000000003,2.923287671232877,234,3.2054794520547945,,,,,,,,,,,,,,,,,,,"Dinelson Lamet","17186",659275
"Nick Avila",,4,5,,4.40816,35,3,,,,49,216,50,26,24,6,19,0,1,39,7.16327,3.4898,2.05263,1.10204,0.180556,0.087963,0.09259258955717087,0.255102,1.40816,0.291391,0.709571,,,4.39097,0.0721861,0.0108501,999,,,,,,,176.8,3.6081632653061226,185,3.7755102040816326,,,,,,,,,,,,,,,,,,,"Nick Avila","25667",687014
"Touki Toussaint",,3,5,,5.06493,23,11,,,,69.3,314,66,42,39,8,40,0,7,63,8.18182,5.19481,1.575,1.03896,0.200637,0.127389,0.07324840128421783,0.247191,1.52958,0.295918,0.675106,,,4.88365,0.0713952,-0.0220149,999,,,,,,,227.82002258300784,3.2874460685500524,227.50001525878906,3.2828283584472144,,,,,,,,,,,,,,,,,,,"Touki Toussaint","16929",657053
"Nolan Hoffman","TEX",4,4,,4.33333,38,0,,,,54,235,51,28,26,6,22,0,3,46,7.66667,3.66667,2.09091,1,0.195745,0.093617,0.10212765634059906,0.242857,1.35185,0.28481,0.696594,,,4.29611,0.0712777,-0.0160878,999,,,,,,,210.20000000000002,3.892592592592593,209,3.8703703703703702,,,,,,,,,,,,,,,,,,,"Nolan Hoffman","sa3007471",676510
"Jimmy Robbins",,4,6,,5.30137,22,15,,,,73,334,70,46,43,9,42,0,7,59,7.27397,5.17808,1.40476,1.10959,0.176647,0.125749,0.05089820921421051,0.245614,1.53425,0.281106,0.663984,,,5.16648,0.0704864,-0.164361,999,,,,,,,218.50000000000006,2.9931506849315075,219,3,,,,,,,,,,,,,,,,,,,"Jimmy Robbins","sa3011145",687934
"Oddanier Mosqueda","STL",3,4,,4.13969,46,1,,,,58.7,254,51,29,27,6,26,0,7,57,8.73935,3.98637,2.19231,0.919932,0.224409,0.102362,0.12204723805189133,0.230769,1.31175,0.28481,0.699708,,,4.23973,0.0698308,0.192479,999,,,,,,,242.9800056457519,4.139352682924641,230.50000381469727,3.9267461808999604,,,,,,,,,,,,,,,,,,,"Oddanier Mosqueda","sa917882",665996
"Houston Roth","BAL",4,4,,4.55497,26,5,,,,57.3,253,56,31,29,7,26,0,3,47,7.3822,4.08377,1.80769,1.09948,0.185771,0.102767,0.0830039530992508,0.25,1.43106,0.288235,0.706371,,,4.63245,0.0698044,0.0800559,999,,,,,,,199.31999435424805,3.4785339791999803,202.49999618530273,3.5340313940934505,,,,,,,,,,,,,,,,,,,"Houston Roth","sa3011527",674175
"Lake Bachar","MIA",3,4,,4.65517,41,1,,,,58,257,60,32,30,8,25,1,2,53,8.22414,3.87931,2.12,1.24138,0.206226,0.0972763,0.10894941538572311,0.26087,1.46552,0.307692,0.718157,,,4.52855,0.0697309,-0.0152884,999,,,,,,,199.80000000000007,3.4448275862068978,211,3.6379310344827585,,,,,,,,,,,,,,,,,,,"Lake Bachar","19222",669199
"Shintaro Fujinami","SEA",3,4,,4.76471,28,5,,,,51,231,45,29,27,5,33,0,4,54,9.52941,5.82353,1.63636,0.882353,0.233766,0.142857,0.09090907871723175,0.231959,1.52941,0.296296,0.690141,,,4.49981,0.0692982,-0.205117,999,,,,,,,195.90000000000003,3.841176470588236,187,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Shintaro Fujinami","31839",660261
"Dauri Moreta","PIT",3,3,,4.16499,44,1,,,,49.7,207,44,25,23,7,20,1,2,50,9.05433,3.62173,2.5,1.26761,0.241546,0.0966184,0.14492754638195038,0.237838,1.28773,0.289062,0.719557,,,4.31336,0.0678357,0.224636,999,,,,,,,201.28000564575197,4.04989944780531,191.50000381469727,3.853118729879295,,,,,,,,,,,,,,,,,,,"Dauri Moreta","21101",664294
"Cristian Hernandez","NYY",2,3,,4.61101,30,5,,,,52.7,229,50,29,27,7,20,0,4,42,7.17268,3.41556,2.1,1.19545,0.183406,0.0873362,0.09606987237930298,0.243902,1.32827,0.275641,0.681063,,,4.66553,0.0677252,0.104698,999,,,,,,,185.88000564575202,3.52713478092527,184.50000381469727,3.500948788305224,,,,,,,,,,,,,,,,,,,"Cristian Hernandez","sa3005836",678707
"John O'Reilly",,2,2,,4.93548,27,7,,,,62,276,69,36,34,8,21,0,5,36,5.22581,3.04839,1.71429,1.16129,0.130435,0.076087,0.05434782803058624,0.276,1.45161,0.296117,0.685279,,,4.94067,0.0673649,0.0467991,999,,,,,,,174.99999999999997,2.82258064516129,200,3.225806451612903,,,,,,,,,,,,,,,,,,,"John O'Reilly","sa3008134",682615
"Blake Whitney",,3,3,,4.39024,33,2,,,,53.3,233,52,28,26,7,21,1,2,46,7.76735,3.54597,2.19048,1.18199,0.197425,0.0901288,0.10729613155126572,0.247619,1.36961,0.286624,0.712025,,,4.44228,0.0663962,0.105127,999,,,,,,,196.11999435424804,3.6795496653193553,198.49999618530273,3.724202608379809,,,,,,,,,,,,,,,,,,,"Blake Whitney","sa3007966",681407
"Sam Long","KCR",3,3,,4.26316,45,2,,,,57,245,54,29,27,7,23,2,1,49,7.73684,3.63158,2.13043,1.10526,0.2,0.0938776,0.1061224490404129,0.244344,1.35088,0.284848,0.714286,,,4.30683,0.0659543,0.274175,999,,,,,,,221.29999999999993,3.8824561403508757,220,3.8596491228070176,,,,,,,,,,,,,,,,,,,"Sam Long","25379",669674
"Brayan Castillo","COL",2,4,,5.07936,28,7,,,,56.7,258,58,34,32,7,30,0,3,42,6.66667,4.7619,1.4,1.11111,0.162791,0.116279,0.04651162773370743,0.257778,1.55203,0.289773,0.690537,,,5.03597,0.0654816,0.327845,999,,,,,,,167.68000564575192,2.957319283765368,177.50000381469727,3.1305114890001153,,,,,,,,,,,,,,,,,,,"Brayan Castillo","sa3006544",678899
"Francisco Pérez","ATH",3,2,,4.14,42,0,,,,50,219,45,25,23,5,25,1,1,49,8.82,4.5,1.96,0.9,0.223744,0.114155,0.10958904027938843,0.233161,1.4,0.28777,0.714286,,,4.06648,0.0642997,-0.0229405,999,,,,,,,211.5,4.23,205,4.1,,,,,,,,,,,,,,,,,,,"Francisco Perez","21018",660906
"RJ Petit","DET",5,5,,4.25455,42,1,,,,55,237,51,28,26,6,20,0,5,46,7.52727,3.27273,2.3,0.981818,0.194093,0.0843882,0.1097046360373497,0.240566,1.29091,0.28125,0.686901,,,4.27557,0.0641767,0.0634289,999,,,,,,,217.6,3.956363636363636,214,3.890909090909091,,,,,,,,,,,,,,,,,,,"RJ Petit","sa3017848",696275
"Jake Bird","COL",2,3,,4.57895,45,1,,,,57,254,57,31,29,6,25,1,6,46,7.26316,3.94737,1.84,0.947368,0.181102,0.0984252,0.08267717063426971,0.255605,1.4386,0.298246,0.692935,,,4.55244,0.0640856,0.319612,999,,,,,,,198.79999999999995,3.4877192982456133,206,3.6140350877192984,,,,,,,,,,,,,,,,,,,"Jake Bird","21267",656234
"Jake Higginbotham","SDP",3,3,,4.5,36,2,,,,52,227,53,28,26,7,17,0,2,42,7.26923,2.94231,2.47059,1.21154,0.185022,0.0748899,0.11013215780258179,0.254808,1.34615,0.289308,0.697674,,,4.39725,0.0634275,-0.0719548,999,,,,,,,187.90000000000003,3.613461538461539,196,3.769230769230769,,,,,,,,,,,,,,,,,,,"Jake Higginbotham","sa3007590",663977
"Anthony Simonelli","KCR",3,3,,4.29302,36,1,,,,58.7,254,57,30,28,7,21,0,4,48,7.35945,3.21976,2.28571,1.07325,0.188976,0.0826772,0.10629921406507492,0.248908,1.32879,0.287356,0.703812,,,4.35898,0.0626986,0.231518,999,,,,,,,221.0800056457519,3.7662692124755797,223.50000381469727,3.807495756555512,,,,,,,,,,,,,,,,,,,"Anthony Simonelli","sa3017312",690206
"Brandon Bielak",,3,4,,4.5,24,12,,,,84,374,89,45,42,11,33,0,5,58,6.21429,3.53571,1.75758,1.17857,0.15508,0.0882353,0.06684491783380508,0.264881,1.45238,0.292135,0.722326,,,4.84505,0.0626511,0.347006,999,,,,,,,256.9,3.058333333333333,279,3.3214285714285716,,,,,,,,,,,,,,,,,,,"Brandon Bielak","19866",656232
"Alfredo Zarraga","TBR",4,3,,4.26316,44,1,,,,57,247,51,29,27,6,25,0,4,53,8.36842,3.94737,2.12,0.947368,0.214575,0.101215,0.11336033046245575,0.233945,1.33333,0.283019,0.695266,,,4.20157,0.0625599,-0.0229299,999,,,,,,,234.39999999999995,4.112280701754385,226,3.9649122807017543,,,,,,,,,,,,,,,,,,,"Alfredo Zarraga","sa3018276",700287
"Carlos Vargas","SEA",3,3,,3.90566,49,0,,,,53,230,50,25,23,5,20,1,3,43,7.30189,3.39623,2.15,0.849057,0.186957,0.0869565,0.10000000149011612,0.241546,1.32075,0.283019,0.714286,,,4.07214,0.0620729,0.0697018,999,,,,,,,217.70000000000005,4.107547169811322,217,4.09433962264151,,,,,,,,,,,,,,,,,,,"Carlos Vargas","22915",672841
"Jorge López","WSN",3,3,,4.61101,40,3,,,,52.7,237,54,29,27,6,22,2,5,44,7.51423,3.75712,2,1.02467,0.185654,0.092827,0.09282700717449188,0.257143,1.44213,0.3,0.695266,,,4.51373,0.0619167,-0.00734133,999,,,,,,,182.78000564575197,3.4683112523650945,192.50000381469727,3.652751442654062,,,,,,,,,,,,,,,,,,,"Jorge Lopez","14527",605347
"Jacob Webb","BOS",4,6,,4.94506,33,5,,,,63.7,284,65,37,35,7,29,1,4,46,6.49922,4.09733,1.58621,0.989011,0.161972,0.102113,0.05985916405916214,0.258964,1.47567,0.292929,0.67696,,,4.70494,0.0601689,0.0782074,999,,,,,,,209.28000564575188,3.285400363252595,220.50000381469727,3.4615384799647253,,,,,,,,,,,,,,,,,,,"Jacob Webb","sa3017547",701288
"Tyler Rogers","SFG",3,2,,3.92789,55,0,,,,52.7,223,57,25,23,6,11,1,4,35,5.97723,1.87856,3.18182,1.02467,0.156951,0.0493274,0.10762331262230873,0.274038,1.29032,0.305389,0.721476,,,4.17217,0.0599069,0.214839,999,,,,,,,192.980005645752,3.6618596366598632,210.50000381469727,3.9943074149389477,,,,,,,,,,,,,,,,,,,"Tyler Rogers","15541",643511
"Anderson Bido","HOU",1,2,,4.28571,33,1,,,,48.3,208,49,25,23,6,13,0,2,34,6.3354,2.42236,2.61538,1.11801,0.163462,0.0625,0.10096153616905212,0.253886,1.28364,0.281046,0.690298,,,4.3052,0.0598145,0.0164441,999,,,,,,,179.21999435424803,3.7105589479333303,186.49999618530273,3.861283625905349,,,,,,,,,,,,,,,,,,,"Anderson Bido","sa3004204",675525
"Luis Velasquez","NYY",3,4,,4.22139,36,1,,,,53.3,230,45,27,25,6,26,1,3,51,8.61163,4.39024,1.96154,1.01313,0.221739,0.113043,0.10869564861059189,0.223881,1.33208,0.270833,0.702875,,,4.34847,0.059797,0.144484,999,,,,,,,218.61999435424804,4.10168850813486,203.49999618530273,3.818011240116588,,,,,,,,,,,,,,,,,,,"Luis Velasquez","sa3010135",686433
"Jake Miller","CLE",4,5,,4.39024,25,7,,,,53.3,235,54,28,26,7,21,0,1,36,6.0788,3.54597,1.71429,1.18199,0.153191,0.0893617,0.06382978707551956,0.253521,1.40713,0.276471,0.720859,,,4.76123,0.0593265,0.264239,999,,,,,,,173.91999435424802,3.2630393404080578,181.49999618530273,3.405253260474762,,,,,,,,,,,,,,,,,,,"Jake Miller","sa3018171",681313
"Ryan Och","SDP",3,2,,4.19878,32,0,,,,49.3,218,42,25,23,5,26,1,4,52,9.4929,4.74645,2,0.912779,0.238532,0.119266,0.11926605552434921,0.223404,1.37931,0.282443,0.704918,,,4.20096,0.0591208,-0.0162986,999,,,,,,,208.1199943542481,4.221500965010096,195.49999618530273,3.965517225370229,,,,,,,,,,,,,,,,,,,"Ryan Och","sa3017146",701000
"Miguel Castro","HOU",3,3,,4.18605,49,1,,,,47.3,203,43,24,22,6,20,1,3,45,8.56237,3.8055,2.25,1.14165,0.221675,0.0985222,0.1231527104973793,0.238889,1.33192,0.286822,0.714286,,,4.37155,0.0590757,0.0472305,999,,,,,,,185.41999435424805,3.92008451046586,179.49999618530273,3.794925984790729,,,,,,,,,,,,,,,,,,,"Miguel Castro","15684",612434
"Brennan Bernardino","BOS",2,3,,4.46953,48,3,,,,44.3,199,45,24,22,5,20,3,5,42,8.53273,4.06321,2.1,1.0158,0.211055,0.100503,0.11055276542901993,0.258621,1.46727,0.314961,0.706897,,,4.43059,0.0578333,0.124194,999,,,,,,,158.31999435424808,3.573814832524885,165.49999618530273,3.7358916260849178,,,,,,,,,,,,,,,,,,,"Brennan Bernardino","16835",657514
"Ben Leeper","CHC",3,3,,3.97351,39,0,,,,45.3,194,41,21,20,5,18,0,3,40,7.94702,3.57616,2.22222,0.993378,0.206186,0.0927835,0.11340206116437912,0.236994,1.30243,0.28125,0.730769,,,4.22608,0.0573991,0.267649,999,,,,,,,184.11999435424806,4.064459104970955,178.49999618530273,3.940397333147623,,,,,,,,,,,,,,,,,,,"Ben Leeper","sa3014907",663510
"James Karinchak","CHW",2,4,,4.25051,52,0,,,,48.7,209,39,25,23,6,28,1,2,58,10.7187,5.17454,2.07143,1.10883,0.277512,0.133971,0.1435406655073166,0.217877,1.37577,0.286957,0.716724,,,4.23424,0.0571286,0.0370817,999,,,,,,,211.18000564575195,4.336345017194728,191.50000381469727,3.932238209746152,,,,,,,,,,,,,,,,,,,"James Karinchak","20151",675916
"Grant Wolfram","MIL",3,3,,4.22139,36,2,,,,53.3,235,50,27,25,7,25,1,2,51,8.61163,4.22139,2.04,1.18199,0.217021,0.106383,0.11063829064369202,0.240385,1.40713,0.286667,0.736196,,,4.4798,0.0564491,0.226023,999,,,,,,,199.31999435424802,3.7395871896308934,196.49999618530273,3.686679155685098,,,,,,,,,,,,,,,,,,,"Grant Wolfram","sa3008313",664991
"Collin Snider","SEA",3,4,,4.05253,50,1,,,,53.3,234,51,26,24,6,24,1,3,48,8.10507,4.05253,2,1.01313,0.205128,0.102564,0.10256410390138626,0.246377,1.40713,0.294118,0.735736,,,4.34847,0.056232,0.0246627,999,,,,,,,203.01999435424804,3.80900557711611,203.49999618530273,3.818011240116588,,,,,,,,,,,,,,,,,,,"Collin Snider","23307",676092
"Luis Contreras","HOU",3,2,,4.22449,43,0,,,,49,214,45,25,23,6,21,1,4,48,8.81633,3.85714,2.28571,1.10204,0.224299,0.0981308,0.12616821378469467,0.238095,1.34694,0.288889,0.711806,,,4.32975,0.0557665,-0.0116846,999,,,,,,,192.8,3.9346938775510205,188,3.836734693877551,,,,,,,,,,,,,,,,,,,"Luis Contreras","25839",664351
"Jake Cousins","NYY",2,2,,4.15094,48,0,,,,47.7,204,37,24,22,6,23,1,7,57,10.7547,4.33962,2.47826,1.13208,0.279412,0.112745,0.1666666641831398,0.212644,1.25786,0.279279,0.697674,,,4.29856,0.0553335,0.0864861,999,,,,,,,206.980005645752,4.3392034032537214,184.50000381469727,3.8679245464089105,,,,,,,,,,,,,,,,,,,"Jake Cousins","21620",664776
"Daison Acosta","WSN",3,4,,4.67308,39,2,,,,52,231,48,29,27,5,27,3,4,46,7.96154,4.67308,1.7037,0.865385,0.199134,0.116883,0.08225108683109283,0.24,1.44231,0.288591,0.676471,,,4.43571,0.0522542,-0.0858882,999,,,,,,,197.5,3.798076923076923,194,3.730769230769231,,,,,,,,,,,,,,,,,,,"Daison Acosta","sa944989",670897
"Enmanuel Mejia","PHI",4,6,,4.7929,38,4,,,,50.7,226,48,29,27,6,26,1,3,44,7.81065,4.61538,1.69231,1.06509,0.19469,0.115044,0.0796460211277008,0.243655,1.45957,0.285714,0.685976,,,4.68522,0.0517176,-0.0437232,999,,,,,,,177.58000564575195,3.502564161213167,176.50000381469727,3.4812623502703133,,,,,,,,,,,,,,,,,,,"Enmanuel Mejia","sa3009262",684871
"Yency Almonte","CHC",2,1,,4.4,44,0,,,,45,193,38,24,22,5,22,2,4,46,9.2,4.4,2.09091,1,0.238342,0.11399,0.1243523359298706,0.227545,1.33333,0.284483,0.679245,,,4.29981,0.0515581,-0.0581967,999,,,,,,,186.7,4.148888888888889,174,3.8666666666666667,,,,,,,,,,,,,,,,,,,"Yency Almonte","15068",622075
"Lucas Wepf","LAD",5,4,,4.22139,41,0,,,,53.3,229,47,27,25,7,21,1,4,54,9.1182,3.54597,2.57143,1.18199,0.235808,0.0917031,0.14410480856895447,0.230392,1.2758,0.27972,0.704467,,,4.25466,0.0501509,0.0778485,999,,,,,,,219.11999435424804,4.111069371308537,208.49999618530273,3.9118198718533668,,,,,,,,,,,,,,,,,,,"Lucas Wepf","sa3020704",689233
"Zach Franklin","CHW",5,7,,4.40816,37,0,,,,49,214,45,26,24,6,20,0,5,50,9.18367,3.67347,2.5,1.10204,0.233645,0.0934579,0.14018691331148148,0.238095,1.32653,0.293233,0.689046,,,4.24811,0.0497747,-0.0495307,999,,,,,,,196.8,4.016326530612245,192,3.9183673469387754,,,,,,,,,,,,,,,,,,,"Zach Franklin","sa3022735",702103
