team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
LOUISVILLE SLUGGERS,23,165,10.719812410826647,7562,6808,1797,242,967,911,177,0.2639541715628672,1247,77,36,1195,543.1549622222223,1577.4463099999998,3.920124025661588,1.26499303127506,6,8,4,8,10,8,4,7,5,3,36,27,63,4,51
NATIONAL PASTIME,23,190,10.334147349314286,7499,6723,1712,260,929,933,164,0.2546482225197085,1201,75,52,1171,530.5451833333334,1487.69645,3.9757757285595345,1.238714779350541,9,5,7,7,6,6,6,6,4,6,34,28,62,5,51
BIG RED MACHINE,23,151,9.752168259261438,7601,6750,1691,260,944,922,116,0.25051851851851853,1164,70,59,1109,504.25057555555554,1456.30465,3.8988446563573884,1.2511208333333335,9,6,6,4,3,5,8,4,6,5,28,28,56,6,51
FREE BIRDS,23,188,9.268410190958251,7610,6757,1737,231,915,898,102,0.2570667455971585,1347,82,0,1329,607.3921422222221,1701.5961,4.0582993912397916,1.2632487750556793,3,4,3,2,8,9,2,10,3,4,20,28,48,7,51
ERIE LAKERS,23,168,8.0983120932046,7073,6282,1636,232,890,868,114,0.26042661572747533,975,58,56,954,447.03991,1263.2917,4.126522246153846,1.295683794871795,4,1,2,3,9,2,7,1,1,2,19,13,32,8,51
FREE AT LAST,22,151,8.199096970802989,7277,6405,1590,232,898,863,131,0.24824355971896955,1175,69,30,1042,535.2001833333334,1539.93603,4.099405659574469,1.310583855319149,4,2,1,5,1,4,3,3,2,1,13,13,26,9,51
WESTSIDE MARAUDERS,23,213,11.151406754224327,7673,6812,1726,270,970,956,160,0.2533763945977686,1346,83,32,1324,580.7605222222222,1641.801662,3.8832427191679044,1.2197634933135215,10,9,9,7,5,9,5,9,6,9,40,38,78,1,52
MELONHEADS,23,242,10.663780595491044,7464,6673,1679,247,934,908,193,0.25161096957890006,1282,82,27,1285,541.4725655555555,1532.81746,3.801289461778471,1.1956454446177847,8,6,6,9,4,8,4,8,9,10,33,39,72,2,52
LOUISVILLE SLUGGERS,23,165,10.691290539880564,7732,6941,1811,256,1008,935,187,0.26091341305287424,1041,63,77,1011,448.7221444444445,1319.61782,3.879442170989434,1.267644399615754,9,10,8,8,9,3,10,3,7,4,44,27,71,3,52
HOOSIERS,23,190,10.239850004422955,7638,6774,1701,245,962,916,213,0.25110717449069975,1225,77,22,1135,519.5469922222222,1530.6029400000002,3.8170799428571427,1.2494717877551023,7,8,7,10,3,6,3,6,8,7,35,30,65,4,52
BLUE SOCKS,23,194,10.102623306802954,7883,7152,1837,244,944,961,153,0.2568512304250559,1181,75,43,1124,517.112298888889,1488.00892,3.9407372480948357,1.2599567485182048,6,7,10,6,7,5,6,4,5,5,36,25,61,5,52
NATIONAL PASTIME,23,190,10.329141031270247,7356,6625,1721,225,894,872,145,0.2597735849056604,1274,81,52,1273,537.1441411111111,1558.9645600000001,3.7945818445839876,1.22367704866562,3,2,3,5,8,7,7,7,10,8,21,39,60,6,52
BIG RED MACHINE,23,151,9.675769411067872,7412,6568,1665,256,931,916,126,0.25350182704019486,1195,70,54,1128,524.2860344444445,1494.9,3.9485977489539748,1.2509623430962344,9,5,7,3,6,4,8,5,4,6,30,27,57,7,52
FREE BIRDS,23,188,9.334438994370057,7327,6493,1629,242,891,898,121,0.2508855690743878,1380,85,0,1356,615.35659,1751.2039499999998,4.013195152173913,1.2689883695652173,5,1,4,2,2,10,2,10,3,3,14,28,42,8,52
ERIE LAKERS,23,168,8.228816061968278,7249,6454,1698,242,916,906,118,0.26309265571738455,978,59,27,965,447.6518611111112,1252.32731,4.119495654396729,1.28049827198364,5,4,5,1,10,2,4,1,2,2,25,11,36,9,52
FREE AT LAST,22,151,7.976907798689505,7354,6440,1590,238,914,864,131,0.2468944099378882,1021,57,67,969,478.27180000000004,1341.5794899999999,4.215912047012733,1.313985788442703,4,3,2,4,1,1,9,2,1,1,14,14,28,10,52
WESTSIDE MARAUDERS,23,213,11.18485378433182,7659,6848,1745,279,957,974,142,0.25481892523364486,1329,81,32,1337,576.0998088888889,1628.6010219999998,3.9013531075996992,1.2254334251316779,10,7,10,4,5,9,6,9,7,9,36,40,76,1,53
LOUISVILLE SLUGGERS,23,165,10.714983784457315,7802,7033,1830,262,990,947,171,0.2602019053035689,993,60,92,1011,432.21956,1247.2073699999999,3.917397824773414,1.2559993655589123,8,10,8,7,10,3,10,3,6,5,43,27,70,2,53
MELONHEADS,23,242,10.818493011357239,7471,6670,1676,253,942,921,185,0.2512743628185907,1414,89,0,1351,593.7868611111111,1688.2995300000002,3.7794071782178214,1.1939883521923622,7,6,5,9,3,10,1,10,9,10,30,40,70,2,53
HOOSIERS,23,190,10.494013218452123,7643,6775,1722,242,964,926,207,0.25416974169741696,1263,77,17,1190,524.6290877777778,1551.0352699999999,3.738449556611243,1.2280564291369753,5,8,7,10,4,6,3,6,10,8,34,33,67,3,53
NATIONAL PASTIME,23,190,10.413559565716454,7618,6835,1742,262,937,956,155,0.2548646671543526,1148,72,74,1097,507.9304233333333,1434.74293,3.9820329355400697,1.2497760714285713,8,5,9,5,6,4,9,4,3,6,33,26,59,4,53
BLUE SOCKS,23,194,9.899404184041561,7495,6755,1737,225,920,899,177,0.2571428571428571,1212,78,29,1251,532.4337566666667,1511.08488,3.953716014851485,1.246769702970297,4,2,3,8,7,7,5,7,5,7,24,31,55,5,53
BIG RED MACHINE,23,151,9.72326872304374,7521,6676,1657,266,931,922,105,0.24820251647693228,1185,73,59,1137,505.65602666666666,1498.3605699999998,3.8404255189873417,1.264439299578059,9,4,6,1,1,5,7,5,8,4,21,29,50,6,53
FREE BIRDS,23,188,9.198848290583653,7421,6609,1716,213,894,865,126,0.259645937358148,1293,79,19,1294,569.0852255555556,1640.1054,3.9611500618716162,1.2684496519721578,3,1,1,2,9,8,4,8,4,3,16,27,43,7,53
FREE AT LAST,22,151,8.168125615310354,7732,6757,1680,244,976,900,157,0.24863104928222585,1009,60,11,919,465.1311588888889,1285.98664,4.148840862239842,1.2745159960356789,6,9,4,6,2,3,2,2,2,2,27,11,38,8,53
ERIE LAKERS,23,168,8.12836496520166,7244,6407,1653,242,922,893,127,0.2579990635242703,953,56,68,880,442.19265888888896,1258.0878599999999,4.176006222455404,1.320134165792235,5,3,2,3,8,2,8,1,1,1,21,13,34,9,53
MELONHEADS,23,242,11.001413099112785,7687,6829,1746,257,978,948,176,0.25567433006296675,1323,83,0,1338,556.4101655555555,1582.6569600000003,3.785103167044595,1.1962637641723357,7,8,8,9,5,9,2,10,10,10,37,41,78,1,54
WESTSIDE MARAUDERS,23,213,11.077527066811975,7659,6806,1730,265,969,952,157,0.25418748163385246,1346,84,32,1334,585.1030922222222,1657.135892,3.912279219910847,1.2311559375928678,9,7,9,5,4,10,5,9,5,9,34,38,72,2,54
BLUE SOCKS,23,194,10.135814863630856,7866,7130,1834,235,946,947,172,0.2572230014025245,1075,70,54,1116,458.36548,1326.70027,3.837478437209302,1.2341397860465118,5,6,7,8,7,5,8,5,7,8,33,33,66,3,54
HOOSIERS,23,190,10.518519916599399,7896,7007,1746,274,994,985,208,0.24917939203653489,1224,74,10,1129,540.8977955555556,1537.3975799999998,3.9771896732026146,1.2560437745098039,10,10,10,10,3,6,3,6,4,4,43,23,66,3,54
LOUISVILLE SLUGGERS,23,165,10.765838173191083,7662,6904,1798,259,980,933,165,0.2604287369640788,954,60,102,1048,406.8109955555556,1187.27163,3.8378395807127887,1.2445195283018868,8,9,6,6,9,2,10,3,6,6,38,27,65,4,54
NATIONAL PASTIME,23,190,10.444561992702477,7496,6753,1763,231,913,889,157,0.2610691544498741,1306,81,52,1231,554.8540488888889,1615.2972800000002,3.823649647779479,1.236827932618683,4,4,3,5,10,8,7,7,8,7,26,37,63,5,54
BIG RED MACHINE,23,151,9.722649560875249,7500,6635,1635,274,931,927,110,0.24642049736247174,1129,68,78,1089,478.37726111111107,1408.6055199999998,3.813459123117803,1.2476576793622673,10,5,5,3,1,4,9,4,9,5,24,31,55,6,54
FREE BIRDS,23,188,8.980281233419568,7263,6425,1644,224,882,869,102,0.25587548638132296,1265,80,27,1267,559.2121544444445,1595.4471099999998,3.978584498023716,1.2612230118577075,3,1,2,2,6,7,4,8,3,3,14,25,39,7,54
ERIE LAKERS,23,168,8.0354572980459409,7258,6459,1669,242,912,894,127,0.2583991329927233,1184,68,0,1025,551.1229622222222,1548.9609299999997,4.189279273648649,1.308244028716216,6,3,4,4,8,4,2,2,1,1,25,10,35,8,54
FREE AT LAST,22,151,8.187585417857102,7123,6250,1557,223,900,837,171,0.24912,1117,64,46,993,519.1709944444444,1452.3509399999998,4.1831145478961504,1.300224655326768,2,2,1,7,2,3,6,1,2,2,14,14,28,9,54
MELONHEADS,23,242,10.918987909799618,7624,6748,1717,265,982,947,155,0.2544457617071725,1335,85,0,1338,561.0140155555556,1599.7659400000002,3.7821169588014985,1.1983265468164797,9,9,9,6,6,10,2,9,8,10,39,39,78,1,55
WESTSIDE MARAUDERS,23,213,11.098801186547751,7684,6833,1742,264,965,945,138,0.2549392653300161,1340,82,32,1347,585.53519000000006,1645.284932,3.9326990373134336,1.227824576119403,8,7,8,5,7,9,5,10,5,8,35,37,72,2,55
NATIONAL PASTIME,23,190,10.368203904429212,7401,6605,1663,255,901,910,130,0.251778955336866,1195,77,84,1194,496.53643999999997,1454.5239000000001,3.7396049874476986,1.2171748117154813,7,3,5,3,4,7,10,7,10,9,22,43,65,3,55
HOOSIERS,23,190,10.396618343713628,8032,7127,1779,269,1011,991,219,0.2496141433983443,1161,69,28,1060,508.44480000000004,1440.6605,3.941432558139535,1.2408789836347975,10,10,10,10,2,5,4,3,4,6,42,22,64,4,55
LOUISVILLE SLUGGERS,23,165,10.507365155315105,7410,6700,1774,239,949,898,161,0.26477611940298507,1077,69,66,1133,452.2755722222222,1326.98577,3.7794616063138347,1.2321130640668523,4,5,4,7,10,5,9,4,9,7,30,34,64,4,55
BLUE SOCKS,23,194,10.336151548474458,7855,7095,1834,229,956,929,191,0.258491895701198,1155,72,46,1182,501.34410444444444,1443.40349,3.9065774372294375,1.2496999913419913,1,6,7,9,8,6,6,6,6,5,31,29,60,5,55
BIG RED MACHINE,23,151,9.76956645853853,7612,6805,1729,251,937,929,124,0.2540778839088905,1267,77,27,1154,548.04998,1611.69323,3.893014853985793,1.272054640883978,6,4,7,1,5,7,3,5,7,3,23,25,48,6,55
FREE AT LAST,22,151,8.231489224250609,7816,6862,1704,246,971,915,171,0.2483241037598368,949,51,49,827,454.57542222222224,1242.9078,4.311041938883035,1.3097026343519493,5,8,6,8,1,3,7,1,1,2,28,14,42,7,55
FREE BIRDS,23,188,9.084761403766851,7026,6225,1564,234,858,859,132,0.2512449799196787,1266,80,27,1298,559.3368633333333,1582.23794,3.9763284123222746,1.249793001579779,2,1,2,4,3,8,3,8,3,4,12,26,38,8,55
ERIE LAKERS,23,168,8.020364848943563,7153,6384,1662,236,897,879,126,0.26033834586466165,1014,61,54,898,462.27960000000013,1345.40321,4.103073372781067,1.3268276232741616,3,2,3,2,9,4,8,2,2,1,19,17,36,9,55
MELONHEADS,23,242,10.901075871548061,7430,6621,1656,255,939,915,198,0.2501132759401903,1368,86,0,1379,564.78117,1637.3100800000002,3.715665592105263,1.1968640935672517,6,7,5,9,1,10,3,10,10,10,28,43,71,1,56
LOUISVILLE SLUGGERS,23,165,10.69245989410975,7469,6727,1759,247,955,909,153,0.26148357365839153,1182,75,47,1212,490.9624588888889,1451.8441699999998,3.7382928341793566,1.2282945600676818,5,8,4,6,10,7,7,7,9,7,33,37,70,2,56
WESTSIDE MARAUDERS,23,213,10.82669198971682,7337,6534,1676,260,930,918,154,0.25650443832262015,1187,74,81,1230,503.37993777777774,1454.126862,3.816697085088458,1.2250436916596463,8,3,6,7,7,6,9,8,8,8,31,39,70,2,56
BLUE SOCKS,23,194,10.260506567378105,7768,7005,1803,231,963,932,197,0.25738758029978587,1065,66,73,1078,462.80794000000003,1323.61866,3.911053014084507,1.2428344225352113,2,9,8,8,9,3,8,4,7,6,36,28,64,3,56
NATIONAL PASTIME,23,190,10.548356188539282,7702,6932,1767,256,932,939,149,0.25490478938257355,1141,72,84,1145,501.6839122222222,1394.7047599999999,3.957191244522349,1.2223529886064854,7,4,9,5,5,5,10,5,4,9,30,33,63,4,56
HOOSIERS,23,190,10.319712552715677,7977,7090,1789,262,1012,979,227,0.252327221438646,1182,71,30,1030,517.1036088888889,1524.8933499999998,3.937337123519458,1.29009589678511,9,10,10,10,4,4,5,3,5,2,43,19,62,5,56
BIG RED MACHINE,23,151,9.745771757403004,7510,6658,1667,266,938,931,106,0.25037548813457494,1313,78,27,1180,573.2977911111111,1670.1973600000001,3.9296878293983246,1.2720467326732674,10,6,7,1,2,8,4,6,6,4,26,28,54,6,56
FREE BIRDS,23,188,9.364231491156735,7526,6675,1704,234,906,889,115,0.2552808988764045,1339,84,0,1342,599.333838888889,1687.89365,4.028382785660941,1.2605628454070201,3,1,2,2,6,9,3,9,3,5,14,29,43,7,56
ERIE LAKERS,23,168,8.050061360092405,7368,6506,1674,246,935,908,122,0.25730095296649247,1053,60,27,947,492.4740188888889,1368.23072,4.209179648622982,1.2993644064577399,4,5,3,3,8,2,4,1,1,1,23,9,32,8,56
FREE AT LAST,22,151,8.222374472199855,7375,6507,1634,229,907,866,131,0.2511141847241432,1093,66,32,1027,504.5002733333334,1399.0045,4.1541651052150055,1.2799675205855443,1,2,1,4,3,3,6,2,2,3,11,16,27,9,56
WESTSIDE MARAUDERS,23,213,10.809211441405647,7498,6661,1686,266,946,937,134,0.25311514787569434,1205,75,81,1212,511.8549577777777,1468.553282,3.822983087136929,1.2187164165975104,10,7,8,5,5,6,10,8,9,9,35,42,77,1,57
MELONHEADS,23,242,10.709229799318098,7387,6601,1656,257,927,918,173,0.2508710801393728,1380,89,0,1375,576.3054288888889,1681.1168100000002,3.7585136666666665,1.218200586956522,9,5,7,7,3,10,2,10,10,10,31,42,73,2,57
BLUE SOCKS,23,194,10.430255938137277,7635,6870,1753,229,934,908,201,0.2551673944687045,1221,76,56,1192,518.9130055555556,1510.6585,3.82491158886159,1.2372305487305488,3,6,6,10,7,7,7,7,8,7,32,36,68,3,57
NATIONAL PASTIME,23,190,10.540272751108414,7905,7112,1845,255,963,963,153,0.2594206974128234,1193,72,52,1119,528.9161744444444,1472.51372,3.9901471668063704,1.234294819782062,7,8,10,6,8,5,5,4,4,8,39,26,65,4,57
HOOSIERS,23,190,10.22013392248087,7743,6844,1712,256,981,940,197,0.25014611338398596,1219,77,11,1188,525.60735,1533.6712399999997,3.880612100082035,1.2581388351107463,8,9,9,9,1,8,3,6,7,4,36,28,64,5,57
LOUISVILLE SLUGGERS,23,165,10.746183116601976,7835,7025,1847,253,1008,937,196,0.2629181494661922,1055,61,72,1047,470.4218688888889,1352.63245,4.01307755450237,1.282116066350711,6,10,8,8,10,3,9,2,3,2,42,19,61,6,57
BIG RED MACHINE,23,151,9.672117699859038,7416,6598,1654,253,920,905,125,0.250682024856017,1197,72,59,1133,522.1706211111111,1500.3232799999998,3.9260948955722643,1.2534029072681703,6,4,5,2,2,5,8,5,6,5,19,29,48,7,57
FREE BIRDS,23,188,9.217204156520223,7309,6479,1647,231,897,882,127,0.25420589597160054,1392,85,0,1332,626.1304777777777,1764.5118400000001,4.048257399425287,1.2676090804597702,4,2,4,3,6,9,2,9,2,3,19,25,44,8,57
ERIE LAKERS,23,168,8.04577511551738,7048,6265,1626,236,896,873,133,0.259537110933759,895,58,54,888,393.3803344444445,1121.2928200000001,3.955779899441341,1.2528411396648047,5,1,3,4,9,2,6,1,5,6,22,20,42,9,57
FREE AT LAST,22,151,8.151239336820778,7347,6496,1633,229,898,873,116,0.25138546798029554,1166,67,16,1084,536.6247311111111,1506.55017,4.1420433790737565,1.2920670411663808,3,3,3,1,4,4,4,3,1,1,14,13,27,10,57
MELONHEADS,23,242,10.885029708538251,7449,6634,1663,254,940,916,195,0.25067832378655414,1358,86,0,1386,560.0509122222222,1635.5356700000002,3.711677621502209,1.2043708910162005,6,6,5,9,2,10,3,10,10,10,28,43,71,1,58
BLUE SOCKS,23,194,10.336363910480708,7907,7130,1830,236,961,937,193,0.25666199158485276,1052,66,73,1071,456.83718777777784,1276.89428,3.908302937262358,1.2137778326996198,5,8,8,8,7,5,8,5,7,9,36,34,70,2,58
LOUISVILLE SLUGGERS,23,165,10.651323317149913,7609,6862,1772,264,979,949,167,0.2582337510929758,1093,68,77,1059,487.9505288888889,1387.9596,4.017890905763952,1.269862397072278,10,9,9,7,8,6,9,3,4,5,43,27,70,2,58
WESTSIDE MARAUDERS,23,213,10.812678999822337,7449,6626,1682,263,937,935,134,0.2538484757017809,1371,86,32,1339,587.9179277777778,1683.046112,3.859417469000729,1.2276047498176514,9,5,7,4,5,10,5,8,8,7,30,38,68,3,58
NATIONAL PASTIME,23,190,10.511062882153137,7566,6807,1758,235,913,899,152,0.25826355222565006,1190,75,84,1184,503.72687888888885,1445.4232,3.8096990840336136,1.214641344537815,4,3,4,6,9,7,10,7,9,8,26,41,67,4,58
HOOSIERS,23,190,10.259474590598142,8019,7108,1795,262,1023,972,222,0.2525323579065841,1169,68,27,1070,513.6561666666666,1507.8093600000002,3.95458126603935,1.2898283661248933,8,10,10,10,3,6,4,4,5,2,41,21,62,5,58
BIG RED MACHINE,23,151,9.748405149310193,7545,6673,1693,259,953,922,128,0.25370897647235124,1276,77,27,1164,560.1220533333333,1624.3954899999999,3.950704137931034,1.2730372178683385,7,7,6,3,4,8,4,6,6,4,27,28,55,6,58
FREE BIRDS,23,188,9.218889805819817,7320,6518,1665,235,879,895,99,0.25544645596808835,1372,84,0,1347,615.0447666666666,1725.63265,4.034550218658892,1.257749744897959,4,1,3,1,6,9,3,9,3,6,15,30,45,7,58
ERIE LAKERS,23,168,8.01813983334122,7073,6282,1636,232,890,868,114,0.26042661572747533,1026,61,38,953,466.2062955555556,1309.9092200000002,4.089528908382067,1.2767146393762185,3,2,1,2,10,4,6,1,1,3,18,15,33,8,58
FREE AT LAST,22,151,8.203772120723032,7431,6537,1621,236,924,873,137,0.2479730763347101,1016,61,43,997,458.81223222222224,1315.2185299999999,4.064281584645669,1.2945064271653541,5,4,2,5,1,4,7,2,2,1,17,16,33,8,58
MELONHEADS,23,242,10.925920062910299,7549,6685,1673,267,968,937,185,0.25026178010471206,1281,81,27,1286,545.2032622222222,1534.7446400000001,3.830467884465261,1.1980832474629197,10,8,8,9,4,9,5,8,9,10,39,41,80,1,59
WESTSIDE MARAUDERS,23,213,11.021737495431669,7638,6809,1744,261,958,950,143,0.2561315905419298,1346,83,32,1324,580.7605222222222,1641.801662,3.8832427191679044,1.2197634933135215,9,7,9,6,6,10,6,10,6,8,37,40,77,2,59
LOUISVILLE SLUGGERS,23,165,10.69388471047394,7533,6793,1774,248,970,920,185,0.26115118504342705,1197,74,36,1164,526.6887088888889,1510.26911,3.9600654803675854,1.2617118713450293,7,9,5,9,10,7,7,7,5,5,40,31,71,3,59
BLUE SOCKS,23,194,10.337416674241329,7607,6883,1765,237,924,929,158,0.25642888275461284,1153,71,73,1157,480.63576,1417.7070099999999,3.7517101821335648,1.2295811014744145,5,5,7,8,7,5,9,6,10,7,32,37,69,4,59
NATIONAL PASTIME,23,190,10.366812773820904,7573,6802,1739,258,926,928,134,0.2556600999705969,1103,71,82,1140,471.69764111111107,1340.7806799999998,3.848847479601088,1.2155763191296463,8,6,6,5,5,5,10,5,8,9,30,37,67,5,59
HOOSIERS,23,190,10.266551852456956,8063,7146,1788,267,1018,978,220,0.2502099076406381,1260,73,22,1067,569.4423855555556,1650.9004,4.067445611111111,1.3102384126984128,10,10,10,10,3,6,4,3,2,1,43,16,59,6,59
BIG RED MACHINE,23,151,9.710186068676181,7412,6598,1648,258,923,916,131,0.24977265838132767,1210,74,59,1127,519.5866211111111,1531.0774299999998,3.864693876033058,1.265353247933884,8,4,4,4,2,7,8,4,7,4,22,30,52,7,59
FREE BIRDS,23,188,9.130696226522547,7326,6495,1678,219,887,874,117,0.2583525789068514,1300,79,19,1297,581.3613833333333,1630.8499199999999,4.024809576923076,1.2544999384615383,3,1,2,2,8,8,3,9,3,6,16,29,45,8,59
ERIE LAKERS,23,168,8.203707626749726,7376,6572,1713,239,919,898,127,0.2606512477175898,923,59,36,930,406.86482888888895,1173.68814,3.967262686890575,1.271601451787649,6,3,3,3,9,3,7,1,4,3,24,18,42,9,59
FREE AT LAST,22,151,8.212271140034021,7333,6415,1600,230,912,851,145,0.24941543257989088,1088,64,27,1039,491.7720211111111,1390.9855200000002,4.067967086397059,1.2784793382352944,4,2,1,7,1,4,5,2,1,2,15,14,29,10,59
MELONHEADS,23,242,10.774719975830054,7457,6661,1677,248,936,909,194,0.25176399939948957,1334,87,0,1354,550.7803566666666,1582.4593900000002,3.7159094527736127,1.1862514167916043,7,8,6,9,4,10,2,9,10,10,34,41,75,1,60
LOUISVILLE SLUGGERS,23,165,10.655647120599472,7284,6566,1719,243,931,896,163,0.26180322875418827,1122,69,80,1151,464.14658000000003,1378.74928,3.7231009090909093,1.2288318003565062,6,7,4,7,10,4,10,6,9,8,34,37,71,2,60
WESTSIDE MARAUDERS,23,213,11.029655654977017,7362,6615,1722,240,917,908,150,0.26031746031746034,1362,86,32,1383,583.0041466666667,1668.207802,3.8524503083700434,1.2248221747430248,4,4,5,5,9,9,4,10,8,9,27,40,67,3,60
NATIONAL PASTIME,23,190,10.473245460751006,7664,6903,1767,254,928,935,150,0.2559756627553238,1191,76,52,1225,516.4662933333334,1463.9933199999998,3.902767959697733,1.2292135348446682,8,6,8,5,5,7,6,7,7,7,32,34,66,4,60
BLUE SOCKS,23,194,10.30128559092105,7845,7061,1810,248,962,951,174,0.25633762923098713,1153,70,56,1109,513.0368677777778,1436.89336,4.004624293148309,1.2462214744145708,7,9,9,8,6,5,7,4,3,6,39,25,64,5,60
HOOSIERS,23,190,10.306835738872632,8150,7199,1801,275,1035,994,197,0.2501736352271149,1132,69,35,1014,498.5209266666667,1445.42457,3.963505600706714,1.276876828621908,10,10,10,10,3,4,5,2,5,3,43,19,62,6,60
BIG RED MACHINE,23,151,9.701776188612039,7521,6676,1657,266,931,922,105,0.24820251647693228,1203,73,59,1130,529.2766111111112,1503.01849,3.9596753948462182,1.2493919285120532,9,7,7,2,1,6,9,5,6,5,26,31,57,7,60
FREE BIRDS,23,188,9.21924113107724,7410,6563,1685,225,904,885,135,0.2567423434404998,1357,82,0,1324,612.3507433333334,1730.1792500000001,4.061279801031688,1.2750031319086221,3,3,2,4,7,8,2,8,2,4,19,24,43,8,60
ERIE LAKERS,23,168,7.991936799389005,7244,6407,1653,242,922,893,127,0.2579990635242703,912,54,57,860,403.69384,1178.00324,3.9838207894736843,1.2916702192982457,5,5,3,3,8,2,8,1,4,2,24,17,41,9,60
FREE AT LAST,22,151,8.087279616740194,7186,6300,1568,224,904,843,160,0.24888888888888888,1157,66,30,1020,539.0485844444445,1524.89541,4.193117770095074,1.3179735609334486,2,3,1,6,2,3,3,3,1,1,14,11,25,10,60
WESTSIDE MARAUDERS,23,213,11.112402410292702,7817,6964,1771,262,973,956,140,0.2543078690407812,1271,80,54,1259,544.045651111111,1568.689802,3.852408229740362,1.2342169960660898,9,8,9,4,5,9,8,9,7,7,35,40,75,1,61
LOUISVILLE SLUGGERS,23,165,10.660357006968256,7556,6778,1770,253,985,924,189,0.2611389790498672,1051,64,66,1078,461.0389777777778,1292.1223599999998,3.9480026641294006,1.2294218458610846,6,9,6,9,9,4,10,4,5,8,39,31,70,2,61
MELONHEADS,23,242,10.655642717562932,7360,6536,1655,252,947,911,179,0.25321297429620565,1349,87,0,1365,573.4323188888889,1623.04497,3.8257159896219415,1.2031467531504818,5,7,4,8,4,10,2,10,9,10,28,41,69,3,61
BLUE SOCKS,23,194,10.182401046433563,7432,6689,1710,240,914,913,160,0.25564359396023323,1174,73,56,1203,495.40768888888886,1428.1484,3.7978442930153316,1.2164807495741057,3,4,5,6,6,7,9,7,10,9,24,42,66,4,61
HOOSIERS,23,190,10.247511999984752,7940,7058,1773,258,996,960,212,0.25120430716916975,1080,68,42,1036,461.2291455555556,1357.4718599999999,3.8435762129629634,1.2569183888888888,8,10,10,10,3,6,5,2,8,4,41,25,66,4,61
NATIONAL PASTIME,23,190,10.42337103363885,7671,6893,1764,255,936,935,145,0.2559117945742057,1243,78,52,1193,546.3716,1535.1825499999998,3.956029283990346,1.2350623893805308,7,6,8,5,7,8,7,6,4,6,33,31,64,5,61
BIG RED MACHINE,23,151,9.64323023803773,7528,6700,1667,271,932,933,115,0.24880597014925374,1309,78,27,1188,567.1303422222222,1678.5429199999999,3.8992918869365933,1.2823093353705117,10,5,7,1,2,8,3,5,6,3,25,25,50,6,61
FREE BIRDS,23,188,9.028029509901701,7305,6479,1660,222,883,868,117,0.25621237845346506,1269,78,27,1254,567.1034322222222,1587.56945,4.022010157604413,1.2510397557131598,2,2,2,2,8,8,3,8,3,5,16,27,43,7,61
ERIE LAKERS,23,168,8.219163604735108,7230,6452,1698,242,912,904,118,0.26317420954742715,1071,61,29,957,491.49676333333343,1411.6722600000003,4.130224901960785,1.3180880112044822,4,3,3,3,10,3,4,1,1,1,23,10,33,8,61
FREE AT LAST,22,151,8.00461734087126,7053,6190,1538,214,873,818,163,0.24846526655896609,1106,65,48,1037,503.06903,1429.37954,4.093690117540687,1.2923865641952983,1,1,1,7,1,5,6,3,2,2,11,18,29,9,61
MELONHEADS,23,242,10.863026828518867,7678,6840,1733,253,968,934,185,0.2533625730994152,1203,78,31,1255,491.9788311111111,1426.1214200000002,3.680639634247714,1.1854708395677473,8,9,8,9,4,9,5,8,10,10,38,42,80,1,62
WESTSIDE MARAUDERS,23,213,11.151105106385453,7477,6691,1711,275,941,959,135,0.25571663428486024,1207,77,62,1277,505.0396355555555,1453.1828619999999,3.7658299254349625,1.2039626031483015,10,5,9,3,6,8,8,9,8,9,33,42,75,2,62
NATIONAL PASTIME,23,190,10.544963018622909,7619,6839,1761,242,923,910,142,0.2574937856411756,1178,75,84,1173,491.12716333333333,1438.41776,3.7522448811544993,1.2210677079796266,5,4,5,6,7,7,10,7,9,8,27,41,68,3,62
HOOSIERS,23,190,10.252749523746147,7917,7017,1754,268,1005,966,215,0.24996437223884851,1264,75,2,1122,544.8398722222222,1600.1316099999997,3.8793978243670884,1.2659269066455694,9,10,10,10,2,7,2,4,7,4,41,24,65,4,62
LOUISVILLE SLUGGERS,23,165,10.726673712126448,7484,6721,1761,241,959,899,180,0.26201458116351733,1139,71,63,1151,493.3771277777778,1428.70768,3.8985023266022827,1.2543526602282704,4,8,3,7,10,5,9,5,6,6,32,31,63,5,62
BLUE SOCKS,23,194,10.17882482129883,7732,6976,1806,229,946,927,182,0.2588876146788991,1171,72,56,1122,521.7275411111111,1452.36207,4.009861545687447,1.2402750384286934,2,6,6,8,9,6,7,4,4,7,31,28,59,6,62
BIG RED MACHINE,23,151,9.7272020210948,7593,6762,1714,252,947,932,141,0.25347530316474415,1257,77,27,1161,550.62502,1616.5046799999998,3.942422577565632,1.2860021320604613,7,7,7,5,5,8,4,6,5,3,31,26,57,7,62
FREE BIRDS,23,188,9.242493827901447,7368,6535,1634,249,884,903,107,0.25003825554705433,1353,84,0,1350,609.0022822222222,1698.1737399999997,4.051012963784183,1.2551173244641536,6,2,4,1,3,10,1,10,3,5,16,29,45,8,62
