team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
FREE AT LAST,22,230,8.145320614407513,7263,6379,1568,239,906,868,157,0.24580655275121494,1095,63,27,1024,504.9721155555556,1415.2209999999998,4.150455744292238,1.2924392694063924,5,4,3,6,1,4,4,3,2,2,19,15,34,10,50
WESTSIDE MARAUDERS,23,268,11.054260981269067,7523,6759,1760,242,937,922,151,0.26039354934161857,1287,81,51,1302,549.3764622222222,1569.297276,3.8417934421134423,1.2193452027972027,5,6,7,7,9,9,6,9,8,9,34,41,75,1,51
LOUISVILLE SLUGGERS,23,218,10.578104558422456,7809,7066,1872,250,994,941,183,0.2649306538352675,1025,64,74,995,456.92230555555557,1307.2099199999998,4.012000731707317,1.275326751219512,8,10,8,8,10,5,10,3,3,3,44,24,68,2,51
HOOSIERS,23,243,10.460965612633577,7760,6891,1722,274,989,978,217,0.2498911623857205,1168,73,19,1118,509.1514188888889,1455.384,3.9232557962328767,1.2460479452054796,10,9,10,10,3,6,2,4,5,7,42,24,66,3,51
BLUE SOCKS,23,268,10.395110724592092,8016,7227,1859,237,974,946,195,0.2572298325722983,1189,73,29,1204,517.5533911111112,1483.6637699999999,3.9175614129520615,1.2478248696383514,4,8,9,9,7,6,3,6,6,6,37,27,64,4,51
NATIONAL PASTIME,23,258,10.23992097465204,7247,6479,1647,248,886,899,142,0.25420589597160054,1300,80,52,1254,553.4367144444445,1586.70565,3.8314849461538465,1.2205428076923077,7,4,4,4,6,8,7,7,9,8,25,39,64,4,51
MELONHEADS,20,270,10.651815304428832,6630,5880,1494,242,864,842,149,0.2540816326530612,1374,86,0,1350,581.34536,1642.50134,3.8079390393013104,1.1954158224163027,5,2,1,6,5,10,1,10,10,10,19,41,60,5,51
BIG RED MACHINE,23,198,9.491822269686134,7377,6564,1628,263,912,912,103,0.24801950030469225,1188,74,54,1142,507.75153555555556,1498.43217,3.8466025420875423,1.2613065404040404,9,5,5,1,2,7,8,5,7,4,22,31,53,6,51
ERIE LAKERS,23,195,8.141825225653362,7572,6697,1735,246,945,915,117,0.25907122592205467,954,53,55,863,433.7507311111111,1240.40573,4.091988029350105,1.3002156498951782,6,7,6,2,8,3,9,1,2,2,29,17,46,7,51
FREE BIRDS,23,244,9.05838713446173,7201,6362,1614,224,873,863,122,0.25369380697893745,1281,81,32,1294,567.7912866666667,1603.68194,3.9891659484777517,1.2518984699453553,2,3,3,3,4,9,4,8,4,5,15,30,45,8,51
FREE AT LAST,22,218,8.097973746955518,7256,6353,1564,235,912,859,145,0.24618290571383597,1086,63,47,985,493.8660222222222,1438.20161,4.092812338858195,1.3243108747697976,3,5,2,5,1,4,5,2,1,1,16,13,29,9,51
WESTSIDE MARAUDERS,23,270,10.92529210972077,7442,6618,1703,262,958,927,152,0.2573284980356603,1339,84,32,1340,580.0783666666666,1645.7225760000001,3.898958401792382,1.2290683913368186,9,8,8,7,7,10,6,10,6,8,39,40,79,1,52
LOUISVILLE SLUGGERS,23,211,10.734638731406685,7689,6916,1801,255,977,930,169,0.26041064198958935,1004,63,82,1095,419.5604644444445,1242.37171,3.761000179282869,1.2374220219123504,7,9,9,8,10,3,10,3,10,7,43,33,76,2,52
HOOSIERS,23,233,10.392251116500322,8239,7350,1832,277,1023,1015,214,0.2492517006802721,1080,64,41,1002,465.61029999999994,1377.88684,3.8800858333333332,1.275821148148148,10,10,10,10,2,4,7,2,7,3,42,23,65,3,52
MELONHEADS,20,270,10.582576830400193,7064,6283,1619,246,906,892,151,0.25767945249084834,1233,79,0,1180,519.7152855555556,1464.91421,3.7935422303325232,1.1880893836171937,6,3,4,6,8,9,4,6,8,10,27,37,64,4,52
NATIONAL PASTIME,23,267,10.331294589163226,7321,6588,1707,229,897,868,142,0.25910746812386154,1211,76,82,1188,508.45763888888894,1468.85425,3.7787933526011566,1.2129267134599506,2,2,1,5,9,7,10,7,9,9,19,42,61,5,52
BIG RED MACHINE,23,203,9.704960728232615,7391,6545,1644,261,928,920,132,0.2511841100076394,1293,77,27,1199,565.6284188888889,1646.81436,3.937088762567672,1.2736383294663574,8,6,7,3,3,8,5,8,4,4,27,29,56,6,52
BLUE SOCKS,23,265,10.14681604598761,7563,6803,1739,224,924,897,200,0.25562251947670145,1197,75,61,1169,519.035251111111,1482.52653,3.902520685045948,1.238535112781955,1,5,5,9,5,6,9,5,5,6,25,31,56,6,52
FREE BIRDS,23,244,9.128740719975037,7229,6406,1623,232,887,884,125,0.25335622853574774,1257,77,27,1287,558.3991766666668,1571.0246300000001,3.998084797136039,1.2498207080350041,3,1,2,2,4,8,5,9,2,5,12,29,41,7,52
FREE AT LAST,22,217,8.239177946371756,7627,6734,1663,244,930,899,136,0.24695574695574696,1257,72,0,1101,602.6912622222222,1666.0985899999998,4.315211901352427,1.3254563166268893,5,7,6,4,1,5,4,4,1,1,23,15,38,8,52
ERIE LAKERS,23,211,7.992958953743143,7276,6420,1652,239,921,889,121,0.2573208722741433,919,57,49,882,406.92070333333334,1179.97729,3.985077616974973,1.283979640914037,4,4,3,1,6,2,8,1,3,2,18,16,34,9,52
WESTSIDE MARAUDERS,23,261,10.733639126871173,7358,6526,1669,259,941,916,144,0.2557462457860864,1265,79,59,1302,546.2566755555555,1543.842656,3.886411130434782,1.220428977075099,8,5,5,6,7,9,8,9,7,9,31,42,73,1,53
LOUISVILLE SLUGGERS,23,222,10.831654775791565,7522,6749,1767,243,965,910,184,0.26181656541709886,1175,74,58,1172,488.57885888888893,1482.80289,3.74230615319149,1.2619599063829787,5,9,4,8,10,8,7,7,10,4,36,36,72,2,53
HOOSIERS,23,239,10.280009243514343,7976,7065,1755,274,1004,986,199,0.2484076433121019,1118,73,25,1044,473.5154688888889,1394.4774900000002,3.811841878354204,1.2472965026833633,10,10,10,10,1,7,4,2,8,7,41,28,69,3,53
NATIONAL PASTIME,23,255,10.480125756152823,7720,6928,1768,262,943,940,135,0.25519630484988454,1166,73,84,1125,508.1054911111111,1446.5685,3.921912024013722,1.2406247855917667,9,6,9,4,6,7,10,4,6,8,34,35,69,3,53
MELONHEADS,23,268,10.610196769534854,7386,6592,1664,252,931,918,171,0.2524271844660194,1395,87,0,1354,588.7752255555555,1681.53748,3.798549842293906,1.205403211469534,6,4,6,7,3,10,2,10,9,10,26,41,67,4,53
BLUE SOCKS,23,267,10.304468290780477,7869,7101,1830,234,957,934,194,0.2577101816645543,1183,73,48,1142,517.7889511111111,1481.9840800000002,3.939222789518175,1.2527337954353341,3,8,7,9,8,7,6,5,5,5,35,28,63,5,53
BIG RED MACHINE,23,210,9.834084412940593,7615,6783,1722,258,954,936,136,0.25386996904024767,1227,73,27,1144,538.9612255555556,1558.27569,3.953260823145885,1.269988337408313,7,7,8,5,4,7,5,6,4,3,31,25,56,6,53
FREE BIRDS,23,246,9.210371488394529,7271,6429,1633,228,894,876,134,0.2540052885363198,1271,79,27,1280,567.025158888889,1589.19552,4.015127010228167,1.2503505271439812,1,2,2,3,5,9,5,8,2,6,13,30,43,7,53
ERIE LAKERS,23,207,7.99099957742169,7080,6289,1632,232,892,868,124,0.2595007155350612,880,53,69,885,389.17228666666665,1119.95547,3.9801711136363638,1.2726766704545456,2,1,1,1,9,5,9,1,3,2,14,20,34,8,53
FREE AT LAST,22,221,8.080257418455837,7571,6686,1664,238,920,890,127,0.24887825306610828,1172,64,16,1059,552.7658855555555,1526.8436299999998,4.244789223549488,1.3027676023890784,4,3,3,2,2,6,3,3,1,1,14,14,28,9,53
WESTSIDE MARAUDERS,23,264,11.030100479585613,7449,6698,1737,249,940,922,164,0.2593311436249627,1268,81,54,1302,539.6395299999999,1567.468006,3.830249029968454,1.2361735063091484,7,8,8,6,9,9,7,8,8,7,38,39,77,1,54
LOUISVILLE SLUGGERS,23,201,10.685892106829666,7590,6829,1780,253,970,927,170,0.26065309708595696,1194,74,36,1212,518.6964055555557,1486.44295,3.90977190117253,1.2449270938023451,8,9,9,7,10,7,6,7,5,6,43,31,74,2,54
HOOSIERS,23,239,10.285616154634814,8172,7253,1821,269,1027,1000,206,0.25106852336964014,1124,69,22,1022,480.2335,1408.8495699999999,3.8452860320284694,1.253424884341637,10,10,10,10,2,5,5,3,7,5,42,25,67,3,54
MELONHEADS,22,270,10.709759156747582,7206,6416,1621,248,913,891,171,0.2526496259351621,1358,85,0,1371,570.0214400000001,1627.07972,3.7777562297496328,1.1981441237113402,6,2,4,8,4,10,3,10,10,10,24,43,67,3,54
NATIONAL PASTIME,23,268,10.399984345906443,7507,6730,1727,243,915,896,141,0.2566121842496285,1190,76,82,1189,499.8570900000001,1448.0859600000001,3.7804317731092447,1.2168789579831933,5,3,6,4,7,8,10,6,9,9,25,42,67,3,54
BLUE SOCKS,23,270,9.981886668997076,7603,6855,1759,229,926,908,181,0.2566010211524435,1060,67,80,1103,455.2111377777778,1300.9348600000003,3.8650002264150953,1.2272970377358494,2,5,7,9,6,4,9,5,6,8,29,32,61,4,54
BIG RED MACHINE,23,203,9.688078309850226,7468,6629,1665,260,932,927,117,0.2511691054457686,1209,73,54,1097,530.5176488888889,1525.99365,3.949262894954508,1.2621949131513646,9,7,9,1,3,6,7,4,4,4,29,25,54,5,54
FREE BIRDS,23,243,9.289768481853784,7351,6527,1659,235,889,895,131,0.25417496552780755,1395,85,0,1331,618.8829877777779,1783.32625,3.992793469534051,1.2783700716845878,3,1,5,3,5,10,3,9,3,3,17,28,45,6,54
ERIE LAKERS,23,206,7.941845345754451,7276,6431,1659,238,918,888,118,0.25796921163116154,900,52,69,858,419.53235666666666,1163.6632499999998,4.195323566666667,1.2929591666666664,4,4,3,2,8,2,8,2,2,2,21,16,37,7,54
FREE AT LAST,22,224,8.082412793746933,7410,6503,1607,238,931,871,154,0.24711671536214055,1154,66,16,1022,538.3531311111111,1513.6391899999999,4.198594610051993,1.3116457452339687,4,6,2,5,1,3,4,3,1,1,18,12,30,8,54
WESTSIDE MARAUDERS,23,266,11.07713208648749,7579,6754,1735,250,957,928,158,0.25688480900207283,1360,86,32,1341,580.9255222222221,1669.9902560000003,3.8443600735294106,1.2279340117647062,6,8,8,7,8,10,5,10,8,8,37,41,78,1,55
LOUISVILLE SLUGGERS,23,212,10.66446822860712,7728,6979,1816,273,983,972,160,0.2602091990256484,1203,71,36,1145,553.1428922222223,1537.2432899999997,4.13822612635079,1.2778414713216955,10,9,10,8,10,5,6,5,1,2,47,19,66,2,55
NATIONAL PASTIME,23,266,10.333503027417859,7492,6704,1715,243,917,893,136,0.25581742243436756,1255,81,52,1278,524.4692055555556,1529.5305600000002,3.7611337450199205,1.2187494501992033,5,4,4,5,5,8,8,8,10,9,23,43,66,2,55
HOOSIERS,23,225,10.297128102081844,8033,7138,1801,257,1009,969,223,0.2523115718688708,1117,66,32,1047,484.8967655555555,1401.94905,3.9069569292748425,1.255102103849597,8,10,9,10,3,3,5,3,5,6,40,22,62,3,55
BLUE SOCKS,23,262,9.93628057176643,7603,6855,1759,229,926,908,181,0.2566010211524435,1062,68,86,1080,460.8862811111111,1331.88155,3.9058159416195855,1.2541257532956687,2,6,6,9,6,4,10,4,6,7,29,31,60,4,55
MELONHEADS,20,270,10.510415281588541,6567,5852,1503,235,847,838,149,0.25683526999316475,1291,82,19,1283,541.8976322222223,1544.6262299999999,3.7777526646010853,1.1964571882261812,4,1,1,6,7,9,2,9,9,10,19,39,58,5,55
BIG RED MACHINE,23,202,9.662891163825723,7371,6530,1629,259,923,903,114,0.24946401225114853,1220,73,59,1148,523.17917,1541.8354800000002,3.859518467213115,1.263799573770492,9,5,5,2,2,6,9,6,7,4,23,32,55,6,55
ERIE LAKERS,23,207,8.301788590631066,7401,6573,1707,254,932,925,118,0.25969876768598815,925,56,42,892,409.9759477777778,1179.8060799999998,3.9889551675675676,1.2754660324324323,7,7,7,3,9,1,7,1,4,3,33,16,49,7,55
FREE BIRDS,23,243,9.027330383984637,7284,6446,1630,230,878,874,122,0.25286999689730066,1309,80,27,1259,583.44964,1650.8557,4.011494851031322,1.2611579067990832,3,2,3,4,4,7,3,7,3,5,16,25,41,8,55
FREE AT LAST,22,229,8.108465903973332,7186,6300,1567,224,904,843,160,0.24873015873015872,1110,65,28,1034,508.12217111111113,1437.76521,4.119909495495496,1.295283972972973,1,3,2,8,1,2,4,2,2,1,15,11,26,9,55
LOUISVILLE SLUGGERS,23,224,10.71345676798888,7685,6880,1787,256,984,930,160,0.25973837209302325,1058,70,63,1090,442.2939955555556,1310.39394,3.7624252930056716,1.2385575992438562,8,9,8,7,10,6,8,4,9,7,42,34,76,1,56
WESTSIDE MARAUDERS,23,266,10.72655662738651,7358,6585,1694,252,927,917,151,0.25725132877752466,1330,82,32,1346,569.8763822222222,1618.428006,3.856306345864662,1.216863162406015,6,5,7,6,7,8,5,9,6,8,31,36,67,2,56
NATIONAL PASTIME,23,270,10.403184295173038,7321,6588,1707,229,897,868,142,0.25910746812386154,1209,77,84,1194,504.54520333333335,1469.32085,3.755919627791563,1.2153191480562449,2,3,3,5,9,7,10,7,10,9,22,43,65,3,56
MELONHEADS,23,269,10.575755326329675,7275,6486,1626,255,923,910,177,0.2506938020351526,1305,83,27,1284,550.7560855555556,1554.1607099999999,3.798317831417625,1.1909277471264368,7,4,5,8,2,9,3,8,8,10,26,38,64,4,56
BIG RED MACHINE,23,220,9.734094666828216,7482,6632,1671,261,938,930,128,0.2519601930036188,1157,70,46,1149,490.7926100000001,1439.9894,3.8177471823681945,1.2445889369057908,9,7,8,3,4,6,7,6,7,6,31,32,63,5,56
BLUE SOCKS,23,261,10.29386005676835,7876,7105,1825,235,969,941,201,0.2568613652357495,1079,67,73,1077,476.6625755555556,1362.1932800000002,3.975869490268768,1.2624590176088972,3,8,9,9,6,4,9,3,5,5,35,26,61,6,56
HOOSIERS,23,222,10.218710622523696,8054,7122,1791,265,1027,977,211,0.2514743049705139,1203,69,22,1103,544.8282788888888,1549.5286199999998,4.076022036575228,1.288053715710723,10,10,10,10,3,5,2,5,2,3,43,17,60,7,56
FREE BIRDS,23,245,9.328424811345023,7327,6485,1635,239,890,891,134,0.25212027756360833,1372,84,0,1361,613.4986155555556,1734.66963,4.024407827988338,1.2643364650145774,4,1,4,4,5,10,1,10,4,4,18,29,47,8,56
ERIE LAKERS,23,203,7.9228935762412975,7454,6612,1703,247,935,913,118,0.2575620084694495,956,59,36,860,429.34947666666665,1237.5572,4.041992981171548,1.29451589958159,5,6,6,2,8,3,6,1,3,2,27,15,42,9,56
FREE AT LAST,22,219,8.097263382344607,7375,6523,1632,227,894,868,134,0.2501916296182738,1183,67,30,1043,548.3420044444445,1549.2417699999999,4.17166360101437,1.3095872950126795,1,2,3,4,1,4,4,2,1,1,11,12,23,10,56
WESTSIDE MARAUDERS,23,268,10.934471270460453,7253,6459,1656,266,929,924,134,0.2563864375290293,1265,78,59,1292,541.9138188888888,1528.508426,3.8555133359683795,1.2083070561264824,8,6,7,4,6,9,8,10,7,9,31,43,74,1,57
LOUISVILLE SLUGGERS,23,204,10.819878706234924,7501,6742,1749,259,961,926,175,0.25941857015722336,1146,72,55,1181,494.60489222222225,1441.4897099999998,3.8843316143106463,1.2578444240837694,7,8,8,8,9,6,7,6,6,4,40,29,69,2,57
NATIONAL PASTIME,23,265,10.332022752792684,7429,6663,1712,239,911,887,142,0.2569413177247486,1212,77,82,1184,509.7182744444445,1479.40065,3.7850366914191427,1.220627599009901,5,4,4,6,8,8,10,7,8,8,27,41,68,3,57
HOOSIERS,23,234,10.318414834746417,7975,7100,1773,272,998,991,211,0.24971830985915494,1072,66,38,1033,448.81685,1346.04211,3.768051912313433,1.255636296641791,9,10,10,10,2,4,5,3,9,5,41,26,67,4,57
BLUE SOCKS,23,263,10.177946002503973,7729,6964,1779,228,939,913,202,0.2554566341183228,1155,73,61,1154,504.52669444444444,1445.43346,3.93137683982684,1.251457541125541,3,7,6,9,5,7,9,5,4,6,30,31,61,5,57
MELONHEADS,20,270,10.57090656119612,7045,6271,1596,239,897,876,155,0.25450486365810876,1247,79,0,1199,520.8766088888889,1484.94954,3.7593339855653567,1.1908175942261428,5,3,3,7,4,10,1,8,10,10,22,39,61,5,57
BIG RED MACHINE,23,214,9.85740279230936,7797,6905,1734,273,979,959,131,0.2511223750905141,1163,71,41,1094,507.27540888888893,1478.57687,3.92560505588994,1.2713472656921756,10,9,9,3,3,5,6,4,5,3,34,23,57,6,57
FREE BIRDS,23,257,9.235354409450688,7323,6498,1669,222,893,875,135,0.25684826100338565,1233,77,27,1270,540.9056377777779,1532.61032,3.948216334144364,1.2429929602595295,2,2,2,5,7,8,3,9,3,7,18,30,48,7,57
FREE AT LAST,22,220,8.129687665743315,7592,6681,1657,240,927,894,123,0.2480167639574914,1141,66,13,1029,527.2663511111111,1472.74166,4.158980858895706,1.2907464154250656,6,5,5,2,1,4,2,2,2,2,19,12,31,8,57
ERIE LAKERS,23,195,7.913841016234119,7171,6382,1662,232,897,875,112,0.2604199310560953,1094,62,37,968,513.8800333333334,1447.4180199999998,4.22753226691042,1.3230512065813527,4,3,2,1,10,3,4,1,1,1,20,10,30,9,57
WESTSIDE MARAUDERS,23,263,10.893784582479565,7421,6621,1714,255,949,922,137,0.2588732819815738,1378,85,32,1364,598.2645288888888,1707.5853060000002,3.9073880696661822,1.239176564586357,8,7,8,6,8,10,6,10,6,6,37,38,75,1,58
MELONHEADS,23,265,10.68966775493442,7421,6630,1680,252,936,922,171,0.25339366515837103,1291,82,22,1308,542.6486922222223,1552.20232,3.7829885592563905,1.2023255770720374,6,5,8,8,5,9,4,8,9,10,32,40,72,2,58
LOUISVILLE SLUGGERS,23,207,10.715552244081975,7599,6824,1778,253,966,921,164,0.2605509964830012,951,58,120,994,413.1943777777778,1176.1768,3.910356887486856,1.2367789695057834,7,8,7,7,10,4,10,3,5,7,39,29,68,3,58
HOOSIERS,23,237,10.276540451131273,7949,7055,1766,268,1002,984,209,0.2503189227498228,1211,75,11,1089,511.8665177777778,1520.7801900000002,3.804127712634187,1.2558052766308838,10,10,10,10,2,7,2,4,8,4,42,25,67,4,58
NATIONAL PASTIME,21,270,10.218322212053133,6583,5913,1539,212,816,793,135,0.2602739726027397,1251,80,52,1287,519.1370811111111,1517.5775,3.7347991446842523,1.2130915267785771,1,1,2,5,9,8,8,7,10,9,18,42,60,5,58
BLUE SOCKS,23,267,9.996002820116148,7606,6890,1765,226,917,907,179,0.25616835994194487,1063,69,80,1116,457.2194977777778,1291.5689599999998,3.87109640639699,1.2150225399811851,2,3,4,9,6,6,9,5,7,8,24,35,59,6,58
BIG RED MACHINE,23,207,9.81307364911713,7622,6768,1703,263,947,942,134,0.2516252955082742,1272,75,27,1183,559.1746377777778,1607.94672,3.9564243238993715,1.2641090566037736,9,6,9,4,3,7,5,6,4,3,31,25,56,7,58
FREE BIRDS,23,249,9.329993232248517,7540,6684,1693,241,912,909,118,0.2532914422501496,1352,82,0,1313,608.0564788888889,1697.42459,4.04771324704142,1.2554915606508876,3,2,5,2,4,9,1,9,3,5,16,27,43,8,58
FREE AT LAST,22,223,8.134988886817764,7816,6862,1703,246,971,915,171,0.2481783736519965,1016,61,16,869,467.21455000000003,1351.0188500000002,4.13871156496063,1.3297429625984254,5,9,6,8,1,5,3,1,2,1,29,12,41,9,58
ERIE LAKERS,23,196,7.909269664116996,7335,6502,1678,243,925,899,123,0.2580744386342664,1005,57,41,920,469.32050555555554,1323.9097499999998,4.202870199004975,1.317323134328358,4,4,3,3,7,3,7,2,1,2,21,15,36,10,58
WESTSIDE MARAUDERS,23,267,11.093245800505935,7407,6601,1699,267,948,938,145,0.25738524465990004,1376,86,32,1351,596.6263999999999,1680.635776,3.9023529069767435,1.2213922790697676,9,8,8,6,8,10,4,10,7,8,39,39,78,1,59
NATIONAL PASTIME,23,266,10.32819409998372,7534,6759,1727,245,919,900,145,0.25551117029146325,1203,76,71,1195,499.2446666666667,1468.67718,3.7349975062344143,1.220845536159601,5,4,4,6,7,7,10,8,9,9,26,43,69,2,59
LOUISVILLE SLUGGERS,23,216,10.771140738748512,7744,6953,1836,249,997,935,181,0.26405867970660146,1048,68,52,1089,437.4657011111112,1293.1914499999998,3.7568619370229013,1.2339613072519082,6,9,7,8,10,3,6,3,8,7,40,27,67,3,59
BLUE SOCKS,23,262,10.206270001678682,7729,6964,1779,228,939,913,202,0.2554566341183228,1190,75,61,1156,521.2484722222223,1508.9348900000002,3.9422153361344545,1.268012512605042,3,6,6,10,6,6,8,5,5,5,31,29,60,4,59
HOOSIERS,23,225,10.302549807783938,7938,7036,1755,272,1000,982,200,0.24943149516770893,1321,78,0,1183,606.0875511111111,1699.57735,4.129286873580621,1.2865839137017412,10,10,10,9,1,8,2,6,2,2,40,20,60,4,59
BIG RED MACHINE,23,210,9.772588412370663,7699,6861,1722,262,943,945,130,0.2509838216003498,1187,71,54,1100,516.3417666666667,1502.55229,3.91497548441449,1.2658401769165966,8,7,9,4,2,4,7,4,6,6,30,27,57,5,59
MELONHEADS,18,270,10.175530829092178,6063,5397,1378,216,795,770,163,0.25532703353715025,1133,72,27,1185,464.3609433333334,1325.08862,3.688657096204767,1.1695398234774934,1,1,1,7,5,5,3,7,10,10,15,35,50,6,59
FREE BIRDS,23,239,9.317040232783038,7348,6504,1638,250,907,907,113,0.2518450184501845,1375,84,0,1314,616.29672,1747.7661400000002,4.033942167272728,1.2711026472727274,7,3,5,2,4,9,2,9,3,4,21,27,48,7,59
ERIE LAKERS,23,203,8.061933468760783,7400,6551,1692,239,924,895,116,0.25828117844603876,951,58,36,922,419.06852111111107,1212.43565,3.965948149316509,1.2749060462670871,4,5,3,3,9,2,5,1,4,3,24,15,39,8,59
FREE AT LAST,22,220,8.157859942257039,7417,6544,1646,226,903,870,131,0.2515281173594132,1006,56,68,948,469.35612555555554,1307.3316399999999,4.199011063618291,1.2995344333996022,2,2,2,5,3,1,9,2,1,1,14,14,28,9,59
MELONHEADS,23,270,10.820602567280394,7685,6861,1746,264,968,956,163,0.2544818539571491,1346,84,0,1329,576.52415,1626.85114,3.8549163075780086,1.2086561218424963,10,8,9,7,5,10,1,10,7,10,39,38,77,1,60
LOUISVILLE SLUGGERS,23,209,10.69433117102265,7671,6890,1795,251,968,927,169,0.260522496371553,1049,69,80,1031,440.5687588888889,1315.07673,3.779903555767398,1.2536479790276454,6,8,7,9,10,3,10,2,9,6,40,30,70,2,60
NATIONAL PASTIME,23,253,10.343734609315042,7611,6831,1739,261,930,932,133,0.2545747328356024,1211,78,52,1226,525.4288366666667,1497.9676000000002,3.904921164327003,1.2369674649050373,9,6,8,3,6,7,7,7,5,7,32,33,65,3,60
WESTSIDE MARAUDERS,21,270,10.969200793537581,6917,6137,1568,245,892,868,144,0.25549942968877304,1316,83,43,1317,562.5395055555555,1592.5661260000002,3.847154673252279,1.2101566306990883,4,4,3,4,7,9,6,9,8,9,22,41,63,4,60
BLUE SOCKS,22,270,10.112515483638488,7269,6569,1697,223,886,880,155,0.25833460191810015,1128,71,78,1154,472.71603444444446,1379.07447,3.7716704875886524,1.22258375,1,3,5,6,8,5,9,6,10,8,23,38,61,5,60
HOOSIERS,23,228,10.272517774573506,7966,7097,1782,259,994,972,221,0.2510920107087502,1248,72,16,1128,552.4510844444444,1592.49909,3.984022243589744,1.2760409375,8,10,10,10,2,6,3,5,3,3,40,20,60,6,60
BIG RED MACHINE,23,220,9.83852542759333,7503,6661,1692,254,947,925,146,0.25401591352649755,1158,70,54,1112,496.68856000000005,1462.53986,3.8602737823834206,1.2629877892918826,7,7,6,5,4,4,8,4,6,4,29,26,55,7,60
FREE AT LAST,22,231,8.114718846906579,7893,6936,1730,246,982,927,168,0.2494232987312572,890,50,36,818,411.7021166666667,1158.8739500000001,4.163279831460675,1.302105561797753,5,9,7,8,1,1,5,1,2,1,30,10,40,8,60
FREE BIRDS,23,241,9.062770032708706,7257,6401,1610,231,885,864,114,0.2515231995000781,1306,80,32,1291,574.9498377777778,1646.6622000000002,3.962135176110261,1.260843950995406,2,2,2,1,3,8,4,8,4,5,10,29,39,9,60
ERIE LAKERS,23,188,8.01959733468749,7158,6383,1662,236,898,878,128,0.26037913206955976,1138,67,10,1037,532.5279833333334,1474.07982,4.211556985940247,1.2953249736379613,3,5,4,2,9,2,2,3,1,2,23,10,33,10,60
LOUISVILLE SLUGGERS,23,215,10.752942288548478,7990,7210,1861,272,1002,980,175,0.25811373092926493,895,57,87,948,365.96875222222224,1084.29792,3.6801327039106146,1.2115060558659219,9,9,9,8,8,1,10,1,10,9,43,31,74,1,61
MELONHEADS,22,270,10.74870826904918,7349,6548,1665,259,931,923,160,0.25427611484422724,1348,86,0,1318,577.0011388888889,1632.4810499999999,3.852381491097923,1.2110393545994065,7,6,7,7,4,10,3,10,6,10,31,39,70,2,61
WESTSIDE MARAUDERS,23,269,10.87821735720559,7358,6548,1672,258,937,919,138,0.25534514355528404,1268,79,51,1300,532.9584199999999,1539.0657560000002,3.782827902208201,1.2137742555205049,6,7,6,5,7,8,7,9,7,8,31,39,70,2,61
HOOSIERS,23,238,10.405063960050406,8054,7187,1792,273,1004,997,212,0.24933908445804925,1121,71,27,1061,469.57546111111105,1422.8611,3.77000816235504,1.269278412132025,10,10,10,10,1,4,4,4,8,3,41,23,64,3,61
BLUE SOCKS,23,270,10.121864206202632,7544,6790,1732,225,923,896,203,0.25508100147275403,1123,73,61,1178,487.57102444444445,1364.43713,3.907514888691006,1.2149929919857525,2,5,5,9,6,5,9,5,5,7,27,31,58,4,61
NATIONAL PASTIME,22,270,10.33740448918443,6989,6272,1625,222,865,838,149,0.2590880102040816,1277,82,52,1273,534.3303900000001,1560.84525,3.765836734534065,1.2222750587314017,1,2,1,6,9,9,8,7,9,6,19,39,58,4,61
BIG RED MACHINE,23,205,9.768633948513736,7531,6667,1675,267,945,935,118,0.25123743812809357,1289,76,27,1204,571.6080788888889,1617.4402,3.99105718386346,1.2548023273855702,8,8,8,2,3,6,4,6,3,5,29,24,53,5,61
FREE BIRDS,23,244,9.220511197401118,7351,6502,1658,230,902,877,126,0.2549984620116887,1283,77,27,1287,568.4618644444445,1619.9952500000002,3.987651426344505,1.2626619251753703,3,4,3,3,5,7,4,8,4,4,18,27,45,6,61
ERIE LAKERS,23,195,8.023610067957248,7092,6295,1643,231,891,869,111,0.26100079428117556,1093,63,42,987,516.5837933333333,1441.5161899999998,4.253663440073193,1.318862021957914,4,3,2,1,10,2,6,3,2,2,20,15,35,7,61
FREE AT LAST,22,215,8.089259280117492,7557,6646,1664,233,931,886,128,0.2503761661149564,1155,64,39,951,546.8863044444445,1542.54356,4.261451722943723,1.33553554978355,5,6,4,4,2,3,5,2,1,1,21,12,33,8,61
WESTSIDE MARAUDERS,23,265,11.064924095070511,7694,6868,1740,271,961,957,148,0.25334886429819453,1284,81,43,1295,549.5648922222222,1560.899376,3.8520903660436137,1.2156537196261683,10,8,9,5,5,9,5,9,8,9,37,40,77,1,62
NATIONAL PASTIME,23,269,10.380010091272615,7500,6727,1726,244,918,902,146,0.2565779693771369,1203,76,71,1195,499.2446666666667,1468.67718,3.7349975062344143,1.220845536159601,6,6,6,4,7,8,9,6,10,8,29,41,70,2,62
LOUISVILLE SLUGGERS,23,218,10.75614238391035,7837,7017,1831,259,1015,948,180,0.2609377226735072,1073,67,53,1105,469.37144000000006,1352.86928,3.9369459086672887,1.2608287791239514,8,9,8,9,10,3,7,3,5,5,44,23,67,3,62
