team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
NATIONAL PASTIME,23,259,10.513990459600176,7632,6860,1760,254,939,927,151,0.2565597667638484,1140,73,84,1125,498.03174777777775,1397.56113,3.9318295877192977,1.2259308157894737,5,6,7,6,7,7,10,4,6,9,31,36,67,4,35
MELONHEADS,23,231,9.854974605597901,7248,6432,1600,255,920,898,185,0.24875621890547264,1173,74,30,1218,486.11384555555566,1421.47474,3.7297737510656446,1.2118284228473999,6,4,3,8,1,8,3,9,10,10,22,40,62,5,35
BIG RED MACHINE,23,202,9.726323910471923,7447,6617,1671,260,934,926,127,0.2525313586217319,1285,76,27,1212,565.4174033333334,1625.74909,3.9601218910505835,1.2651743891050584,9,5,6,3,4,9,2,8,4,3,27,26,53,6,35
FREE BIRDS,23,252,9.264554632914837,7292,6447,1638,232,895,881,125,0.254071661237785,1195,76,57,1195,526.8755477777779,1506.9630499999998,3.9681003598326368,1.2610569456066945,1,2,1,2,5,9,9,7,3,4,11,32,43,7,35
FREE AT LAST,23,245,8.366550512697792,7872,6929,1747,239,968,917,132,0.2521287343050945,1111,63,33,1018,507.6646833333334,1423.31603,4.112495184518452,1.2811125382538253,4,8,4,4,3,5,5,2,1,2,23,15,38,8,35
ERIE LAKERS,23,198,8.132453761217807,7254,6453,1681,233,899,883,120,0.26049899271656596,1003,61,47,931,453.32181444444444,1312.95501,4.067693250249253,1.3090279262213358,2,3,2,1,10,4,7,1,2,1,18,15,33,9,35
LOUISVILLE SLUGGERS,23,209,10.742353757189525,7582,6823,1779,253,969,925,171,0.26073574673897115,1068,67,64,1100,455.0984422222222,1332.92991,3.8350992322097377,1.2480617134831462,9,9,8,8,10,4,10,3,8,6,44,31,75,1,36
NATIONAL PASTIME,23,255,10.492971132260475,7604,6832,1775,249,941,930,156,0.25980679156908665,1238,77,52,1184,547.5528888888889,1540.00264,3.9805945072697906,1.2439439741518579,7,7,9,6,8,9,6,7,5,7,37,34,71,2,36
HOOSIERS,23,235,10.189677526404754,7838,6937,1736,252,989,940,226,0.25025227043390513,1184,73,27,1133,520.7947677777778,1496.78075,3.958744011824324,1.2641729307432432,8,10,10,10,4,7,3,4,6,3,42,23,65,3,36
WESTSIDE MARAUDERS,21,270,10.853211880718188,7232,6477,1685,244,917,900,152,0.26015130461633473,1166,75,32,1232,487.36522222222226,1406.248036,3.761824185248714,1.206044627787307,4,3,3,5,9,8,4,9,9,10,24,40,64,4,36
BLUE SOCKS,22,265,10.280031851582704,7374,6666,1731,223,894,892,157,0.25967596759675965,1221,77,51,1220,504.2866800000001,1485.6615399999998,3.717100835380836,1.216758018018018,2,1,2,7,7,9,5,8,10,9,19,41,60,5,36
MELONHEADS,23,218,9.90004554709065,7412,6565,1639,249,932,902,182,0.24965727341964966,1201,72,57,1144,532.3121944444445,1475.27099,3.989017277268943,1.2283688509575355,7,5,4,9,3,6,8,5,4,8,28,31,59,6,36
BIG RED MACHINE,23,202,9.70449578723706,7434,6588,1633,267,927,918,105,0.2478749241044323,1195,72,59,1158,509.2267666666668,1509.0820500000002,3.8351806694560677,1.262830167364017,10,4,7,1,2,6,9,6,7,4,24,32,56,7,36
FREE BIRDS,23,247,9.309440327451725,7484,6654,1686,234,904,903,133,0.2533814247069432,1346,83,0,1338,608.2108911111112,1695.47091,4.066789019316493,1.2596366344725112,3,2,5,3,5,10,1,10,2,5,18,28,46,8,36
ERIE LAKERS,23,204,8.251557978552693,7387,6562,1702,247,938,911,127,0.2593721426394392,890,55,55,869,394.91578111111113,1148.85617,3.9935303707865173,1.2908496292134832,5,6,6,2,6,3,7,1,3,1,25,15,40,9,36
FREE AT LAST,23,241,8.12989756357251,7613,6678,1649,248,943,902,144,0.24693021862833184,1191,68,16,1023,539.6602788888889,1520.4270699999997,4.078037371956339,1.276597036104114,6,8,4,4,1,5,2,2,1,2,23,12,35,10,36
LOUISVILLE SLUGGERS,23,213,10.713428061330623,7704,6938,1805,263,981,953,167,0.26016142980686074,936,61,94,1003,393.0565911111111,1154.9987800000001,3.7793902991452994,1.2339730555555557,10,9,9,8,10,3,10,2,9,6,46,30,76,1,37
WESTSIDE MARAUDERS,23,265,10.98721297483428,7456,6655,1718,257,950,924,146,0.25815176558978215,1376,86,32,1334,595.5540922222223,1678.6620360000002,3.8953392659883725,1.2199578750000002,8,7,7,5,6,10,5,10,5,10,33,40,73,2,37
HOOSIERS,23,229,10.230403923307659,7790,6905,1729,261,999,954,212,0.2503982621288921,1179,73,13,1130,508.32484777777773,1475.53835,3.880342349448685,1.2515168363019509,9,10,10,10,3,6,2,5,7,5,42,25,67,3,37
NATIONAL PASTIME,23,266,10.345345400861358,7335,6591,1713,230,905,869,153,0.2598998634501593,1277,82,52,1273,534.3249866666666,1560.82431,3.765798653093187,1.2222586609240407,3,2,1,6,9,8,7,8,10,9,21,42,63,4,37
BLUE SOCKS,23,259,10.23624406722348,7732,6992,1811,227,934,923,187,0.25901029748283755,1101,68,78,1121,476.6676233333334,1350.01962,3.8964655858310633,1.2261758583106268,2,6,6,9,7,5,9,4,4,8,30,30,60,5,37
MELONHEADS,23,222,9.712631823464223,7265,6442,1617,239,907,888,166,0.25100900341508847,1353,83,0,1296,583.12968,1667.4343299999998,3.8789113968957873,1.2323978787878787,5,3,2,7,4,9,1,9,8,7,21,34,55,6,37
BIG RED MACHINE,23,199,9.70150712880166,7385,6553,1629,261,920,913,115,0.2485884327788799,1213,73,59,1157,524.2288611111112,1531.31661,3.889579348722177,1.2624209480626547,9,4,4,2,2,6,8,6,6,3,21,29,50,7,37
FREE BIRDS,23,251,9.336339057447306,7519,6683,1689,238,907,902,125,0.25273080951668414,1197,74,49,1190,528.6817844444445,1507.99679,3.975051010860485,1.2598135254803675,4,3,3,4,5,7,6,7,3,4,19,27,46,8,37
ERIE LAKERS,23,196,8.1417660106593015,7401,6573,1707,254,931,927,118,0.25969876768598815,1031,61,20,930,475.12864444444443,1352.92522,4.147582735208536,1.3122456062075656,7,5,8,3,8,3,4,1,2,1,31,11,42,9,37
FREE AT LAST,23,249,8.462493216247461,7858,6897,1706,247,970,920,167,0.2473539219950703,1171,66,16,1061,543.6243822222222,1521.5178,4.178154944491887,1.2993320239111872,6,8,5,8,1,4,3,3,1,2,28,13,41,10,37
WESTSIDE MARAUDERS,23,264,11.009915264524437,7393,6580,1687,265,956,926,150,0.25638297872340426,1363,85,32,1363,590.5947433333333,1667.464246,3.899745187087307,1.2233780234776228,8,8,7,6,6,10,5,10,7,8,35,40,75,1,38
LOUISVILLE SLUGGERS,23,216,10.591783247518007,7422,6662,1731,254,958,916,187,0.25983188231762233,951,62,93,1006,389.67738777777777,1165.48326,3.687798622502629,1.2255344479495267,6,9,6,9,9,5,9,2,10,7,39,33,72,2,38
BLUE SOCKS,23,264,10.23712939277588,7747,7007,1812,223,933,916,180,0.25859854431283,1004,65,102,1084,418.23571777777784,1219.0392100000001,3.749124960159363,1.2141824800796814,2,4,6,8,8,6,10,4,9,10,28,39,67,3,38
MELONHEADS,23,224,9.836987678068265,7542,6699,1683,257,944,939,165,0.2512315270935961,1160,69,44,1145,507.4091844444445,1438.3795,3.9367953965517244,1.239982327586207,7,6,9,7,4,7,6,6,6,6,33,31,64,4,38
NATIONAL PASTIME,23,263,10.359483963011396,7517,6731,1720,244,917,896,136,0.25553409597385235,1277,82,52,1273,534.3249866666666,1560.82431,3.765798653093187,1.2222586609240407,5,3,4,5,5,9,8,8,8,9,22,42,64,4,38
HOOSIERS,23,237,10.45101192781656,7919,7040,1758,279,1001,997,213,0.2497159090909091,1261,77,0,1131,569.7084888888888,1593.66247,4.066119270420301,1.2638084615384615,10,10,10,10,3,8,2,5,2,3,43,20,63,5,38
BIG RED MACHINE,23,193,9.739987969153477,7601,6757,1683,267,948,931,112,0.24907503329880123,1267,77,27,1171,554.5352122222223,1619.41699,3.939082012628256,1.2781507419100235,9,7,8,2,2,8,4,7,5,2,28,26,54,6,38
FREE BIRDS,23,245,9.174407293527112,7277,6431,1651,219,889,861,132,0.2567252371326388,1391,85,0,1338,620.42967,1753.28303,4.014282552120776,1.260447900790798,1,1,2,4,7,10,2,9,3,5,15,29,44,7,38
FREE AT LAST,23,253,8.404487569331671,7680,6748,1676,238,938,894,150,0.24836988737403676,1153,69,16,1066,512.7184066666666,1456.06043,4.002138473547268,1.2628451257588897,3,5,3,6,1,7,3,3,4,4,18,21,39,8,38
ERIE LAKERS,23,195,8.140405991407954,7249,6458,1694,243,916,908,117,0.26231031279033756,1007,56,47,918,465.08769555555557,1327.6204,4.156692413108242,1.3183916583912612,4,2,5,3,10,4,7,1,1,1,24,14,38,9,38
WESTSIDE MARAUDERS,23,261,11.143478521019444,7603,6808,1737,273,963,958,140,0.2551410105757932,1361,84,32,1366,591.8957766666666,1671.165766,3.9140793460690664,1.2278954930198385,10,8,10,4,6,10,5,10,4,9,38,38,76,1,39
LOUISVILLE SLUGGERS,23,206,10.710493550286603,7690,6938,1802,260,996,958,187,0.25972902853848373,1074,67,53,1077,457.87442666666664,1355.47214,3.8369365363128485,1.2620783426443203,8,10,10,9,8,5,7,4,7,4,45,27,72,2,39
HOOSIERS,23,235,10.15626738433325,7687,6778,1705,247,979,924,206,0.2515491295367365,1132,73,43,1078,479.07352888888886,1409.89359,3.808888480565371,1.2454890371024734,6,9,9,10,3,6,6,5,9,5,37,31,68,3,39
NATIONAL PASTIME,23,259,10.410741627567795,7559,6822,1769,243,920,915,144,0.2593081207856933,1143,74,71,1151,484.4515366666667,1422.38341,3.814579028871391,1.244429930008749,4,5,7,5,7,7,10,7,8,6,28,38,66,4,39
BLUE SOCKS,21,265,10.04315870048312,7410,6680,1736,219,905,890,181,0.25988023952095807,983,65,56,1050,412.69061888888893,1177.69257,3.778449206510682,1.1980595829094607,2,2,4,8,9,3,8,3,10,10,25,34,59,5,39
BIG RED MACHINE,23,203,9.713286073221049,7448,6591,1639,268,935,919,116,0.24867243210438478,1220,73,59,1148,523.1592922222222,1541.80365,3.859371827868853,1.2637734836065575,9,6,8,1,2,6,9,6,6,3,26,30,56,6,39
MELONHEADS,23,220,9.713750427550812,7237,6467,1643,246,911,900,167,0.2540590691201485,1273,76,22,1208,561.7237555555556,1566.04422,3.9713384131971727,1.2301997014925372,5,3,5,7,5,8,2,8,3,8,25,29,54,7,39
FREE BIRDS,23,261,9.314693028226902,7326,6471,1641,225,887,865,124,0.253592953175707,1320,80,27,1334,570.1086322222224,1632.02007,3.8871043106060617,1.236378840909091,3,1,3,3,4,9,3,9,5,7,14,33,47,8,39
FREE AT LAST,23,245,8.449909715918295,7872,6900,1696,250,961,915,159,0.24579710144927536,1156,66,30,1032,536.4181333333333,1483.60212,4.176265743944637,1.2833928373702421,7,7,7,6,1,4,4,2,2,2,28,14,42,9,39
ERIE LAKERS,23,194,8.10513930376372,7263,6461,1682,250,917,910,123,0.26033121807769694,1038,61,20,957,482.02821222222224,1350.65253,4.179435366088632,1.301206676300578,7,4,6,2,10,2,1,1,1,1,29,6,35,10,39
WESTSIDE MARAUDERS,23,267,11.05263713920463,7393,6645,1722,250,931,915,157,0.25914221218961625,1284,81,59,1312,547.07854,1567.7357060000002,3.834662663551402,1.220977964174455,7,5,5,6,8,8,8,10,9,9,31,44,75,1,40
LOUISVILLE SLUGGERS,23,218,10.706926994215033,7805,7046,1837,261,999,969,179,0.2607152994606869,1076,66,55,1035,462.3655633333334,1340.86994,3.8673699535315995,1.246161654275093,9,10,10,8,10,3,7,3,7,6,47,26,73,2,40
NATIONAL PASTIME,23,251,10.44893850675533,7769,6995,1793,261,950,949,141,0.25632594710507506,1195,75,52,1159,526.7868488888888,1482.5001300000004,3.967432334728033,1.2405858828451886,9,6,9,4,7,6,6,7,4,8,35,31,66,3,40
BIG RED MACHINE,23,218,9.827718961071472,7636,6765,1698,270,958,946,119,0.25099778270509976,1085,68,68,1064,462.88375,1353.8311700000002,3.83958870967742,1.24777066359447,10,7,8,2,3,5,10,5,8,5,30,33,63,4,40
BLUE SOCKS,22,265,10.271835315161345,7264,6556,1676,223,891,875,164,0.2556436851738865,1327,82,29,1312,556.1863277777778,1595.42718,3.7721755463451396,1.2022812207987943,4,2,2,7,6,9,3,10,10,10,21,42,63,4,40
HOOSIERS,23,230,10.20372865183649,7699,6827,1720,246,975,926,232,0.25194082320199207,1106,67,60,1080,483.4670211111111,1400.98038,3.9341800994575045,1.2667092043399637,6,8,6,10,4,4,9,6,5,2,34,26,60,5,40
MELONHEADS,23,221,9.89048273776819,7391,6546,1637,239,922,894,189,0.2500763825236786,1344,83,0,1303,585.495138888889,1672.4696,3.920726376488096,1.2443970238095237,5,4,3,9,2,10,1,9,6,7,23,33,56,6,40
FREE AT LAST,23,248,8.462394785895107,7998,7009,1727,256,979,932,146,0.24639748894278785,1130,66,10,1044,504.9106166666667,1428.1582099999996,4.021411991150443,1.2638568230088492,8,9,7,5,1,3,2,4,2,3,30,14,44,7,40
ERIE LAKERS,23,190,8.150279293574613,7282,6463,1682,250,921,912,123,0.2602506575893548,988,59,48,886,457.5325377777778,1323.09195,4.167806518218623,1.3391618927125506,7,3,4,3,9,2,5,2,1,1,26,11,37,8,40
FREE BIRDS,23,240,9.018902299436414,7201,6378,1630,221,877,854,108,0.25556600815302605,1299,80,32,1300,576.015148888889,1636.16958,3.9908670823710555,1.2595608775981524,3,1,1,1,5,7,4,8,3,4,11,26,37,8,40
WESTSIDE MARAUDERS,23,264,11.184867891322565,7715,6844,1736,274,993,951,164,0.2536528345996493,1268,78,49,1297,547.3675900000001,1556.109826,3.8851011908517354,1.227215951104101,10,9,9,7,5,9,7,9,7,8,40,40,80,1,41
HOOSIERS,23,236,10.295246072008307,7954,7079,1777,268,998,987,209,0.25102415595423083,1209,76,8,1093,520.2543311111111,1511.19859,3.872861025641026,1.2499574772539288,9,10,10,10,2,8,4,3,8,5,41,28,69,2,41
LOUISVILLE SLUGGERS,23,216,10.638437685058056,7522,6753,1770,246,983,913,198,0.2621057307863172,1113,70,49,1125,490.8766333333333,1374.68639,3.969352830188679,1.2351180503144654,6,8,6,9,10,5,7,4,4,7,39,27,66,3,41
NATIONAL PASTIME,23,262,10.413230117203964,7506,6736,1720,245,920,901,140,0.25534441805225655,1193,76,79,1173,497.5795033333334,1456.45017,3.753743109807209,1.2208299832355407,5,4,4,4,7,8,9,7,9,9,24,42,66,3,41
BIG RED MACHINE,23,202,9.794336908804336,7622,6768,1703,266,947,942,124,0.2516252955082742,1293,76,27,1186,565.4207955555555,1650.0838200000003,3.935643588553751,1.2761669141531324,8,7,8,3,3,8,5,8,5,3,29,29,58,4,41
BLUE SOCKS,21,265,10.013568575968252,6961,6314,1639,203,843,829,175,0.259581881533101,1006,64,107,1083,413.300848888889,1189.1302099999998,3.69752250497018,1.1820379821073557,2,2,2,8,8,4,10,2,10,10,22,36,58,4,41
MELONHEADS,23,214,9.756476790492597,7332,6515,1649,246,920,910,158,0.2531082118188795,1208,72,52,1147,524.8626644444445,1508.6078300000004,3.910400645695365,1.2488475413907287,6,4,5,6,4,6,8,5,6,6,25,31,56,5,41
FREE BIRDS,23,249,9.355554365724522,7554,6714,1710,242,912,915,97,0.2546916890080429,1346,84,0,1333,600.7210833333335,1703.18074,4.016708580980684,1.2653645913818723,4,3,7,1,6,10,3,10,3,4,21,30,51,6,41
ERIE LAKERS,23,200,8.237003098241344,7289,6475,1683,251,921,915,122,0.2599227799227799,972,58,42,910,435.8216855555556,1274.8427199999999,4.035385977366255,1.3115665843621398,7,5,7,2,9,3,6,1,2,1,30,13,43,7,41
FREE AT LAST,23,246,8.399012839428426,7624,6676,1649,239,934,886,155,0.2470041941282205,1226,73,0,1148,566.5163577777778,1576.94355,4.158766084828711,1.2862508564437194,3,6,3,5,1,7,3,6,1,2,18,19,37,8,41
WESTSIDE MARAUDERS,23,269,10.98078589159379,7365,6553,1687,268,950,936,154,0.2574393407599573,1331,82,32,1329,570.9674144444444,1632.311116,3.8607864237415477,1.2263795011269722,9,6,8,5,7,10,5,10,6,7,35,38,73,1,42
LOUISVILLE SLUGGERS,23,208,10.667690055200742,7543,6790,1768,254,965,923,173,0.26038291605301916,985,64,97,1037,415.9912233333334,1214.68368,3.8009350355329956,1.2331814010152284,7,9,7,8,10,1,10,3,10,6,41,30,71,2,42
BLUE SOCKS,23,263,10.250869692416783,7732,6992,1811,227,934,923,187,0.25901029748283755,1207,77,29,1242,516.3071500000001,1472.42508,3.8498461888980957,1.2199047887323944,2,4,7,9,8,8,4,8,9,9,30,38,68,3,42
NATIONAL PASTIME,23,260,10.462958004183784,7615,6833,1749,249,931,911,132,0.255963705546612,1284,79,52,1244,549.7987011111111,1564.66964,3.8537292133956385,1.218590062305296,6,3,5,4,6,9,9,9,7,10,24,44,68,3,42
HOOSIERS,23,227,10.293637099731349,8042,7120,1777,272,1021,992,200,0.24957865168539325,1161,68,38,1044,510.75760888888897,1477.44073,3.9593613092161934,1.272558768303187,10,10,10,10,2,4,7,4,3,3,42,21,63,4,42
MELONHEADS,23,225,9.79281087873224,7341,6505,1641,237,920,892,167,0.2522674865488086,1202,76,38,1195,514.6572933333333,1473.2503000000002,3.8535071880199667,1.2256658069883528,4,2,3,7,4,7,7,6,8,8,20,36,56,5,42
BIG RED MACHINE,23,210,9.80688277324204,7700,6843,1717,265,960,946,128,0.2509133421014175,1232,74,27,1187,536.7887511111112,1554.9508600000001,3.9213463961038966,1.2621354383116885,8,8,9,3,3,5,3,5,5,4,31,22,53,6,42
FREE BIRDS,23,252,9.2575542075504,7246,6431,1639,230,872,876,120,0.2548592753848546,1208,75,51,1241,531.1991511111112,1502.9012699999998,3.957609569536424,1.2441235678807945,3,1,2,1,5,6,8,7,4,5,12,30,42,7,42
FREE AT LAST,23,248,8.428768044776428,7697,6753,1668,245,955,902,166,0.247001332741004,1102,67,35,997,496.2685088888889,1415.7036899999998,4.053009600725953,1.2846675952813065,5,7,4,6,1,3,6,2,2,2,23,15,38,8,42
ERIE LAKERS,23,194,8.232809155867725,7444,6637,1720,249,937,918,124,0.25915323188187434,1122,65,14,979,519.9856911111111,1492.89748,4.171008217468806,1.33056816399287,6,5,6,2,9,2,2,1,1,1,28,7,35,9,42
WESTSIDE MARAUDERS,23,264,11.038863911222796,7537,6772,1763,243,938,923,152,0.2603366804489073,1357,84,32,1362,580.5960777777777,1686.8351360000001,3.8506740604274134,1.2430620014738394,5,7,7,5,10,10,4,10,7,8,34,39,73,1,43
HOOSIERS,23,237,10.1836332917747,7856,6961,1768,246,993,939,229,0.25398649619307573,1035,65,60,987,434.2192855555556,1295.19735,3.7758198743961353,1.2513984057971013,6,9,9,10,5,5,9,2,9,5,39,30,69,2,43
LOUISVILLE SLUGGERS,23,212,10.754552381774335,7620,6863,1783,258,999,948,196,0.25979892175433483,1135,71,44,1087,506.32457111111114,1436.8419299999998,4.0149084933920705,1.265940026431718,10,10,10,9,7,6,7,5,3,2,46,23,69,2,43
NATIONAL PASTIME,23,254,10.494171928896966,7604,6832,1775,249,941,930,156,0.25980679156908665,1241,77,52,1188,552.0190133333333,1543.6499099999999,4.003361095890411,1.2438758340048346,7,8,8,6,8,8,8,6,4,6,37,32,69,2,43
BLUE SOCKS,21,265,10.21838089206068,7598,6846,1759,232,933,906,181,0.25693835816535204,946,61,75,993,390.6851155555556,1129.48896,3.7168774207188164,1.1939629598308668,3,5,4,8,6,4,10,3,10,10,26,37,63,3,43
MELONHEADS,23,225,9.789212779369386,7384,6544,1641,250,930,907,175,0.2507640586797066,1246,76,22,1231,544.1687255555556,1527.76263,3.9305927207062603,1.226133731942215,8,4,5,7,4,7,2,7,6,9,28,31,59,4,43
BIG RED MACHINE,23,213,9.77221056832845,7490,6626,1651,255,935,903,105,0.2491699366133414,1335,79,27,1258,564.5895344444446,1660.2339100000002,3.8062215805243453,1.2436209063670414,9,6,3,1,2,9,3,8,8,7,21,35,56,5,43
FREE BIRDS,23,234,9.163454737689332,7375,6542,1637,249,884,903,108,0.25022928767960867,1291,79,27,1265,579.8514133333334,1631.42452,4.042341378776143,1.2636905654531372,7,1,3,2,3,9,3,9,2,4,16,27,43,6,43
ERIE LAKERS,23,202,8.264653743792254,7282,6463,1682,250,921,912,123,0.2602506575893548,961,56,40,948,439.4564688888889,1239.9416999999999,4.115617294484911,1.2902619146722163,8,3,6,3,9,3,6,1,1,1,29,12,41,7,43
FREE AT LAST,23,241,8.09359513459223,7417,6519,1602,238,902,873,130,0.24574321214910264,1153,71,34,1082,507.5137077777778,1459.35402,3.9615120294882917,1.2657016652211621,4,2,2,4,1,6,5,4,5,3,13,23,36,8,43
WESTSIDE MARAUDERS,23,267,10.97587573661944,7519,6692,1717,260,954,937,138,0.2565750149432158,1348,84,32,1349,581.6814133333334,1630.043816,3.8836296142433238,1.2092313175074185,9,8,7,5,6,10,5,10,7,9,35,41,76,1,44
HOOSIERS,23,230,10.282621689232545,7964,7079,1772,260,998,966,213,0.25031784150303715,1106,67,43,1037,472.43793888888894,1381.38519,3.844431690777577,1.248992034358047,9,10,10,10,3,4,6,3,9,7,42,29,71,2,44
LOUISVILLE SLUGGERS,23,216,10.780787314697795,7499,6721,1776,242,984,906,202,0.2642463919059664,1117,71,53,1138,483.1409511111111,1405.25521,3.892809811996419,1.2580619606087735,5,9,3,9,10,5,9,5,5,5,36,29,65,3,44
NATIONAL PASTIME,23,251,10.52655742279589,7727,6970,1803,253,946,942,151,0.25868005738880917,1223,77,52,1161,536.0079366666666,1543.4948500000003,3.944457424366312,1.262056295993459,7,5,8,6,8,8,8,7,3,4,34,30,64,4,44
MELONHEADS,23,226,9.78432974955775,7304,6487,1637,253,927,908,156,0.2523508555572684,1229,74,27,1217,527.2355133333334,1493.59152,3.860959820992677,1.2152900895036616,7,3,4,7,4,7,2,8,8,8,25,33,58,5,44
BIG RED MACHINE,23,200,9.75070736230116,7434,6588,1633,264,929,916,115,0.2478749241044323,1213,73,59,1157,524.2288611111112,1531.31661,3.889579348722177,1.2624209480626547,10,4,6,1,2,6,10,6,6,3,23,31,54,6,44
BLUE SOCKS,19,265,9.904371263006672,6968,6280,1619,213,852,838,180,0.25780254777070066,1012,66,29,1067,411.88622444444445,1194.83042,3.663019782608696,1.1806624703557311,3,1,1,8,7,3,3,4,10,10,20,30,50,7,44
ERIE LAKERS,23,195,8.361043192682361,7567,6723,1740,259,949,944,123,0.25881302989736726,1064,59,32,931,513.13483,1421.4716399999998,4.340426193609022,1.3359695864661651,8,6,9,3,9,1,5,1,1,1,35,9,44,8,44
FREE BIRDS,23,245,9.110198780989409,7249,6422,1627,227,872,872,137,0.2533478667081906,1300,81,30,1268,579.5218666666667,1644.09672,4.012074461538462,1.2646897846153846,4,2,2,4,5,9,4,9,2,2,17,26,43,9,44
FREE AT LAST,23,255,8.41025583088872,7764,6824,1687,246,953,909,122,0.24721570926143024,1026,63,44,1012,445.2998111111111,1285.9510500000001,3.906138693957115,1.2533635964912282,6,7,5,2,1,2,7,2,4,6,21,21,42,10,44
WESTSIDE MARAUDERS,23,266,11.045949541885067,7712,6868,1740,261,972,938,141,0.25334886429819453,1261,79,59,1265,534.2148288888889,1536.6083760000001,3.812794179222839,1.2185633433782712,9,8,7,4,5,9,7,8,8,9,33,41,74,1,45
LOUISVILLE SLUGGERS,23,211,10.601508707651025,7697,6914,1787,272,991,958,156,0.25846109343361295,1021,64,74,1037,440.6182922222223,1273.15365,3.8840006170421164,1.2469673359451519,10,9,10,6,8,6,9,3,6,6,43,30,73,2,45
HOOSIERS,23,233,10.221632648900561,7788,6911,1732,256,994,956,220,0.2506149616553321,1022,64,63,981,423.16912555555564,1286.7824500000002,3.7265382876712336,1.2590826320939337,7,10,9,10,3,6,8,1,9,4,39,28,67,3,45
NATIONAL PASTIME,23,261,10.419015089996615,7510,6755,1746,236,922,893,152,0.25847520355292375,1263,79,52,1245,541.19526,1543.89155,3.8564982897862232,1.2224002771179732,5,5,4,5,9,9,6,7,7,8,28,37,65,4,45
BLUE SOCKS,21,265,10.027420839649999,7297,6570,1685,217,889,865,205,0.256468797564688,941,63,75,1044,381.0102255555556,1117.21857,3.644093549415516,1.1872673432518597,2,2,1,9,7,5,10,4,10,10,21,39,60,5,45
MELONHEADS,23,215,9.930055348665626,7226,6414,1610,260,917,912,160,0.2510134081696289,1385,84,0,1292,614.3058733333334,1721.0846899999997,3.9918793212996393,1.2426604259927796,8,4,6,7,4,10,1,9,3,7,29,30,59,6,45
BIG RED MACHINE,23,203,9.710882311438368,7643,6796,1702,272,943,954,113,0.25044143613890524,1259,75,27,1165,551.5477855555556,1586.0251899999998,3.942756211278793,1.2597499523431293,10,6,8,1,1,8,4,6,5,3,26,26,52,7,45
FREE BIRDS,23,248,9.00784217356634,7201,6396,1633,221,870,866,116,0.25531582238899314,1274,79,32,1296,563.6231233333335,1594.40271,3.981639018838306,1.2514934929356358,3,1,2,2,6,9,5,10,4,5,14,33,47,8,45
FREE AT LAST,23,241,8.376320011232437,7676,6729,1686,231,954,881,167,0.25055728934462773,1196,69,19,1087,552.4142088888889,1550.2389899999998,4.156963110367894,1.2961864464882942,4,7,3,8,2,7,3,5,1,2,24,18,42,9,45
ERIE LAKERS,23,202,8.219241236677426,7273,6488,1709,243,914,910,121,0.2634093711467324,1078,63,12,989,497.32519,1401.3238900000001,4.152065593692022,1.29992939703154,6,3,5,3,10,5,2,2,2,1,27,12,39,10,45
WESTSIDE MARAUDERS,23,270,11.060358108613318,7502,6701,1721,259,953,927,147,0.256827339203104,1287,81,51,1302,549.3733633333334,1569.288116,3.841771771561772,1.2193380854700855,8,6,8,5,7,10,7,10,7,8,34,42,76,1,46
HOOSIERS,23,234,10.264225141329812,7958,7073,1771,270,1002,983,194,0.25038880248833595,1125,71,33,1047,483.1624066666667,1396.87557,3.8652992533333332,1.2416671733333333,9,10,10,10,3,5,6,2,6,6,42,25,67,2,46
BLUE SOCKS,23,265,10.266248410755994,7593,6855,1757,227,920,904,186,0.2563092633114515,1061,69,88,1149,443.32468777777785,1271.64934,3.760529868049011,1.19853849198869,2,4,4,9,6,4,10,6,10,10,25,40,65,3,46
LOUISVILLE SLUGGERS,23,204,10.689711290828193,7417,6664,1731,250,968,916,185,0.2597539015606242,1072,68,75,1121,455.8867377777778,1337.9419100000002,3.8274073134328357,1.2480801399253734,5,7,6,8,9,3,9,4,8,5,35,29,64,4,46
NATIONAL PASTIME,23,255,10.351308294539416,7401,6594,1670,254,913,904,129,0.25326053988474373,1282,79,52,1269,536.8888933333334,1573.4985900000001,3.7691107956318257,1.227377995319813,7,3,4,4,5,8,8,9,9,7,23,41,64,4,46
BIG RED MACHINE,23,203,9.80474491191041,7909,7044,1766,271,970,967,122,0.250709823963657,1256,76,27,1139,553.5057111111112,1622.33008,3.966203343949045,1.291664076433121,10,8,9,2,4,7,3,5,4,2,33,21,54,5,46
MELONHEADS,23,226,9.758956814356058,7290,6450,1615,251,925,903,174,0.2503875968992248,1245,74,27,1221,542.7800677777778,1514.79838,3.9237113333333338,1.2167055261044177,6,5,3,7,2,6,3,7,5,9,23,30,53,6,46
FREE BIRDS,23,250,9.395823249153297,7519,6704,1730,228,903,892,128,0.258054892601432,1269,80,30,1235,564.3441277777779,1625.5706900000002,4.002440622537432,1.280985571315997,3,2,2,3,8,9,5,8,3,3,18,28,46,7,46
FREE AT LAST,23,251,8.390274277268096,7816,6861,1716,236,971,906,165,0.25010931351114996,1181,69,2,1060,536.4780900000001,1495.78782,4.088317366638443,1.2665434546994072,4,9,5,6,1,4,2,3,2,4,25,15,40,8,46
