Name,Team,player_type,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp
Zac Veen,COL,hitter,119,108,27,3,14,13,4,0.249882,NA,NA,NA,NA,NA,NA,0.04813188993072852,0.03607095134552436,0.07319308418243575,0.03300215434405244,0.006251277424283287,0.19664935722702434,0,0,0,0,0,0,0.19664935722702434,0,0,0,0,0,1,0,0,1,0,0
JT Brubaker,SFG,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,53,2,0,45,4.2119,1.36763,0,0,0,0,0,0,0.04905982293196952,0,0.12418143820402815,0.017965738657032892,0.0049561894281876,0.19616318922121814,0.19616318922121814,0,0,0,0,0,0,0,0,0,1,1
Ron Marinaccio,SDP,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,46,2,0,45,4.2648,1.34015,0,0,0,0,0,0,0.04905982293196952,0,0.12418143820402815,0.014506750659632008,0.007537122906150811,0.19528513470178047,0.19528513470178047,0,0,0,0,0,0,0,0,0,0,1
Carlos Rodriguez,MIL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,49,2,0,45,4.42071,1.33002,0,0,0,0,0,0,0.04905982293196952,0,0.12418143820402815,0.01204289169130463,0.009299177305857257,0.19458333013315954,0.19458333013315954,0,0,0,0,0,0,0,0,0,1,0
John King,MIA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,52,3,0,33,3.91275,1.38637,0,0,0,0,0,0,0.07358973439795427,0,0.09106638801628732,0.024570135337140444,0.002368408693069576,0.1915946664444516,0.1915946664444516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Pop,PHI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,52,3,0,40,4.64614,1.40668,0,0,0,0,0,0,0.07358973439795427,0,0.1103835006258028,0.007547904893111451,-3.348238328728666e-4,0.19118631608399564,0.19118631608399564,0,0,0,0,0,0,0,0,0,0,1
Zach Maxwell,CIN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,50,2,0,51,4.6617,1.4568,0,0,0,0,0,0,0.04905982293196952,0,0.14073896329789856,0.0069103384806409015,-0.006736274582712415,0.18997285012779655,0.18997285012779655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrew Hoffmann,ARI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,40,3,0,35,4.11686,1.36805,0,0,0,0,0,0,0.07358973439795427,0,0.09658556304757746,0.015255902357518534,0.003697519237643804,0.18912871904069406,0.18912871904069406,0,0,0,0,0,0,0,0,0,1,1
Zach McCambley,PHI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,48,2,0,46,4.46807,1.38957,0,0,0,0,0,0,0.04905982293196952,0,0.12694102571967322,0.010782433791311264,0.0017930706271208977,0.1885763530700749,0.1885763530700749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gus Varland,WSN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,48,2,0,45,4.36518,1.41282,0,0,0,0,0,0,0.04905982293196952,0,0.12418143820402815,0.012986844655153654,-0.0010634300536273037,0.18516467573752401,0.18516467573752401,0,0,0,0,0,0,0,0,0,0,1
Ethan Roberts,CHC,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,42,2,0,42,4.28731,1.33639,0,0,0,0,0,0,0.04905982293196952,0,0.11590267565709295,0.012823303338216975,0.007285931118168021,0.18507173304544747,0.18507173304544747,0,0,0,0,0,0,0,0,0,0,1
Dauri Moreta,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,35,2,0,39,3.86551,1.2803,0,0,0,0,0,0,0.04905982293196952,0,0.10762391311015773,0.017275590598711976,0.011096465278949006,0.18505579191978824,0.18505579191978824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Millas,WSN,hitter,141,127,32,2,15,14,3,0.247533,NA,NA,NA,NA,NA,NA,0.051569882068637704,0.02404730089701624,0.0788233214272385,0.02475161575803933,0.005143385727745533,0.1843355058786773,0,0,0,0,0,0,0.1843355058786773,1,0,0,0,0,0,0,0,1,0,0
Antonio Senzatela,COL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,85,4,0,51,5.47345,1.57406,0,0,0,0,0,0,0.09811964586393904,0,0.14073896329789856,-0.019050200948354228,-0.036963340567569336,0.18284506764591404,0.18284506764591404,0,0,0,0,0,0,0,0,0,1,1
Reiver Sanmartin,SFG,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,44,3,0,32,4.04358,1.38049,0,0,0,0,0,0,0.07358973439795427,0,0.08830680050064224,0.018220676437769413,0.0026662548418612876,0.18278346617822722,0.18278346617822722,0,0,0,0,0,0,0,0,0,0,1
Christian Scott,NYM,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,38,2,0,36,4.06387,1.21083,0,0,0,0,0,0,0.04905982293196952,0,0.09934515056322252,0.015391891905234163,0.018804545970237257,0.18260141137066346,0.18260141137066346,0,0,0,0,0,0,0,0,0,1,0
Bryce Johnson,SDP,hitter,147,130,30,2,16,13,5,0.230566,NA,NA,NA,NA,NA,NA,0.05500787420654688,0.02404730089701624,0.07319308418243575,0.041252692930065546,-0.01105783873848569,0.18244311347757874,0,0,0,0,0,0,0.18244311347757874,0,0,0,0,0,1,0,0,1,0,0
Tommy Kahnle,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,50,2,0,45,4.42617,1.43006,0,0,0,0,0,0,0.04905982293196952,0,0.12418143820402815,0.012166810711915353,-0.0033141048603465154,0.1820939669875665,0.1820939669875665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paxton Schultz,WSN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,46,2,0,41,4.37228,1.36624,0,0,0,0,0,0,0.04905982293196952,0,0.11314308814144787,0.012299947345472507,0.0044652584554401124,0.17896811687433,0.17896811687433,0,0,0,0,0,0,0,0,0,0,1
Tanner Gordon,COL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,55,3,0,40,5.25631,1.39023,0,0,0,0,0,0,0.07358973439795427,0,0.1103835006258028,-0.006995944568428779,0.0019616470337989887,0.1789389374891273,0.1789389374891273,0,0,0,0,0,0,0,0,0,1,0
Kyle Nicolas,PIT,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,42,2,0,41,4.10642,1.4033,0,0,0,0,0,0,0.04905982293196952,0,0.11314308814144787,0.01621441419462082,9.292453837212888e-5,0.17851024980641034,0.17851024980641034,0,0,0,0,0,0,0,0,0,0,1
Jose Leclerc,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,37,2,0,40,4.14517,1.34844,0,0,0,0,0,0,0.04905982293196952,0,0.1103835006258028,0.013644168648301714,0.005277365867338854,0.17836485807341285,0.17836485807341285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edgardo Henriquez,LAD,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,42,4.41412,1.37406,0,0,0,0,0,0,0.04905982293196952,0,0.11590267565709295,0.009948590557005161,0.003082194180608073,0.17799328332667572,0.17799328332667572,0,0,0,0,0,0,0,0,0,0,1
Luis Urias,NA,hitter,140,122,28,4,14,15,1,0.22885,NA,NA,NA,NA,NA,NA,0.04813188993072852,0.04809460179403248,0.08445355867204125,0.00825053858601311,-0.011926605552044202,0.17700398343077114,0,0,0,0,0,0,0.17700398343077114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daysbel Hernandez,ATL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,43,4.3033,1.43413,0,0,0,0,0,0,0.04905982293196952,0,0.11866226317273801,0.011927182677481815,-0.0030679848836408182,0.17658128389854852,0.17658128389854852,0,0,0,0,0,0,0,0,0,0,1
Sam Moll,CIN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,42,2,0,41,4.44517,1.37116,0,0,0,0,0,0,0.04905982293196952,0,0.11314308814144787,0.009863931566466668,0.0035480617596341272,0.17561490439951818,0.17561490439951818,0,0,0,0,0,0,0,0,0,0,1
Nick Raquet,STL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,38,3,0,30,4.1651,1.35135,0,0,0,0,0,0,0.07358973439795427,0,0.0827876254693521,0.013674889231185613,0.005136958089384197,0.1751892071878762,0.1751892071878762,0,0,0,0,0,0,0,0,0,0,1
Jorge Mateo,ATL,hitter,105,97,22,2,12,10,8,0.223981,NA,NA,NA,NA,NA,NA,0.04125590565491016,0.02404730089701624,0.0563023724480275,0.06600430868810488,-0.01297769736409182,0.17463219032396693,0,0,0,0,0,0,0.17463219032396693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerar Encarnacion,SFG,hitter,105,95,23,4,12,14,1,0.237313,NA,NA,NA,NA,NA,NA,0.04125590565491016,0.04809460179403248,0.0788233214272385,0.00825053858601311,-0.0033374513788742622,0.17308691608332,0,0,0,0,0,0,0.17308691608332,0,0,0,0,0,1,0,0,1,0,0
Andre Granillo,WSN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,42,2,0,40,4.4384,1.38564,0,0,0,0,0,0,0.04905982293196952,0,0.1103835006258028,0.009990847484968826,0.001991422463931768,0.17142559350667289,0.17142559350667289,0,0,0,0,0,0,0,0,0,0,1
Tristan Beck,SFG,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,34,4.07161,1.29158,0,0,0,0,0,0,0.04905982293196952,0,0.09382597553193238,0.016063800692219576,0.011526788307780547,0.17047638746390203,0.17047638746390203,0,0,0,0,0,0,0,0,0,1,1
Drew Smith,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,40,4.55514,1.38553,0,0,0,0,0,0,0.04905982293196952,0,0.1103835006258028,0.007430804409832998,0.0019078550118560476,0.16878198297946134,0.16878198297946134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Phillips,LAD,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,28,2,0,30,3.45321,1.15699,0,0,0,0,0,0,0.04905982293196952,0,0.0827876254693521,0.01897334625528044,0.017714611981587254,0.1685354066381893,0.1685354066381893,0,0,0,0,0,0,0,0,0,0,1
Brandon Williamson,CIN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,51,2,0,43,4.85864,1.41954,0,0,0,0,0,0,0.04905982293196952,0,0.11866226317273801,0.0025654058028298735,-0.002007116576518466,0.16828037533101892,0.16828037533101892,0,0,0,0,0,0,0,0,0,1,0
Keaton Winn,SFG,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,36,2,0,33,3.9352,1.28013,0,0,0,0,0,0,0.04905982293196952,0,0.09106638801628732,0.01664935146615588,0.011429171825214324,0.16820473423962704,0.16820473423962704,0,0,0,0,0,0,0,0,0,1,1
Jason Foley,SFG,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,34,2,0,29,3.43071,1.22865,0,0,0,0,0,0,0.04905982293196952,0,0.08002803795370703,0.023380523103379135,0.015274316644536818,0.16774270063359248,0.16774270063359248,0,0,0,0,0,0,0,0,0,0,1
Craig Kimbrel,NYM,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,32,2,0,37,4.16062,1.35324,0,0,0,0,0,0,0.04905982293196952,0,0.1021047380788676,0.011579685313612312,0.004171055535832057,0.16691530186028147,0.16691530186028147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad Green,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,44,2,0,38,4.61643,1.35926,0,0,0,0,0,0,0.04905982293196952,0,0.10486432559451266,0.006970178821485698,0.0050572175801234034,0.16595154492809128,0.16595154492809128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Yorke,PIT,hitter,119,109,28,2,13,11,3,0.25354,NA,NA,NA,NA,NA,NA,0.04469389779281934,0.02404730089701624,0.06193260969283025,0.02475161575803933,0.009259786979986372,0.16468521112069154,0,0,0,0,0,0,0.16468521112069154,0,0,1,0,0,0,0,1,1,0,0
Coleman Crow,MIL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,33,2,0,31,3.90625,1.23678,0,0,0,0,0,0,0.04905982293196952,0,0.08554721298499716,0.015688328534983576,0.014138360059174368,0.16443372451112465,0.16443372451112465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tom Murphy,NA,hitter,115,104,24,4,12,13,1,0.233598,NA,NA,NA,NA,NA,NA,0.04125590565491016,0.04809460179403248,0.07319308418243575,0.00825053858601311,-0.006512776918898395,0.16428135329849308,0,0,0,0,0,0,0.16428135329849308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deyvison De Los Santos,MIA,hitter,112,104,24,4,12,13,1,0.232914,NA,NA,NA,NA,NA,NA,0.04125590565491016,0.04809460179403248,0.07319308418243575,0.00825053858601311,-0.007039198404773343,0.16375493181261813,0,0,0,0,0,0,0.16375493181261813,0,1,0,1,0,0,1,0,1,0,0
Jonathan Loaisiga,ARI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,35,2,0,30,3.60659,1.28857,0,0,0,0,0,0,0.04905982293196952,0,0.0827876254693521,0.02132052777480465,0.010355592409735234,0.1635235685858615,0.1635235685858615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Esteury Ruiz,MIA,hitter,77,68,17,2,10,8,7,0.245732,NA,NA,NA,NA,NA,NA,0.0343799213790918,0.02404730089701624,0.045041897958422,0.05775377010209177,0.0018476496429579083,0.1630705399795797,0,0,0,0,0,0,0.1630705399795797,0,0,0,0,0,1,0,0,1,0,0
Bryan Torres,STL,hitter,112,97,26,1,12,10,4,0.269553,NA,NA,NA,NA,NA,NA,0.04125590565491016,0.01202365044850812,0.0563023724480275,0.03300215434405244,0.01973482169189196,0.16231890458739018,0,0,0,0,0,0,0.16231890458739018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luis Perales,WSN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,37,2,0,36,4.35242,1.39458,0,0,0,0,0,0,0.04905982293196952,0,0.09934515056322252,0.010221424778096611,9.076877023212027e-4,0.15953408597560986,0.15953408597560986,0,0,0,0,0,0,0,0,0,1,0
Nathaniel Lowe,CIN,hitter,105,93,24,3,12,13,0,0.254817,NA,NA,NA,NA,NA,NA,0.04125590565491016,0.03607095134552436,0.07319308418243575,0,0.008779408779684519,0.1592993499625548,0,0,0,0,0,0,0.1592993499625548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blade Tidwell,SFG,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,39,2,0,34,4.30178,1.36613,0,0,0,0,0,0,0.04905982293196952,0,0.09382597553193238,0.01165546289688791,0.0037967432378625803,0.15833800459865238,0.15833800459865238,0,0,0,0,0,0,0,0,0,1,0
Jonah Tong,NYM,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,26,2,0,30,3.70926,1.26189,0,0,0,0,0,0,0.04905982293196952,0,0.0827876254693521,0.014646603599695175,0.009468261087778472,0.15596231308879527,0.15596231308879527,0,0,0,0,0,0,0,0,0,1,0
Brandan Bidois,PIT,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,37,4.48546,1.44754,0,0,0,0,0,0,0.04905982293196952,0,0.1021047380788676,0.008674878574738375,-0.0044409481140649685,0.1553984914715105,0.1553984914715105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quinn Mathews,STL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,36,4.30798,1.45674,0,0,0,0,0,0,0.04905982293196952,0,0.09934515056322252,0.011843625457450864,-0.005382876653953252,0.15486572229868964,0.15486572229868964,0,0,0,0,0,0,0,0,0,1,0
Joey Lucchesi,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,43,2,0,32,4.14426,1.391,0,0,0,0,0,0,0.04905982293196952,0,0.08830680050064224,0.015874202317235866,0.0014489033446280512,0.15468972909447565,0.15468972909447565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keegan Thompson,COL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,38,4.79472,1.4281,0,0,0,0,0,0,0.04905982293196952,0,0.10486432559451266,0.003153317492094332,-0.002450612155866209,0.1546268538627103,0.1546268538627103,0,0,0,0,0,0,0,0,0,0,1
Chas McCormick,CHC,hitter,105,93,21,3,12,11,3,0.228192,NA,NA,NA,NA,NA,NA,0.04125590565491016,0.03607095134552436,0.06193260969283025,0.02475161575803933,-0.009544441334352297,0.1544666411169518,0,0,0,0,0,0,0.1544666411169518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shane Drohan,MIL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,34,2,0,32,4.19616,1.34711,0,0,0,0,0,0,0.04905982293196952,0,0.08830680050064224,0.011764060932055983,0.004965215926070249,0.15409590029073797,0.15409590029073797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Pintaro,NYM,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,32,2,0,30,3.96524,1.33441,0,0,0,0,0,0,0.04905982293196952,0,0.0827876254693521,0.014370353629791555,0.005713361136362189,0.15193116316747537,0.15193116316747537,0,0,0,0,0,0,0,0,0,1,0
Chase Shugart,PHI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,42,2,0,34,4.64776,1.38216,0,0,0,0,0,0,0.04905982293196952,0,0.09382597553193238,0.006066014885617229,0.002365531907926525,0.15131734525744564,0.15131734525744564,0,0,0,0,0,0,0,0,0,0,1
Dylan Ross,NYM,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,36,1,0,38,3.96367,1.34762,0,0,0,0,0,0,0.02452991146598476,0,0.10486432559451266,0.016191875686486387,0.005210293407675734,0.15079640615465953,0.15079640615465953,0,0,0,0,0,0,0,0,0,0,1
Paul Gervase,LAD,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,33,2,0,35,4.66101,1.39892,0,0,0,0,0,0,0.04905982293196952,0,0.09658556304757746,0.004570986847544063,4.429750480409084e-4,0.15065934787513194,0.15065934787513194,0,0,0,0,0,0,0,0,0,0,1
Pierson Ohl,COL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,39,2,0,30,4.53268,1.29498,0,0,0,0,0,0,0.04905982293196952,0,0.0827876254693521,0.007636012458315361,0.010899217175115408,0.1503826780347524,0.1503826780347524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Martinez,ARI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,22,2,0,28,3.20645,1.30182,0,0,0,0,0,0,0.04905982293196952,0,0.07726845043806196,0.01733075287326159,0.005763109489208551,0.14942213573250163,0.14942213573250163,0,0,0,0,0,0,0,0,0,0,1
Alek Jacob,SDP,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,39,2,0,34,4.70666,1.38622,0,0,0,0,0,0,0.04905982293196952,0,0.09382597553193238,0.004607411387276586,0.001791280112080307,0.14928448996325877,0.14928448996325877,0,0,0,0,0,0,0,0,0,0,1
Zach Agnos,COL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,50,2,0,40,5.12922,1.46136,0,0,0,0,0,0,0.04905982293196952,0,0.1103835006258028,-0.003523601559122339,-0.007319860743295368,0.14859986125535457,0.14859986125535457,0,0,0,0,0,0,0,0,0,0,1
Gavin Stone,LAD,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,33,2,0,30,4.39187,1.31034,0,0,0,0,0,0,0.04905982293196952,0,0.0827876254693521,0.0085353216582885,0.007925010352630773,0.14830778041224088,0.14830778041224088,0,0,0,0,0,0,0,0,0,1,0
DJ Herz,WSN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,28,2,0,30,4.06908,1.34636,0,0,0,0,0,0,0.04905982293196952,0,0.0827876254693521,0.011276280107774822,0.004142752707777184,0.14726648121687363,0.14726648121687363,0,0,0,0,0,0,0,0,0,1,0
Ty Adcock,SDP,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,33,2,0,30,4.29389,1.35023,0,0,0,0,0,0,0.04905982293196952,0,0.0827876254693521,0.0099785316038809,0.004555644939443937,0.14638162494464646,0.14638162494464646,0,0,0,0,0,0,0,0,0,0,1
Alex Cobb,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,34,2,0,28,3.99075,1.35081,0,0,0,0,0,0,0.04905982293196952,0,0.07726845043806196,0.014881361205896847,0.004643219702380171,0.1458528542783085,0.1458528542783085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Max Lazar,PHI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,38,2,0,30,4.53397,1.34475,0,0,0,0,0,0,0.04905982293196952,0,0.0827876254693521,0.00741833705913891,0.005778902866025475,0.145044688326486,0.145044688326486,0,0,0,0,0,0,0,0,0,0,1
Chris Roycroft,STL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,32,4.28796,1.44986,0,0,0,0,0,0,0.04905982293196952,0,0.08830680050064224,0.012201064676472181,-0.004678477919775918,0.14488921018930803,0.14488921018930803,0,0,0,0,0,0,0,0,0,0,1
Joey Wiemer,WSN,hitter,119,106,22,3,12,12,3,0.207706,NA,NA,NA,NA,NA,NA,0.04125590565491016,0.03607095134552436,0.067562846937633,0.02475161575803933,-0.026948289468467276,0.14269303022763957,0,0,0,0,0,0,0.14269303022763957,0,0,0,0,0,1,0,0,1,0,0
Hunter Stratton,ATL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,30,2,0,28,4.24654,1.32768,0,0,0,0,0,0,0.04905982293196952,0,0.07726845043806196,0.009705436336469881,0.00587305696806632,0.1419067666745677,0.1419067666745677,0,0,0,0,0,0,0,0,0,0,1
Kendall Graveman,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,36,2,0,32,4.3486,1.47533,0,0,0,0,0,0,0.04905982293196952,0,0.08830680050064224,0.010006552473694709,-0.006557567945174358,0.14081560796113207,0.14081560796113207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Mazur,MIA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,35,2,0,27,4.3381,1.32229,0,0,0,0,0,0,0.04905982293196952,0,0.07450886292241689,0.009892627289390037,0.007334766152191307,0.14079607929596774,0.14079607929596774,0,0,0,0,0,0,0,0,0,1,0
Chase Petty,CIN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,46,2,0,36,5.08898,1.45939,0,0,0,0,0,0,0.04905982293196952,0,0.09934515056322252,-0.002415496786069347,-0.006502321980884243,0.13948715472823847,0.13948715472823847,0,0,0,0,0,0,0,0,0,1,0
River Ryan,LAD,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,39,2,0,32,4.78147,1.42396,0,0,0,0,0,0,0.04905982293196952,0,0.08830680050064224,0.003305137297585768,-0.0019760757050935607,0.13869568502510396,0.13869568502510396,0,0,0,0,0,0,0,0,0,1,0
Kyle Hart,SDP,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,31,2,0,27,4.36437,1.33172,0,0,0,0,0,0,0.04905982293196952,0,0.07450886292241689,0.008398545088691521,0.005748262679495674,0.13771549362257363,0.13771549362257363,0,0,0,0,0,0,0,0,0,1,1
Luis Mey,CIN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,38,4.96454,1.56421,0,0,0,0,0,0,0.04905982293196952,0,0.10486432559451266,1.213330678085729e-4,-0.016386035369365788,0.13765944622492496,0.13765944622492496,0,0,0,0,0,0,0,0,0,0,1
Alex Freeland,LAD,hitter,91,79,18,3,11,10,2,0.226347,NA,NA,NA,NA,NA,NA,0.03781791351700098,0.03607095134552436,0.0563023724480275,0.01650107717202622,-0.009186261624520053,0.13750605285805903,0,0,0,0,0,0,0.13750605285805903,0,0,1,1,1,0,1,1,1,0,0
Garrett Hawkins,SDP,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,26,2,0,27,4.20598,1.3296,0,0,0,0,0,0,0.04905982293196952,0,0.07450886292241689,0.008882083831114962,0.0049622080515508964,0.13741297773705227,0.13741297773705227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Mayza,PHI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,31,2,0,26,4.04527,1.35685,0,0,0,0,0,0,0.04905982293196952,0,0.07174927540677183,0.012813910346534684,0.0037542665098511743,0.13737727519512719,0.13737727519512719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jorge Lopez,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,32,2,0,27,4.36543,1.36064,0,0,0,0,0,0,0.04905982293196952,0,0.07450886292241689,0.008654325615400252,0.003564944997121321,0.13578795646690797,0.13578795646690797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rafael Marchan,PHI,hitter,128,113,26,2,13,13,0,0.231245,NA,NA,NA,NA,NA,NA,0.04469389779281934,0.02404730089701624,0.07319308418243575,0,-0.009044017601120393,0.13289026527115094,0,0,0,0,0,0,0.13289026527115094,1,0,0,0,0,0,0,0,1,0,0
Ryan Harbin,PIT,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,34,2,0,32,4.5959,1.55576,0,0,0,0,0,0,0.04905982293196952,0,0.08830680050064224,0.005697610362633131,-0.013192760309857905,0.12987147348538697,0.12987147348538697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colin Poche,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,30,2,0,27,4.59341,1.38949,0,0,0,0,0,0,0.04905982293196952,0,0.07450886292241689,0.005060645805678463,0.00112681215416723,0.12975614381423212,0.12975614381423212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elias Diaz,NA,hitter,128,117,25,3,12,13,0,0.217995,NA,NA,NA,NA,NA,NA,0.04125590565491016,0.03607095134552436,0.07319308418243575,0,-0.020836338579989188,0.1296836026028811,0,0,0,0,0,0,0.1296836026028811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Love,STL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,32,2,0,27,4.51259,1.42737,0,0,0,0,0,0,0.04905982293196952,0,0.07450886292241689,0.006552397324843701,-0.0019006977391174576,0.12822038544011263,0.12822038544011263,0,0,0,0,0,0,0,0,0,1,0
Martin Perez,ATL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,36,2,0,27,4.52808,1.43522,0,0,0,0,0,0,0.04905982293196952,0,0.07450886292241689,0.007122542886933871,-0.0028616246450191766,0.1278296040963011,0.1278296040963011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Welinton Herrera,COL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,26,2,0,26,4.40783,1.40911,0,0,0,0,0,0,0.04905982293196952,0,0.07174927540677183,0.006539580377885955,-3.2912671304009177e-4,0.12701955200358722,0.12701955200358722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scott Alexander,SFG,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,33,2,0,24,4.1204,1.41854,0,0,0,0,0,0,0.04905982293196952,0,0.06623010037548169,0.01253397652591424,-0.0012142560727092962,0.12660964376065614,0.12660964376065614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
