Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value,billikenTeam,slot,contract,salary,sgpar_random_delta,sgpar_randomized
Ronald Acuna Jr.,ATL,hitter,37.94156987027011,651,548,157,31,115,84,26,0.285816,NA,NA,NA,NA,NA,NA,0.3953690958595557,0.3727331639037517,0.472939928563431,0.21451400323634084,0.1774431775727727,1.632999369135852,0,0,0,0,0,0,1.632999369135852,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,0.2564742134880248,0.22604462843195264,0.24097415407755768,0.17491141802347793,0.2110950257130662,0,0,0,0,0,1.1094994397340792,0,1.1094994397340792,1.1094994397340792,3.9375219924150606,2.372895277207392,3.809095002251239,5.934065934065935,6.899237747498359,0,0,0,0,0,22.952815953437984,22.952815953437984,Westside Marauders,OF,2026,46,0,1.1094994397340792
Masyn Winn,STL,hitter,14.438086919462412,644,587,150,15,79,68,13,0.255446,NA,NA,NA,NA,NA,NA,0.2716013788948252,0.1803547567276218,0.38285613264658697,0.10725700161817042,0.05814644628290042,1.0002157161701049,0,0,0,0,0,0,1.0002157161701049,0,0,0,0,1,0,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,0.2042167329918053,0.13706961511299257,0.282637909689098,0.06930452412251012,0.05785916706055259,0,0,0,0,0,0.7510879489769586,0,0.7510879489769586,0.7510879489769586,3.135238691011456,2.7831622176591373,2.3097703737055384,2.3512336719883895,1.8910163708242684,0,0,0,0,0,12.470421325188788,12.470421325188788,Westside Marauders,IL,2026,11,0,0.7510879489769586
Andy Pages,LAD,hitter,20.512008148055063,602,549,141,26,75,85,10,0.25661,NA,NA,NA,NA,NA,NA,0.25784941034318853,0.31261491166121114,0.47857016580823375,0.08250538586013109,0.05911128302708825,1.1906511566998528,0,0,0,0,0,0,1.1906511566998528,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,0.11895452797165763,0.16592637618941206,0.24660439132236045,0.04290280064726817,0.09276313116738176,0,0,0,0,0,0.6671512272980801,0,0.6671512272980801,0.6671512272980801,1.826250146616101,2.4283367556468174,2.7960378208014416,1.455525606469003,3.0317857749810906,0,0,0,0,0,11.537936104514452,11.537936104514452,Westside Marauders,OF,2,3,0,0.6671512272980801
Chris Sale,ATL,pitcher,28.296783247383686,NA,NA,NA,NA,NA,NA,NA,NA,165,12,0,200,3.14754,1.10269,0,0,0,0,0,0,0.2943589375918171,0,0.551917503129014,0.1343192614655085,0.1273223102299685,1.1079180124163082,1.1079180124163082,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.15208545108910548,-0.03627746556510604,0.31100551301319934,0.11520419512988754,0.11724736935322148,0,0.6592650630203077,0.6592650630203077,0.6592650630203077,0,0,0,0,0,8.238188976377957,-4.025229357798171,8.481478384480303,8.116905916231685,8.432499138147637,29.24384305743941,29.24384305743941,Westside Marauders,P,2027,18,0,0.6592650630203077
Will Smith,LAD,hitter,17.412245387671764,500,428,109,19,67,67,2,0.255441,NA,NA,NA,NA,NA,NA,0.23034547323991503,0.22844935852165427,0.37722589540178425,0.01650107717202622,0.04238055027373443,0.8949023546091142,0,0,0,0,0,0,0.8949023546091142,1,0,0,0,0,0,0,0,1,0,0,C,0.3011983569402915,0.3011983569402915,0.08182421288223848,0.06011825224254059,0.13850383622214765,0.01650107717202622,0.00425097842133855,0,0,0,0,0,0.14852126035767654,0.16833110627911368,0.2387220591796366,0,0.03812957185239588,0,0,0,0,0,0.5937039976688226,0,0.5937039976688226,0.5937039976688226,2.2801735934628766,2.3507186858316222,2.836560108059434,0,1.2461922327699717,0,0,0,0,0,8.713644620123903,8.713644620123903,Westside Marauders,IL,2,15,0,0.5937039976688226
Oneil Cruz,PIT,hitter,18.197639192968815,539,473,112,22,73,65,29,0.237442,NA,NA,NA,NA,NA,NA,0.25097342606737016,0.2645203098671786,0.3659654209121787,0.23926561899438015,-0.01616545602014965,1.1045593198209582,0,0,0,0,0,0,1.1045593198209582,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,0.11207854369583928,0.11783177439537952,0.1339996464263054,0.19966303378151723,0.01748639212014386,0,0,0,0,0,0.5810593904191853,0,0.5810593904191853,0.5810593904191853,1.720686554326153,1.319507186858316,1.9855920756416023,6.773792245490359,0.5715093293900715,0,0,0,0,0,12.371087391706505,12.371087391706505,Westside Marauders,OF,2026,22,0,0.5810593904191853
Sal Stewart,CIN,hitter,11.9309598809419,504,454,120,18,65,69,8,0.263845,NA,NA,NA,NA,NA,NA,0.2234694889640967,0.21642570807314615,0.38848636989138974,0.06600430868810488,0.07318995722156006,0.9675758328382976,0,0,0,0,0,0,0.9675758328382976,0,1,0,1,0,0,1,0,1,0,0,3B,0.4172493965587398,0.4172493965587398,0.10864055155793008,0.09137974340866171,0.1756634020378458,0.03960258521286293,0.0019631143414393,0,0,0,0,0,0.11482893740616663,0.12504596466448442,0.21282296785354393,0.02640172347524194,0.07122684288012077,0,0,0,0,0,0.5503264362795577,0,0.5503264362795577,0.5503264362795577,1.7629119912421325,2.0956878850102667,2.1071589374155786,0.8957080655193862,2.327913324218359,0,0,0,0,0,9.189380203405722,9.189380203405722,Westside Marauders,1B/3B,2,1,0,0.5503264362795577
Mason Miller,SDP,pitcher,22.247695336459255,NA,NA,NA,NA,NA,NA,NA,NA,66,4,32,106,2.43273,0.962613,0,0,0,0,0,0,0.09811964586393904,0.44649188387822814,0.29251627665837743,0.07478548987317842,0.07459252895450795,0.986505825228231,0.986505825228231,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.04415384063877256,0.4102144183131221,0.0516042865425628,0.05567042353755747,0.06451758807776092,0,0.5378528758322307,0.5378528758322307,0.5378528758322307,0,0,0,0,0,-2.3917322834645685,45.516055045871624,1.407308303369846,3.9223536058010646,4.640142536776968,53.094127208354934,53.094127208354934,Westside Marauders,P,2,21,0,0.5378528758322307
Brenton Doyle,COL,hitter,16.66238190401799,595,548,136,19,69,70,21,0.247663,NA,NA,NA,NA,NA,NA,0.23722145751573345,0.22844935852165427,0.3941166071361925,0.1732613103062753,0.02272069802765117,1.0557694315075066,0,0,0,0,0,0,1.0557694315075066,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,0.09832657514420257,0.08176082304985519,0.1621508326503192,0.1336587250934124,0.05637254616794468,0,0,0,0,0,0.532269502105734,0,0.532269502105734,0.532269502105734,1.5095593697462568,1.5967145790554416,1.3777577667717242,4.534522081691894,1.8424290062293227,0,0,0,0,0,10.860982803494638,10.860982803494638,Westside Marauders,OF,2,10,0,0.532269502105734
Francisco Alvarez,NYM,hitter,13.440062049380236,446,395,94,22,54,63,1,0.237978,NA,NA,NA,NA,NA,NA,0.1856515754470957,0.2645203098671786,0.3547049464225732,0.00825053858601311,-0.01193292081696623,0.8011944495058944,0,0,0,0,0,0,0.8011944495058944,1,0,0,0,0,0,0,0,1,0,0,C,0.3011983569402915,0.3011983569402915,0.08182421288223848,0.06011825224254059,0.13850383622214765,0.01650107717202622,0.00425097842133855,0,0,0,0,0,0.10382736256485722,0.20440205762463803,0.21620111020042557,-0.00825053858601311,-0.01618389923830478,0,0,0,0,0,0.49999609256560296,0,0.49999609256560296,0.49999609256560296,1.5940102435782149,2.1289527720739216,3.444394416929312,-0.2799087704748083,-0.5289398371631598,0,0,0,0,0,6.358508824943481,6.358508824943481,Westside Marauders,Util,2027,11,0,0.49999609256560296
Zac Gallen,ARI,pitcher,10.121734901935856,NA,NA,NA,NA,NA,NA,NA,NA,182,13,0,170,4.02788,1.28002,0,0,0,0,0,0,0.31888884905780185,0,0.4691298776596619,0.07664275156955415,0.05783205607660199,0.92249353436362,0.92249353436362,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.17661536255509025,-0.03627746556510604,0.22821788754384728,0.0575276852339332,0.04775711519985495,0,0.4738405849676197,0.4738405849676197,0.4738405849676197,0,0,0,0,0,9.566929133858274,-4.025229357798171,6.223764528806754,4.053210111801615,3.4347195590374193,19.25339397570589,19.25339397570589,Westside Marauders,P,1,10,0,0.4738405849676197
Hunter Greene,CIN,pitcher,17.097363603411214,NA,NA,NA,NA,NA,NA,NA,NA,147,9,0,174,3.72853,1.1122,0,0,0,0,0,0,0.22076920319386284,0,0.48016822772224216,0.08154526468113182,0.10985437583087308,0.8923370714281099,0.8923370714281099,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.07849571669115124,-0.03627746556510604,0.23925623760642753,0.06243019834551087,0.09977943495412606,0,0.44368412203210966,0.44368412203210966,0.44368412203210966,0,0,0,0,0,4.251968503937012,-4.025229357798171,6.52479304289656,4.398624943569704,7.1761951154805015,18.326352248085605,18.326352248085605,Westside Marauders,P,2028,24,0,0.44368412203210966
Andrew Vaughn,MIL,hitter,8.025899189621178,560,509,125,20,57,74,1,0.245988,NA,NA,NA,NA,NA,NA,0.1959655518608233,0.2404730089701624,0.4166375561154035,0.00825053858601311,0.01479447823759102,0.8761211337699933,0,0,0,0,0,0,0.8761211337699933,0,1,0,0,0,0,1,0,1,0,0,1B,0.44297870877619505,0.44297870877619505,0.11345374055100294,0.11783177439537958,0.19480620867017517,0.03465226206125506,-0.01776527690161768,0,0,0,0,0,0.08251181130982035,0.12264123457478283,0.2218313474452283,-0.02640172347524195,0.03255975513920869,0,0,0,0,0,0.4331424249937983,0,0.4331424249937983,0.4331424249937983,1.2667631074793768,2.1843942505133467,2.0666366501575872,-0.8957080655193864,1.064153411227576,0,0,0,0,0,5.6862393538585,5.6862393538585,Westside Marauders,Bench,1,12,0,0.4331424249937983
Brady House,WSN,hitter,5.001489169103002,546,512,125,15,57,63,6,0.244777,NA,NA,NA,NA,NA,NA,0.1959655518608233,0.1803547567276218,0.3547049464225732,0.04950323151607866,0.01029330726455862,0.7908217937916556,0,0,0,0,0,0,0.7908217937916556,0,0,0,1,0,0,1,0,1,0,0,3B,0.4172493965587398,0.4172493965587398,0.10864055155793008,0.09137974340866171,0.1756634020378458,0.03960258521286293,0.0019631143414393,0,0,0,0,0,0.08732500030289321,0.08897501331896009,0.1790415443847274,0.00990064630321573,0.00833019292311931,0,0,0,0,0,0.3735723972329158,0,0.3735723972329158,0.3735723972329158,1.3406576220823403,1.7630390143737162,1.4993246285457005,0.3358905245697698,0.272256445953625,0,0,0,0,0,5.211168235525152,5.211168235525152,Westside Marauders,3B,2,1,0,0.3735723972329158
Brandon Pfaadt,ARI,pitcher,5.3188571592334135,NA,NA,NA,NA,NA,NA,NA,NA,163,10,0,145,4.2157,1.2506,0,0,0,0,0,0,0.2452991146598476,0,0.4001401897685352,0.05497664993092027,0.06406904753092706,0.7644850018902302,0.7644850018902302,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.103025628157136,-0.03627746556510604,0.1592281996527206,0.03586158359529931,0.05399410665418003,0,0.31583205249422985,0.31583205249422985,0.31583205249422985,0,0,0,0,0,5.580708661417328,-4.025229357798171,4.342336315745463,2.5266883703491594,3.8832876194839314,12.30779160919771,12.30779160919771,Westside Marauders,P,1,5,0,0.31583205249422985
Shohei Ohtani,LAD,two-way,47.736566976856594,679,575,162,48,129,119,26,0.282114,116,8,0,138,3.51338,1.13306,0.44350098579028424,0.5771352215283898,0.6699982321315272,0.21451400323634084,0.1704333544591361,2.075581797145678,0.19623929172787807,0,0.3808230771590197,0.0754884463920216,0.08049421709419063,0.7330450323731099,2.808626829518788,0,0,0,0,0,0,0,0,1,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0.44350098579028424,0.5771352215283898,0.6699982321315272,0.21451400323634084,0.1704333544591361,0.05396580522516647,-0.03627746556510604,0.13991108704320507,0.05637338005640065,0.07041927621744361,2.075581797145678,0.2843920829771097,2.3599738801227876,2.3599738801227876,6.808851702701648,6.597535934291581,9.72534894191806,7.277628032345015,5.570288681816423,2.9232283464566953,-4.025229357798171,3.815536416088301,3.971881593216964,5.064595387412487,47.729665678448995,47.729665678448995,Louisville Sluggers,Bench,2028,44,0,2.3599738801227876
Jackson Chourio,MIL,hitter,30.09646393349794,651,601,163,25,92,88,24,0.271592,NA,NA,NA,NA,NA,NA,0.31629527668764457,0.300591261212703,0.495460877542642,0.19801292606431464,0.13134302226166392,1.441703363768968,0,0,0,0,0,0,1.441703363768968,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,0.17740039431611368,0.15390272574090394,0.2634951030567687,0.15841034085145173,0.16499487040195743,0,0,0,0,0,0.9182034343671954,0,0.9182034343671954,0.9182034343671954,2.723540681080659,2.5946611909650925,2.593426384511482,5.37424839311632,5.392542217304954,0,0,0,0,0,18.678418866978507,18.678418866978507,Louisville Sluggers,OF,2029,30,0,0.9182034343671954
Hunter Goodman,COL,hitter,25.731159651809445,583,538,139,29,74,89,2,0.258764,NA,NA,NA,NA,NA,NA,0.25441141820527935,0.3486858630067355,0.5010911147874447,0.01650107717202622,0.06650265450881977,1.1871921276803057,0,0,0,0,0,0,1.1871921276803057,1,0,0,0,0,0,0,0,1,0,0,C,0.3011983569402915,0.3011983569402915,0.08182421288223848,0.06011825224254059,0.13850383622214765,0.01650107717202622,0.00425097842133855,0,0,0,0,0,0.1725872053230409,0.2885676107641949,0.36258727856529704,0,0.06225167608748122,0,0,0,0,0,0.8859937707400141,0,0.8859937707400141,0.8859937707400141,2.649646166477696,3.5704312114989727,4.862674470959029,0,2.0345771391675536,0,0,0,0,0,13.11732898810325,13.11732898810325,Louisville Sluggers,C,2,7,0,0.8859937707400141
Xavier Edwards,MIA,hitter,15.30231575884707,602,539,151,5,72,50,27,0.280709,NA,NA,NA,NA,NA,NA,0.24753543392946095,0.06011825224254059,0.28151186224013747,0.22276454182235397,0.15415860084059904,0.966088691075092,0,0,0,0,0,0,0.966088691075092,0,0,1,0,1,0,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,0.18015078802644105,0.01683311062791136,0.18129363928264852,0.18481206432669367,0.1538713216182512,0,0,0,0,0,0.7169609238819459,0,0.7169609238819459,0.7169609238819459,2.765766117996638,1.7852156057494863,0.2836560108059432,6.269956458635705,5.0289902700459,0,0,0,0,0,16.13358446323367,16.13358446323367,Louisville Sluggers,SS,2026,1,0,0.7169609238819459
Jackson Merrill,SDP,hitter,22.21386300673932,630,576,155,24,82,84,7,0.269646,NA,NA,NA,NA,NA,NA,0.2819153553085528,0.2885676107641949,0.472939928563431,0.05775377010209177,0.11758463409144831,1.218761298829719,0,0,0,0,0,0,1.218761298829719,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,0.1430204729370219,0.14187907529239582,0.24097415407755768,0.01815118488922885,0.15123648223174185,0,0,0,0,0,0.695261369427946,0,0.695261369427946,0.695261369427946,2.195722719630919,2.372895277207392,2.3908149482215224,0.6157992950445785,4.942875576946925,0,0,0,0,0,12.518107817051336,12.518107817051336,Louisville Sluggers,OF,2028,17,0,0.695261369427946
Cristopher Sanchez,PHI,pitcher,26.63057308972391,NA,NA,NA,NA,NA,NA,NA,NA,200,12,0,193,3.21424,1.16095,0,0,0,0,0,0,0.2943589375918171,0,0.5326003905194985,0.15685688138625015,0.12450574869412456,1.1083219581916903,1.1083219581916903,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.15208545108910548,-0.03627746556510604,0.2916884004036838,0.13774181505062918,0.11443080781737754,0,0.65966900879569,0.65966900879569,0.65966900879569,0,0,0,0,0,8.238188976377957,-4.025229357798171,7.954678484823141,9.7048319484929,8.229930390937692,30.102400442833517,30.102400442833517,Louisville Sluggers,P,2026,6,0,0.65966900879569
Luis Garcia Jr.,WSN,hitter,12.911634935800612,497,463,126,15,59,64,13,0.272108,NA,NA,NA,NA,NA,NA,0.20284153613664163,0.1803547567276218,0.360335183667376,0.10725700161817042,0.10295236139147326,0.9537408395412832,0,0,0,0,0,0,0.9537408395412832,0,0,1,0,0,0,0,1,1,0,0,2B,0.3590039845822357,0.3590039845822357,0.09007539401322052,0.07695136287045197,0.14526012091591095,0.04125269293006554,0.00546441385258677,0,0,0,0,0,0.1127661421234211,0.10340339385716985,0.21507506275146504,0.06600430868810489,0.0974879475388865,0,0,0,0,0,0.5947368549590474,0,0.5947368549590474,0.5947368549590474,1.7312429135551477,2.117864476386037,1.742458352093652,2.2392701637984667,3.1862073742119152,0,0,0,0,0,11.017043280045218,11.017043280045218,Louisville Sluggers,2B,1,14,0,0.5947368549590474
Jesus Luzardo,PHI,pitcher,18.22452504779397,NA,NA,NA,NA,NA,NA,NA,NA,179,12,0,197,3.77601,1.19264,0,0,0,0,0,0,0.2943589375918171,0,0.5436387405820788,0.09550309917228766,0.09691335415243237,1.030414131498616,1.030414131498616,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.15208545108910548,-0.03627746556510604,0.3027267504662642,0.07638803283666672,0.08683841327568534,0,0.5817611821026157,0.5817611821026157,0.5817611821026157,0,0,0,0,0,8.238188976377957,-4.025229357798171,8.255706998912949,5.38204771937497,6.245469294063998,24.0961836309317,24.0961836309317,Louisville Sluggers,P,2027,19,0,0.5817611821026157
Brandon Lowe,PIT,hitter,10.528522190342857,546,492,120,23,69,68,4,0.243266,NA,NA,NA,NA,NA,NA,0.23722145751573345,0.27654396031568673,0.38285613264658697,0.03300215434405244,0.00438981849349109,0.9340135233155504,0,0,0,0,0,0,0.9340135233155504,0,0,1,0,0,0,0,1,1,0,0,2B,0.3590039845822357,0.3590039845822357,0.09007539401322052,0.07695136287045197,0.14526012091591095,0.04125269293006554,0.00546441385258677,0,0,0,0,0,0.1471460635025129,0.1995925974452348,0.237596011730676,-0.0082505385860131,-0.00107459535909567,0,0,0,0,0,0.575009538733315,0,0.575009538733315,0.575009538733315,2.2590608750048875,2.339630390143737,3.363349842413328,-0.27990877047480794,-0.03512109695487044,0,0,0,0,0,7.647011240132274,7.647011240132274,Louisville Sluggers,Bench,1,15,0,0.575009538733315
Edwin Diaz,LAD,pitcher,19.36249239871072,NA,NA,NA,NA,NA,NA,NA,NA,66,5,36,93,2.98114,1.06968,0,0,0,0,0,0,0.1226495573299238,0.5023033693630067,0.25664163895499154,0.05862972816135293,0.05650539700696847,0.9967296908162434,0.9967296908162434,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.01962392917278779,0.46602590379790065,0.0157296488391769,0.03951466182573197,0.04643045613022144,0,0.5480767414202432,0.5480767414202432,0.5480767414202432,0,0,0,0,0,-1.062992125984252,51.70871559633035,0.4289656325779748,2.784072159781698,3.3393054655442165,57.19806672824999,57.19806672824999,Louisville Sluggers,P,2027,33,0,0.5480767414202432
Jared Triolo,PIT,hitter,4.569435343093493,532,467,114,9,59,49,14,0.244754,NA,NA,NA,NA,NA,NA,0.20284153613664163,0.10821285403657308,0.27588162499533475,0.11550754020418354,0.0093091363779061,0.711752691750639,0,0,0,0,0,0,0.711752691750639,0,1,0,1,1,0,1,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,0.1354568902336217,0.06492771242194384,0.1756634020378458,0.07755506270852323,0.00902185715555827,0,0,0,0,0,0.4626249245574929,0,0.4626249245574929,0.4626249245574929,2.079602768111976,1.7297741273100615,1.0941017559657813,2.6311424424631977,0.29486217038942325,0,0,0,0,0,7.829483264240441,7.829483264240441,Louisville Sluggers,1B,1,5,0,0.4626249245574929
Elly De La Cruz,CIN,hitter,33.115607141249065,672,598,157,25,97,89,41,0.262256,NA,NA,NA,NA,NA,NA,0.3334852373771905,0.300591261212703,0.5010911147874447,0.33827208202653747,0.08937254867784823,1.562812244081724,0,0,0,0,0,0,1.562812244081724,0,0,0,0,1,0,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,0.26610059147417053,0.2573061195980738,0.4008728918299558,0.30031960453087714,0.08908526945550041,0,0,0,0,0,1.3136844768885778,0,1.3136844768885778,1.3136844768885778,4.0853110216209885,3.947433264887064,4.335884736605134,10.18867924528302,2.9115818892335352,0,0,0,0,0,25.46889015762974,25.46889015762974,Hoosiers,SS,2030,30,0,1.3136844768885778
Corbin Carroll,ARI,hitter,32.040574277744305,630,548,142,27,100,88,33,0.258546,NA,NA,NA,NA,NA,NA,0.343799213790918,0.32463856210971925,0.495460877542642,0.2722677733384326,0.06685470439384932,1.503021131175561,0,0,0,0,0,0,1.503021131175561,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,0.2049043314193871,0.17795002663792017,0.2634951030567687,0.2326651881255697,0.10050655253414284,0,0,0,0,0,0.9795212017737884,0,0.9795212017737884,0.9795212017737884,3.1457950502404506,2.5946611909650925,2.998649257091401,7.893427327389593,3.284864713283314,0,0,0,0,0,19.91739753896985,19.91739753896985,Hoosiers,OF,2029,26,0,0.9795212017737884
Manny Machado,SDP,hitter,20.259012328082765,644,583,153,26,80,90,9,0.263052,NA,NA,NA,NA,NA,NA,0.2750393710327344,0.31261491166121114,0.5067213520322474,0.07425484727411799,0.0905649639550898,1.259195445955401,0,0,0,0,0,0,1.259195445955401,0,0,0,1,0,0,1,0,1,0,0,3B,0.4172493965587398,0.4172493965587398,0.10864055155793008,0.09137974340866171,0.1756634020378458,0.03960258521286293,0.0019631143414393,0,0,0,0,0,0.16639881947480434,0.2212351682525494,0.33105794999440163,0.03465226206125506,0.0886018496136505,0,0,0,0,0,0.8419460493966608,0,0.8419460493966608,0.8419460493966608,2.5546389334167423,3.259958932238193,3.7280504277352553,1.1756168359941948,2.8957822349806013,0,0,0,0,0,13.614047364364986,13.614047364364986,Hoosiers,3B,2026,25,0,0.8419460493966608
Rafael Devers,SFG,hitter,21.416496153615785,686,589,149,31,94,93,2,0.252589,NA,NA,NA,NA,NA,NA,0.32317126096346294,0.3727331639037517,0.5236120637666557,0.01650107717202622,0.04589168317240059,1.281909248978297,0,0,0,0,0,0,1.281909248978297,0,1,0,0,0,0,1,0,1,0,0,1B,0.44297870877619505,0.44297870877619505,0.11345374055100294,0.11783177439537958,0.19480620867017517,0.03465226206125506,-0.01776527690161768,0,0,0,0,0,0.20971752041246,0.25490138950837216,0.3288058550964805,-0.01815118488922884,0.06365696007401828,0,0,0,0,0,0.8389305402021021,0,0.8389305402021021,0.8389305402021021,3.219689564843415,3.2377823408624224,4.2953624493471425,-0.6157992950445782,2.0805061623319836,0,0,0,0,0,12.217541222340383,12.217541222340383,Hoosiers,1B/3B,2,30,0,0.8389305402021021
Logan Webb,SFG,pitcher,28.83101615079319,NA,NA,NA,NA,NA,NA,NA,NA,202,15,0,191,3.18556,1.16831,0,0,0,0,0,0,0.3679486719897714,0,0.5270812154882084,0.16101133191078867,0.12194541487991706,1.1779866342686856,1.1779866342686856,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.22567518548705975,-0.03627746556510604,0.28616922537239375,0.1418962655751677,0.11187047400317005,0,0.7293336848726854,0.7293336848726854,0.7293336848726854,0,0,0,0,0,12.224409448818909,-4.025229357798171,7.804164227778239,9.997540768716844,8.045789690802811,34.04667477831863,34.04667477831863,Hoosiers,P,2026,16,0,0.7293336848726854
Matt McLain,CIN,hitter,12.858129697152377,623,549,129,19,79,68,18,0.235419,NA,NA,NA,NA,NA,NA,0.2716013788948252,0.22844935852165427,0.38285613264658697,0.14850969454823598,-0.02698174077576431,1.0044348238355385,0,0,0,0,0,0,1.0044348238355385,0,0,1,0,0,0,0,1,1,0,0,2B,0.3590039845822357,0.3590039845822357,0.09007539401322052,0.07695136287045197,0.14526012091591095,0.04125269293006554,0.00546441385258677,0,0,0,0,0,0.1815259848816047,0.1514979956512023,0.237596011730676,0.10725700161817044,-0.03244615462835108,0,0,0,0,0,0.6454308392533024,0,0.6454308392533024,0.6454308392533024,2.7868788364546275,2.339630390143737,2.55290409725349,3.638814016172508,-1.0604405954944889,0,0,0,0,0,10.257786744529874,10.257786744529874,Hoosiers,2B/SS,2028,16,0,0.6454308392533024
