Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value
Anthony Bender,MIA,pitcher,-1.73588437804155,NA,NA,NA,NA,NA,NA,NA,NA,61,4,1,58,3.90499,1.30395,0,0,0,0,0,0,0.09811964586393904,0.01395287137119463,0.16005607590741405,0.0290339442612708,0.01564696353256231,0.31680950093638083,0.31680950093638083,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.04415384063877256,-0.02232459419391141,-0.08085591420840058,0.009918877925649848,0.00557202265581528,0,-0.13184344845961943,-0.13184344845961943,-0.13184344845961943,0,0,0,0,0,-2.544502617801048,-2.5116279069767478,-2.303727431566686,0.7093215770444163,0.4123498051112071,-6.238186574188859,-6.238186574188859
Nicky Lopez,COL,hitter,-17.71457468076038,7,6,2,0,1,1,0,0.255052,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,5.768477686770224e-4,0.00964507715138895,0,0,0,0,0,0,0.00964507715138895,0,0,0,1,0,0,1,0,1,0,0,3B,0.4172493965587398,0.4172493965587398,0.10864055155793008,0.09137974340866171,0.1756634020378458,0.03960258521286293,0.0019631143414393,0,0,0,0,0,-0.1052025594200209,-0.09137974340866171,-0.17003316479304306,-0.03960258521286293,-0.0013862665727622779,0,0,0,0,0,-0.40760431940735087,0,-0.40760431940735087,-0.40760431940735087,-1.622736378992026,-1.6819306930693065,-1.5479782739891377,-1.3491567770143666,-0.04538912221179062,0,0,0,0,0,-6.247191245276627,-6.247191245276627
Hunter Barco,PIT,pitcher,-4.537268428318407,NA,NA,NA,NA,NA,NA,NA,NA,89,4,0,82,4.1522,1.36979,0,0,0,0,0,0,0.09811964586393904,0,0.22628617628289577,0.03254048754315732,0.00783060244047728,0.36477691213046937,0.36477691213046937,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.04415384063877256,-0.03627746556510604,-0.01462581383291886,0.013425421207536366,-0.0022443384362697497,0,-0.08387603726553085,-0.08387603726553085,-0.08387603726553085,0,0,0,0,0,-2.544502617801048,-4.081395348837215,-0.41671520093185743,0.9600824825950602,-0.16608915181519726,-6.248619836790257,-6.248619836790257
Christian Encarnacion-Strand,CIN,hitter,-15.728332796890797,7,6,2,0,1,1,0,0.242485,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,1.885697810764373e-5,0.00908708636081957,0,0,0,0,0,0,0.00908708636081957,0,1,0,1,0,0,1,0,1,0,0,3B,0.4172493965587398,0.4172493965587398,0.10864055155793008,0.09137974340866171,0.1756634020378458,0.03960258521286293,0.0019631143414393,0,0,0,0,0,-0.1052025594200209,-0.09137974340866171,-0.17003316479304306,-0.03960258521286293,-0.0019442573633316564,0,0,0,0,0,-0.40816231019792026,0,-0.40816231019792026,-0.40816231019792026,-1.622736378992026,-1.6819306930693065,-1.5479782739891377,-1.3491567770143666,-0.06365884946615348,0,0,0,0,0,-6.26546097253099,-6.26546097253099
Nacho Alvarez Jr.,ATL,hitter,-15.94510677320876,7,6,1,0,1,1,0,0.238374,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-1.6367665283297208e-4,0.00890455272987895,0,0,0,0,0,0,0.00890455272987895,0,0,0,1,0,0,1,0,1,0,0,3B,0.4172493965587398,0.4172493965587398,0.10864055155793008,0.09137974340866171,0.1756634020378458,0.03960258521286293,0.0019631143414393,0,0,0,0,0,-0.1052025594200209,-0.09137974340866171,-0.17003316479304306,-0.03960258521286293,-0.002126790994272272,0,0,0,0,0,-0.4083448438288609,0,-0.4083448438288609,-0.4083448438288609,-1.622736378992026,-1.6819306930693065,-1.5479782739891377,-1.3491567770143666,-0.06963536325167793,0,0,0,0,0,-6.271437486316514,-6.271437486316514
Jose Miranda,SDP,hitter,-15.872690558307362,14,13,3,0,1,1,0,0.229296,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-0.00122796137513899,0.00784026800757294,0,0,0,0,0,0,0.00784026800757294,0,0,0,1,0,0,1,0,1,0,0,3B,0.4172493965587398,0.4172493965587398,0.10864055155793008,0.09137974340866171,0.1756634020378458,0.03960258521286293,0.0019631143414393,0,0,0,0,0,-0.1052025594200209,-0.09137974340866171,-0.17003316479304306,-0.03960258521286293,-0.0031910757165782904,0,0,0,0,0,-0.4094091285511669,0,-0.4094091285511669,-0.4094091285511669,-1.622736378992026,-1.6819306930693065,-1.5479782739891377,-1.3491567770143666,-0.10448215987653846,0,0,0,0,0,-6.306284282941375,-6.306284282941375
Brooks Raley,NYM,pitcher,-0.6734820843829104,NA,NA,NA,NA,NA,NA,NA,NA,62,3,1,61,3.80213,1.23152,0,0,0,0,0,0,0.07358973439795427,0.01395287137119463,0.16833483845434927,0.03235644437713072,0.02739771248182301,0.3156316010824519,0.3156316010824519,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.06868375210475733,-0.02232459419391141,-0.07257715166146536,0.01324137804150977,0.01732277160507598,0,-0.13302134831354837,-0.13302134831354837,-0.13302134831354837,0,0,0,0,0,-3.9581151832460755,-2.5116279069767478,-2.0678509027373324,0.9469211361455141,1.281947676196928,-6.308725180617714,-6.308725180617714
Ryan Thompson,ARI,pitcher,-2.0798816544613743,NA,NA,NA,NA,NA,NA,NA,NA,64,4,1,52,3.81255,1.30319,0,0,0,0,0,0,0.09811964586393904,0.01395287137119463,0.14349855081354365,0.03310253697805389,0.01654098471017005,0.3052145897369013,0.3052145897369013,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.04415384063877256,-0.02232459419391141,-0.09741343930227098,0.013987470642432939,0.006466043833423019,0,-0.14343835965909899,-0.14343835965909899,-0.14343835965909899,0,0,0,0,0,-2.544502617801048,-2.5116279069767478,-2.775480489225392,1.0002759192444624,0.4785106018493718,-6.352824492909354,-6.352824492909354
Tyler Phillips,MIA,pitcher,-5.593460438686752,NA,NA,NA,NA,NA,NA,NA,NA,68,3,3,50,4.2296,1.37233,0,0,0,0,0,0,0.07358973439795427,0.04185861411358389,0.1379793757822535,0.02251315159823165,0.00554084008918714,0.28148171598121047,0.28148171598121047,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.06868375210475733,0.0055811485484778475,-0.10293261433356113,0.003398085262610699,-0.00453410078755989,0,-0.1671712334147898,-0.1671712334147898,-0.1671712334147898,0,0,0,0,0,-3.9581151832460755,0.6279069767441864,-2.9327315084449612,0.2430048252911122,-0.33553983743293525,-6.355474727088674,-6.355474727088674
Pedro Leon,PHI,hitter,-13.794389192972448,42,38,8,1,5,5,1,0.216893,NA,NA,NA,NA,NA,NA,0.0171899606895459,0.01202365044850812,0.02815118622401375,0.00825053858601311,-0.00707724911007885,0.05853808683800203,0,0,0,0,0,0,0.05853808683800203,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.12170492168198499,-0.13466488502329096,-0.20381458826185955,-0.03135204662684981,0.02657459903021466,0,0,0,0,0,-0.4649618425637707,0,-0.4649618425637707,-0.4649618425637707,-1.8772832619711677,-2.0160891089108905,-2.2812311406155716,-1.0680824484697067,0.870105178045427,0,0,0,0,0,-6.372580781921909,-6.372580781921909
Rece Hinds,CIN,hitter,-13.757690926492712,21,19,5,1,3,3,1,0.232586,NA,NA,NA,NA,NA,NA,0.01031397641372754,0.01202365044850812,0.01689071173440825,0.00825053858601311,-0.00133212552249785,0.04614675166015916,0,0,0,0,0,0,0.04614675166015916,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.12858090595780336,-0.13466488502329096,-0.21507506275146504,-0.03135204662684981,0.032319722617795664,0,0,0,0,0,-0.4773531777416135,0,-0.4773531777416135,-0.4773531777416135,-1.9833444632124768,-2.127475247524752,-2.2812311406155716,-1.0680824484697067,1.0582119403104595,0,0,0,0,0,-6.401921359512047,-6.401921359512047
Joshua Baez,STL,hitter,-13.936811627883106,28,25,6,1,3,3,1,0.23371,NA,NA,NA,NA,NA,NA,0.01031397641372754,0.01202365044850812,0.01689071173440825,0.00825053858601311,-0.00154485078093669,0.04593402640172032,0,0,0,0,0,0,0.04593402640172032,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.12858090595780336,-0.13466488502329096,-0.21507506275146504,-0.03135204662684981,0.03210699735935682,0,0,0,0,0,-0.4775659030000523,0,-0.4775659030000523,-0.4775659030000523,-1.9833444632124768,-2.127475247524752,-2.2812311406155716,-1.0680824484697067,1.0512468926475298,0,0,0,0,0,-6.408886407174977,-6.408886407174977
Kris Bryant,COL,hitter,-16.47420096227676,56,50,12,1,6,5,0,0.238114,NA,NA,NA,NA,NA,NA,0.02062795282745508,0.01202365044850812,0.02815118622401375,0,-0.00146017486386303,0.05934261463611391,0,0,0,0,0,0,0.05934261463611391,0,0,0,0,0,0,0,0,1,0,0,Util,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.1182669295440758,-0.13466488502329096,-0.20381458826185955,-0.03960258521286292,0.03219167327643048,0,0,0,0,0,-0.4641573147656588,0,-0.4641573147656588,-0.4641573147656588,-1.8242526613505132,-2.0160891089108905,-2.2812311406155716,-1.3491567770143662,1.0540193504301578,0,0,0,0,0,-6.416710337461184,-6.416710337461184
Jimmy Herget,COL,pitcher,-5.956746281496057,NA,NA,NA,NA,NA,NA,NA,NA,77,3,2,70,4.57476,1.3382,0,0,0,0,0,0,0.07358973439795427,0.02790574274238926,0.1931711260951549,0.0136299756545825,0.01300081054470956,0.3212973894347905,0.3212973894347905,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.06868375210475733,-0.008371722822716782,-0.04774086402065972,-0.005485090681038451,0.00292586966796253,0,-0.12735555996120973,-0.12735555996120973,-0.12735555996120973,0,0,0,0,0,-3.9581151832460755,-0.9418604651162807,-1.3602213162492716,-0.39225134145916224,0.21652492494910955,-6.43592338112168,-6.43592338112168
Gabriel Rincones Jr.,PHI,hitter,-13.822534648659554,35,31,7,1,4,4,1,0.216334,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.022520948979211,0.00825053858601311,-0.00590178360161976,0.05064532296374919,0,0,0,0,0,0,0.05064532296374919,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.12514291381989417,-0.13466488502329096,-0.2094448255066623,-0.03135204662684981,0.02775006453867375,0,0,0,0,0,-0.4728546064380235,0,-0.4728546064380235,-0.4728546064380235,-1.9303138625918221,-2.071782178217821,-2.2812311406155716,-1.0680824484697067,0.9085922545338128,0,0,0,0,0,-6.442817375361109,-6.442817375361109
MJ Melendez,NYM,hitter,-13.908666172195993,35,32,7,1,4,4,1,0.215513,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.022520948979211,0.00825053858601311,-0.00628658208932751,0.05026052447604144,0,0,0,0,0,0,0.05026052447604144,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.12514291381989417,-0.13466488502329096,-0.2094448255066623,-0.03135204662684981,0.027365266050966,0,0,0,0,0,-0.47323940492573124,0,-0.47323940492573124,-0.47323940492573124,-1.9303138625918221,-2.071782178217821,-2.2812311406155716,-1.0680824484697067,0.8959931874217225,0,0,0,0,0,-6.4554164424732,-6.4554164424732
Brock Burke,CIN,pitcher,-3.008949005623127,NA,NA,NA,NA,NA,NA,NA,NA,62,4,1,58,4.17187,1.29213,0,0,0,0,0,0,0.09811964586393904,0.01395287137119463,0.16005607590741405,0.02212430930702772,0.01777923991181475,0.3120321423613902,0.3120321423613902,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.04415384063877256,-0.02232459419391141,-0.08085591420840058,0.0030092429714067698,0.007704299035067721,0,-0.13662080703461008,-0.13662080703461008,-0.13662080703461008,0,0,0,0,0,-2.544502617801048,-2.5116279069767478,-2.303727431566686,0.21519782642634241,0.570145959890001,-6.574514170028138,-6.574514170028138
Taijuan Walker,PHI,pitcher,-12.337908366087582,NA,NA,NA,NA,NA,NA,NA,NA,120,6,0,85,4.96523,1.4321,0,0,0,0,0,0,0.14717946879590854,0,0.23456493882983095,3.2704120225819904e-4,-0.00858043891093118,0.37349100991706646,0.37349100991706646,0,0,0,0,0,0,0,0,0,1,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.004905982293196942,-0.03627746556510604,-0.006347051285983674,-0.01878802513336275,-0.01865537978767821,0,-0.07516193947893374,-0.07516193947893374,-0.07516193947893374,0,0,0,0,0,0.2827225130890048,-4.081395348837215,-0.18083867210250465,-1.3435745169001945,-1.380565495672615,-6.703651520423524,-6.703651520423524
Blake Dunn,CIN,hitter,-14.638688853202224,21,18,4,0,2,2,1,0.231794,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0.00825053858601311,-0.00136751107617533,0.02501948627526163,0,0,0,0,0,0,0.02501948627526163,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.13201889809571252,-0.14668853547179908,-0.2207052999962678,-0.03135204662684981,0.03228433706411818,0,0,0,0,0,-0.4984804431265111,0,-0.4984804431265111,-0.4984804431265111,-2.036375063833131,-2.1831683168316824,-2.4849124924562473,-1.0680824484697067,1.0570533469692098,0,0,0,0,0,-6.715484974621558,-6.715484974621558
Carmen Mlodzinski,PIT,pitcher,-1.221622508341618,NA,NA,NA,NA,NA,NA,NA,NA,68,4,0,60,3.72657,1.29467,0,0,0,0,0,0,0.09811964586393904,0,0.1655752509387042,0.03778110892017477,0.01905771940365809,0.3205337251264761,0.3205337251264761,0,0,0,0,0,0,0,0,0,1,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.04415384063877256,-0.03627746556510604,-0.07533673917711042,0.01866604258455382,0.00898277852691106,0,-0.12811922426952416,-0.12811922426952416,-0.12811922426952416,0,0,0,0,0,-2.544502617801048,-4.081395348837215,-2.1464764123471167,1.3348512666957233,0.6647580607130442,-6.772765051576611,-6.772765051576611
A.J. Vukovich,ARI,hitter,-15.084681809451803,21,19,5,1,2,2,0,0.235895,NA,NA,NA,NA,NA,NA,0.00687598427581836,0.01202365044850812,0.0112604744896055,0,-8.668667893888181e-4,0.02929324242454316,0,0,0,0,0,0,0.02929324242454316,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.13201889809571252,-0.13466488502329096,-0.2207052999962678,-0.03960258521286292,0.03278498135090469,0,0,0,0,0,-0.49420668697722947,0,-0.49420668697722947,-0.49420668697722947,-2.036375063833131,-2.1831683168316824,-2.2812311406155716,-1.3491567770143662,1.0734454357377563,0,0,0,0,0,-6.776485862556995,-6.776485862556995
Garrett Hampson,CIN,hitter,-14.72482037673866,21,19,4,0,2,2,1,0.215629,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0.00825053858601311,-0.00371634804813396,0.022670649303303,0,0,0,0,0,0,0.022670649303303,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.13201889809571252,-0.14668853547179908,-0.2207052999962678,-0.03135204662684981,0.02993550009215955,0,0,0,0,0,-0.5008292800984697,0,-0.5008292800984697,-0.5008292800984697,-2.036375063833131,-2.1831683168316824,-2.4849124924562473,-1.0680824484697067,0.9801477571854442,0,0,0,0,0,-6.7923905644053235,-6.7923905644053235
Tyler Kinley,ATL,pitcher,-1.723513950296756,NA,NA,NA,NA,NA,NA,NA,NA,63,4,0,70,4.01453,1.29344,0,0,0,0,0,0,0.09811964586393904,0,0.1931711260951549,0.02690558814964822,0.0178547590132758,0.33605111912201796,0.33605111912201796,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.04415384063877256,-0.03627746556510604,-0.04774086402065972,0.007790521814027267,0.007779818136528768,0,-0.11260183027398227,-0.11260183027398227,-0.11260183027398227,0,0,0,0,0,-2.544502617801048,-4.081395348837215,-1.3602213162492716,0.5571179785200054,0.5757346462061158,-6.853266658161413,-6.853266658161413
Sterlin Thompson,COL,hitter,-14.838543795101648,14,13,3,0,2,2,0,0.258363,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0,0.00156836416030094,0.0197048229257248,0,0,0,0,0,0,0.0197048229257248,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.13201889809571252,-0.14668853547179908,-0.2207052999962678,-0.03960258521286292,0.03522021230059445,0,0,0,0,0,-0.5037951064760479,0,-0.5037951064760479,-0.5037951064760479,-2.036375063833131,-2.1831683168316824,-2.4849124924562473,-1.3491567770143662,1.1531797360239957,0,0,0,0,0,-6.900432914111432,-6.900432914111432
Brandon Sproat,MIL,pitcher,-3.886682369259809,NA,NA,NA,NA,NA,NA,NA,NA,81,4,0,70,4.19375,1.32786,0,0,0,0,0,0,0.09811964586393904,0,0.1931711260951549,0.0281132776665893,0.01581993501456282,0.33522398464024605,0.33522398464024605,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.04415384063877256,-0.03627746556510604,-0.04774086402065972,0.008998211330968349,0.00574499413781579,0,-0.11342896475575417,-0.11342896475575417,-0.11342896475575417,0,0,0,0,0,-2.544502617801048,-4.081395348837215,-1.3602213162492716,0.6434826095960082,0.4251503196278285,-6.917486353663698,-6.917486353663698
Manuel Margot,NA,hitter,NA,21,19,5,0,2,2,0,0.243854,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0,2.522006801835009e-4,0.01838865944560736,0,0,0,0,0,0,0.01838865944560736,0,0,0,0,0,0,0,0,0,0,0,Util,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.13201889809571252,-0.14668853547179908,-0.2207052999962678,-0.03960258521286292,0.03390404882047701,0,0,0,0,0,-0.5051112699561653,0,-0.5051112699561653,-0.5051112699561653,-2.036375063833131,-2.1831683168316824,-2.4849124924562473,-1.3491567770143662,1.1100859283656972,0,0,0,0,0,-6.9435267217697305,-6.9435267217697305
Kevin Alcantara,CHC,hitter,-14.838543795101648,14,13,3,0,2,2,0,0.231281,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0,-0.00103699890264963,0.01709945986277423,0,0,0,0,0,0,0.01709945986277423,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.13201889809571252,-0.14668853547179908,-0.2207052999962678,-0.03960258521286292,0.03261484923764388,0,0,0,0,0,-0.5064004695389984,0,-0.5064004695389984,-0.5064004695389984,-2.036375063833131,-2.1831683168316824,-2.4849124924562473,-1.3491567770143662,1.0678749722838492,0,0,0,0,0,-6.985737677851578,-6.985737677851578
Akil Baddoo,MIL,hitter,-14.752412271565207,14,12,3,0,2,2,0,0.224037,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0,-0.00160051539119044,0.01653594337423341,0,0,0,0,0,0,0.01653594337423341,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.13201889809571252,-0.14668853547179908,-0.2207052999962678,-0.03960258521286292,0.03205133274910307,0,0,0,0,0,-0.5069639860275392,0,-0.5069639860275392,-0.5069639860275392,-2.036375063833131,-2.1831683168316824,-2.4849124924562473,-1.3491567770143662,1.0494243226979099,0,0,0,0,0,-7.004188327437518,-7.004188327437518
Bryan De La Cruz,PHI,hitter,-14.982366098646672,14,13,3,0,1,2,0,0.236345,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.0112604744896055,0,-5.498281415986846e-4,0.01414863848591599,0,0,0,0,0,0,0.01414863848591599,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.1354568902336217,-0.14668853547179908,-0.2207052999962678,-0.03960258521286292,0.033102019998694825,0,0,0,0,0,-0.5093512909158567,0,-0.5093512909158567,-0.5093512909158567,-2.0894056644537855,-2.1831683168316824,-2.4849124924562473,-1.3491567770143662,1.0838259110468689,0,0,0,0,0,-7.0228173397092135,-7.0228173397092135
Christian Franklin,WSN,hitter,-14.901987648634128,14,12,3,0,2,1,0,0.23306,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.00563023724480275,0,-7.992500290025698e-4,0.01170697149161854,0,0,0,0,0,0,0.01170697149161854,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.13201889809571252,-0.14668853547179908,-0.22633553724107056,-0.03960258521286292,0.03285259811129094,0,0,0,0,0,-0.5117929579101542,0,-0.5117929579101542,-0.5117929579101542,-2.036375063833131,-2.238861386138613,-2.4849124924562473,-1.3491567770143662,1.0756593428325665,0,0,0,0,0,-7.0336463766097905,-7.0336463766097905
Alex Verdugo,SDP,hitter,-14.866689250788756,7,6,2,0,1,1,0,0.251246,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,4.078565258261398e-4,0.00947608590853807,0,0,0,0,0,0,0.00947608590853807,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.1354568902336217,-0.14668853547179908,-0.22633553724107056,-0.03960258521286292,0.03405970466611965,0,0,0,0,0,-0.5140238434932346,0,-0.5140238434932346,-0.5140238434932346,-2.0894056644537855,-2.238861386138613,-2.4849124924562473,-1.3491567770143662,1.1151824100523149,0,0,0,0,0,-7.047153910010698,-7.047153910010698
Hector Rodriguez,CIN,hitter,-14.952820774325197,7,7,2,0,1,1,0,0.247758,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,2.9514903554093606e-4,0.00936337841825286,0,0,0,0,0,0,0.00936337841825286,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.1354568902336217,-0.14668853547179908,-0.22633553724107056,-0.03960258521286292,0.033946997175834444,0,0,0,0,0,-0.5141365509835197,0,-0.5141365509835197,-0.5141365509835197,-2.0894056644537855,-2.238861386138613,-2.4849124924562473,-1.3491567770143662,1.1114921428618236,0,0,0,0,0,-7.0508441772011885,-7.0508441772011885
Joel Peguero,SFG,pitcher,-6.124298894278728,NA,NA,NA,NA,NA,NA,NA,NA,50,3,4,39,4.40507,1.43441,0,0,0,0,0,0,0.07358973439795427,0.05581148548477852,0.10762391311015772,0.01263771277993169,-0.00387081534248156,0.24579203043034065,0.24579203043034065,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.06868375210475733,0.019534019919672477,-0.13328807700565692,-0.006477353555689262,-0.01394575621922859,0,-0.2028609189656596,-0.2028609189656596,-0.2028609189656596,0,0,0,0,0,-3.9581151832460755,2.1976744186046537,-3.7976121141525914,-0.4632103221388067,-1.0320363383888493,-7.053299539321669,-7.053299539321669
