Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value,billikenTeam,slot,contract,salary
Emmet Sheehan,LAD,pitcher,10.974747246470663,NA,NA,NA,NA,NA,NA,NA,NA,143,9,0,162,3.96427,1.19896,0,0,0,0,0,0,0.22076920319386284,0,0.44705317753450136,0.06427943136214008,0.07510914661095923,0.8072109587014635,0.8072109587014635,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.21414399121405744,0.04094594705525234,0.06347758732140013,0,0.3632387678633536,0.3632387678633536,0.3632387678633536,0,0,0,0,0,4.177215189873421,-3.9795918367346976,5.329128090344897,3.2028169452621,4.709329365756934,13.438897754502657,13.438897754502657,Blue Socks,P,2,1
Dansby Swanson,CHC,hitter,14.68158887264464,686,619,149,22,82,80,16,0.240941,NA,NA,NA,NA,NA,NA,0.2819153553085528,0.2645203098671786,0.45041897958422,0.13200861737620975,-0.00512723750901395,1.1237360246271473,0,0,0,0,0,0,1.1237360246271473,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.1863391738746776,0.21402097798344452,0.3141672382599935,0.07425484727411799,-0.01430780505537203,0,0,0,0,0,0.7744744323368616,0,0.7744744323368616,0.7744744323368616,3.0009843327044545,3.1031925849639546,3.1527158226187346,4.74794841735053,-0.606921142575019,0,0,0,0,0,13.397920015062656,13.397920015062656,Big Red Machine,SS,2,19
Joe Musgrove,SDP,pitcher,10.108498127862488,NA,NA,NA,NA,NA,NA,NA,NA,158,9,0,145,3.89021,1.21469,0,0,0,0,0,0,0.22076920319386284,0,0.4001401897685352,0.07624501591135754,0.07662628093056396,0.7737806898043196,0.7737806898043196,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.1672310034480913,0.0529115316044698,0.06499472164100487,0,0.3298084989662097,0.3298084989662097,0.3298084989662097,0,0,0,0,0,4.177215189873421,-3.9795918367346976,4.161664462305423,4.138772264661267,4.821883820086416,13.31994390019183,13.31994390019183,NA,NA,NA,NA
Christian Yelich,MIL,hitter,17.2154830803266,630,553,141,20,81,80,17,0.25589,NA,NA,NA,NA,NA,NA,0.2784773631706436,0.2404730089701624,0.45041897958422,0.14025915596222285,0.05659549788968582,1.1662240055769346,0,0,0,0,0,0,1.1662240055769346,0,0,0,0,0,0,0,0,1,0,0,Util,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.1471460635025129,0.13466488502329094,0.2432262489754788,0.061053985536497,0.06159251693458515,0,0,0,0,0,0.6476836999723647,0,0.6476836999723647,0.6476836999723647,2.369780985973259,2.4024716786817715,1.9837313041196536,3.9038686987104354,2.6126859156481306,0,0,0,0,0,13.27253858313325,13.27253858313325,NA,NA,NA,NA
Hunter Goodman,COL,hitter,26.441747548298444,583,538,139,29,74,89,2,0.258685,NA,NA,NA,NA,NA,NA,0.25441141820527935,0.3486858630067355,0.5010911147874447,0.01650107717202622,0.06618813069538274,1.1868776038668685,0,0,0,0,0,0,1.1868776038668685,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.1712120084678772,0.2885676107641949,0.3625872785652971,0,0.0619409734960074,0,0,0,0,0,0.8843078712933766,0,0.8843078712933766,0.8843078712933766,2.7573619883520637,3.5814624098867145,4.250852794542115,0,2.627467054584375,0,0,0,0,0,13.217144247365267,13.217144247365267,Louisville Sluggers,C,2,7
Kevin Ginkel,ARI,pitcher,2.8176742364517926,NA,NA,NA,NA,NA,NA,NA,NA,62,4,12,64,3.60702,1.27891,0,0,0,0,0,0,0.09811964586393904,0.16743445645433555,0.17661360100128448,0.03775589229601371,0.01987718096734204,0.4998007765829148,0.4998007765829148,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.04170084949217409,0.1311569908892295,-0.05629558531915943,0.01442240798912597,0.00824562167778294,0,0.05582858574480489,0.05582858574480489,0.05582858574480489,0,0,0,0,0,-2.151898734177217,14.387755102040826,-1.40095635364737,1.1281295469054449,0.6117332108023267,12.574762771924007,12.574762771924007,Westside Marauders,IL,2,2
Brenton Doyle,COL,hitter,16.70886058022132,595,549,136,19,69,70,21,0.247602,NA,NA,NA,NA,NA,NA,0.23722145751573345,0.22844935852165427,0.3941166071361925,0.1732613103062753,0.02251433345339674,1.0555630669332523,0,0,0,0,0,0,1.0555630669332523,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.10589015784760278,0.1226412345747828,0.18692387652745132,0.09405613988054946,0.02751135249829607,0,0,0,0,0,0.5370227613286824,0,0.5370227613286824,0.5370227613286824,1.7053564104667385,1.8463439752832131,1.8066124376803985,6.014067995310672,1.1670009080659642,0,0,0,0,0,12.539381726806983,12.539381726806983,Westside Marauders,OF,2,10
Nick Lodolo,CIN,pitcher,8.21023166206112,NA,NA,NA,NA,NA,NA,NA,NA,151,9,0,154,4.1343,1.20156,0,0,0,0,0,0,0.22076920319386284,0,0.4249764774093408,0.0564155884214363,0.07830616249576397,0.7804674315204039,0.7804674315204039,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.1920672910888969,0.03308210411454856,0.06667460320620487,0,0.336495240682294,0.336495240682294,0.336495240682294,0,0,0,0,0,4.177215189873421,-3.9795918367346976,4.779733441855733,2.587702355498691,4.946512305821618,12.511571456314766,12.511571456314766,NA,NA,NA,NA
Masyn Winn,STL,hitter,12.308319174286218,644,587,150,15,79,68,13,0.255355,NA,NA,NA,NA,NA,NA,0.2716013788948252,0.1803547567276218,0.38285613264658697,0.10725700161817042,0.05775114915470956,0.999820419041914,0,0,0,0,0,0,0.999820419041914,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.17602519746095002,0.1298554248438877,0.2466043913223604,0.04950323151607865,0.04857058160835148,0,0,0,0,0,0.6505588267516282,0,0.6505588267516282,0.6505588267516282,2.834878188827824,2.435839340885684,1.9128837575439517,3.165298944900353,2.0603099337173196,0,0,0,0,0,12.409210165875134,12.409210165875134,Westside Marauders,IL,Opt,11
Merrill Kelly,ARI,pitcher,7.579658064157258,NA,NA,NA,NA,NA,NA,NA,NA,159,10,0,141,3.9371,1.27338,0,0,0,0,0,0,0.2452991146598476,0,0.38910183970595486,0.0733997925002475,0.05322592050366884,0.7610266673697188,0.7610266673697188,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.15619265338551094,0.05006630819335976,0.04159436121410974,0,0.3170544765316089,0.3170544765316089,0.3170544765316089,0,0,0,0,0,5.443037974683549,-3.9795918367346976,3.886967138060839,3.916217154582533,3.085837930854548,12.352468361446771,12.352468361446771,NA,NA,NA,NA
Tyler Glasnow,LAD,pitcher,11.97625421206758,NA,NA,NA,NA,NA,NA,NA,NA,133,8,0,155,3.67864,1.19699,0,0,0,0,0,0,0.19623929172787807,0,0.42773606492498584,0.0767407641204881,0.07052739649893691,0.7712435172722889,0.7712435172722889,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.05641879637176494,-0.03627746556510604,0.19482687860454193,0.05340727981360035,0.05889583720937781,0,0.32727132643417894,0.32727132643417894,0.32727132643417894,0,0,0,0,0,2.9113924050632938,-3.9795918367346976,4.848407772916877,4.177549991859617,4.369414582293944,12.327172915399034,12.327172915399034,Hoosiers,P,Opt,11
Shota Imanaga,CHC,pitcher,9.386026907607054,NA,NA,NA,NA,NA,NA,NA,NA,147,9,0,134,4.0413,1.17643,0,0,0,0,0,0,0.22076920319386284,0,0.3697847270964394,0.06102322311470468,0.08568722825695264,0.7372643816619595,0.7372643816619595,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.13687554077599548,0.03768973880781694,0.07405566896739355,0,0.2932921908238496,0.2932921908238496,0.2932921908238496,0,0,0,0,0,4.177215189873421,-3.9795918367346976,3.4062468206328207,2.94811435068991,5.494105105210045,12.0460896296715,12.0460896296715,Melonheads,P,Opt,13
Brandon Pfaadt,ARI,pitcher,5.40472887025018,NA,NA,NA,NA,NA,NA,NA,NA,163,10,0,145,4.2175,1.25103,0,0,0,0,0,0,0.2452991146598476,0,0.4001401897685352,0.05484569005721788,0.0638896459783162,0.7641746404639169,0.7641746404639169,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.1672310034480913,0.03151220575033014,0.0522580866887571,0,0.32020244962580696,0.32020244962580696,0.32020244962580696,0,0,0,0,0,5.443037974683549,-3.9795918367346976,4.161664462305423,2.46490394821132,3.8769674876831335,11.966982036148728,11.966982036148728,Westside Marauders,P,Opt,10
Austin Riley,ATL,hitter,21.410701128117527,672,608,159,30,88,92,3,0.261176,NA,NA,NA,NA,NA,NA,0.3025433081360078,0.3607095134552436,0.517981826521853,0.02475161575803933,0.0860077976490001,1.291994061520144,0,0,0,0,0,0,1.291994061520144,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,0.184276378591932,0.2765439603156868,0.32880585509648064,-0.0231015080408367,0.07366384817226841,0,0,0,0,0,0.8401885341355312,0,0.8401885341355312,0.8401885341355312,2.9677631039291277,3.24778578784758,4.07373392810286,-1.4771395076201643,3.12473833171215,0,0,0,0,0,11.936881643971551,11.936881643971551,Erie Lakers,IL,Opt,35
Luis Garcia Jr.,WSN,hitter,14.643872349732574,525,489,133,16,63,67,13,0.272014,NA,NA,NA,NA,NA,NA,0.21659350468827832,0.19237840717612992,0.37722589540178425,0.10725700161817042,0.10839354535179896,1.001848354236162,0,0,0,0,0,0,1.001848354236162,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,0.10589015784760272,0.1202365044850812,0.21394901530250451,0.02805183119244457,0.1059799711353274,0,0,0,0,0,0.5741074799629604,0,0.5741074799629604,0.5741074799629604,1.7053564104667374,2.113285272914521,1.771188664392548,1.7936694021102002,4.4955522473637695,0,0,0,0,0,11.879051997247776,11.879051997247776,Louisville Sluggers,2B,2,19
Willy Adames,SFG,hitter,15.948140887649082,679,596,141,27,85,87,12,0.236342,NA,NA,NA,NA,NA,NA,0.29222933172228033,0.32463856210971925,0.4898306402978392,0.09900646303215732,-0.02522073714786092,1.180484260014135,0,0,0,0,0,0,1.180484260014135,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.19665315028840513,0.27413923022598513,0.3535788989736126,0.04125269293006555,-0.034401304694219,0,0,0,0,0,0.8312226677238495,0,0.8312226677238495,0.8312226677238495,3.1670904765810852,3.492481977342944,4.038310154815009,2.6377491207502946,-1.4592650004863983,0,0,0,0,0,11.876366729002935,11.876366729002935,National Pastime,2B/SS,2026,27
Justin Crawford,PHI,hitter,10.777001897736806,427,388,107,6,56,43,22,0.276442,NA,NA,NA,NA,NA,NA,0.19252755972291408,0.07214190269104873,0.24210020152651823,0.1815118488922884,0.09871955041864076,0.7870010632514103,0,0,0,0,0,0,0.7870010632514103,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.0611962600547834,-0.03366622125582273,0.03490747091777704,0.10230667846656256,0.10371656946354008,0,0,0,0,0,0.26846075764684035,0,0.26846075764684035,0.26846075764684035,0.9855631203346732,0.344799176107106,-0.49593282602991334,6.541617819460731,4.399541271296438,0,0,0,0,0,11.775588561169034,11.775588561169034,NA,NA,NA,NA
Mitch Keller,PIT,pitcher,3.3841897783883605,NA,NA,NA,NA,NA,NA,NA,NA,175,10,0,152,4.19295,1.29673,0,0,0,0,0,0,0.2452991146598476,0,0.4194573023780506,0.06080105223386994,0.04812286977976184,0.77368033905153,0.77368033905153,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.1865481160576067,0.0374675679269822,0.03649131049020274,0,0.3297081482134201,0.3297081482134201,0.3297081482134201,0,0,0,0,0,5.443037974683549,-3.9795918367346976,4.64238477973344,2.930736008923358,2.7072484531643557,11.743815379770004,11.743815379770004,Free Birds,P,2,6
Agustin Ramirez,MIA,hitter,17.314204693911286,478,434,106,18,60,62,12,0.243622,NA,NA,NA,NA,NA,NA,0.2062795282745508,0.21642570807314615,0.3490747091777705,0.09900646303215732,0.00501568193119765,0.8758020904888224,0,0,0,0,0,0,0.8758020904888224,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.12308011853714863,0.15630745583060557,0.21057087295562288,0.0825053858601311,7.685247318223202e-4,0,0,0,0,0,0.5732323579153304,0,0.5732323579153304,0.5732323579153304,1.9821999835944548,2.079917610710608,2.302545263710312,5.275498241500589,0.03259996250505486,0,0,0,0,0,11.67276106202102,11.67276106202102,Hoosiers,C,2,2
Ivan Herrera,STL,hitter,16.545696557008952,601,520,142,19,77,74,10,0.273423,NA,NA,NA,NA,NA,NA,0.26472539461900685,0.22844935852165427,0.4166375561154035,0.08250538586013109,0.12068710718160516,1.113004802297801,0,0,0,0,0,0,1.113004802297801,0,0,0,0,0,0,0,0,1,0,0,Util,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.13339409495087615,0.1226412345747828,0.2094448255066623,0.00330021543440524,0.1256841262265045,0,0,0,0,0,0.5944644966932311,0,0.5944644966932311,0.5944644966932311,2.148306127471085,2.068795056642636,1.8066124376803985,0.2110199296600235,5.331380543537156,0,0,0,0,0,11.5661140949913,11.5661140949913,National Pastime,C,Opt,2
Jackson Merrill,SDP,hitter,22.422964132171387,630,576,155,24,82,84,7,0.269556,NA,NA,NA,NA,NA,NA,0.2819153553085528,0.2885676107641949,0.472939928563431,0.05775377010209177,0.11720100709769338,1.218377671835964,0,0,0,0,0,0,1.218377671835964,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.1505840556404221,0.18275948681732343,0.2657471979546898,-0.02145140032363408,0.1221980261425927,0,0,0,0,0,0.6998373662313939,0,0.6998373662313939,0.6998373662313939,2.4251497005988027,2.624922760041194,2.692206769876673,-1.3716295427901528,5.1835040636808545,0,0,0,0,0,11.554153751407371,11.554153751407371,Louisville Sluggers,OF,Opt,7
Rafael Devers,SFG,hitter,22.38071281559601,686,589,149,31,94,93,2,0.252531,NA,NA,NA,NA,NA,NA,0.32317126096346294,0.3727331639037517,0.5236120637666557,0.01650107717202622,0.04563887712763478,1.281656442933531,0,0,0,0,0,0,1.281656442933531,0,1,0,0,0,0,1,0,1,0,0,1B,0.4466098192993388,0.4466098192993388,0.11345374055100294,0.1106175841262747,0.19705830356809623,0.04125269293006554,-0.01577250187610062,0,0,0,0,0,0.20971752041246,0.262115579777477,0.3265537601985595,-0.02475161575803932,0.0614113790037354,0,0,0,0,0,0.8350466236341926,0,0.8350466236341926,0.8350466236341926,3.37749159215815,3.225540679711637,3.8611912883757538,-1.582649472450176,2.6050022465228144,0,0,0,0,0,11.48657633431818,11.48657633431818,Hoosiers,1B/3B,2,30
Nolan McLean,NYM,pitcher,7.130720995885953,NA,NA,NA,NA,NA,NA,NA,NA,145,10,0,140,3.81903,1.29399,0,0,0,0,0,0,0.2452991146598476,0,0.3863422521903098,0.07457854237113255,0.04089015944107413,0.7471100686623642,0.7471100686623642,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.1534330658698659,0.05124505806424481,0.02925860015151503,0,0.30313787782425416,0.30313787782425416,0.30313787782425416,0,0,0,0,0,5.443037974683549,-3.9795918367346976,3.818292806999694,4.008419688220399,2.170661972340237,11.460820605509184,11.460820605509184,Hoosiers,P,2,1
Reynaldo Lopez,ATL,pitcher,8.516058373550898,NA,NA,NA,NA,NA,NA,NA,NA,144,9,0,145,3.82857,1.25643,0,0,0,0,0,0,0.22076920319386284,0,0.4001401897685352,0.07345102615070127,0.05445205067295182,0.7488124697860511,0.7488124697860511,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.1672310034480913,0.05011754184381353,0.04282049138339272,0,0.3048402789479412,0.3048402789479412,0.3048402789479412,0,0,0,0,0,4.177215189873421,-3.9795918367346976,4.161664462305423,3.920224681960507,3.176803121185564,11.456315618590216,11.456315618590216,Free Birds,IL,Opt,4
Matt Olson,ATL,hitter,22.757672941184147,686,595,151,32,91,97,1,0.253214,NA,NA,NA,NA,NA,NA,0.3128572845497354,0.38475681435225983,0.5461330127458668,0.00825053858601311,0.04911112447095678,1.301108774704832,0,0,0,0,0,0,1.301108774704832,0,1,0,0,0,0,1,0,1,0,0,1B,0.4466098192993388,0.4466098192993388,0.11345374055100294,0.1106175841262747,0.19705830356809623,0.04125269293006554,-0.01577250187610062,0,0,0,0,0,0.19940354399873245,0.27413923022598513,0.34907470917777056,-0.03300215434405243,0.0648836263470574,0,0,0,0,0,0.8544989554054931,0,0.8544989554054931,0.8544989554054931,3.2113854482815194,3.447991761071061,4.038310154815009,-2.110199296600235,2.752291108563943,0,0,0,0,0,11.339779176131296,11.339779176131296,Free Birds,1B,2027,38
Noelvi Marte,CIN,hitter,11.440416759451844,539,494,125,17,64,66,15,0.252891,NA,NA,NA,NA,NA,NA,0.22003149682618753,0.20440205762463803,0.3715956581569815,0.12375807879019664,0.03959382162818742,0.9593811130261912,0,0,0,0,0,0,0.9593811130261912,0,0,0,1,0,1,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,0.10176456728211172,0.1202365044850812,0.18241968673160913,0.0759049549913206,0.02724987215145573,0,0,0,0,0,0.5075755856415783,0,0.5075755856415783,0.5075755856415783,1.6389139529160857,1.8018537590113288,1.771188664392548,4.853458382180541,1.1559092032061984,0,0,0,0,0,11.2213239617067,11.2213239617067,Melonheads,3B,Opt,16
Joey Ortiz,MIL,hitter,9.095185550218492,630,570,141,12,73,66,15,0.248125,NA,NA,NA,NA,NA,NA,0.25097342606737016,0.14428380538209745,0.3715956581569815,0.12375807879019664,0.02558161468572894,0.9161925830823746,0,0,0,0,0,0,0.9161925830823746,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.15539724463349497,0.09378447349836336,0.2353439168327549,0.06600430868810486,0.01640104713937086,0,0,0,0,0,0.566930990792089,0,0.566930990792089,0.566930990792089,2.502665901074564,2.324613800205973,1.3815271582261874,4.22039859320047,0.6957141385929293,0,0,0,0,0,11.124919591300124,11.124919591300124,Big Red Machine,3B,Opt,6
Quinn Priester,MIL,pitcher,3.0941646398329588,NA,NA,NA,NA,NA,NA,NA,NA,174,10,0,145,4.1224,1.31507,0,0,0,0,0,0,0.2452991146598476,0,0.4001401897685352,0.06593290913436672,0.03967982575856321,0.7510520393213128,0.7510520393213128,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.1672310034480913,0.04259942482747898,0.02804826646900411,0,0.3070798484832028,0.3070798484832028,0.3070798484832028,0,0,0,0,0,5.443037974683549,-3.9795918367346976,4.161664462305423,3.332152984806029,2.0808687052370964,11.0381322902974,11.0381322902974,Westside Marauders,P,2,1
Brady Singer,CIN,pitcher,2.759366733179274,NA,NA,NA,NA,NA,NA,NA,NA,169,10,0,160,4.3777,1.29694,0,0,0,0,0,0,0.2452991146598476,0,0.4415340025032112,0.04478008686694799,0.04638210302273037,0.7779953070527372,0.7779953070527372,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.2086248161827673,0.02144660256006025,0.03475054373317127,0,0.3340231162146272,0.3340231162146272,0.3340231162146272,0,0,0,0,0,5.443037974683549,-3.9795918367346976,5.191779428222605,1.677566329213806,2.578102964910141,10.910894860295404,10.910894860295404,Erie Lakers,P,2,2
Cole Henry,WSN,pitcher,-6.512190377136471,NA,NA,NA,NA,NA,NA,NA,NA,64,2,16,60,4.94107,1.45722,0,0,0,0,0,0,0.04905982293196952,0.22324594193911407,0.1655752509387042,8.6459032870795e-4,-0.00869123320269849,0.4300543729357973,0.4300543729357973,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.0907606724241436,0.18696847637400804,-0.0673339353817397,-0.02246889397817978,-0.02032279249225758,0,-0.01391781790231265,-0.01391781790231265,-0.01391781790231265,0,0,0,0,0,-4.683544303797472,20.510204081632672,-1.675653677891952,-1.7575305872765403,-1.5077246555290502,10.885750857137658,10.885750857137658,NA,NA,NA,NA
Edward Cabrera,CHC,pitcher,7.68094812483696,NA,NA,NA,NA,NA,NA,NA,NA,137,9,0,146,3.92152,1.24929,0,0,0,0,0,0,0.22076920319386284,0,0.40289977728418025,0.06419656829050571,0.05430881419166741,0.7421743629602162,0.7421743629602162,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.16999059096373634,0.04086308398361797,0.04267725490210831,0,0.2982021721221063,0.2982021721221063,0.2982021721221063,0,0,0,0,0,4.177215189873421,-3.9795918367346976,4.230338793366569,3.1963353452734884,3.166176570996361,10.79047406277514,10.79047406277514,Hoosiers,P,2,2
Andrew Abbott,CIN,pitcher,4.287820584601448,NA,NA,NA,NA,NA,NA,NA,NA,164,9,0,149,4.17201,1.2703,0,0,0,0,0,0,0.22076920319386284,0,0.4111785398311154,0.05851211829674475,0.05619259089322349,0.7466524522149465,0.7466524522149465,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.1782693535106715,0.03517863398985701,0.04456103160366439,0,0.3026802613768365,0.3026802613768365,0.3026802613768365,0,0,0,0,0,4.177215189873421,-3.9795918367346976,4.436361786550004,2.751694200694632,3.3059318029375095,10.69161114332087,10.69161114332087,Free Birds,P,2,2
Andy Pages,LAD,hitter,20.679382870577975,602,549,141,26,75,85,10,0.256537,NA,NA,NA,NA,NA,NA,0.25784941034318853,0.31261491166121114,0.47857016580823375,0.08250538586013109,0.05881470472792317,1.1903545784006877,0,0,0,0,0,0,1.1903545784006877,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.12651811067505786,0.2068067877143397,0.27137743519949253,0.00330021543440524,0.0638117237728225,0,0,0,0,0,0.6718142727961179,0,0.6718142727961179,0.6718142727961179,2.037568698219999,2.68053553038105,3.0464445027551825,0.2110199296600235,2.706822196137052,0,0,0,0,0,10.682390857153308,10.682390857153308,Westside Marauders,OF,2,3
