Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value,billikenTeam,slot,contract,salary
Will Benson,CIN,hitter,-4.205323998429227,217,190,43,8,27,26,5,0.2249,NA,NA,NA,NA,NA,NA,0.09282578772354788,0.09618920358806496,0.1463861683648715,0.04125269293006554,-0.02412808092058457,0.35252577168596533,0,0,0,0,0,0,0.35252577168596533,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,-0.04400629936523748,-0.019237840717613,-0.06868889438659354,-0.01980129260643147,0.00164373346023944,0,0,0,0,0,-0.15009059361563604,0,-0.15009059361563604,-0.15009059361563604,-0.7223476297968394,-0.6894386537737036,-0.2906350914962326,-1.0109204368174731,0.06032466903764763,0,0,0,0,0,-2.6530171428466014,-2.6530171428466014,Louisville Sluggers,Util,2,1
Tyler Austin,CHC,hitter,-4.723730942187745,224,200,49,9,27,31,1,0.24651699999999999,NA,NA,NA,NA,NA,NA,0.09282578772354788,0.10821285403657308,0.17453735458888525,0.00825053858601311,0.00659609695088852,0.3904226318859078,0,0,0,0,0,0,0.3904226318859078,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,-0.04400629936523748,-0.00721419026910488,-0.04053770816257979,-0.0528034469504839,0.03236791133171254,0,0,0,0,0,-0.11219373341569353,0,-0.11219373341569353,-0.11219373341569353,-0.7223476297968394,-0.4068818284566119,-0.1089881593110874,-2.695787831513261,1.1878954743922068,0,0,0,0,0,-2.7461099746855933,-2.7461099746855933,NA,NA,NA,NA
Charlie Condon,COL,hitter,11.3663847702617,217,194,47,6,23,25,1,0.243942,NA,NA,NA,NA,NA,NA,0.07907381917191114,0.07214190269104873,0.14075593112006873,0.00825053858601311,0.00270143810234791,0.30292362967138964,0,0,0,0,0,0,0.30292362967138964,0,1,0,0,0,0,1,0,1,0,0,1B,0.4487859024454038,0.4487859024454038,0.11414133897858478,0.1106175841262747,0.1981843510170568,0.04125269293006554,-0.01541006460657807,0,0,0,0,0,-0.03506751980667363,-0.03847568143522598,-0.05742841989698807,-0.03300215434405243,0.01811150270892598,0,0,0,0,0,-0.14586227277401417,0,-0.14586227277401417,-0.14586227277401417,-0.5756207674943568,-0.5764159236468673,-0.5812701829924648,-1.6848673946957875,0.6646883044719791,0,0,0,0,0,-2.753485964357498,-2.753485964357498,NA,NA,NA,NA
Griffin Conine,MIA,hitter,-1.3190521042206496,364,323,72,12,40,43,1,0.221654,NA,NA,NA,NA,NA,NA,0.1375196855163672,0.14428380538209745,0.24210020152651823,0.00825053858601311,-0.04877654911241679,0.4833776818985792,0,0,0,0,0,0,0.4833776818985792,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,6.875984275818425e-4,0.02885676107641949,0.02702513877505319,-0.0528034469504839,-0.02300473473159276,0,0,0,0,0,-0.01923868340302214,0,-0.01923868340302214,-0.01923868340302214,0.01128668171557572,0.271254552304408,0.43595263724434874,-2.695787831513261,-0.8442688809048472,0,0,0,0,0,-2.8215628411537756,-2.8215628411537756,Melonheads,OF,2,1
Kyle Karros,COL,hitter,-8.53171068495935,217,194,51,3,25,22,2,0.26092,NA,NA,NA,NA,NA,NA,0.0859498034477295,0.03607095134552436,0.1238652193856605,0.01650107717202622,0.02707575340703029,0.28946280475797087,0,0,0,0,0,0,0.28946280475797087,0,0,0,1,0,0,1,0,1,0,0,3B,0.4471606183996464,0.4471606183996464,0.11757933111649396,0.08416555313955683,0.1869238765274513,0.04620301608167342,0.01228884153447088,0,0,0,0,0,-0.03162952766876446,-0.04809460179403246,-0.06305865714179079,-0.0297019389096472,0.0147869118725594,0,0,0,0,0,-0.1576978136416755,0,-0.1576978136416755,-0.1576978136416755,-0.5191873589164787,-0.6329272887102854,-0.726587728740581,-1.5163806552262096,0.5426765265647543,0,0,0,0,0,-2.8524065050288003,-2.8524065050288003,NA,NA,NA,NA
Javier Sanoja,MIA,hitter,-7.877805304928119,203,187,48,3,21,21,5,0.257607,NA,NA,NA,NA,NA,NA,0.07219783489609279,0.03607095134552436,0.11823498214085774,0.04125269293006554,0.02151413244805817,0.2892705937605986,0,0,0,0,0,0,0.2892705937605986,0,0,1,1,0,1,1,1,1,0,1,2B,0.4277261360108411,0.4277261360108411,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00239883595411119,0,0,0,0,0,-0.03850551194458282,-0.03607095134552435,-0.04504189795842199,-0.03795247749566031,0.01911529649394697,0,0,0,0,0,-0.1384555422502425,0,-0.1384555422502425,-0.1384555422502425,-0.6320541760722349,-0.4520909205073466,-0.5449407965554357,-1.9375975039001567,0.7015273232838357,0,0,0,0,0,-2.865156073751338,-2.865156073751338,NA,NA,NA,NA
Hyeseong Kim,LAD,hitter,-9.2879304863631,140,130,32,2,16,16,8,0.249097,NA,NA,NA,NA,NA,NA,0.05500787420654688,0.02404730089701624,0.090083795916844,0.06600430868810488,0.00676949414665465,0.24191277385516663,0,0,0,0,0,0,0.24191277385516663,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277261360108411,0.4277261360108411,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00239883595411119,0,0,0,0,0,-0.05569547263412872,-0.04809460179403247,-0.07319308418243574,-0.01320086173762097,0.00437065819254346,0,0,0,0,0,-0.18581336215567448,0,-0.18581336215567448,-0.18581336215567448,-0.9142212189616256,-0.7346477458244384,-0.7265877287405811,-0.673946957878315,0.16040222780611846,0,0,0,0,0,-2.8890014235988417,-2.8890014235988417,Free At Last,Bench,2,7
Tyler Locklear,ARI,hitter,-8.868050415866584,154,137,33,4,18,19,3,0.244163,NA,NA,NA,NA,NA,NA,0.06188385848236524,0.04809460179403248,0.10697450765125224,0.02475161575803933,0.0021317728189202,0.2438363565046095,0,0,0,0,0,0,0.2438363565046095,0,1,0,0,0,0,1,0,1,0,0,1B,0.4487859024454038,0.4487859024454038,0.11414133897858478,0.1106175841262747,0.1981843510170568,0.04125269293006554,-0.01541006460657807,0,0,0,0,0,-0.05225748049621954,-0.06252298233224222,-0.09120984336580457,-0.01650107717202621,0.01754183742549827,0,0,0,0,0,-0.20494954594079423,0,-0.20494954594079423,-0.20494954594079423,-0.8577878103837473,-0.9154841140273772,-0.9445640473627556,-0.8424336973478935,0.6437817095061454,0,0,0,0,0,-2.916487959615628,-2.916487959615628,NA,NA,NA,NA
Abimelec Ortiz,WSN,hitter,11.3663847702617,224,202,46,8,26,26,1,0.228809,NA,NA,NA,NA,NA,NA,0.08938779558563868,0.09618920358806496,0.1463861683648715,0.00825053858601311,-0.01980861906057543,0.3204050870640128,0,0,0,0,0,0,0.3204050870640128,0,1,0,0,0,1,1,0,1,0,0,1B,0.4487859024454038,0.4487859024454038,0.11414133897858478,0.1106175841262747,0.1981843510170568,0.04125269293006554,-0.01541006460657807,0,0,0,0,0,-0.02475354339294609,-0.01442838053820974,-0.0517981826521853,-0.03300215434405243,-0.00439855445399735,0,0,0,0,0,-0.12838081538139093,0,-0.12838081538139093,-0.12838081538139093,-0.4063205417607223,-0.5199045585834488,-0.21797631862217437,-1.6848673946957875,-0.161426014679295,0,0,0,0,0,-2.9904948283414283,-2.9904948283414283,NA,NA,NA,NA
Andrew McCutchen,NA,hitter,NA,357,310,72,9,39,35,2,0.232087,NA,NA,NA,NA,NA,NA,0.13408169337845802,0.10821285403657308,0.19705830356809623,0.01650107717202622,-0.0228794183828428,0.4329745097723108,0,0,0,0,0,0,0.4329745097723108,0,0,0,0,0,0,0,0,1,0,0,Util,0.5065872730080732,0.5065872730080732,0.13408169337845802,0.10580812394687146,0.2116969204045834,0.06105398553649701,-0.0060534502583367,0,0,0,0,0,0,0.00240473008970161,-0.01463861683648717,-0.04455290836447079,-0.0168259681245061,0,0,0,0,0,-0.07361276323576245,0,-0.07361276323576245,-0.07361276323576245,0,-0.14692954916488796,0.03632938643702892,-2.2745709828393137,-0.6175094581337885,0,0,0,0,0,-3.002680603700961,-3.002680603700961,Free Birds,Bench,2,1
Randal Grichuk,NA,hitter,NA,273,251,61,9,32,32,1,0.244174,NA,NA,NA,NA,NA,NA,0.11001574841309376,0.10821285403657308,0.180167591833688,0.00825053858601311,0.00392608875595819,0.4105728216253261,0,0,0,0,0,0,0.4105728216253261,0,0,0,0,0,0,0,0,0,0,0,Util,0.5065872730080732,0.5065872730080732,0.13408169337845802,0.10580812394687146,0.2116969204045834,0.06105398553649701,-0.0060534502583367,0,0,0,0,0,-0.02406594496536425,0.00240473008970161,-0.03152932857089541,-0.0528034469504839,0.00997953901429489,0,0,0,0,0,-0.09601445138274706,0,-0.09601445138274706,-0.09601445138274706,-0.3950338600451466,-0.3164636443551428,0.03632938643702892,-2.695787831513261,0.36624696323814826,0,0,0,0,0,-3.0047089862383736,-3.0047089862383736,NA,NA,NA,NA
Blake Perkins,MIL,hitter,-6.335185893355235,217,190,42,4,25,21,7,0.222961,NA,NA,NA,NA,NA,NA,0.0859498034477295,0.04809460179403248,0.11823498214085774,0.05775377010209177,-0.0268543930496218,0.2831787644350897,0,0,0,0,0,0,0.2831787644350897,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,-0.05088228364105586,-0.06733244251164548,-0.0968400806106073,-0.00330021543440524,-0.00108257866879778,0,0,0,0,0,-0.21943760086651165,0,-0.21943760086651165,-0.21943760086651165,-0.835214446952596,-0.9719954790907954,-1.0172228202368137,-0.16848673946957876,-0.03973040732098375,0,0,0,0,0,-3.0326498930707673,-3.0326498930707673,NA,NA,NA,NA
Griffin Canning,SDP,pitcher,-4.655043228215031,NA,NA,NA,NA,NA,NA,NA,NA,106,6,0,94,4.53958,1.36528,0,0,0,0,0,0,0.14717946879590854,0,0.25940122647063657,0.02042782792767208,0.01054997233269628,0.43755849552691345,0.43755849552691345,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.00490598229319694,-0.03627746556510604,0.01904115385795096,0.00123843393746547,3.3376346497433e-4,0,-0.01075813201151832,-0.01075813201151832,-0.01075813201151832,0,0,0,0,0,0.26188166828321985,-3.9795918367346967,0.5021698698078112,0.0866917313853472,0.02375178146897015,-3.105096785789349,-3.105096785789349,NA,NA,NA,NA
Daniel Susac,SFG,hitter,11.3663847702617,77,71,17,2,7,9,1,0.234686,NA,NA,NA,NA,NA,NA,0.02406594496536426,0.02404730089701624,0.05067213520322475,0.00825053858601311,-0.00387457112219569,0.10316134852942269,0,0,0,0,0,0,0.10316134852942269,1,0,0,0,0,0,0,0,1,0,0,C,0.30255876249911806,0.30255876249911806,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00423618712500142,0,0,0,0,0,-0.05913346477203789,-0.03607095134552435,-0.08783170101892288,-0.00825053858601311,-0.00811075824719711,0,0,0,0,0,-0.19939741396969535,0,-0.19939741396969535,-0.19939741396969535,-0.9706546275395036,-0.8815772949893259,-0.5449407965554357,-0.42121684867394704,-0.2976631058147722,0,0,0,0,0,-3.1160526735729843,-3.1160526735729843,NA,NA,NA,NA
Jett Williams,MIL,hitter,11.3663847702617,147,129,29,3,18,16,5,0.221827,NA,NA,NA,NA,NA,NA,0.06188385848236524,0.03607095134552436,0.090083795916844,0.04125269293006554,-0.01931526691458779,0.20997603176021137,0,0,0,0,0,0,0.20997603176021137,0,0,1,0,1,1,0,1,1,0,0,SS,0.349246920629834,0.349246920629834,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00916589588590633,0,0,0,0,0,-0.03369232295150996,-0.01442838053820973,-0.04616794540738254,-0.01650107717202623,-0.02848116280049412,0,0,0,0,0,-0.13927088886962258,0,-0.13927088886962258,-0.13927088886962258,-0.5530474040632054,-0.46339319352003033,-0.21797631862217423,-0.8424336973478946,-1.045252628426074,0,0,0,0,0,-3.122103241979379,-3.122103241979379,Hoosiers,Bench,2,1
Jimmy Crooks,STL,hitter,-5.540818276490141,103,94,22,2,11,11,0,0.238265,NA,NA,NA,NA,NA,NA,0.03781791351700098,0.02404730089701624,0.06193260969283025,0,-0.00264009013392825,0.12115773397291922,0,0,0,0,0,0,0.12115773397291922,1,0,0,0,0,0,0,0,1,0,0,C,0.30255876249911806,0.30255876249911806,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00423618712500142,0,0,0,0,0,-0.04538149622040118,-0.03607095134552435,-0.07657122652931737,-0.01650107717202622,-0.00687627725892966,0,0,0,0,0,-0.1814010285261988,0,-0.1814010285261988,-0.1814010285261988,-0.7449209932279911,-0.7685545648624892,-0.5449407965554357,-0.8424336973478941,-0.2523579156170541,0,0,0,0,0,-3.1532079676108644,-3.1532079676108644,NA,NA,NA,NA
Robert Gasser,MIL,pitcher,-0.3988588319311921,NA,NA,NA,NA,NA,NA,NA,NA,84,5,0,78,4.06803,1.25855,0,0,0,0,0,0,0.1226495573299238,0,0.21524782622031544,0.03386820862891595,0.03130788471941215,0.4030734768985673,0.4030734768985673,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,-0.01962392917278779,-0.03627746556510604,-0.02511224639237017,0.01467881463870934,0.02109167585169021,0,-0.04524315063986446,-0.04524315063986446,-0.04524315063986446,0,0,0,0,0,-1.0475266731328807,-3.9795918367346967,-0.6622820022103031,1.0275330941903975,1.5009577986081144,-3.1609096192793684,-3.1609096192793684,NA,NA,NA,NA
Rafael Marchan,PHI,hitter,-5.24520980060186,128,113,26,2,13,13,0,0.231235,NA,NA,NA,NA,NA,NA,0.04469389779281934,0.02404730089701624,0.07319308418243575,0,-0.0090523798407605,0.13288190303151082,0,0,0,0,0,0,0.13288190303151082,1,0,0,0,0,0,0,0,1,0,0,C,0.30255876249911806,0.30255876249911806,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00423618712500142,0,0,0,0,0,-0.03850551194458281,-0.03607095134552435,-0.06531075203971187,-0.01650107717202622,-0.01328856696576192,0,0,0,0,0,-0.1696768594676072,0,-0.1696768594676072,-0.1696768594676072,-0.6320541760722348,-0.6555318347356525,-0.5449407965554357,-0.8424336973478941,-0.4876875865734516,0,0,0,0,0,-3.1626480912846686,-3.1626480912846686,NA,NA,NA,NA
Nathan Church,STL,hitter,-6.038197267459613,189,172,44,3,22,19,4,0.25338,NA,NA,NA,NA,NA,NA,0.07563582703400196,0.03607095134552436,0.10697450765125224,0.03300215434405244,0.0144081201138793,0.26609156048871035,0,0,0,0,0,0,0.26609156048871035,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,-0.0611962600547834,-0.0793560929601536,-0.1081005551002128,-0.02805183119244457,0.04017993449470332,0,0,0,0,0,-0.2365248048128911,0,-0.2365248048128911,-0.2365248048128911,-1.0045146726862304,-1.085018209217632,-1.198869752421959,-1.4321372854914198,1.47459506603598,0,0,0,0,0,-3.2459448537812614,-3.2459448537812614,NA,NA,NA,NA
Rowdy Tellez,NA,hitter,NA,280,253,59,12,29,36,1,0.231585,NA,NA,NA,NA,NA,NA,0.09970177199936622,0.14428380538209745,0.202688540812899,0.00825053858601311,-0.01961242891769249,0.43531222786268325,0,0,0,0,0,0,0.43531222786268325,0,0,0,0,0,0,0,0,0,0,0,Util,0.5065872730080732,0.5065872730080732,0.13408169337845802,0.10580812394687146,0.2116969204045834,0.06105398553649701,-0.0060534502583367,0,0,0,0,0,-0.034379921379091793,0.03847568143522599,-0.0090083795916844,-0.0528034469504839,-0.01355897865935578,0,0,0,0,0,-0.0712750451453899,0,-0.0712750451453899,-0.0712750451453899,-0.564334085778781,-0.0904181841014694,0.581270182992465,-2.695787831513261,-0.4976116383218315,0,0,0,0,0,-3.2668815567228777,-3.2668815567228777,NA,NA,NA,NA
Jose Fermin,STL,hitter,-8.632209152525162,189,162,39,3,22,19,6,0.242341,NA,NA,NA,NA,NA,NA,0.07563582703400196,0.03607095134552436,0.10697450765125224,0.04950323151607866,3.365062617166119e-4,0.26852102380857384,0,0,0,0,0,0,0.26852102380857384,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277261360108411,0.4277261360108411,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00239883595411119,0,0,0,0,0,-0.03506751980667365,-0.03607095134552435,-0.05630237244802749,-0.02970193890964718,-0.00206232969239457,0,0,0,0,0,-0.15920511220226727,0,-0.15920511220226727,-0.15920511220226727,-0.575620767494357,-0.5651136506341834,-0.5449407965554357,-1.516380655226209,-0.07568706189268266,0,0,0,0,0,-3.277742931802868,-3.277742931802868,NA,NA,NA,NA
Jason Adam,SDP,pitcher,1.6885796866044915,NA,NA,NA,NA,NA,NA,NA,NA,61,4,1,64,3.52246,1.18746,0,0,0,0,0,0,0.09811964586393904,0.01395287137119463,0.17661360100128448,0.03944928478522907,0.03383511731600482,0.361970520337652,0.361970520337652,0,0,0,0,0,0,0,0,0,0,1,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,-0.04415384063877256,-0.02232459419391141,-0.06374647161140112,0.02025989079502246,0.02361890844828287,0,-0.08634610720077976,-0.08634610720077976,-0.08634610720077976,0,0,0,0,0,-2.356935014548983,-2.4489795918367365,-1.6811773902261522,1.418214534957805,1.6808045543341854,-3.388072907319881,-3.388072907319881,Free Birds,IL,2,5
Randy Vasquez,SDP,pitcher,-9.510830401085183,NA,NA,NA,NA,NA,NA,NA,NA,131,7,0,89,4.78748,1.39932,0,0,0,0,0,0,0.1717093802618933,0,0.24560328889241123,0.01075045351399225,0.00162435427246224,0.429687476940759,0.429687476940759,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.0294358937591817,-0.03627746556510604,0.00524321627972562,-0.00843894047621436,-0.0085918545952597,0,-0.01862915059767276,-0.01862915059767276,-0.01862915059767276,0,0,0,0,0,1.571290009699322,-3.9795918367346967,0.13827865980215087,-0.5907350717779463,-0.6114265765291748,-3.4721848155403454,-3.4721848155403454,Erie Lakers,P,2,1
Jared Koenig,MIL,pitcher,1.0320649548274747,NA,NA,NA,NA,NA,NA,NA,NA,65,4,1,66,3.55844,1.23149,0,0,0,0,0,0,0.09811964586393904,0.01395287137119463,0.18213277603257463,0.04099223813988693,0.02872839944449855,0.3639259308520938,0.3639259308520938,0,0,0,0,0,0,0,0,0,0,1,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,-0.04415384063877256,-0.02232459419391141,-0.05822729658011097,0.02180284414968032,0.01851219057677661,0,-0.08439069668633803,-0.08439069668633803,-0.08439069668633803,0,0,0,0,0,-2.356935014548983,-2.4489795918367365,-1.5356209062238877,1.5262229589161067,1.317392558605334,-3.4979199950881665,-3.4979199950881665,NA,NA,NA,NA
Dylan Lee,ATL,pitcher,1.697379930002533,NA,NA,NA,NA,NA,NA,NA,NA,65,3,1,73,3.54746,1.17335,0,0,0,0,0,0,0.07358973439795427,0.01395287137119463,0.20144988864209012,0.04131080004125496,0.03840134005616123,0.36870463450865526,0.36870463450865526,0,0,0,0,0,0,0,0,0,0,1,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,-0.06868375210475733,-0.02232459419391141,-0.03891018397059548,0.02212140605104835,0.02818513118843928,0,-0.07961199302977659,-0.07961199302977659,-0.07961199302977659,0,0,0,0,0,-3.666343355965085,-2.4489795918367365,-1.0261732122159628,1.5485226407542207,2.0057530164769055,-3.587220502786659,-3.587220502786659,NA,NA,NA,NA
Wilmer Flores,NA,hitter,NA,203,182,42,7,21,25,0,0.233382,NA,NA,NA,NA,NA,NA,0.07219783489609279,0.08416555313955684,0.14075593112006873,0,-0.01168827674500308,0.2854310424107153,0,0,0,0,0,0,0.2854310424107153,0,1,0,0,0,0,1,0,1,0,0,1B,0.4487859024454038,0.4487859024454038,0.11414133897858478,0.1106175841262747,0.1981843510170568,0.04125269293006554,-0.01541006460657807,0,0,0,0,0,-0.04194350408249199,-0.02645203098671786,-0.05742841989698807,-0.04125269293006554,0.00372178786157499,0,0,0,0,0,-0.16335486003468846,0,-0.16335486003468846,-0.16335486003468846,-0.6884875846501128,-0.5764159236468673,-0.3996232508073196,-2.1060842433697347,0.13658882441021772,0,0,0,0,0,-3.634022178063817,-3.634022178063817,Free At Last,Util,2,1
Kyle Harrison,MIL,pitcher,-2.4253554745395376,NA,NA,NA,NA,NA,NA,NA,NA,89,5,0,89,4.25343,1.32507,0,0,0,0,0,0,0.1226495573299238,0,0.24560328889241123,0.02851908654341204,0.018017969133517,0.41478990189926407,0.41478990189926407,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,-0.01962392917278779,-0.03627746556510604,0.00524321627972562,0.00932969255320543,0.00780176026579506,0,-0.03352672563916772,-0.03352672563916772,-0.03352672563916772,0,0,0,0,0,-1.0475266731328807,-3.9795918367346967,0.13827865980215087,0.653088692308959,0.5552006865721676,-3.6805504711842993,-3.6805504711842993,NA,NA,NA,NA
Jose Quintana,COL,pitcher,-13.796090702389556,NA,NA,NA,NA,NA,NA,NA,NA,144,8,0,102,4.86443,1.48581,0,0,0,0,0,0,0.19623929172787807,0,0.2814779265957971,0.00687134773434108,-0.03009299786253502,0.45449556819548126,0.45449556819548126,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.05396580522516647,-0.03627746556510604,0.04111785398311152,-0.01231804625586553,-0.04030920673025696,0,0.00617894065704946,0.00617894065704946,0.00617894065704946,0,0,0,0,0,2.880698351115424,-3.9795918367346967,1.084395805816868,-0.8622767229645225,-2.8685448526195434,-3.7453192553864705,-3.7453192553864705,Free Birds,IL,2,1
Endy Rodriguez,PIT,hitter,-6.746422260631548,54,48,12,1,6,6,0,0.24235400000000001,NA,NA,NA,NA,NA,NA,0.02062795282745508,0.01202365044850812,0.0337814234688165,0,1.0432329135938532e-4,0.06653735003613907,0,0,0,0,0,0,0.06653735003613907,1,1,0,0,0,0,1,0,1,0,0,C,0.30255876249911806,0.30255876249911806,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00423618712500142,0,0,0,0,0,-0.06257145690994707,-0.04809460179403246,-0.10472241275333112,-0.01650107717202622,-0.00413186383364203,0,0,0,0,0,-0.23602141246297892,0,-0.23602141246297892,-0.23602141246297892,-1.0270880361173815,-1.051111390179581,-0.726587728740581,-0.8424336973478941,-0.15163852552881174,0,0,0,0,0,-3.7988593779142494,-3.7988593779142494,Hoosiers,Bench,2,5
Jesus Rodriguez,SFG,hitter,11.3663847702617,26,23,6,0,3,2,1,0.267332,NA,NA,NA,NA,NA,NA,0.01031397641372754,0,0.0112604744896055,0.00825053858601311,0.00430136567723125,0.0341263551665774,0,0,0,0,0,0,0.0341263551665774,1,0,0,1,0,0,1,0,1,0,0,C,0.30255876249911806,0.30255876249911806,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00423618712500142,0,0,0,0,0,-0.07288543332367461,-0.06011825224254059,-0.12724336173254214,-0.00825053858601311,6.517855222983038e-5,0,0,0,0,0,-0.26843240733254065,0,-0.26843240733254065,-0.26843240733254065,-1.196388261851016,-1.2771568504332544,-0.9082346609257262,-0.42121684867394704,0.00239203902988309,0,0,0,0,0,-3.800604582854061,-3.800604582854061,NA,NA,NA,NA
Luis Campusano,SDP,hitter,-8.58861664999387,215,191,47,7,26,26,1,0.24691,NA,NA,NA,NA,NA,NA,0.08938779558563868,0.08416555313955684,0.1463861683648715,0.00825053858601311,0.00685475470677589,0.335044810382856,0,0,0,0,0,0,0.335044810382856,0,0,0,0,0,0,0,0,1,0,0,Util,0.5065872730080732,0.5065872730080732,0.13408169337845802,0.10580812394687146,0.2116969204045834,0.06105398553649701,-0.0060534502583367,0,0,0,0,0,-0.04469389779281933,-0.02164257080731461,-0.0653107520397119,-0.0528034469504839,0.01290820496511259,0,0,0,0,0,-0.17154246262521716,0,-0.17154246262521716,-0.17154246262521716,-0.7336343115124153,-0.6555318347356528,-0.32696447793326155,-2.695787831513261,0.47372838189781896,0,0,0,0,0,-3.938190073796772,-3.938190073796772,NA,NA,NA,NA
Casey Schmitt,SFG,hitter,-7.511213733969205,210,191,47,7,23,25,1,0.247497,NA,NA,NA,NA,NA,NA,0.07907381917191114,0.08416555313955684,0.14075593112006873,0.00825053858601311,0.00768444428352807,0.31993028630107784,0,0,0,0,0,0,0.31993028630107784,0,0,1,1,0,0,1,1,1,0,0,2B,0.4277261360108411,0.4277261360108411,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00239883595411119,0,0,0,0,0,-0.03162952766876446,0.01202365044850813,-0.022520948979211,-0.07095463183971273,0.00528560832941688,0,0,0,0,0,-0.1077958497097632,0,-0.1077958497097632,-0.1077958497097632,-0.5191873589164787,-0.2260454602536734,0.18164693218514544,-3.622464898595944,0.1939807035918454,0,0,0,0,0,-3.9920700819891057,-3.9920700819891057,National Pastime,1B/3B,2,1
