team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
FREE AT LAST,22,151,7.973457498632918,7120,6215,1526,226,881,831,132,0.24553499597747386,1104,64,32,1111,502.22917555555557,1383.37707,4.094259583333333,1.2530589402173913,3,1,1,3,1,2,5,4,2,5,9,18,27,10,24
WESTSIDE MARAUDERS,23,213,11.215196571005173,7400,6607,1694,271,938,941,148,0.25639473285908887,1255,80,59,1302,530.1600044444444,1523.8750420000001,3.8019442549800795,1.2142430613545818,9,5,9,5,8,8,8,10,8,9,36,43,79,1,25
BLUE SOCKS,23,242,10.591291419675297,7852,7073,1808,240,967,936,180,0.255619963240492,1316,85,29,1226,574.18024,1659.5453400000001,3.9267645592705165,1.261052689969605,3,8,8,9,7,10,5,7,6,3,35,31,66,2,25
HOOSIERS,23,190,10.503901464810061,7937,7063,1773,272,1006,995,211,0.251026476001699,1171,70,22,1082,511.9580722222222,1455.502,3.934775960717335,1.2429564474807857,10,10,10,10,3,5,3,3,5,7,43,23,66,2,25
NATIONAL PASTIME,23,190,10.364024593740726,7387,6562,1665,249,912,894,135,0.25373361779945136,1269,81,52,1286,534.1413211111111,1539.80908,3.788236319936958,1.2134035303388495,6,3,3,3,6,9,7,9,9,10,21,44,65,3,25
LOUISVILLE SLUGGERS,23,165,10.599285716507758,7760,7027,1858,245,979,932,167,0.2644087092642664,1073,66,68,1067,472.2305477777778,1334.4129199999998,3.960927241379311,1.2436280708294498,5,9,7,8,10,3,9,2,4,6,39,24,63,4,25
MELONHEADS,23,202,9.866705226998942,7514,6640,1677,252,956,919,154,0.25256024096385543,1254,76,16,1203,534.4658333333333,1546.1713100000002,3.8358791866028707,1.232991475279107,7,7,6,7,5,6,2,6,7,8,32,29,61,5,25
BIG RED MACHINE,23,151,9.761892230519882,7395,6579,1649,256,923,905,122,0.25064599483204136,1104,67,78,1099,464.44666666666666,1375.8886599999998,3.7862499999999994,1.2462759601449274,8,4,4,1,2,4,10,4,10,5,19,33,52,6,25
ERIE LAKERS,23,168,8.393747766706003,7597,6742,1756,241,946,916,136,0.2604568377336102,1013,58,39,911,479.63145333333335,1350.3985399999997,4.261286357354392,1.333068647581441,4,6,5,4,9,2,6,1,1,1,28,11,39,7,25
FREE BIRDS,23,188,9.177966126795416,7375,6562,1655,233,879,891,130,0.25220969216702227,1269,79,27,1273,565.5890744444445,1599.5114899999999,4.0112700315208825,1.2604503467297083,2,1,2,2,4,7,4,8,3,4,11,26,37,8,25
FREE AT LAST,22,151,8.098103625561077,7046,6194,1538,223,883,835,149,0.24830481110752342,1199,70,11,1121,543.5217366666666,1526.70973,4.079812869057547,1.2733192076730608,1,2,1,6,1,5,1,5,2,2,11,15,26,9,25
WESTSIDE MARAUDERS,23,213,11.084907881741486,7379,6558,1679,260,941,925,149,0.2560231777981092,1344,86,32,1379,567.8939744444444,1653.7992319999998,3.8028614360119044,1.230505380952381,9,7,7,6,6,10,5,10,9,9,35,43,78,1,26
LOUISVILLE SLUGGERS,23,165,10.739270229624966,7168,6438,1674,248,915,883,156,0.26001863932898417,1203,76,63,1236,499.3429122222222,1482.1600799999999,3.7357325103906893,1.2320532668329176,6,4,3,7,10,8,9,7,10,8,30,42,72,2,26
NATIONAL PASTIME,23,190,10.48864898567054,7815,7005,1805,257,964,944,147,0.25767309064953603,1156,73,63,1124,502.30796999999995,1434.59341,3.9107021885813142,1.2409977595155708,7,8,8,5,7,6,9,6,6,7,35,34,69,3,26
BLUE SOCKS,23,242,10.736119230292255,8026,7229,1865,243,990,962,180,0.257988656799004,1210,75,56,1112,531.7658377777777,1516.19798,3.9552830909090906,1.2530561818181818,5,9,9,8,8,7,8,5,4,5,39,29,68,4,26
HOOSIERS,23,190,10.357590505163248,7956,7061,1768,269,1003,984,209,0.2503894632488316,1132,71,38,1036,491.9806655555556,1419.4303499999999,3.9115070583038873,1.2539137367491164,10,10,10,10,3,5,6,3,5,4,43,23,66,5,26
MELONHEADS,23,202,9.967704328006034,7203,6382,1606,239,903,878,195,0.25164525227201506,1312,80,0,1319,564.0249733333334,1587.0686500000002,3.86907375,1.2096559832317075,3,2,1,9,4,9,3,9,7,10,19,38,57,6,26
BIG RED MACHINE,23,151,9.772544637000752,7433,6608,1649,258,927,909,121,0.24954600484261502,1122,68,78,1098,479.4487611111111,1398.1232199999997,3.845845677361854,1.2460991265597146,8,5,6,2,2,4,10,4,8,6,23,32,55,7,26
FREE BIRDS,23,188,9.307710886957526,7610,6753,1726,235,933,906,119,0.25559010810010363,1294,80,0,1292,578.7348755555555,1637.36088,4.025203925811438,1.2653484389489953,2,6,5,1,5,9,3,8,3,3,19,26,45,8,26
ERIE LAKERS,23,168,8.057842979025583,7277,6472,1676,241,913,895,124,0.2589616810877627,942,54,53,914,428.82038666666665,1217.32906,4.097010063694268,1.2922813800424628,4,3,4,3,9,2,7,1,2,2,23,14,37,9,26
FREE AT LAST,22,151,8.195768699703246,7438,6581,1637,232,900,881,135,0.2487463911259687,1168,67,30,1024,546.2320133333334,1515.1164899999999,4.208979554794521,1.2971887756849314,1,1,2,4,1,3,4,2,1,1,9,11,20,10,26
WESTSIDE MARAUDERS,23,213,11.029935907579706,7470,6648,1694,277,946,954,141,0.25481347773766544,1199,76,65,1252,510.34677333333326,1459.611662,3.830793127606338,1.217357516263553,10,7,9,5,6,8,8,8,8,9,37,41,78,1,27
BLUE SOCKS,23,242,10.78464780184745,7739,6966,1785,234,955,929,187,0.256244616709733,1191,76,56,1202,493.15142888888886,1434.48517,3.72658510495382,1.2044375902602855,2,8,7,9,7,8,7,7,10,10,33,42,75,2,27
LOUISVILLE SLUGGERS,23,165,10.826844171036633,7590,6829,1780,253,970,927,170,0.26065309708595696,1057,66,83,1103,449.43561444444447,1305.84352,3.8267933112582786,1.2354243330179753,7,9,6,7,10,4,9,5,9,8,39,35,74,3,27
NATIONAL PASTIME,23,190,10.488370314891865,7682,6900,1777,254,942,938,145,0.257536231884058,1255,78,52,1195,549.5843388888889,1578.40008,3.9412422709163346,1.2576893067729082,8,6,8,6,8,9,6,6,4,5,36,30,66,4,27
HOOSIERS,23,190,10.35630675893299,8089,7155,1789,273,1028,991,214,0.25003494060097836,1277,75,0,1100,562.6399944444444,1618.54738,3.96535626468285,1.267460751761942,9,10,10,10,1,7,2,4,3,3,40,19,59,5,27
MELONHEADS,23,202,9.835934059868599,7342,6518,1647,238,913,885,178,0.25268487266032524,1339,83,0,1301,581.6846566666666,1656.8475300000002,3.9097549738610895,1.237376796116505,4,3,3,8,4,10,2,10,6,7,22,35,57,6,27
BIG RED MACHINE,23,151,9.76361241401928,7384,6573,1645,252,920,904,131,0.25026624068157616,1123,67,86,1073,483.09662111111106,1400.46472,3.871655912733748,1.2470745503116651,6,4,5,3,2,5,10,2,7,6,20,30,50,7,27
FREE BIRDS,23,188,9.251216890025967,7533,6663,1694,236,927,897,108,0.2542398319075492,1276,78,19,1274,570.84529,1609.10964,4.026338252351097,1.261057711598746,3,5,4,1,5,9,4,9,2,4,18,28,46,8,27
ERIE LAKERS,23,168,8.165569193230093,7195,6408,1656,242,903,884,126,0.25842696629213485,956,62,36,956,415.9107288888889,1216.1704599999998,3.9154775732217577,1.272144832635983,5,2,2,2,9,3,5,1,5,2,20,16,36,9,27
FREE AT LAST,22,151,8.234216174586711,7368,6527,1642,228,900,871,140,0.2515703998774322,1188,68,16,1075,557.3176877777778,1543.3243499999999,4.2221036952861954,1.2990945707070707,1,1,1,4,3,6,3,3,1,1,10,14,24,10,27
WESTSIDE MARAUDERS,23,213,11.24087609102086,7663,6847,1753,261,951,946,158,0.2560245362932671,1329,85,32,1341,560.5935588888889,1649.056952,3.796344642588412,1.2408253965387508,10,7,8,6,7,10,5,10,9,8,38,42,80,1,28
BLUE SOCKS,23,242,10.649725109048811,8023,7241,1859,238,982,949,176,0.25673249551166966,1153,75,61,1155,504.5060088888889,1433.56763,3.9380347614917603,1.2433370598438855,5,9,9,8,8,6,9,4,6,7,39,32,71,2,28
NATIONAL PASTIME,23,190,10.479698992551246,7527,6714,1701,258,922,927,130,0.25335120643431636,1191,74,71,1210,492.08004,1440.24532,3.7184889672544084,1.2092739882451722,8,4,7,5,5,5,10,7,10,9,29,41,70,3,28
HOOSIERS,23,190,10.273664897849516,7795,6919,1736,259,994,955,225,0.25090330972683916,1297,76,16,1139,586.4554711111111,1650.5624199999997,4.069467417116423,1.272600169622205,9,10,10,10,4,7,1,3,2,2,43,15,58,4,28
LOUISVILLE SLUGGERS,23,165,10.564365871409432,7429,6713,1781,238,950,899,158,0.2653061224489796,1167,73,58,1178,510.8109211111111,1460.1824199999999,3.9394158440445586,1.2512274378748929,5,6,3,6,10,4,8,5,5,6,30,28,58,4,28
MELONHEADS,23,202,9.754955674716038,7174,6397,1632,237,895,888,160,0.25511958730654993,1197,75,38,1197,509.4714388888889,1442.2688500000004,3.8306123224728488,1.2049029657477028,4,2,1,7,6,6,6,6,8,10,20,36,56,5,28
BIG RED MACHINE,23,151,9.557312571358462,7356,6536,1629,258,914,902,113,0.24923500611995103,1288,78,27,1227,552.9801688888889,1633.40021,3.8639918633540375,1.2681678649068324,8,3,4,3,2,8,2,8,7,3,20,28,48,6,28
FREE BIRDS,23,188,9.28110145204174,7264,6431,1609,243,885,889,123,0.25019437101539416,1268,80,30,1276,564.2310555555555,1595.14956,4.004794558359621,1.2580043848580442,6,1,2,4,3,9,4,9,4,5,16,31,47,7,28
ERIE LAKERS,23,168,8.294875602387373,7377,6510,1697,257,946,920,112,0.2606758832565284,980,57,39,874,442.0136233333333,1277.5700000000002,4.059308785714285,1.3036428571428573,7,5,6,2,9,3,7,2,3,1,29,16,45,8,28
FREE AT LAST,22,151,8.18067703026355,7669,6743,1679,238,960,904,179,0.24899896188640072,951,53,29,873,442.5615166666667,1199.88295,4.1882793375394325,1.2617065720294427,5,8,5,9,1,2,3,1,1,4,28,11,39,9,28
WESTSIDE MARAUDERS,23,213,11.203053877294264,7708,6902,1784,254,969,953,156,0.25847580411474935,1211,77,60,1250,513.9634755555555,1465.0253120000002,3.8197120396366637,1.2097649149463254,7,8,10,6,8,8,8,8,8,8,39,40,79,1,29
BLUE SOCKS,23,242,10.623613166896506,7928,7150,1826,242,970,945,177,0.2553846153846154,918,63,127,947,376.65397111111116,1099.06183,3.6926859912854035,1.197235108932462,3,9,8,9,7,2,10,1,10,10,36,33,69,2,29
NATIONAL PASTIME,23,190,10.431615832345479,7500,6704,1673,264,904,925,122,0.24955250596658712,1201,76,84,1207,504.35684555555554,1448.28596,3.779526736053289,1.2059000499583679,10,3,7,3,2,7,9,7,9,9,25,41,66,3,29
HOOSIERS,23,190,10.274599721862156,7846,6940,1743,255,994,951,222,0.2511527377521614,1268,74,22,1126,569.3820266666667,1635.4862799999996,4.041355078864353,1.2898156782334382,8,10,9,10,3,5,5,4,3,2,40,19,59,4,29
MELONHEADS,23,202,9.887528275157388,7377,6543,1658,250,924,903,176,0.25340058077334554,1329,82,0,1260,580.1850144444445,1648.29311,3.9290181565086533,1.240250647103085,5,5,3,8,5,9,3,9,5,7,26,33,59,4,29
LOUISVILLE SLUGGERS,23,165,10.566077121642653,7543,6802,1797,244,964,913,172,0.2641870038224052,1138,70,52,1134,491.09843111111115,1438.71739,3.883906748681899,1.2642507820738138,4,7,5,7,10,3,7,5,6,4,33,25,58,5,29
BIG RED MACHINE,23,151,9.78608639028213,7538,6685,1692,259,947,923,118,0.2531039640987285,1193,71,46,1124,512.2961944444444,1507.5117599999999,3.864765926236378,1.2636309807208717,9,6,6,2,4,4,6,3,7,5,27,25,52,6,29
FREE BIRDS,23,188,9.357135036790611,7393,6558,1663,237,899,895,117,0.25358340957609027,1363,83,0,1363,610.8412722222223,1720.64257,4.03343466617755,1.2623936683785766,2,2,2,1,6,10,3,10,4,6,13,33,46,7,29
ERIE LAKERS,23,168,8.2795943300637,7265,6458,1676,252,921,912,124,0.259523072158563,1026,61,10,993,461.24249222222227,1298.6753399999998,4.045986773879143,1.265765438596491,6,4,4,4,9,1,4,2,2,3,27,12,39,8,29
FREE AT LAST,22,151,8.135229443724048,7046,6194,1538,223,883,835,149,0.24830481110752342,1276,75,0,1166,590.3052266666668,1650.1245600000002,4.163594858934171,1.2932010658307211,1,1,1,5,1,6,3,6,1,1,9,17,26,9,29
WESTSIDE MARAUDERS,23,213,11.187348199540072,7778,6947,1764,262,966,950,168,0.2539225564992083,1283,80,54,1271,554.0334266666666,1572.057052,3.886438690568979,1.2252977802026501,10,8,9,8,5,7,8,8,7,9,40,39,79,1,30
BLUE SOCKS,23,242,10.477416415311115,7501,6772,1730,229,921,903,160,0.2554636739515653,1267,82,48,1274,511.405311111111,1553.56655,3.6327133385951056,1.2261772296764009,2,5,4,7,7,9,7,9,10,8,25,43,68,2,30
NATIONAL PASTIME,23,190,10.470749659769348,7682,6900,1777,254,942,938,145,0.257536231884058,1065,67,109,1023,463.0285033333333,1309.48428,3.9129169295774644,1.229562704225352,6,7,8,4,8,4,10,4,6,7,33,31,64,3,30
HOOSIERS,23,190,10.37513225699337,7893,7003,1764,261,999,968,218,0.25189204626588607,1256,74,11,1184,574.9447622222222,1585.8555,4.119827117834395,1.262623805732484,9,10,10,10,3,5,3,7,1,5,42,21,63,4,30
LOUISVILLE SLUGGERS,23,165,10.750079613859826,7595,6852,1792,252,981,932,185,0.2615294804436661,1224,76,36,1159,538.6868933333333,1572.10657,3.960933039215686,1.28440079248366,5,9,7,9,9,6,4,6,5,1,39,22,61,5,30
MELONHEADS,23,202,9.818948653174598,7199,6383,1617,256,914,905,153,0.25332915556948143,1313,81,0,1271,561.9750311111111,1604.2165600000003,3.8520756130997715,1.221794790555979,7,2,5,5,4,8,2,8,9,10,23,37,60,6,30
BIG RED MACHINE,23,151,9.724053366070201,7465,6633,1658,259,927,910,115,0.2499623096638022,1210,74,59,1127,519.5866211111111,1531.0774299999998,3.864693876033058,1.265353247933884,8,6,6,2,2,5,9,5,8,4,24,31,55,7,30
FREE BIRDS,23,188,9.208248715848866,7340,6477,1645,230,897,877,116,0.2539756059904277,1357,84,0,1364,609.7397455555556,1705.16607,4.043962940309506,1.256570427413412,3,1,2,3,6,10,2,10,3,6,15,31,46,8,30
ERIE LAKERS,23,168,8.258653044618727,7281,6467,1697,239,915,902,112,0.262409154167311,932,57,39,918,413.5316622222222,1186.49978,3.9933315021459226,1.2730684334763949,4,3,3,1,10,3,5,2,4,2,21,16,37,9,30
FREE AT LAST,22,151,8.240309127675461,7431,6526,1610,239,917,871,159,0.24670548574931045,1016,57,45,979,463.3929933333334,1291.79432,4.104859192913386,1.2714511023622046,4,4,1,6,1,3,6,3,2,3,16,17,33,10,30
WESTSIDE MARAUDERS,23,213,11.059320314780969,7260,6466,1657,267,927,927,134,0.2562635323229199,1265,80,51,1331,532.9316422222222,1534.893122,3.7916085217391298,1.2133542466403162,10,4,5,4,8,10,7,10,9,10,31,46,77,1,31
BLUE SOCKS,23,242,10.707065419368291,7871,7086,1815,239,968,937,177,0.2561388653683319,1103,74,72,1137,462.64159777777775,1338.3532500000001,3.7749541069809607,1.213375566636446,3,7,8,8,7,6,10,5,10,9,33,40,73,2,31
LOUISVILLE SLUGGERS,23,165,10.771604712848804,7609,6871,1781,256,973,940,187,0.2592053558433998,1161,73,66,1077,514.4536855555556,1480.83733,3.988013066322136,1.2754843496985357,7,8,9,9,10,5,9,4,3,3,43,24,67,3,31
NATIONAL PASTIME,23,190,10.51027307703841,7626,6834,1742,262,938,936,134,0.2549019607843137,1239,78,52,1230,531.42196,1538.26399,3.8602079418886195,1.2415367150928167,8,5,7,4,5,8,8,7,7,7,29,37,66,4,31
HOOSIERS,23,190,10.411816205693937,7983,7109,1780,264,994,978,216,0.2503868335912224,1125,69,39,1068,495.6275311111112,1402.61302,3.965020248888889,1.2467671288888889,9,10,10,10,2,4,6,3,4,5,41,22,63,5,31
MELONHEADS,23,202,9.733734732678672,7185,6385,1610,242,900,887,161,0.25215348472983556,1259,79,27,1233,531.7029866666667,1548.85158,3.8008950595710886,1.2302236536934075,5,2,2,7,3,9,5,8,8,8,19,38,57,6,31
BIG RED MACHINE,23,151,9.762640928054077,7433,6597,1686,249,940,911,144,0.2555707139608913,1231,75,27,1164,530.4765500000001,1539.1697,3.8783825751421617,1.2503409423233143,6,6,4,6,6,7,5,6,6,4,28,28,56,7,31
FREE BIRDS,23,188,9.418879154191217,7421,6581,1675,225,897,876,134,0.2545205895760523,1324,80,27,1292,577.4362066666666,1649.298,3.9251705891238666,1.2456933534743202,2,1,1,4,4,10,5,9,5,6,12,35,47,8,31
FREE AT LAST,22,151,8.257165646077949,8019,7036,1752,249,989,928,137,0.2490051165434906,995,55,22,925,469.46368333333334,1286.76393,4.246405175879397,1.29323008040201,6,9,6,5,1,2,4,1,1,2,27,10,37,9,31
ERIE LAKERS,23,168,8.078324451244589,7258,6470,1676,241,909,893,124,0.2590417310664606,1119,63,18,1013,519.5479600000001,1462.8423899999998,4.178669919571046,1.3072764879356567,4,3,3,3,9,3,3,2,2,1,22,11,33,10,31
LOUISVILLE SLUGGERS,23,165,10.837355432337324,7874,7095,1842,268,1001,972,166,0.25961945031712474,1081,67,47,1094,463.9928444444444,1326.02523,3.8630301572617944,1.2266653376503238,10,10,10,8,9,4,8,4,8,8,47,32,79,1,32
WESTSIDE MARAUDERS,23,213,11.147514288294854,7491,6701,1714,266,942,940,157,0.2557827189971646,1361,85,32,1376,585.8751744444444,1683.9706919999999,3.874266399706098,1.2373039617927992,9,6,9,5,7,10,6,10,6,7,36,39,75,2,32
BLUE SOCKS,23,242,10.436387314218937,7501,6772,1730,229,921,903,160,0.2554636739515653,1323,84,29,1327,560.0695144444445,1593.1357400000002,3.809996696900983,1.204184232804233,2,3,4,6,6,9,5,9,10,10,21,43,64,3,32
NATIONAL PASTIME,23,190,10.476052002490604,7521,6756,1739,249,927,919,154,0.257400828892836,1048,67,109,1070,446.40415111111105,1278.6271199999999,3.8336234351145033,1.2200640458015266,5,5,6,4,8,4,10,3,9,9,28,35,63,4,32
HOOSIERS,23,190,10.320137050905654,7750,6848,1711,256,984,940,211,0.24985397196261683,1214,77,18,1179,526.6546377777778,1531.10854,3.904358929159802,1.2612096705107083,8,9,9,10,2,6,3,6,4,3,38,22,60,5,32
BIG RED MACHINE,23,151,9.752381882683393,7489,6640,1685,256,944,923,134,0.25376506024096385,1202,71,46,1117,517.8411933333333,1512.4058799999998,3.8773467054908486,1.2582411647254574,8,7,7,3,4,5,7,5,5,4,29,26,55,6,32
MELONHEADS,23,202,9.926084686800923,7386,6557,1655,240,922,903,178,0.25240201311575416,1306,82,14,1238,562.1016611111111,1616.0405800000003,3.8735949081163854,1.237397075038285,4,4,4,9,3,8,2,7,7,6,24,30,54,7,32
ERIE LAKERS,23,168,8.373593028058801,7322,6518,1698,252,922,917,124,0.2605093586989874,977,54,52,898,451.96756666666676,1258.97859,4.163467860798363,1.2886167758444216,6,4,5,2,10,2,9,2,2,2,27,17,44,8,32
FREE BIRDS,23,188,9.139765795461658,7407,6548,1662,230,895,869,93,0.2538179596823458,1271,81,32,1286,559.4396666666667,1586.68305,3.9614138473642804,1.2483737608182535,3,2,3,1,5,7,6,8,3,5,14,29,43,9,32
FREE AT LAST,22,151,8.262987030887894,7928,6971,1724,253,982,933,163,0.24731028546836895,1016,57,22,882,474.81815777777774,1356.53605,4.206066358267716,1.335173277559055,7,8,8,7,1,3,4,1,1,1,31,10,41,10,32
BLUE SOCKS,23,242,10.61439999189802,7871,7086,1815,239,968,937,177,0.2561388653683319,1226,79,48,1167,523.1318477777778,1508.39591,3.8402827324632955,1.2303392414355627,5,8,8,8,7,9,7,7,9,6,36,38,74,1,33
WESTSIDE MARAUDERS,23,213,11.02286366673934,7435,6601,1678,267,945,937,139,0.25420390849871233,1382,86,32,1355,593.544721111111,1698.8998219999999,3.8653418885672934,1.2293052257597683,9,7,8,5,6,10,6,10,5,7,35,38,73,2,33
LOUISVILLE SLUGGERS,23,165,10.982075841486093,7879,7132,1874,256,1007,960,179,0.26275939427930456,942,61,85,1015,402.7001677777777,1149.84521,3.8474538322717615,1.2206424734607217,8,9,9,9,10,1,9,1,7,8,45,26,71,3,33
MELONHEADS,23,202,9.869609814849882,7352,6532,1658,248,924,904,170,0.25382731169626455,1240,75,16,1239,529.3851133333333,1507.2237100000002,3.8423113064516126,1.215502991935484,7,6,6,7,5,7,3,8,8,9,31,35,66,4,33
NATIONAL PASTIME,23,190,10.30965589199631,7303,6515,1677,234,899,880,154,0.25740598618572524,1115,71,109,1108,463.4492122222222,1351.58012,3.7408456591928245,1.2121794798206278,3,2,3,6,8,4,10,4,10,10,22,38,60,5,33
HOOSIERS,23,190,10.39336205738895,8222,7266,1815,280,1045,1006,198,0.24979355904211395,1219,73,0,1101,533.66082,1556.40463,3.9400716817063164,1.2767880475799835,10,10,10,10,1,5,2,3,4,3,41,17,58,6,33
BIG RED MACHINE,23,151,9.743222838121454,7395,6579,1649,256,923,905,122,0.25064599483204136,1210,74,59,1127,519.5866211111111,1531.0774299999998,3.864693876033058,1.265353247933884,8,5,7,2,2,6,8,5,6,4,24,29,53,7,33
FREE BIRDS,23,188,9.373635114131213,7379,6556,1650,238,890,900,136,0.2516778523489933,1265,78,27,1282,560.2554233333333,1587.55702,3.9860069644268767,1.2549857865612648,4,1,5,4,4,8,5,9,3,5,18,30,48,8,33
ERIE LAKERS,23,168,8.187468353931017,7195,6408,1656,242,903,884,126,0.25842696629213485,1108,65,25,1044,518.8386333333334,1454.9421599999996,4.214393231046932,1.3131246931407938,6,4,4,3,9,2,4,2,1,1,26,10,36,9,33
FREE AT LAST,22,151,8.240824106405878,7361,6512,1637,227,900,867,139,0.25138206388206386,1216,70,0,1132,565.7723900000001,1565.8980999999999,4.1874601233552635,1.2877451480263158,2,3,2,5,3,3,2,6,2,2,15,15,30,10,33
NATIONAL PASTIME,23,190,10.49350437665508,7626,6834,1742,262,938,936,134,0.2549019607843137,1199,76,52,1238,518.4154355555555,1463.8430299999998,3.8913585654712257,1.2208865971643035,10,7,8,4,6,8,7,9,7,9,35,40,75,1,34
BLUE SOCKS,23,242,10.651231642064419,7796,7070,1809,237,944,942,158,0.25586987270155587,1101,71,86,1103,436.5239844444444,1308.90743,3.5683159491371477,1.1888350862851953,4,8,9,7,8,5,9,4,10,10,36,38,74,2,34
WESTSIDE MARAUDERS,23,213,10.969312525873532,7365,6555,1673,259,935,922,138,0.25522501906941264,1367,86,32,1359,594.5173788888889,1677.6126319999998,3.914159773226042,1.2272221155815655,9,6,5,5,7,10,5,10,6,8,32,39,71,3,34
LOUISVILLE SLUGGERS,23,165,10.738005078588655,7683,6925,1819,249,981,927,194,0.26267148014440433,996,62,90,989,426.49930666666666,1234.3983899999998,3.8539093975903613,1.2393558132530118,7,9,7,9,10,3,10,1,8,6,42,28,70,4,34
HOOSIERS,23,190,10.334484963176672,7777,6879,1718,253,983,945,221,0.24974560255851141,1333,81,0,1232,605.7067044444444,1696.2989699999998,4.089542640660166,1.2725423630907726,8,10,10,10,2,9,1,8,3,4,40,25,65,5,34
MELONHEADS,23,202,9.852137850707994,7384,6555,1660,249,922,902,175,0.2532418001525553,1199,74,33,1181,508.6013144444445,1482.90514,3.8176912677231027,1.2367849374478732,7,4,3,8,4,6,6,6,9,7,26,34,60,6,34
BIG RED MACHINE,23,151,9.72485538753675,7489,6640,1681,259,938,926,132,0.2531626506024096,1262,75,27,1178,552.2269244444444,1615.96187,3.9382268779714735,1.2804769175911253,9,7,6,3,3,7,4,5,5,3,28,24,52,7,34
FREE BIRDS,23,188,9.180391535810193,7323,6466,1643,226,893,861,110,0.2540983606557377,1220,76,59,1222,540.5230966666667,1528.5938700000002,3.987465467213115,1.2529457950819674,3,2,1,1,5,8,8,7,4,5,12,32,44,8,34
ERIE LAKERS,23,168,8.29285065812961,7354,6540,1712,247,928,920,116,0.2617737003058104,1077,62,8,1006,496.0165411111111,1390.21258,4.1449850232126275,1.2908194800371402,6,5,4,2,9,3,2,2,1,2,26,10,36,9,34
FREE AT LAST,22,151,8.246583488057285,7249,6383,1574,238,903,866,154,0.24659251135829546,1169,69,14,1062,531.2942633333334,1513.0902,4.090374995722841,1.294345765611634,5,3,2,6,1,4,3,3,2,1,17,13,30,10,34
WESTSIDE MARAUDERS,23,213,10.974516413536167,7239,6473,1681,245,919,902,152,0.25969411401205006,1375,86,32,1386,591.0077322222221,1656.996392,3.8684142472727268,1.205088285090909,6,5,5,6,8,10,4,10,6,10,30,40,70,1,35
BLUE SOCKS,23,242,10.601542869212107,7852,7073,1808,240,967,936,180,0.255619963240492,1131,75,67,1118,479.9568233333333,1378.14086,3.819285066312997,1.2185153492484526,4,8,8,8,5,6,9,4,8,9,33,36,69,2,35
LOUISVILLE SLUGGERS,23,165,10.808992708161263,7910,7130,1858,266,1020,974,183,0.2605890603085554,1093,67,44,1049,481.8267766666668,1372.85908,3.967466596523331,1.2560467337602927,9,10,9,9,10,4,5,3,4,6,47,22,69,2,35
MELONHEADS,23,202,9.890704238915996,7402,6547,1647,248,933,906,170,0.2515656025660608,1243,78,14,1244,525.2494133333333,1517.95018,3.8030930973451325,1.2211988576025745,7,7,6,7,4,8,2,8,9,8,31,35,66,3,35
NATIONAL PASTIME,23,190,10.35548972329005,7443,6689,1725,233,905,881,134,0.2578860816265511,1285,81,52,1270,540.7038755555556,1570.1545700000001,3.7870310350194556,1.2219101712062257,3,3,3,3,7,9,7,9,10,7,19,42,61,4,35
HOOSIERS,23,190,10.593907618854805,7893,7014,1750,279,1001,993,212,0.249500998003992,1323,77,0,1207,601.3594477777777,1707.62059,4.0908805971277395,1.2907185109599395,10,9,10,10,3,7,1,6,2,2,42,18,60,5,35
BIG RED MACHINE,23,151,9.653560308468208,7395,6557,1632,264,918,913,120,0.24889431142290683,1185,73,59,1137,505.65602666666666,1498.3605699999998,3.8404255189873417,1.264439299578059,8,4,7,2,2,5,8,5,7,5,23,30,53,6,35
FREE BIRDS,23,188,9.181160914773015,7277,6441,1652,214,883,858,142,0.2564819127464679,1223,75,49,1223,536.7783066666666,1551.69091,3.950126541291905,1.2687578986099755,1,1,1,5,6,6,6,7,5,3,14,27,41,7,35
ERIE LAKERS,23,168,8.143582551081945,7190,6384,1662,232,901,877,112,0.26033834586466165,889,52,72,899,394.7864800000001,1126.3190000000002,3.9967135208099,1.2669505061867268,2,2,2,1,9,2,10,1,3,4,16,20,36,8,35
FREE AT LAST,22,151,8.265791817872502,7627,6734,1664,244,930,899,136,0.2471042471042471,1114,65,24,998,516.6882522222222,1442.7123599999998,4.174321606822262,1.2950739317773785,5,6,4,4,1,3,3,2,1,1,20,10,30,9,35
WESTSIDE MARAUDERS,23,213,11.315124211384418,7372,6579,1703,266,941,942,151,0.25885392916856664,1364,85,32,1366,588.1326811111112,1672.482632,3.8806408577712617,1.2261602873900292,10,7,9,7,8,10,4,10,5,10,41,39,80,1,36
LOUISVILLE SLUGGERS,23,165,10.556230445534737,7597,6849,1808,248,973,918,152,0.26398014308658196,989,66,83,1041,410.2843322222222,1219.46927,3.733628907987866,1.233032628918099,6,9,7,8,10,3,10,4,10,8,40,35,75,2,36
BLUE SOCKS,23,242,10.678455893952387,7981,7244,1856,240,960,959,157,0.25621203754831584,1273,82,29,1245,537.2225666666667,1561.3623499999999,3.7981171249018066,1.226521877454831,3,8,10,9,6,8,3,7,9,9,36,36,72,3,36
