team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
NATIONAL PASTIME,23,269,10.479300120445341,7444,6666,1715,238,921,888,153,0.2572757275727573,1277,82,52,1273,534.3249866666666,1560.82431,3.765798653093187,1.2222586609240407,4,5,2,5,7,7,7,8,9,8,23,39,62,3,49
MELONHEADS,21,270,10.732551930794102,7202,6393,1613,245,919,884,156,0.2523072110120444,1351,85,0,1312,565.1533344444445,1636.0104900000001,3.7649000814211693,1.2109626128793487,5,4,1,6,4,10,2,9,10,10,20,41,61,4,49
BIG RED MACHINE,23,212,9.861265307489496,7738,6865,1723,268,959,945,113,0.25098324836125274,1108,67,78,1067,474.5251111111112,1397.55275,3.854445848375452,1.2613291967509026,10,8,9,1,3,5,9,5,7,3,31,29,60,5,49
ERIE LAKERS,23,201,8.126585360857304,7340,6537,1699,248,919,917,118,0.2599051552700015,783,48,79,780,339.2133544444444,981.0619099999999,3.8990040740740737,1.2529526309067687,7,4,6,3,9,2,10,2,5,5,29,24,53,6,49
BLUE SOCKS,23,202,9.516044541314635,7508,6787,1736,228,902,895,187,0.25578311477825255,1194,74,29,1195,525.6027877777778,1465.51532,3.9618300586264663,1.2273997654941373,2,3,3,9,6,6,3,7,4,7,23,27,50,7,49
FREE BIRDS,23,245,9.278177619238441,7375,6566,1675,233,882,897,117,0.25510204081632654,1352,83,0,1350,602.3770077777779,1700.31316,4.009906116863906,1.2576280769230768,3,2,4,2,5,8,2,10,2,4,16,26,42,8,49
FREE AT LAST,22,229,8.25227260446332,7816,6857,1697,246,957,904,159,0.24748432259005396,1063,61,30,933,509.9560822222222,1395.42741,4.3175961806208845,1.3127256914393226,6,7,5,7,1,3,4,3,1,1,26,12,38,9,49
WESTSIDE MARAUDERS,23,270,11.173433933133214,7757,6943,1800,253,971,950,134,0.2592539248163618,1271,80,43,1307,543.55611,1547.7683260000001,3.848941770259638,1.2177563540519276,8,8,9,5,8,10,5,10,6,9,38,40,78,1,50
NATIONAL PASTIME,23,260,10.597822122380125,7793,6980,1802,259,965,950,148,0.2581661891117478,1219,75,52,1160,541.1862566666666,1494.56152,3.9956327399507794,1.2260553896636588,10,7,9,7,7,8,9,6,4,8,40,35,75,2,50
LOUISVILLE SLUGGERS,23,207,10.666336107824012,7596,6813,1784,247,978,925,179,0.2618523411125789,1098,67,52,1135,472.77244000000013,1368.01102,3.8751839344262304,1.2459116757741346,6,9,7,8,10,5,9,5,5,5,40,29,69,3,50
BLUE SOCKS,23,208,9.7179420980215,7736,6966,1767,247,931,926,180,0.25366063738156763,1087,70,56,1062,463.93940444444445,1344.5108599999999,3.841264618215271,1.2369005151793926,6,5,8,9,6,6,10,4,7,7,34,34,68,4,50
HOOSIERS,23,236,10.302998237392336,7909,7011,1756,257,1003,953,230,0.25046355726715164,1088,67,38,1036,458.89947000000006,1357.50218,3.7960434099264715,1.2477042095588236,9,10,10,10,3,5,4,2,8,4,42,23,65,5,50
MELONHEADS,20,270,10.607301970988424,6863,6107,1545,237,888,859,180,0.25298837399705254,1256,80,0,1246,519.6449288888889,1509.7504500000002,3.7235703503184716,1.202030613057325,5,3,3,9,5,10,2,8,10,10,25,40,65,5,50
BIG RED MACHINE,23,227,9.862272569825693,7556,6698,1693,247,944,901,127,0.25276201851298896,1240,74,46,1207,513.6029911111111,1535.3079,3.72776364516129,1.2381515322580645,6,6,4,4,4,7,6,7,9,6,24,35,59,6,50
FREE BIRDS,23,242,9.221170979229987,7382,6573,1641,248,871,909,112,0.24965769055225925,1272,79,30,1263,566.5701811111111,1593.27159,4.008751281446541,1.2525720047169813,7,2,5,2,2,9,3,9,3,3,18,27,45,7,50
ERIE LAKERS,23,190,8.139134613606778,7359,6550,1706,247,920,918,115,0.26045801526717555,1051,59,47,916,507.1523588888889,1398.53929,4.342884138915318,1.3306748715509038,6,4,6,3,9,3,7,1,1,1,28,13,41,8,50
FREE AT LAST,22,224,7.93310955758455,6990,6141,1515,227,869,831,143,0.24670249145090375,1064,66,49,1061,476.4982566666667,1374.00089,4.030530366541353,1.291354219924812,4,1,2,6,1,4,8,3,2,2,14,19,33,9,50
