team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
HOOSIERS,23,226,10.290280541465378,7949,7032,1768,263,1008,971,204,0.2514220705346985,1188,72,30,1086,515.0920766666667,1515.22003,3.9022127020202024,1.2754377356902356,8,10,10,9,3,6,4,4,5,3,40,22,62,4,34
WESTSIDE MARAUDERS,21,270,10.980688092706037,6847,6080,1552,249,878,866,133,0.25526315789473686,1307,83,43,1324,554.9034677777778,1572.698516,3.821064429992349,1.203288841622035,6,1,1,5,6,9,5,9,8,10,19,41,60,5,34
MELONHEADS,23,211,9.857605009436776,7499,6656,1674,254,945,920,177,0.25150240384615385,1346,79,0,1269,599.7189911111111,1683.98339,4.010008112927191,1.251102072808321,7,6,6,8,4,8,2,8,3,6,31,27,58,6,34
BIG RED MACHINE,23,211,9.827723929717619,7531,6667,1675,264,949,930,128,0.25123743812809357,1130,68,76,1075,487.5875666666667,1427.28023,3.8834407964601776,1.2630798495575222,9,7,8,4,2,4,9,3,6,4,30,26,56,7,34
FREE BIRDS,23,253,9.351986679647728,7456,6632,1686,232,889,893,125,0.2542219541616405,1335,86,0,1365,587.8987922222224,1684.90813,3.9633626441947576,1.262103468164794,3,2,3,2,5,10,2,10,4,5,15,31,46,8,34
FREE AT LAST,23,240,8.38378804947797,7606,6737,1686,238,931,904,144,0.25025975953688584,1167,71,16,1091,525.7429033333334,1490.7936599999998,4.054572519280207,1.277458149100257,4,5,5,6,1,5,3,5,2,2,21,17,38,9,34
ERIE LAKERS,23,188,8.073650127752826,7260,6458,1682,240,905,898,114,0.26045215236915453,1042,57,55,903,495.02015666666665,1385.6105499999999,4.275605959692898,1.3297606046065258,5,3,4,1,10,2,7,1,1,1,23,12,35,10,34
WESTSIDE MARAUDERS,23,267,11.208738621277055,7484,6673,1712,260,951,935,170,0.2565562715420351,1281,80,59,1286,554.0927166666667,1561.1473160000003,3.892923067915691,1.218694235753318,7,8,8,7,5,9,8,9,6,9,35,41,76,1,35
BLUE SOCKS,23,250,10.224486971321246,7883,7134,1835,224,949,916,172,0.25721895149985985,1194,75,46,1208,491.6098355555556,1441.3085299999998,3.7056017755443893,1.2071260720268004,2,7,5,8,6,7,6,6,10,10,28,39,67,2,35
HOOSIERS,23,228,10.236201792741713,7790,6905,1729,261,999,954,212,0.2503982621288921,1200,70,16,1113,509.7848000000001,1487.94942,3.8233860000000006,1.23995785,8,9,9,10,3,5,3,4,9,6,39,27,66,3,35
LOUISVILLE SLUGGERS,23,209,10.7668391853125,7814,7015,1815,268,1010,967,169,0.2587312900926586,1092,67,69,1063,491.71122555555553,1393.5933599999998,4.052565045787546,1.2761843956043954,9,10,10,6,7,3,9,3,2,3,42,20,62,4,35
MELONHEADS,23,225,9.737539093437556,7237,6418,1612,247,913,895,174,0.2511685883452789,1300,81,0,1311,560.5936288888889,1599.2282799999998,3.8810328153846156,1.2301756,5,2,2,9,4,10,2,10,8,8,22,38,60,5,35
NATIONAL PASTIME,23,258,10.460464798671644,7527,6782,1757,244,928,911,161,0.25906812149808317,1135,73,84,1131,493.8403366666667,1400.88143,3.9159145638766524,1.2342567665198236,4,4,4,5,9,6,10,5,5,7,26,33,59,6,35
BIG RED MACHINE,23,197,9.632489085007611,7469,6619,1638,274,931,931,105,0.24746940625472125,1281,78,27,1236,554.0139766666667,1622.84101,3.8923698594847784,1.2668548087431695,10,5,7,1,2,8,4,8,7,4,25,31,56,7,35
FREE BIRDS,23,252,9.129411163475199,7319,6498,1682,213,879,861,125,0.25884887657740846,1227,75,49,1215,542.9343311111111,1543.32321,3.9824034066829666,1.2578021271393642,1,1,1,3,8,7,7,7,4,5,14,30,44,8,35
ERIE LAKERS,23,196,8.233408814089607,7361,6562,1717,248,925,923,117,0.2616580310880829,1009,60,36,903,462.4092444444445,1327.15499,4.1245621407334,1.315317135777998,6,3,6,2,10,2,5,1,1,1,27,10,37,9,35
FREE AT LAST,23,251,8.36009216935135,7750,6798,1669,243,942,901,156,0.24551338629008532,1115,68,27,1029,501.73139777777783,1423.8062999999997,4.049849847533633,1.276956322869955,3,6,3,4,1,4,4,2,3,2,17,15,32,10,35
WESTSIDE MARAUDERS,23,269,11.00058677585015,7393,6580,1687,265,956,926,150,0.25638297872340426,1265,78,59,1292,541.9095233333334,1528.501996,3.855482774703558,1.2083019731225295,9,8,7,5,6,9,8,9,6,9,35,41,76,1,36
LOUISVILLE SLUGGERS,23,213,10.666193046390278,7791,6989,1825,257,993,939,173,0.2611246244097868,972,62,82,1013,409.52461555555556,1207.95953,3.791894588477366,1.242756718106996,7,9,8,7,10,4,9,3,9,7,41,32,73,2,36
NATIONAL PASTIME,23,265,10.510703515489524,7640,6858,1761,255,941,925,135,0.2567804024496938,1053,69,95,1088,447.29615777777775,1283.0181900000002,3.82304408357075,1.2184408262108264,6,6,6,4,8,5,10,5,8,8,30,36,66,3,36
HOOSIERS,23,235,10.20504385312743,8054,7163,1819,259,1008,987,206,0.2539438782632975,1123,70,34,1006,493.60941555555564,1429.2163799999998,3.95590804986643,1.2726770970614425,8,10,10,10,5,6,6,2,3,3,43,20,63,4,36
BLUE SOCKS,23,245,10.203779650199158,7439,6698,1699,228,903,885,196,0.2536578083009854,1242,77,51,1261,521.7733666666667,1495.84184,3.7809664251207726,1.2043815136876006,2,2,2,9,4,8,7,8,10,10,19,43,62,5,36
BIG RED MACHINE,23,206,9.796724021210192,7587,6710,1674,271,951,943,118,0.24947839046199702,1259,76,27,1202,553.200788888889,1575.92788,3.95457275615568,1.2517298490865767,10,7,9,2,2,7,5,6,4,5,30,27,57,6,36
MELONHEADS,23,221,9.833613943645757,7261,6464,1632,246,918,897,175,0.2524752475247525,1304,78,19,1246,555.5543188888889,1630.2521499999998,3.8343472929447855,1.250193366564417,4,3,3,8,3,9,4,7,7,6,21,33,54,7,36
FREE BIRDS,23,259,9.378443546705727,7211,6424,1649,216,879,861,152,0.2566936488169365,1331,85,0,1374,582.5697077777779,1672.96462,3.9392391960931636,1.2569230803906837,1,1,1,6,7,10,3,10,5,4,16,32,48,8,36
ERIE LAKERS,23,184,8.099625323623357,7417,6580,1708,249,932,921,114,0.25957446808510637,1094,62,19,969,509.8563077777778,1455.3127999999997,4.194430319926874,1.330267641681901,5,4,5,1,9,4,4,1,1,1,24,11,35,9,36
FREE AT LAST,23,243,8.357980357867968,7771,6855,1691,245,940,915,126,0.24668125455871626,1191,70,27,1044,547.4272911111111,1522.23846,4.136730159529807,1.278117934508816,3,5,4,3,1,6,5,4,2,2,16,19,35,9,36
HOOSIERS,23,234,10.280655099627735,8047,7114,1791,264,1029,978,203,0.2517570986786618,1101,67,35,1010,472.7163677777778,1376.74834,3.8641664940962763,1.250452624886467,9,10,10,10,4,5,6,3,7,5,43,26,69,1,37
NATIONAL PASTIME,23,264,10.576266794975801,7681,6904,1795,252,950,941,154,0.2599942062572422,1146,72,71,1125,495.9033166666667,1426.0509699999998,3.894528664921466,1.2443725741710294,7,7,9,5,8,7,9,6,4,7,36,33,69,1,37
WESTSIDE MARAUDERS,22,270,11.012056880110388,7092,6307,1623,263,915,905,143,0.2573331219280165,1319,84,32,1351,562.1283322222222,1597.9845760000003,3.83559893100834,1.2115121880212285,8,2,4,4,7,10,5,10,9,10,25,44,69,1,37
LOUISVILLE SLUGGERS,23,205,10.598699366655628,7417,6669,1742,246,957,902,180,0.26120857699805067,1138,73,58,1163,485.4327066666667,1427.6103000000003,3.8390987346221443,1.2544905975395433,5,9,3,8,9,8,7,7,8,4,34,34,68,2,37
BLUE SOCKS,23,242,10.052431006973087,7925,7192,1848,227,939,929,186,0.25695216907675195,1064,69,70,1091,448.00438888888897,1300.6887199999999,3.7895108082706774,1.222451804511278,2,5,6,9,6,6,8,5,10,9,28,38,66,3,37
BIG RED MACHINE,23,210,9.783177220355753,7559,6717,1674,267,936,932,115,0.2492184010719071,1123,67,86,1073,483.06264777777784,1400.39454,3.8713836420302767,1.2470120569902048,10,4,7,2,2,5,10,4,6,6,25,31,56,4,37
MELONHEADS,23,211,9.899102756330153,7325,6546,1642,250,921,909,166,0.2508402077604644,1365,83,0,1317,603.8177844444444,1691.4806099999998,3.9812161611721613,1.239179934065934,6,3,5,7,3,9,1,8,3,8,24,29,53,5,37
ERIE LAKERS,23,199,8.290759442846047,7630,6763,1771,252,955,940,109,0.26186603578293655,1085,62,12,945,506.16451111111104,1434.2543500000002,4.198599631336404,1.321893410138249,7,8,8,1,10,4,2,2,1,1,34,10,44,6,37
FREE BIRDS,23,254,9.323793435068119,7222,6377,1607,228,879,862,129,0.25199937274580525,1351,83,30,1329,583.229998888889,1696.9644700000001,3.8853219763138425,1.2560802886750555,3,1,1,3,5,9,4,9,5,3,13,30,43,7,37
FREE AT LAST,23,250,8.401996790585711,7631,6694,1640,242,940,899,163,0.24499551837466388,1142,67,19,1091,522.261438888889,1449.0569699999999,4.115895753064799,1.268876506129597,4,6,2,6,1,5,3,5,2,2,19,17,36,8,37
WESTSIDE MARAUDERS,23,267,11.01973455389652,7694,6848,1734,266,975,947,150,0.2532126168224299,1349,84,32,1305,578.8835155555555,1637.4401759999998,3.862084240177909,1.2138177731653075,8,8,9,6,5,10,6,9,9,9,36,43,79,1,38
NATIONAL PASTIME,23,268,10.436693330421921,7517,6731,1720,244,917,896,136,0.25553409597385235,1208,76,84,1198,503.2794122222222,1458.75668,3.74959826986755,1.2075800331125828,4,4,1,5,7,8,9,7,10,10,21,44,65,2,38
LOUISVILLE SLUGGERS,23,210,10.723158506574107,7641,6859,1806,247,985,918,180,0.2633036885843417,1054,65,93,1055,473.83371666666665,1333.40779,4.046018453510436,1.265092779886148,6,9,6,8,10,5,10,3,2,4,39,24,63,3,38
BLUE SOCKS,23,237,10.16912065732274,7690,6921,1779,221,934,899,217,0.25704377980060683,1198,74,46,1192,518.5965011111111,1465.89373,3.89596703672788,1.223617470784641,2,5,2,10,8,7,7,6,6,8,27,34,61,4,38
HOOSIERS,23,231,10.323033553735623,8000,7089,1772,269,1015,990,214,0.24996473409507688,1177,70,30,1085,520.9741700000001,1507.21013,3.9836597536108758,1.2805523619371282,10,10,10,9,2,6,5,4,3,2,41,20,61,4,38
MELONHEADS,23,210,9.870781592173124,7220,6447,1622,253,904,910,162,0.25158988676903987,1371,84,0,1306,593.0525511111111,1722.6628600000001,3.8931239679066376,1.2565009919766594,7,2,5,7,4,10,1,10,7,6,25,34,59,5,38
BIG RED MACHINE,23,205,9.851362715176803,7692,6832,1709,268,967,941,131,0.2501463700234192,1229,74,27,1172,536.4639677777778,1561.6083600000002,3.9285400406834827,1.270633327908869,9,7,8,3,3,7,4,5,5,3,30,24,54,6,38
FREE AT LAST,23,258,8.438749565190648,7858,6922,1725,245,963,921,134,0.24920543195608205,913,56,68,922,393.15449333333333,1129.56865,3.875564556407448,1.2372055312157721,5,6,7,4,1,3,8,1,8,7,23,27,50,7,38
FREE BIRDS,23,252,9.360526037769686,7295,6488,1643,247,888,909,118,0.2532367447595561,1275,80,19,1288,560.8396855555557,1607.57893,3.9588683686274515,1.2608462196078432,6,1,4,2,6,9,3,8,4,5,19,29,48,8,38
ERIE LAKERS,23,202,8.164006798599452,7293,6484,1706,238,912,902,111,0.2631091918568785,1060,64,14,972,483.64347999999995,1377.10654,4.106406905660377,1.2991571132075472,3,3,3,1,9,4,2,2,1,1,19,10,29,9,38
WESTSIDE MARAUDERS,23,265,11.151088919391478,7617,6776,1720,276,963,958,164,0.2538370720188902,1352,84,32,1314,589.15279,1662.033306,3.921875081360947,1.229314575443787,10,8,9,7,5,10,5,9,5,8,39,37,76,1,39
LOUISVILLE SLUGGERS,23,208,10.683178044772406,7603,6840,1781,250,973,921,175,0.2603801169590643,1072,67,53,1128,452.36962888888894,1328.77763,3.797879347014926,1.2395313712686569,7,9,7,8,10,5,7,6,9,6,41,33,74,2,39
NATIONAL PASTIME,23,267,10.51173697941637,7521,6756,1739,250,929,917,154,0.257400828892836,1049,66,111,1086,447.60002666666674,1272.5953200000001,3.8402290181124887,1.2131509246901813,7,5,5,5,8,4,10,5,7,9,30,35,65,3,39
HOOSIERS,23,240,10.282222194925675,8056,7158,1805,263,1015,987,220,0.2521654093322157,1136,68,27,1031,486.4825833333333,1421.8567899999998,3.8541753961267604,1.2516344982394365,8,10,10,10,3,6,4,2,6,4,41,22,63,4,39
BLUE SOCKS,23,252,10.15660087352369,7442,6717,1714,225,906,881,177,0.25517344052404345,1241,78,56,1237,513.0789922222223,1486.56897,3.720959653505238,1.197879911361805,2,1,1,9,6,8,8,7,10,10,19,43,62,5,39
BIG RED MACHINE,23,209,9.819032764865495,7517,6664,1669,266,939,931,107,0.2504501800720288,1119,69,76,1074,476.7490355555556,1414.31774,3.8344426452189464,1.2639121894548704,9,6,8,1,2,7,9,4,8,3,26,31,57,6,39
MELONHEADS,23,216,9.682719953342204,7370,6559,1657,245,917,904,160,0.25262997408141485,1340,82,0,1284,587.8002777777778,1673.99722,3.9479123134328353,1.2492516567164178,5,3,3,6,4,9,2,8,4,5,21,28,49,7,39
FREE BIRDS,23,247,9.360592629257217,7480,6626,1693,227,912,883,131,0.2555086024750981,1353,84,0,1348,600.9125122222223,1727.1984300000001,3.9972007464892836,1.276569423503326,3,2,2,3,7,10,2,10,2,2,17,26,43,8,39
FREE AT LAST,23,253,8.463079321550422,7774,6850,1707,243,959,912,141,0.2491970802919708,1068,67,24,1032,471.53829111111116,1321.3309299999999,3.9736372846441954,1.2372012453183518,4,7,4,4,1,5,3,3,3,7,20,21,41,9,39
ERIE LAKERS,23,183,8.12484386062992,7359,6539,1699,248,923,919,118,0.2598256614161187,1104,62,34,961,537.0373555555556,1492.55751,4.3780219202898545,1.351954266304348,6,4,6,2,9,3,6,1,1,1,27,12,39,10,39
WESTSIDE MARAUDERS,23,262,11.16791728554581,7386,6553,1661,274,944,936,162,0.2534716923546467,1314,82,54,1303,560.1409055555556,1626.2332760000004,3.836581544901066,1.237620453576865,10,6,8,6,5,9,7,9,8,7,35,40,75,1,40
LOUISVILLE SLUGGERS,23,210,10.746484959595637,7606,6861,1785,261,978,949,174,0.26016615653694797,1170,74,36,1161,516.7779044444444,1452.7545099999998,3.9752146495726493,1.2416705213675212,8,9,10,8,9,7,5,6,3,6,44,27,71,2,40
BLUE SOCKS,23,240,10.259292375865337,8002,7215,1843,236,971,931,192,0.25544005544005544,1122,69,56,1154,482.98969555555567,1368.1712499999999,3.8742488948306604,1.2194039661319072,2,8,7,9,7,5,8,5,6,9,33,33,66,3,40
NATIONAL PASTIME,23,267,10.461264733541041,7513,6735,1730,241,915,895,135,0.25686711210096513,1201,76,84,1207,504.34898111111113,1448.26964,3.779467801831807,1.2058864612822648,3,2,3,4,8,8,10,7,10,10,20,45,65,4,40
HOOSIERS,23,232,10.224188415625422,7748,6889,1728,253,985,942,233,0.25083466395703297,1099,68,36,1068,466.49038333333334,1375.5315500000002,3.8202124203821657,1.2516210646041857,7,10,9,10,2,4,5,3,9,5,38,26,64,5,40
MELONHEADS,23,233,9.835057802168228,7419,6577,1669,245,935,911,168,0.25376311388170897,1249,74,19,1233,535.501618888889,1527.5091400000001,3.8586986148919147,1.2229857005604485,5,5,5,7,6,7,3,8,7,8,28,33,61,6,40
BIG RED MACHINE,23,208,9.88698729123776,7755,6873,1731,269,969,949,126,0.25185508511567,1168,71,57,1082,511.99914666666666,1490.99864,3.9451989041095894,1.2765399315068493,9,7,10,3,3,6,9,4,5,2,32,26,58,7,40
FREE BIRDS,23,246,9.341336994219002,7383,6546,1657,243,896,899,99,0.2531316834708219,1375,86,0,1366,605.9911544444445,1748.72425,3.9664875563636373,1.2717994545454545,4,1,4,1,4,10,2,10,4,3,14,29,43,8,40
ERIE LAKERS,23,188,8.094805852106619,7359,6550,1706,247,920,918,115,0.26045801526717555,1072,63,28,943,508.30969999999996,1425.6051900000002,4.2675254664179105,1.3298555876865674,6,3,6,2,10,2,4,1,1,1,27,9,36,9,40
FREE AT LAST,23,254,8.313962781084344,7624,6735,1689,227,931,893,149,0.2507795100222717,1064,64,43,978,470.17200333333335,1337.4364,3.9770188251879697,1.256989097744361,1,4,2,5,1,3,6,2,2,4,13,17,30,10,40
WESTSIDE MARAUDERS,23,269,11.16438372353734,7862,6994,1782,269,998,966,155,0.2547898198455819,1284,80,34,1312,546.8210377777777,1570.6304360000001,3.8328577414330214,1.2232324267912773,10,10,10,6,6,9,4,9,7,8,42,37,79,1,41
LOUISVILLE SLUGGERS,23,223,10.478275916403781,7211,6485,1683,243,912,883,157,0.2595219737856592,1135,71,77,1137,468.6434844444444,1375.78868,3.7161157356828194,1.2121486167400881,6,3,3,7,9,5,10,5,9,10,28,39,67,2,41
HOOSIERS,23,236,10.183939507486272,7873,7014,1753,259,995,965,219,0.2499287140005703,1066,71,22,1049,436.75644111111114,1320.8544800000002,3.6874371200750473,1.2390754971857412,8,9,9,10,3,5,2,3,10,6,39,26,65,3,41
NATIONAL PASTIME,23,251,10.466839650582108,7713,6952,1794,254,948,936,151,0.2580552359033372,1230,77,52,1153,547.53163,1535.0733699999998,4.006328999999999,1.2480271300813006,7,7,8,5,8,8,7,6,4,4,35,29,64,4,41
BLUE SOCKS,23,237,10.0257595125107,7523,6777,1723,219,911,876,216,0.2542422900988638,1173,75,56,1205,492.8111077777778,1429.04242,3.7811593947144075,1.2182799829497015,2,2,2,9,5,7,8,8,8,9,20,40,60,5,41
MELONHEADS,23,225,9.855632858743732,7213,6409,1607,259,920,909,167,0.25074114526447183,1168,70,49,1160,506.358258888889,1434.2561600000001,3.901733159246576,1.2279590410958905,8,5,6,8,4,4,6,7,5,7,31,29,60,5,41
BIG RED MACHINE,23,203,9.750037195388192,7472,6631,1656,264,934,920,124,0.2497360880711808,1203,74,59,1136,520.6197633333334,1520.5171500000001,3.894910947630923,1.2639377805486285,9,6,7,4,2,6,9,4,6,3,28,28,56,6,41
FREE BIRDS,23,250,9.060455502389438,7368,6526,1684,222,893,876,103,0.258044744100521,1332,82,0,1335,594.9539744444445,1657.76917,4.019959286786787,1.244571448948949,3,1,2,2,7,10,1,10,3,5,15,29,44,7,41
ERIE LAKERS,23,189,8.141730235675608,7254,6464,1705,241,913,905,117,0.26376856435643564,1150,64,28,966,551.07028,1551.0119800000002,4.312723930434783,1.3487060695652175,5,4,5,3,10,3,3,1,1,1,27,9,36,8,41
FREE AT LAST,23,242,8.315971527291271,7753,6795,1687,239,961,904,151,0.24827078734363503,1093,63,36,1042,497.1555155555556,1406.29,4.0936867703568165,1.2866331198536138,4,8,4,5,1,2,5,2,2,2,22,13,35,9,41
LOUISVILLE SLUGGERS,23,212,10.589525196698771,7452,6695,1728,260,969,924,174,0.25810306198655714,1063,69,66,1105,455.62386,1305.53454,3.857586773283161,1.2281604327375353,8,9,7,8,8,5,10,3,8,8,40,34,74,1,42
WESTSIDE MARAUDERS,22,270,11.273242424771256,7316,6568,1695,254,929,920,140,0.2580694275274056,1290,82,46,1312,553.7484266666667,1573.803216,3.86336111627907,1.2200024930232558,7,5,5,6,7,10,6,10,7,9,30,42,72,2,42
BLUE SOCKS,23,254,10.295553886635807,7599,6865,1755,221,914,888,192,0.2556445739257101,1243,78,48,1268,513.1084211111112,1497.0318599999998,3.715185671761867,1.2043699597747384,1,3,3,9,5,9,7,9,10,10,21,45,66,3,42
NATIONAL PASTIME,23,258,10.399404997363666,7619,6861,1778,245,940,923,164,0.25914589709954816,1190,76,52,1177,519.0957188888889,1475.5398600000003,3.9259340084033614,1.2399494621848741,4,6,6,7,9,7,8,5,5,7,32,32,64,4,42
BIG RED MACHINE,23,210,9.804894813838878,7633,6786,1693,263,942,931,133,0.24948423224285293,1179,71,59,1123,510.1683533333334,1470.56244,3.8944149109414763,1.2472963867684477,10,7,9,5,2,6,9,4,6,5,33,30,63,5,42
MELONHEADS,23,223,9.727571519309741,7290,6450,1615,251,925,903,174,0.2503875968992248,1282,78,11,1258,545.3290233333333,1598.0957800000003,3.828362878315133,1.2465645709828397,6,4,4,8,3,9,3,8,9,6,25,35,60,6,42
HOOSIERS,23,221,10.150295270441436,7766,6898,1735,247,980,928,217,0.25152218034212814,1298,77,2,1182,590.5087122222222,1668.74652,4.094436371340524,1.2856290600924498,5,10,8,10,4,8,2,6,2,2,37,20,57,7,42
ERIE LAKERS,23,200,8.34962136252432,7544,6688,1747,261,947,950,110,0.26121411483253587,1000,57,36,869,459.06379444444445,1331.67999,4.1315741500000005,1.33167999,9,8,10,2,10,3,5,1,1,1,39,11,50,8,42
FREE BIRDS,23,246,9.12004023516954,7466,6581,1685,229,913,884,113,0.256040115483969,1282,77,27,1227,573.23958,1607.07635,4.024302823712949,1.2535696957878315,2,2,2,3,6,8,4,7,3,4,15,26,41,9,42
FREE AT LAST,23,238,7.959799744425819,7354,6477,1603,237,899,878,128,0.24749112243322527,1007,62,66,974,442.8356033333334,1273.1632900000002,3.9578157199602786,1.2643130983118174,3,1,1,4,1,4,10,2,4,3,10,23,33,10,42
BLUE SOCKS,23,258,10.216990598469685,7585,6859,1759,216,913,884,189,0.2564513777518589,1192,77,48,1263,481.84351777777783,1418.9040499999999,3.6380802516778523,1.190355746644295,3,4,3,9,6,9,7,9,10,10,25,45,70,1,43
WESTSIDE MARAUDERS,21,270,11.168304931690534,7750,6933,1789,273,981,975,142,0.25804125198326844,1083,69,32,1097,462.58115,1303.582316,3.844164681440443,1.2036771154201293,10,8,10,4,8,5,3,4,9,9,40,30,70,1,43
LOUISVILLE SLUGGERS,23,208,10.705680332525764,7819,7022,1842,256,998,946,169,0.2623184277983481,1204,74,36,1172,541.7541622222222,1549.61028,4.049657358803987,1.2870517275747508,8,10,8,8,10,8,4,7,2,2,44,23,67,2,43
NATIONAL PASTIME,23,253,10.439341999703442,7696,6934,1786,254,947,940,152,0.25757138736659935,1155,72,63,1134,503.8812077777778,1437.90999,3.9263470735930737,1.2449437142857145,7,7,7,5,7,6,10,5,5,6,33,32,65,3,43
HOOSIERS,23,223,10.19473142583497,7816,6950,1742,256,993,957,219,0.25064748201438847,1140,68,38,1080,493.80996666666675,1463.29133,3.898499736842106,1.2835888859649123,8,9,9,10,3,4,5,3,8,3,39,23,62,4,43
MELONHEADS,23,221,9.716203931974215,7220,6401,1615,238,905,885,168,0.25230432744883613,1282,77,27,1228,557.2400044444445,1575.6054700000002,3.911981310452419,1.2290214274570985,6,2,4,7,4,9,2,8,6,8,23,33,56,5,43
BIG RED MACHINE,23,199,9.63308668349818,7448,6591,1639,268,935,919,116,0.24867243210438478,1220,73,57,1139,535.5712900000001,1533.05076,3.95093574590164,1.2565989836065574,9,5,5,1,2,7,8,6,4,5,22,30,52,6,43
FREE AT LAST,23,253,8.128486039450836,7347,6433,1587,232,911,859,156,0.24669672003730764,1019,63,61,979,442.4254166666667,1256.25686,3.9075846418056925,1.2328330323846908,5,3,1,6,1,3,9,2,7,7,16,28,44,7,43
FREE BIRDS,23,242,9.049781498575962,7291,6453,1632,230,878,874,123,0.25290562529056254,1355,84,0,1351,602.936667777778,1709.37142,4.004745394833949,1.2615287232472325,4,1,2,3,5,10,1,10,3,4,15,28,43,8,43
ERIE LAKERS,23,202,8.353905005238325,7431,6615,1721,254,943,931,119,0.2601662887377173,988,58,39,894,452.53196333333335,1283.85455,4.122254726720648,1.2994479251012145,7,6,6,2,9,2,6,1,1,1,30,11,41,9,43
WESTSIDE MARAUDERS,21,270,11.033956006556622,7463,6676,1701,263,944,935,146,0.2547932893948472,1149,74,43,1179,486.60866999999996,1380.775916,3.8115561618798948,1.201719683202785,9,7,8,6,6,6,6,6,9,10,36,37,73,1,44
NATIONAL PASTIME,23,267,10.487470014878971,7311,6539,1650,252,904,900,159,0.25233216088086863,1276,81,52,1277,533.0645277777778,1550.2810800000002,3.7598595219435738,1.2149538244514109,6,2,4,7,5,10,8,10,10,9,24,47,71,2,44
HOOSIERS,23,225,10.24822367419799,7888,7002,1754,258,995,957,216,0.2504998571836618,1085,67,41,1071,465.20653444444446,1360.78403,3.858856046082949,1.2541788294930876,8,9,9,10,3,5,5,4,8,6,39,28,67,3,44
LOUISVILLE SLUGGERS,23,211,10.73670196865099,7861,7074,1852,258,1017,959,182,0.2618037885213458,1050,64,58,1043,460.8375800000001,1334.893,3.950036400000001,1.2713266666666667,8,10,10,8,10,3,9,3,3,2,46,20,66,4,44
BLUE SOCKS,23,238,10.140266319238963,7697,6944,1794,222,934,905,195,0.25835253456221197,1279,79,29,1221,548.7531877777777,1574.3796199999997,3.861437599687255,1.2309457544956994,3,5,5,9,7,9,4,8,7,7,29,35,64,5,44
BIG RED MACHINE,23,201,9.68556114680114,7448,6591,1639,268,935,919,116,0.24867243210438478,1214,74,59,1139,527.02982,1532.8145700000002,3.907140345963756,1.2626149670510711,10,6,7,2,2,6,10,5,5,4,27,30,57,6,44
MELONHEADS,23,221,9.696208893277532,7254,6450,1626,245,906,897,159,0.25209302325581395,1249,75,27,1237,537.3289722222223,1525.79842,3.8718660928743005,1.2216160288230584,4,3,3,7,4,7,3,9,6,8,21,33,54,7,44
FREE BIRDS,23,259,9.269209567748682,7386,6585,1714,210,888,863,141,0.26028853454821566,1205,76,49,1217,528.5353233333334,1519.1707099999999,3.947566730290457,1.260722580912863,2,1,2,5,8,8,7,7,4,5,18,31,49,8,44
FREE AT LAST,23,246,8.405429907676721,7764,6824,1687,246,953,909,122,0.24721570926143024,1057,66,43,1007,470.9210755555556,1335.93736,4.0097347965941355,1.2638953263954587,5,8,6,4,1,4,6,1,2,3,24,16,40,9,44
ERIE LAKERS,23,193,8.22266660664281,7303,6484,1688,253,921,919,117,0.2603331276989513,1136,63,12,1010,541.1382222222222,1495.89536,4.28718661971831,1.3168092957746478,7,4,7,3,9,2,2,2,1,1,30,8,38,10,44
WESTSIDE MARAUDERS,23,266,11.256015084734253,7792,6996,1801,266,980,970,139,0.2574328187535735,1279,80,54,1277,554.6794255555556,1575.7156360000001,3.903139038311181,1.231990333072713,9,9,9,4,8,10,8,9,4,7,39,38,77,1,45
LOUISVILLE SLUGGERS,23,216,10.578042174940313,7417,6669,1742,246,957,902,180,0.26120857699805067,1055,71,61,1140,440.49484,1290.09811,3.7577758862559243,1.2228418104265402,6,8,3,8,9,6,9,5,10,8,34,38,72,2,45
BLUE SOCKS,23,247,10.24527017914184,7684,6929,1772,227,944,907,215,0.25573675855101746,1183,76,29,1244,503.0022233333334,1437.23483,3.826728664412511,1.2149068723584109,3,6,5,10,5,7,6,7,9,10,29,39,68,3,45
NATIONAL PASTIME,23,262,10.460420877899807,7615,6833,1749,249,931,911,132,0.255963705546612,1259,78,52,1254,535.8661755555556,1531.94804,3.8306557426528998,1.2167974900714853,7,5,6,3,6,8,7,8,8,9,27,40,67,4,45
HOOSIERS,23,236,10.415573909639047,7877,6990,1741,273,991,982,208,0.24907010014306152,1144,71,27,1082,496.1311088888889,1446.83179,3.903129353146853,1.264713103146853,10,10,10,9,2,6,5,4,5,2,41,22,63,5,45
MELONHEADS,23,216,9.693787612373967,7290,6450,1615,251,925,903,174,0.2503875968992248,1276,78,27,1188,547.8949511111111,1605.39095,3.864462821316615,1.2581433777429467,8,3,4,7,3,8,5,6,6,4,25,29,54,6,45
BIG RED MACHINE,23,214,9.80423521843711,7367,6553,1653,251,925,902,144,0.252250877460705,1032,63,116,1003,442.1548444444445,1291.2082300000002,3.8560015503875973,1.2511707655038762,8,3,3,5,4,3,10,2,7,6,23,28,51,7,45
