team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
WESTSIDE MARAUDERS,23,268,11.093103476658747,7407,6601,1699,267,948,938,145,0.25738524465990004,1362,84,32,1367,582.0110155555554,1669.9175360000002,3.845887767988252,1.2260774860499266,9,8,8,5,7,9,6,10,7,7,37,39,76,1,1
NATIONAL PASTIME,23,269,10.453536577708775,7563,6773,1726,250,919,908,131,0.2548353757566809,1276,81,52,1277,533.0697544444445,1550.2988500000001,3.759896387147336,1.2149677507836991,6,4,4,4,6,8,8,8,10,10,24,44,68,2,1
HOOSIERS,23,250,10.314947554409503,8025,7115,1774,270,1013,989,199,0.24933239634574841,1155,74,25,1047,489.42161111111113,1443.8975300000002,3.813674891774892,1.2501277316017319,10,9,10,10,1,6,3,4,9,5,40,27,67,3,1
LOUISVILLE SLUGGERS,23,205,10.707037965560882,7821,7037,1846,255,1016,954,193,0.26232769646156034,988,60,77,1005,429.07627333333335,1263.95804,3.9085895344129553,1.2793097570850203,8,10,9,8,10,1,9,2,6,2,45,20,65,4,1
MELONHEADS,23,240,9.905982263803896,7510,6653,1661,249,943,912,196,0.24966180670374266,1227,75,27,1190,534.9245066666667,1500.6919599999999,3.923651638141809,1.2230578321108394,5,6,6,9,2,7,4,7,5,8,28,31,59,5,1
BIG RED MACHINE,23,216,9.731085739438926,7483,6651,1662,249,932,909,150,0.2498872350022553,1098,66,86,1083,469.1493,1367.70502,3.84548606557377,1.2456329872495446,5,5,5,6,3,3,10,5,8,6,24,32,56,6,1
BLUE SOCKS,21,270,9.962914265042107,7396,6663,1725,224,909,895,179,0.25889239081494825,1085,68,29,1094,476.2586522222223,1320.92513,3.950532599078342,1.2174425161290323,3,3,2,7,9,5,5,6,4,9,24,29,53,7,1
FREE BIRDS,23,241,9.401451798936941,7477,6617,1679,247,905,899,106,0.25374036572464864,1362,85,0,1340,609.8898688888889,1723.8701700000001,4.03010926578561,1.2656902863436124,4,2,3,1,5,10,1,9,2,4,15,26,41,8,1
ERIE LAKERS,23,202,8.318794144545414,7468,6647,1716,252,946,923,123,0.25816157665112083,1129,62,24,987,537.2061877777777,1495.5934799999998,4.282423108945969,1.3247063596102744,7,7,7,2,8,2,2,1,1,1,31,7,38,9,1
FREE AT LAST,22,239,8.286617527136562,7193,6366,1598,223,878,853,127,0.2510210493245366,1088,67,49,1040,478.5772266666667,1385.75431,3.958818970588236,1.2736712408088235,2,1,1,3,4,4,7,3,3,3,11,20,31,10,1
WESTSIDE MARAUDERS,23,270,10.91729348880264,7365,6570,1678,262,944,922,137,0.25540334855403346,1329,85,32,1354,571.2058455555556,1615.104756,3.8682111437170805,1.2152782212189617,9,7,7,4,6,10,5,10,6,10,33,41,74,1,2
LOUISVILLE SLUGGERS,23,215,10.7210618251114,7867,7073,1842,256,1002,956,189,0.26042697582355434,1025,63,74,985,452.5794488888889,1291.8756899999998,3.973868331707317,1.260366526829268,7,10,9,9,10,2,9,2,3,4,45,20,65,2,2
NATIONAL PASTIME,23,256,10.374376517586006,7517,6759,1740,252,922,916,144,0.2574345317354638,1240,79,52,1226,532.6797711111111,1548.8146000000002,3.8662241451612904,1.2490440322580647,6,6,4,6,7,8,6,7,8,6,29,35,64,3,2
MELONHEADS,23,241,9.860038874291913,7566,6703,1698,248,952,923,169,0.2533194092197523,1288,78,0,1265,566.5824277777779,1586.5195500000002,3.9590387034161494,1.231769836956522,5,8,8,7,4,7,3,8,4,8,32,30,62,4,2
HOOSIERS,23,217,10.323337222806881,7886,7016,1760,260,989,962,211,0.25085518814139113,1287,77,0,1185,558.3734977777779,1644.1163999999999,3.904709774669775,1.2774797202797201,8,9,10,10,2,6,3,6,5,1,39,21,60,5,2
BIG RED MACHINE,23,209,9.680217969266884,7364,6512,1607,269,920,919,120,0.24677518427518427,1119,68,86,1067,476.70571333333334,1396.36137,3.8340942091152814,1.2478653887399465,10,4,6,3,1,3,10,3,9,7,24,32,56,6,2
BLUE SOCKS,20,270,9.971951466468397,6940,6257,1612,213,855,839,175,0.25763145277289434,1103,69,56,1098,466.25807333333336,1349.57825,3.804462973708069,1.2235523572076157,2,1,1,8,8,4,7,4,10,9,20,34,54,7,2
ERIE LAKERS,23,211,8.275656502889072,7339,6538,1700,252,921,918,120,0.26001835423676967,834,50,71,823,358.4490611111111,1065.29483,3.868155335731415,1.2773319304556356,6,5,5,3,9,1,8,1,7,2,28,19,47,8,2
FREE BIRDS,23,247,9.216081626016951,7382,6500,1656,229,902,872,115,0.25476923076923075,1292,80,30,1274,577.6930866666667,1627.6314100000002,4.024177848297213,1.259776633126935,4,3,3,2,5,9,4,9,2,5,17,29,46,9,2
FREE AT LAST,22,240,8.393950461894365,7291,6449,1618,225,894,866,139,0.2508916111024965,1253,73,0,1153,579.0574711111111,1597.3151699999999,4.159231636073424,1.27479263367917,3,2,2,5,3,5,3,5,1,3,15,17,32,10,2
WESTSIDE MARAUDERS,23,269,10.91068424604536,7295,6484,1666,262,935,923,137,0.25694016039481804,1358,85,32,1362,581.8095122222222,1652.261606,3.855880419734904,1.2166874860088366,8,5,6,5,6,10,4,10,10,10,30,44,74,1,3
HOOSIERS,23,232,10.250319366234566,7907,7034,1764,266,995,981,208,0.25078191640602787,1153,72,35,1051,497.3215288888889,1463.61094,3.8819546921075454,1.2693937033824805,10,10,10,10,3,7,5,3,8,2,43,25,68,2,3
BLUE SOCKS,23,268,10.315298279208589,7869,7101,1830,234,957,934,194,0.2577101816645543,1117,70,56,1132,484.26711111111115,1384.55006,3.9018836168307973,1.2395255684870188,3,7,8,9,7,6,8,6,6,7,34,33,67,3,3
LOUISVILLE SLUGGERS,23,219,10.633396508902361,7505,6725,1745,250,981,918,186,0.2594795539033457,1084,68,66,1088,471.8143522222222,1360.7241199999999,3.917277832103321,1.255280553505535,5,9,5,8,9,5,9,5,5,5,36,29,65,4,3
NATIONAL PASTIME,22,270,10.538197389354021,7898,7081,1841,257,976,957,149,0.2599915266205338,1051,66,52,1048,457.58039222222226,1300.09002,3.9183858515699335,1.2370028734538536,7,8,9,6,10,4,7,2,4,8,40,25,65,4,3
BIG RED MACHINE,23,212,9.854541872349946,7633,6786,1693,263,940,933,133,0.24948423224285293,1103,68,89,1055,477.0131677777778,1393.5200800000002,3.892219864007253,1.2633908250226658,9,6,7,4,1,5,10,4,7,4,27,30,57,5,3
MELONHEADS,23,234,9.895636733195277,7429,6605,1662,255,934,914,158,0.25162755488266464,1337,82,0,1284,585.4924033333333,1639.55245,3.941235325355273,1.2262920344053851,6,4,4,7,4,9,2,8,3,9,25,31,56,6,3
FREE BIRDS,23,255,9.309899265858713,7250,6421,1618,230,878,869,123,0.25198567201370503,1346,82,27,1319,579.1310355555556,1688.8845800000001,3.87234719167905,1.2547433729569095,2,2,2,2,5,9,3,9,9,6,13,36,49,7,3
ERIE LAKERS,23,207,7.987430975265008,7354,6515,1685,242,926,900,120,0.25863392171910976,946,54,44,922,422.39293999999995,1222.48441,4.018537484143763,1.2922668181818182,4,3,3,1,8,3,6,1,2,1,19,13,32,8,3
FREE AT LAST,22,234,8.247901667835235,7144,6300,1573,225,875,846,132,0.24968253968253967,1275,75,0,1169,582.7619533333334,1616.93376,4.113613788235295,1.2681833411764705,1,1,1,3,2,8,2,7,1,3,8,21,29,9,3
WESTSIDE MARAUDERS,23,265,10.953415757802267,7330,6517,1663,273,937,938,134,0.25517876323461713,1392,87,32,1345,596.9510522222222,1709.7086060000001,3.859597320402299,1.228238941091954,10,7,8,4,6,10,5,10,8,8,35,41,76,1,4
HOOSIERS,23,231,10.29804812994306,7886,6997,1762,260,998,968,218,0.25182220951836504,1128,71,30,1094,479.8779111111112,1425.4573599999999,3.828813120567376,1.2637033333333332,7,10,10,10,3,6,4,4,10,4,40,28,68,2,4
NATIONAL PASTIME,23,261,10.550272994481027,7604,6832,1775,249,939,932,156,0.25980679156908665,1265,79,52,1179,552.998461111111,1585.61195,3.934376403162055,1.2534481818181817,6,8,7,6,10,8,8,7,3,5,37,31,68,2,4
LOUISVILLE SLUGGERS,23,209,10.790626889926385,7893,7109,1846,263,997,964,178,0.2596708397805599,1085,68,50,1117,468.63549222222224,1377.0853399999999,3.887299013824885,1.2692030783410138,8,9,9,8,9,4,7,5,5,3,43,24,67,3,4
BLUE SOCKS,21,270,10.039840321142693,7409,6681,1722,224,922,894,198,0.2577458464301751,912,58,75,983,389.8978577777778,1105.87764,3.847676228070176,1.2125851315789473,2,4,3,9,7,3,10,2,9,10,25,34,59,4,4
MELONHEADS,23,239,9.747654099498538,7373,6576,1660,242,924,898,166,0.2524330900243309,1309,79,0,1293,565.2343355555556,1595.83111,3.8862559358288777,1.2191223147440795,5,5,4,7,4,8,2,8,6,9,25,33,58,5,4
BIG RED MACHINE,23,208,9.761468774214029,7514,6661,1658,266,937,917,107,0.24891157483861281,1193,72,59,1142,516.8258866666666,1488.80445,3.8989379547359593,1.2479500838222968,9,7,6,1,2,7,9,6,4,6,25,32,57,6,4
FREE BIRDS,23,261,9.294855074171092,7229,6416,1637,222,866,860,122,0.255143391521197,1320,82,27,1319,569.0683477777778,1639.91396,3.880011462121212,1.2423590606060606,1,2,1,3,5,9,3,9,7,7,12,35,47,7,4
ERIE LAKERS,23,197,8.067486560143333,7506,6638,1720,241,934,906,114,0.259114191021392,990,56,46,879,458.3010511111111,1295.1422799999998,4.166373191919192,1.308224525252525,4,6,5,2,8,2,6,1,1,1,25,11,36,8,4
FREE AT LAST,22,238,8.455746447972569,7291,6415,1589,233,905,861,141,0.24770070148090412,1176,70,30,1079,541.7940011111111,1499.17933,4.146382661564626,1.2748123554421769,3,3,2,5,1,5,4,3,2,2,14,16,30,9,4
WESTSIDE MARAUDERS,23,266,10.983224208031276,7267,6462,1662,267,935,927,145,0.25719591457753016,1368,87,32,1366,586.3779122222221,1696.470546,3.8577494225146194,1.240110048245614,9,8,8,5,7,10,6,10,7,7,37,40,77,1,5
LOUISVILLE SLUGGERS,23,215,10.800174118192578,7961,7159,1880,257,1021,959,187,0.26260650928900686,947,58,77,993,405.30915555555555,1160.4666699999998,3.8519349524815207,1.2254135902851107,7,10,9,9,10,1,9,3,8,9,45,30,75,2,5
NATIONAL PASTIME,23,266,10.363146127844745,7503,6710,1719,247,920,894,127,0.25618479880774964,1277,82,52,1273,534.3303900000001,1560.84525,3.765836734534065,1.2222750587314017,5,5,3,3,6,9,7,8,10,10,22,44,66,3,5
HOOSIERS,23,234,10.293042707262822,8096,7187,1810,266,1021,990,206,0.25184360651175736,1177,71,25,1055,518.1046522222222,1505.9570899999999,3.9617178164825826,1.2794877570093457,8,10,10,10,3,5,4,5,5,2,41,21,62,4,5
BIG RED MACHINE,23,212,9.746018140998538,7489,6645,1636,269,921,927,125,0.24620015048908955,1094,67,86,1077,462.77304,1363.64002,3.8070908226691036,1.2464716819012798,10,6,8,1,1,4,10,6,9,5,26,34,60,5,5
BLUE SOCKS,23,266,10.07420203630139,7694,6958,1809,218,930,915,176,0.2599885024432308,1217,76,29,1212,538.1097455555556,1499.7758900000001,3.9794475842235006,1.2323548808545606,1,7,6,8,9,6,5,7,3,8,31,29,60,5,5
MELONHEADS,23,234,9.807418216893243,7353,6555,1668,241,920,906,160,0.25446224256292904,1328,81,0,1293,572.6134344444445,1648.3283700000002,3.8806633358433738,1.241211121987952,4,5,5,7,5,8,1,9,6,6,26,30,56,6,5
FREE BIRDS,23,256,9.349863891654625,7421,6579,1661,238,895,895,135,0.2524699802401581,1288,79,19,1293,567.61323,1611.88678,3.9662415139751555,1.2514648913043478,3,4,4,4,4,7,2,9,4,3,19,25,44,7,5
ERIE LAKERS,23,200,8.208109545971732,7468,6636,1709,253,949,924,126,0.2575346594333936,1105,63,24,950,526.7836722222223,1478.9513499999998,4.290545746606335,1.338417511312217,6,9,7,2,8,2,3,2,1,1,32,9,41,8,5
FREE AT LAST,22,242,8.374579209877304,7060,6200,1533,228,884,839,152,0.24725806451612903,1093,65,57,1021,488.72982222222225,1364.6027000000001,4.024307776761208,1.2484928636779506,2,3,2,6,2,3,8,4,2,4,15,21,36,9,5
WESTSIDE MARAUDERS,23,269,10.970768007349461,7470,6676,1705,258,944,929,162,0.2553924505692031,1284,81,54,1305,552.5266755555555,1568.0280460000001,3.872850529595015,1.2212056433021807,9,7,7,7,6,10,7,10,7,9,36,43,79,1,6
LOUISVILLE SLUGGERS,23,214,10.72885881707002,7751,6981,1829,258,995,960,178,0.2619968485890274,943,60,88,971,398.87796666666674,1167.9508899999998,3.8068946977730653,1.2385481336161186,9,10,9,8,10,2,10,1,9,7,46,29,75,2,6
NATIONAL PASTIME,23,269,10.376119574192279,7429,6663,1712,236,913,884,152,0.2569413177247486,1211,76,82,1188,508.45763888888894,1468.85425,3.7787933526011566,1.2129267134599506,3,4,3,5,8,7,9,7,10,10,23,43,66,3,6
BLUE SOCKS,23,264,10.314403977063344,8037,7247,1855,243,983,953,179,0.25596798675313925,1148,71,46,1142,505.85685000000007,1425.5910400000002,3.965776698606272,1.241804041811847,6,8,8,9,7,5,6,5,5,6,38,27,65,4,6
HOOSIERS,23,235,10.473463333084327,7876,7007,1767,263,991,976,206,0.2521763950335379,1262,73,16,1145,562.6602277777778,1597.77341,4.01263236925515,1.2660645087163234,10,9,10,10,3,6,3,6,3,4,42,22,64,5,6
MELONHEADS,23,235,9.769002931641888,7381,6533,1651,252,931,915,156,0.2527169753558855,1316,79,0,1257,574.4773144444445,1622.53131,3.9287962234042553,1.2329265273556231,7,6,6,6,4,8,1,8,6,8,29,31,60,6,6
BIG RED MACHINE,23,208,9.700974329476498,7409,6583,1655,256,924,903,117,0.2514051344371867,1185,73,59,1137,505.63775,1498.3146700000002,3.8402867088607593,1.2644005654008441,8,5,5,1,2,6,8,4,8,5,21,31,52,7,6
FREE BIRDS,23,238,8.95741859014108,7200,6367,1626,217,866,852,135,0.2553792995131145,1291,80,27,1266,569.2522966666668,1644.35913,3.968451332300543,1.2737096281951976,2,2,1,4,5,9,5,9,4,3,14,30,44,8,6
ERIE LAKERS,23,213,8.131727825392355,7244,6444,1670,241,913,894,119,0.25915580384854126,1074,66,10,1028,480.0082288888888,1378.7085000000002,4.022415325884543,1.2837136871508381,4,4,4,2,9,3,2,2,2,2,23,11,34,9,6
FREE AT LAST,22,239,8.407130808814102,7396,6511,1604,242,911,877,134,0.2463523268315159,1180,70,19,1094,542.9901055555556,1518.81342,4.141449957627119,1.2871300169491524,5,3,2,3,1,4,4,3,1,1,14,13,27,10,6
LOUISVILLE SLUGGERS,23,217,10.652296843680132,7403,6651,1730,251,953,904,180,0.2601112614644414,969,66,80,1092,392.1923788888889,1178.59705,3.6426536738906092,1.2163024251805987,7,7,4,9,9,3,10,4,10,10,36,37,73,1,7
HOOSIERS,23,246,10.35681374429749,7813,6931,1743,247,988,937,214,0.2514788630789208,1203,72,24,1131,493.6441666666667,1488.8892199999998,3.6930985037406487,1.2376468994181211,6,10,8,10,4,6,2,5,9,6,38,28,66,2,7
BLUE SOCKS,23,263,10.08366254085639,7886,7128,1861,225,959,940,176,0.26108305274971944,1207,75,29,1169,544.9716711111112,1509.2117799999999,4.0635832974316495,1.2503825849212924,3,9,9,8,10,8,3,8,2,5,39,26,65,3,7
MELONHEADS,23,241,9.938679810106224,7535,6682,1677,253,950,925,158,0.2509727626459144,1154,71,49,1151,491.8905344444444,1415.14877,3.8362346707105717,1.2262987608318892,8,6,6,7,3,5,7,7,8,8,30,35,65,3,7
NATIONAL PASTIME,23,257,10.404672122560532,7821,7026,1799,263,958,947,146,0.2560489610019926,1121,68,79,1089,495.46308444444446,1378.70226,3.9778481355932205,1.2298860481712757,9,8,10,4,6,4,9,3,5,7,37,28,65,3,7
WESTSIDE MARAUDERS,22,270,11.038488667675495,7064,6320,1638,246,899,886,153,0.2591772151898734,1391,88,32,1362,594.3503955555555,1700.8979960000001,3.8455453342918755,1.222787919482387,5,2,3,6,7,10,6,10,6,9,23,41,64,4,7
BIG RED MACHINE,23,207,9.759954071107401,7598,6728,1664,271,944,935,117,0.2473246135552913,1185,73,59,1137,505.63775,1498.3146700000002,3.8402867088607593,1.2644005654008441,10,5,7,1,2,7,8,6,7,4,25,32,57,5,7
ERIE LAKERS,23,209,8.158507276933653,7277,6458,1674,251,924,914,118,0.25921337875503253,984,58,31,943,442.01838888888886,1270.20894,4.042851117886179,1.290862743902439,7,4,5,2,8,2,5,1,3,2,26,13,39,6,7
FREE BIRDS,23,239,9.06554903335218,7232,6437,1641,222,869,871,138,0.25493242193568433,1409,84,0,1344,628.6624611111112,1785.7834100000002,4.015587047551455,1.2674119304471259,2,1,2,3,5,9,1,9,4,3,13,26,39,6,7
FREE AT LAST,22,236,8.342865734625162,7305,6407,1578,233,904,860,148,0.24629311690338693,1209,71,30,1076,575.6019255555556,1576.15035,4.284877857733664,1.3036810173697269,4,3,1,5,1,5,4,2,1,1,14,13,27,7,7
WESTSIDE MARAUDERS,23,260,11.085125805957889,7729,6866,1760,259,981,939,146,0.2563355665598602,1269,79,54,1300,541.4034855555556,1563.3194760000001,3.8397410323089045,1.231930241134752,8,9,9,5,6,9,7,9,8,7,37,40,77,1,8
LOUISVILLE SLUGGERS,23,209,10.659087159866365,7543,6799,1763,256,979,933,194,0.25930283865274306,1083,66,71,1044,459.2718622222223,1356.67472,3.8166636749769167,1.2527005724838411,7,8,8,8,10,5,9,4,10,4,41,32,73,2,8
MELONHEADS,23,243,9.987274187199857,7247,6445,1625,256,917,919,172,0.252133436772692,1261,76,27,1214,544.6368166666666,1546.10545,3.8871779143536878,1.226094726407613,7,4,5,7,4,7,5,8,7,9,27,36,63,3,8
HOOSIERS,23,221,10.260276224066185,8015,7120,1784,265,1004,972,210,0.250561797752809,1284,78,2,1140,578.599828888889,1661.70427,4.055606277258567,1.2941622040498442,9,10,10,10,3,8,3,5,2,1,42,19,61,4,8
NATIONAL PASTIME,23,263,10.434118225923006,7626,6857,1778,248,938,926,155,0.25929706868893104,1056,66,109,1034,460.08999000000006,1299.9467300000001,3.921221505681819,1.2310101609848485,6,5,6,6,9,5,10,2,4,8,32,29,61,4,8
BLUE SOCKS,21,270,10.071190464844245,7262,6540,1676,217,892,866,199,0.25626911314984707,1171,72,29,1170,506.14867333333336,1418.3952499999998,3.890126438941076,1.211268360375747,3,3,2,9,5,6,6,6,6,10,22,34,56,5,8
BIG RED MACHINE,23,196,9.592337893966668,7591,6711,1661,274,945,932,113,0.24750409774996274,1249,78,27,1183,541.1054388888889,1605.34926,3.8990784227381905,1.2853076541232986,10,7,7,2,1,8,5,7,5,3,27,28,55,6,8
FREE BIRDS,23,247,9.0551737962908,7417,6607,1713,222,883,892,95,0.2592704707128803,1338,82,0,1327,599.443448888889,1673.92191,4.032130822122571,1.2510627130044842,4,2,3,1,8,10,2,10,3,5,18,30,48,7,8
FREE AT LAST,22,259,8.128600451409655,6966,6118,1516,217,859,820,137,0.2477933965348153,1032,66,57,1036,439.52019111111116,1274.0943,3.8330249224806208,1.2345875,3,1,1,4,2,5,8,3,9,6,11,31,42,8,8
ERIE LAKERS,23,204,8.239788995854441,7401,6580,1705,247,940,912,121,0.2591185410334346,1027,59,25,982,469.3646611111111,1323.10066,4.11322487828627,1.288316124634859,5,6,4,3,7,4,4,1,1,2,25,12,37,9,8
WESTSIDE MARAUDERS,23,262,11.137210910500093,7631,6796,1735,262,970,939,150,0.25529723366686286,1367,86,32,1358,591.0819955555555,1675.7421960000001,3.891542033650329,1.2258538376005854,9,9,9,5,6,10,5,10,6,8,38,39,77,1,9
HOOSIERS,23,243,10.547500611879107,8010,7105,1792,270,1013,991,209,0.2522167487684729,1108,66,38,1062,472.2131066666667,1384.8839600000001,3.835666028880867,1.2498952707581228,10,10,10,10,2,3,6,3,9,5,42,26,68,2,9
LOUISVILLE SLUGGERS,23,207,10.572592024329944,7358,6621,1724,244,951,903,175,0.26038362785077784,1105,72,66,1113,476.27834222222225,1368.01224,3.8791901176470587,1.2380201266968327,3,7,4,8,10,5,9,4,7,6,32,31,63,3,9
NATIONAL PASTIME,23,259,10.356987875824583,7496,6730,1727,246,913,899,136,0.2566121842496285,1300,80,52,1268,551.8960333333333,1595.7525,3.820818692307692,1.227501923076923,4,3,3,4,7,8,7,9,10,7,21,41,62,4,9
MELONHEADS,23,246,9.747682400525093,7388,6555,1657,256,938,918,155,0.25278413424866514,1229,76,11,1222,525.33952,1504.52359,3.847075410903173,1.2241851830756714,7,5,6,6,3,7,3,7,8,9,27,34,61,5,9
BLUE SOCKS,23,268,9.943396071424269,7480,6752,1734,223,912,896,176,0.2568127962085308,1080,67,88,1121,468.85171,1316.6413700000003,3.9070975833333335,1.21911237962963,1,2,2,9,8,4,10,5,5,10,22,34,56,6,9
BIG RED MACHINE,23,214,9.849445884441897,7622,6763,1714,259,961,931,127,0.25343782345113114,1259,74,27,1142,548.5839277777778,1584.88118,3.9215689833200957,1.2588412867355043,8,8,8,2,4,6,4,6,4,4,30,24,54,7,9
ERIE LAKERS,23,210,8.227182803808681,7244,6449,1678,250,916,909,121,0.26019537912854707,921,54,60,885,414.71279,1203.85333,4.052567980456026,1.307115450597177,6,4,5,1,9,2,8,1,2,2,25,15,40,8,9
FREE BIRDS,23,242,9.216167910145016,7463,6622,1683,230,899,890,130,0.2541528239202658,1295,81,27,1246,573.6701666666668,1648.3985400000001,3.986896911196912,1.2728946254826257,2,1,1,3,5,9,4,8,3,3,12,27,39,9,9
FREE AT LAST,22,239,8.260392173924735,7823,6884,1689,248,945,921,162,0.24535153980244045,1128,67,0,1016,533.4962022222222,1478.2979599999996,4.256618634751773,1.3105478368794323,5,6,7,7,1,4,2,2,1,1,26,10,36,10,9
WESTSIDE MARAUDERS,21,270,10.932352463091135,7239,6446,1654,259,920,913,140,0.2565932361154204,1217,77,32,1245,516.1573333333333,1478.476636,3.817104354971241,1.2148534396055877,8,4,5,6,7,9,5,8,8,9,30,39,69,1,10
LOUISVILLE SLUGGERS,23,217,10.716920668852694,7533,6770,1777,243,967,909,184,0.26248153618906944,969,63,96,1019,402.4773944444444,1204.0865000000001,3.738180134158927,1.2426073271413829,5,9,4,8,10,4,10,2,9,6,36,31,67,2,10
BLUE SOCKS,23,267,10.300728926314244,7767,7008,1796,234,956,933,199,0.2562785388127854,1129,69,56,1151,498.85316888888894,1385.2468600000002,3.9766860230292296,1.2269679893711252,3,7,8,9,6,5,8,5,5,7,33,30,63,3,10
MELONHEADS,23,238,9.834101675437847,7433,6617,1661,258,936,918,163,0.251020099743086,1301,80,0,1269,567.4212088888889,1594.04527,3.9252812298232134,1.22524617217525,7,5,7,7,3,10,1,9,6,8,29,34,63,3,10
HOOSIERS,23,232,10.286268298446258,7987,7086,1774,268,1009,985,200,0.25035280835450185,1293,77,2,1175,583.0698533333333,1662.35289,4.058490858468677,1.2856557540603248,9,10,10,10,1,9,2,6,2,3,40,22,62,4,10
BIG RED MACHINE,23,214,9.803876268571146,7671,6780,1698,271,964,948,120,0.2504424778761062,1195,71,46,1112,513.1107188888889,1505.82936,3.864432192468619,1.260108251046025,10,8,9,3,2,6,7,4,7,5,32,29,61,5,10
NATIONAL PASTIME,21,270,10.231480486659105,6749,6049,1570,218,834,809,130,0.2595470325673665,1183,75,84,1208,489.3518944444445,1426.0531,3.7228800084530853,1.2054548605240913,1,1,1,4,9,8,9,7,10,10,16,44,60,6,10
FREE BIRDS,23,245,9.346945017748956,7327,6485,1635,239,890,891,134,0.25212027756360833,1318,80,30,1274,587.7557744444446,1676.6020300000002,4.013506805766314,1.2720804476479517,4,2,3,5,5,10,4,10,4,4,19,32,51,7,10
ERIE LAKERS,23,193,8.09550661130756,7492,6637,1714,246,938,914,117,0.25824920897996084,967,56,41,910,435.8370511111111,1248.45281,4.056394477766288,1.2910577145811788,6,6,6,2,8,3,6,1,3,1,28,14,42,8,10
FREE AT LAST,22,241,8.379859577043023,7368,6527,1641,228,900,871,140,0.2514171901332925,1198,74,14,1067,545.5499988888889,1541.46657,4.098455751252087,1.2866999749582637,2,3,2,6,4,7,3,3,1,2,17,16,33,9,10
WESTSIDE MARAUDERS,23,267,10.922728323941941,7260,6471,1658,265,927,923,133,0.25622005872353576,1379,85,32,1347,594.2136822222221,1674.748156,3.8781168527918775,1.214465667875272,9,5,8,5,6,10,5,10,6,10,33,41,74,1,11
LOUISVILLE SLUGGERS,23,212,10.643344291658346,7457,6724,1748,263,960,942,171,0.2599643069601428,1152,71,66,1095,513.9983833333333,1472.41967,4.015612369791667,1.2781420746527778,8,9,9,7,10,6,9,4,3,3,43,25,68,2,11
MELONHEADS,23,242,9.857590530913717,7489,6629,1671,248,941,911,172,0.2520742193392669,1250,75,19,1235,533.3792100000001,1545.4162900000001,3.8403303120000003,1.236333032,6,7,5,8,4,7,3,7,8,8,30,33,63,3,11
BLUE SOCKS,23,269,10.208318391602475,7718,6946,1789,228,946,922,203,0.2575583069392456,1000,63,100,1021,429.7279011111111,1248.56211,3.8675511100000004,1.2485621100000002,2,8,7,9,7,4,10,2,7,6,33,29,62,4,11
NATIONAL PASTIME,23,266,10.352355331827361,7492,6704,1715,243,917,893,136,0.25581742243436756,1277,82,52,1273,534.3303900000001,1560.84525,3.765836734534065,1.2222750587314017,4,3,2,6,5,8,7,8,10,9,20,42,62,4,11
BIG RED MACHINE,23,214,9.661712813166263,7357,6504,1612,268,923,912,120,0.24784747847478475,1149,71,59,1147,488.06653,1425.7942,3.8229754308093993,1.240900087032202,10,4,6,4,1,6,8,6,9,7,25,36,61,5,11
HOOSIERS,23,222,10.250817814121786,7865,6979,1758,254,992,949,221,0.25189855280126094,1231,75,14,1146,549.2368411111111,1575.0834499999999,4.015541486596263,1.279515393988627,7,10,10,10,3,7,2,5,4,2,40,20,60,6,11
ERIE LAKERS,23,211,8.248921702739196,7395,6574,1701,244,933,905,119,0.25874657742622453,1014,60,35,936,462.76924888888885,1320.0865,4.107419368836292,1.3018604536489151,5,6,4,3,9,3,6,1,1,1,27,12,39,7,11
FREE BIRDS,23,245,9.242873656570666,7442,6603,1701,225,910,889,118,0.2576101771921854,1354,83,0,1311,612.06095,1696.47965,4.068351957163959,1.2529391802067946,1,1,1,2,8,9,1,9,2,5,13,26,39,7,11
FREE AT LAST,22,243,8.362448643116208,7564,6706,1672,237,913,895,136,0.2493289591410677,1088,64,24,1022,482.96191777777784,1371.48939,3.995089393382354,1.260560101102941,3,2,3,6,2,5,4,3,5,4,16,21,37,8,11
WESTSIDE MARAUDERS,23,266,11.099347217281045,7568,6767,1755,250,960,929,163,0.2593468302054086,1303,83,46,1300,559.7802355555555,1586.976116,3.866478986953185,1.2179402271680737,6,8,7,6,8,10,7,10,7,9,35,43,78,1,12
LOUISVILLE SLUGGERS,23,208,10.680821556076387,7687,6926,1798,256,975,935,171,0.2596015015882183,981,61,104,971,414.37022333333334,1233.81408,3.8015616819571867,1.2577105810397555,7,9,8,8,9,3,10,2,9,5,41,29,70,2,12
NATIONAL PASTIME,23,255,10.392733048288013,7611,6831,1739,258,932,929,143,0.2545747328356024,1230,79,52,1217,530.8238811111112,1525.63343,3.8840771788617894,1.2403523821138212,8,6,7,4,5,9,8,7,6,8,30,38,68,3,12
BLUE SOCKS,22,270,10.228608911930444,7635,6870,1753,229,934,909,201,0.2551673944687045,1176,74,29,1150,495.8391766666667,1469.2470799999999,3.7946875765306123,1.2493597619047618,3,7,6,9,6,7,4,6,10,7,31,34,65,4,12
