team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
BLUE SOCKS,21,265,9.995033220000114,7221,6492,1660,223,891,865,159,0.2556993222427603,1078,68,56,1105,443.5304577777778,1278.85478,3.7029444526901676,1.1863216883116883,3,1,1,6,6,4,8,4,10,10,17,36,53,6,14
MELONHEADS,23,212,9.740162007427276,7290,6450,1615,251,925,903,174,0.2503875968992248,1292,78,22,1243,563.6194,1630.9730100000002,3.9261413312693496,1.2623630108359134,7,5,3,8,2,7,4,8,5,4,25,28,53,6,14
FREE BIRDS,23,253,9.327233632798501,7505,6669,1703,227,907,884,145,0.2553606237816764,1302,82,0,1309,575.7543911111112,1643.98164,3.9798690629800317,1.2626587096774193,4,2,2,4,5,10,1,10,3,3,17,27,44,7,14
FREE AT LAST,23,246,8.348710788723404,7708,6807,1707,232,933,904,132,0.250771264874394,1226,72,2,1134,563.2288288888889,1564.5280799999998,4.1346325122349095,1.2761240456769982,5,6,4,3,4,5,2,5,1,2,22,15,37,8,14
ERIE LAKERS,23,194,8.081474034132622,7340,6537,1699,248,919,917,118,0.2599051552700015,967,55,36,910,437.41998777777775,1235.27545,4.071127083764219,1.2774306618407447,6,3,5,2,9,2,5,1,2,1,25,11,36,9,14
HOOSIERS,23,235,10.169659714135037,7895,6995,1762,261,1003,962,196,0.2518942101501072,1089,69,40,1034,464.3555255555556,1333.8339799999999,3.8376489715335174,1.2248245913682276,10,10,10,10,4,5,6,2,9,8,44,30,74,1,15
WESTSIDE MARAUDERS,22,270,11.164989561107424,7351,6609,1706,249,936,913,156,0.25813284914510515,1339,84,32,1312,574.1571177777778,1635.669836,3.8591591187453322,1.2215607438386855,6,6,6,5,8,10,3,10,8,9,31,40,71,2,15
NATIONAL PASTIME,23,265,10.423651685345831,7485,6696,1720,242,922,884,136,0.25686977299880526,1209,77,84,1194,504.5398711111111,1469.2999100000002,3.755879933829611,1.2153018279569894,5,5,3,4,7,8,10,7,10,10,24,45,69,3,15
LOUISVILLE SLUGGERS,23,207,10.655815685597819,7800,6998,1812,259,989,942,171,0.2589311231780509,1115,70,53,1169,500.0722611111112,1422.46111,4.036457713004485,1.2757498744394618,9,9,9,7,9,6,8,5,1,2,43,22,65,4,15
MELONHEADS,23,221,9.928527443615728,7430,6589,1652,251,938,914,174,0.2507208984671422,1341,81,0,1307,585.3853666666666,1663.1544000000004,3.9287608501118565,1.2402344519015662,7,8,7,8,2,9,1,9,6,7,32,32,64,5,15
BLUE SOCKS,23,251,9.844354774522198,7568,6821,1746,232,918,908,178,0.2559741973317695,1179,73,51,1149,514.1170400000001,1464.75395,3.924557557251909,1.2423697625106023,3,3,5,9,6,7,7,4,7,6,26,31,57,6,15
BIG RED MACHINE,23,204,9.76020467556348,7598,6774,1706,261,937,941,125,0.2518452908178329,1283,77,27,1190,563.7522377777779,1623.59978,3.95461429462198,1.2654713795791115,10,7,8,2,3,8,2,6,5,5,30,26,56,7,15
FREE BIRDS,23,245,9.30806902534625,7284,6466,1638,241,882,897,126,0.2533250850603155,1212,73,54,1197,537.377488888889,1535.4358,3.9904268976897703,1.2668612211221122,4,2,4,3,5,7,9,8,3,4,18,31,49,8,15
ERIE LAKERS,23,205,8.209758268059703,7270,6462,1676,252,920,914,125,0.25936242649334573,970,59,37,908,434.9953777777778,1262.71724,4.036039587628866,1.3017703505154639,8,4,7,2,10,3,5,1,2,1,31,12,43,9,15
FREE AT LAST,23,249,8.326990387071506,7519,6595,1648,225,937,874,164,0.24988627748294162,1097,64,35,1035,483.9692066666667,1390.30784,3.9705769006381044,1.2673726891522332,2,7,2,6,1,4,4,3,4,3,18,18,36,10,15
WESTSIDE MARAUDERS,23,267,11.121016023471324,7540,6763,1732,262,950,940,144,0.25609936418749074,1278,81,59,1285,539.6129244444445,1552.677246,3.800091017214398,1.2149274225352111,8,6,7,4,5,10,9,9,9,10,30,47,77,1,16
LOUISVILLE SLUGGERS,23,217,10.656451434341696,7310,6560,1701,242,934,888,188,0.25929878048780486,1138,72,68,1182,473.9187944444445,1390.3981999999999,3.7480396748681897,1.221791036906854,4,4,2,9,10,6,10,6,10,8,29,40,69,2,16
NATIONAL PASTIME,23,262,10.475799054439145,7654,6861,1767,256,949,926,146,0.2575426322693485,1195,76,52,1203,512.6274066666666,1475.7259200000003,3.860792184100418,1.234917087866109,6,5,6,5,8,7,8,7,8,7,30,37,67,3,16
HOOSIERS,23,235,10.261788634154648,8056,7158,1805,263,1015,987,220,0.2521654093322157,1039,64,47,1008,452.5238755555556,1308.7342399999998,3.919841077959577,1.2596094706448506,9,10,10,10,4,3,7,2,4,4,43,20,63,4,16
BIG RED MACHINE,23,209,9.845445815475887,7713,6835,1710,276,964,957,119,0.2501828822238478,1192,70,46,1112,515.8971822222222,1503.91312,3.895196845637584,1.2616720805369126,10,9,9,2,2,5,6,4,6,3,32,24,56,5,16
BLUE SOCKS,23,252,10.01392363719447,7488,6734,1730,230,912,896,173,0.2569052569052569,1250,78,29,1241,543.0330955555556,1556.35125,3.9098382880000004,1.2450809999999999,2,3,4,8,7,8,3,8,5,6,24,30,54,6,16
MELONHEADS,23,219,9.626859573294782,7185,6385,1609,244,903,891,161,0.25199686765857476,1217,76,38,1179,525.6423044444444,1486.43476,3.887247937551356,1.2213925718981102,5,2,3,7,3,7,5,5,7,9,20,33,53,7,16
FREE BIRDS,23,250,9.060316574711594,7246,6444,1654,211,868,843,131,0.2566728739913097,1285,79,32,1293,567.1836000000001,1605.59272,3.9724921400778217,1.2494884980544747,1,1,1,3,6,9,4,10,3,5,12,31,43,8,16
ERIE LAKERS,23,197,8.324020730687241,7521,6688,1728,258,953,945,116,0.2583732057416268,1060,62,26,920,490.5160422222222,1417.40595,4.164758849056604,1.3371754245283018,7,7,8,1,9,2,2,1,1,1,32,7,39,9,16
FREE AT LAST,23,243,8.340652053568384,7662,6730,1668,238,958,903,157,0.24784546805349184,1180,69,16,1072,541.7662677777778,1504.0004399999998,4.132115601694916,1.2745766440677964,3,8,5,6,1,4,1,3,2,2,23,12,35,10,16
WESTSIDE MARAUDERS,23,263,11.11271872240978,7691,6841,1742,261,968,942,135,0.25464113433708524,1356,84,32,1366,583.4503155555556,1659.7984660000002,3.87245784660767,1.2240401666666667,7,8,8,4,5,10,4,10,7,8,32,39,71,1,17
NATIONAL PASTIME,23,261,10.416736817222745,7444,6684,1727,237,916,888,156,0.2583782166367445,1308,81,52,1255,552.0818777777778,1616.76342,3.7987285168195717,1.2360576605504587,4,4,4,5,8,9,8,9,10,7,25,43,68,2,17
LOUISVILLE SLUGGERS,23,215,10.722164843784403,7893,7114,1849,263,1002,969,173,0.2599100365476525,1101,69,47,1065,476.1211388888888,1370.1348200000002,3.891998410535876,1.244445794732062,8,9,9,7,9,4,7,3,5,5,42,24,66,3,17
HOOSIERS,23,232,10.479079677903414,7970,7084,1782,271,1008,995,210,0.2515527950310559,1162,67,39,1081,515.9972377777779,1490.80265,3.996536265060241,1.2829626936316696,9,10,10,10,3,3,6,4,3,2,42,18,60,4,17
BIG RED MACHINE,23,205,9.670694790685767,7594,6752,1667,274,932,940,110,0.2468898104265403,1166,73,54,1147,497.86519333333337,1467.0739900000003,3.842870274442539,1.2582109691252146,10,7,7,2,1,5,9,5,9,4,27,32,59,5,17
BLUE SOCKS,22,265,10.087586564196355,7302,6580,1692,219,906,869,199,0.2571428571428571,1178,74,29,1206,504.00706888888897,1425.9415199999999,3.8506482342954165,1.2104766723259761,1,2,3,9,6,6,2,6,8,10,21,32,53,6,17
MELONHEADS,23,221,9.770322567718193,7216,6443,1622,249,907,900,165,0.25174608101815926,1248,75,27,1239,546.3780122222223,1520.4015700000002,3.940226049679488,1.2182704887820515,5,3,5,6,4,7,1,8,4,9,23,29,52,7,17
FREE AT LAST,23,250,8.243702375882343,7396,6473,1608,222,919,848,175,0.24841649930480458,973,63,70,963,420.08595444444455,1206.18876,3.8856871428571442,1.2396595683453238,2,6,2,8,2,2,10,2,6,6,20,26,46,8,17
FREE BIRDS,23,243,9.094617647964347,7431,6573,1695,227,907,888,105,0.2578731172980374,1270,80,30,1237,568.2583377777778,1628.72087,4.027027590551181,1.282457377952756,3,3,4,1,7,8,3,7,2,3,18,23,41,9,17
ERIE LAKERS,23,197,8.194397212597627,7263,6461,1682,250,917,910,123,0.26033121807769694,1072,61,33,936,498.4763566666666,1415.4077800000002,4.184969412313432,1.320343078358209,6,5,6,3,10,1,5,1,1,1,30,9,39,10,17
NATIONAL PASTIME,23,268,10.557419566585434,7800,7011,1806,261,950,958,142,0.25759520753102266,1114,73,63,1132,475.4953155555556,1363.64581,3.841524093357271,1.2240985727109515,6,7,9,5,7,6,9,5,9,9,34,38,72,1,18
WESTSIDE MARAUDERS,23,269,11.13452171878644,7523,6729,1720,265,949,939,136,0.2556100460692525,1363,85,32,1363,587.6421266666666,1644.3870559999998,3.880248818782098,1.2064468495964782,8,6,6,4,5,10,5,10,7,10,29,42,71,2,18
LOUISVILLE SLUGGERS,23,218,10.5773678536923,7767,6975,1814,263,1010,948,188,0.2600716845878136,1022,66,58,1013,441.1980744444445,1287.3610199999998,3.8853059393346383,1.2596487475538158,7,9,8,8,9,3,8,2,6,4,41,23,64,3,18
HOOSIERS,23,221,10.271337195708469,8031,7125,1782,269,1012,988,206,0.2501052631578947,1274,73,2,1166,570.0823088888889,1629.51828,4.027269058084772,1.2790567346938775,10,10,10,10,3,6,1,6,2,2,43,17,60,4,18
BLUE SOCKS,23,252,9.996531070293688,7488,6751,1740,220,921,884,197,0.25773959413420233,1262,78,29,1245,552.1033044444445,1558.77001,3.9373452773375597,1.2351584865293186,3,4,3,9,8,8,3,8,4,8,27,31,58,5,18
BIG RED MACHINE,23,211,9.712755604959852,7451,6598,1638,267,930,914,121,0.24825704759017883,1129,68,78,1089,478.3432944444445,1408.53534,3.8131883525243584,1.2475955181576615,9,5,4,2,2,4,10,4,10,5,22,33,55,6,18
FREE BIRDS,23,266,9.309041357387189,7159,6347,1625,218,871,852,122,0.25602646919804634,1321,82,30,1338,567.8351533333334,1636.04212,3.8686725056775177,1.238487600302801,2,1,2,3,6,9,4,9,8,7,14,37,51,7,18
MELONHEADS,23,216,9.796563061748028,7331,6532,1659,252,916,921,154,0.2539804041641151,1240,76,17,1236,536.1101855555555,1542.7924500000004,3.8911223145161284,1.2441874596774196,5,3,5,6,4,7,2,7,5,6,23,27,50,8,18
ERIE LAKERS,23,197,8.333687079635721,7569,6705,1750,252,952,941,109,0.2609992542878449,989,57,50,863,456.05738333333335,1317.77774,4.1501683013144595,1.3324345197168856,5,8,7,1,10,2,6,1,1,1,31,11,42,9,18
FREE AT LAST,23,240,8.088747771807332,7228,6337,1553,227,895,844,163,0.24506864446899163,1120,69,54,1050,497.8543466666667,1412.40402,4.000615285714286,1.2610750178571428,4,2,1,7,1,5,7,3,3,3,15,21,36,10,18
WESTSIDE MARAUDERS,23,268,10.979211811492146,7498,6669,1703,257,964,921,154,0.2553606237816764,1292,82,43,1332,552.9471466666666,1568.203216,3.8517990092879253,1.2137795789473684,8,8,7,6,6,10,5,10,8,10,35,43,78,1,19
LOUISVILLE SLUGGERS,23,217,10.666562519205726,7641,6904,1788,270,977,965,171,0.2589803012746234,1010,67,60,1039,426.5633700000001,1242.96247,3.801059732673268,1.230655910891089,10,10,10,7,9,3,8,2,9,7,46,29,75,2,19
HOOSIERS,23,236,10.188965441102235,7657,6797,1727,248,973,935,213,0.2540826835368545,1297,79,0,1220,567.3388988888889,1647.78538,3.9368157979953744,1.2704590439475714,6,9,9,10,4,9,2,8,5,3,38,27,65,3,19
NATIONAL PASTIME,23,267,10.448651152143245,7506,6713,1730,244,924,905,137,0.2577089229852525,1207,76,79,1174,505.60610444444444,1471.2874499999998,3.7700538028169013,1.2189622618061307,3,3,4,5,8,7,10,6,10,9,23,42,65,3,19
BLUE SOCKS,23,259,10.126715246262732,7470,6726,1722,229,926,895,206,0.256021409455843,1103,68,73,1127,476.0657644444445,1346.41306,3.8844894650951947,1.2206827379873075,1,5,3,9,7,4,9,4,7,8,25,32,57,4,19
MELONHEADS,23,219,9.886418010667608,7325,6492,1637,256,925,915,175,0.25215650030807146,1269,77,22,1210,553.3195077777779,1580.5563100000002,3.9242518282111907,1.2455132466509065,7,4,5,8,3,8,3,7,6,6,27,30,57,4,19
BIG RED MACHINE,23,207,9.839799689832846,7601,6776,1701,259,938,928,126,0.2510330578512397,1172,71,59,1120,512.9876444444445,1477.7900300000001,3.9393249146757685,1.2609129948805462,9,6,8,4,2,5,7,3,4,5,29,24,53,5,19
FREE BIRDS,23,247,9.35709214229704,7638,6750,1721,235,924,894,121,0.25496296296296295,1280,79,30,1258,571.8674355555556,1639.52033,4.020942906250001,1.2808752578125,2,3,2,3,5,9,4,9,3,2,15,27,42,6,19
FREE AT LAST,23,241,8.407491800878601,7771,6855,1691,245,940,915,126,0.24668125455871626,1222,72,0,1151,556.751938888889,1546.0089199999998,4.1004643617021275,1.2651464157119474,4,7,5,4,1,6,2,5,1,4,21,18,39,7,19
ERIE LAKERS,23,197,8.095229186761232,7359,6550,1706,247,920,918,115,0.26045801526717555,982,56,47,864,439.2736822222222,1280.7066800000002,4.025929877800407,1.304181955193483,5,2,6,2,10,2,6,1,2,1,25,12,37,8,19
WESTSIDE MARAUDERS,23,269,11.092763397003408,7519,6714,1713,266,959,944,143,0.25513851653261843,1278,79,59,1280,547.9382333333333,1541.6657360000002,3.858719953051643,1.2063112175273867,10,7,9,5,6,9,8,9,6,10,37,42,79,1,20
LOUISVILLE SLUGGERS,23,215,10.763911267232514,7606,6832,1783,258,985,933,187,0.2609777517564403,1024,62,85,1029,438.6639666666667,1269.6562299999998,3.85544501953125,1.2398986621093748,8,9,8,9,10,3,9,3,7,5,44,27,71,2,20
