team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
HOOSIERS,23,190,10.520144235104238,8012,7111,1787,278,1021,998,208,0.2513008015750246,1173,69,13,1116,521.0973333333334,1477.09658,3.9981892583120207,1.2592468712702471,10,10,10,10,4,5,3,5,3,5,44,21,65,4,51
BLUE SOCKS,23,221,10.215797127209754,7621,6893,1768,228,925,910,180,0.25649209342811546,1240,80,29,1264,528.8788111111112,1535.4885299999999,3.8386365322580653,1.238297201612903,3,4,6,8,5,8,5,7,8,7,26,35,61,5,51
NATIONAL PASTIME,23,190,10.384299751172792,7478,6716,1728,241,913,891,145,0.25729600952948184,1311,80,52,1251,556.9965155555556,1597.8881900000001,3.823774706331045,1.2188315713196034,4,3,3,5,7,8,7,6,9,8,22,38,60,6,51
BIG RED MACHINE,23,151,9.74497627022005,7461,6623,1663,260,931,926,116,0.2510946700890835,1201,73,54,1116,521.72585,1522.58387,3.909685803497086,1.2677634221482097,7,6,7,1,3,6,8,5,6,3,24,28,52,7,51
FREE BIRDS,23,188,9.370901481223147,7379,6548,1684,222,894,871,136,0.25717776420281,1352,86,0,1342,598.7678766666667,1701.69543,3.9858808357988167,1.2586504659763313,1,2,2,3,6,10,2,9,5,6,14,32,46,8,51
ERIE LAKERS,23,168,8.0923172125437,7368,6528,1689,242,927,901,120,0.2587316176470588,1101,65,22,953,503.9693144444445,1446.3312399999998,4.11964017257039,1.3136523524069026,5,5,5,2,9,4,4,3,2,1,26,14,40,9,51
FREE AT LAST,22,151,7.998684728717168,7151,6286,1554,225,881,844,138,0.24721603563474387,943,55,105,896,432.8884188888889,1212.67313,4.131490742311771,1.2859736267232236,2,1,1,4,1,2,10,2,1,2,9,17,26,10,51
WESTSIDE MARAUDERS,23,213,11.00592475059096,7561,6701,1703,263,968,939,147,0.2541411729592598,1373,85,32,1347,598.0756244444444,1693.9213220000001,3.9203791842680262,1.2337373066278223,8,10,9,5,6,10,5,10,4,8,38,37,75,1,52
MELONHEADS,23,223,10.29680763924773,7587,6750,1713,252,964,930,173,0.25377777777777777,1204,75,39,1179,519.8224411111111,1477.9875700000002,3.88571592192691,1.2275644269102992,7,8,7,9,5,7,7,7,7,9,36,37,73,2,52
BLUE SOCKS,23,221,10.452700563088387,7544,6821,1745,238,918,920,160,0.2558275912622783,1209,76,56,1215,500.11586777777785,1454.91548,3.7229469065343266,1.2034040363937137,3,3,6,6,8,8,9,8,10,10,26,45,71,3,52
LOUISVILLE SLUGGERS,23,165,10.45655129539537,7389,6688,1774,239,946,899,163,0.2652511961722488,1138,72,52,1157,488.5299233333334,1415.74635,3.8635934182776808,1.2440653339191563,4,6,3,7,10,6,8,6,8,6,30,34,64,4,52
NATIONAL PASTIME,23,190,10.415212073483474,7653,6863,1725,269,928,953,135,0.25134780708145127,1153,72,84,1137,502.0790177777777,1433.39581,3.9190903382480484,1.2431880398959236,10,4,10,3,3,6,10,3,5,7,30,31,61,5,52
HOOSIERS,23,190,10.186651308343796,7604,6737,1707,241,967,908,226,0.2533768739795161,1166,75,25,1139,488.9927288888889,1465.7337799999996,3.774386415094339,1.257061560891938,5,9,5,10,4,7,2,4,9,5,33,27,60,6,52
BIG RED MACHINE,23,151,9.657069948990811,7591,6776,1692,264,929,931,121,0.24970484061393153,1275,76,27,1154,553.0729266666666,1617.79194,3.904044188235294,1.2688564235294117,9,5,8,2,2,8,3,5,6,2,26,24,50,7,52
FREE BIRDS,23,188,9.194572982012366,7291,6449,1643,221,883,862,138,0.2547681811133509,1269,80,30,1271,567.02692,1599.4791599999999,4.021467517730497,1.2604248699763592,2,1,1,4,7,9,4,9,3,4,15,29,44,8,52
FREE AT LAST,22,151,8.112416020760925,7606,6665,1650,242,952,895,167,0.24756189047261815,922,53,37,877,426.6340555555556,1163.91664,4.164540672451194,1.2623824728850324,6,7,2,8,1,4,6,1,2,3,24,16,40,9,52
ERIE LAKERS,23,168,8.210500834018465,7262,6465,1697,239,911,900,112,0.26249033255993814,1090,61,19,991,504.81506222222225,1420.6234200000001,4.168197761467891,1.3033242385321102,4,2,4,1,9,5,1,2,1,1,20,10,30,10,52
WESTSIDE MARAUDERS,23,213,11.080331226333756,7533,6770,1755,251,941,933,157,0.259231905465288,1286,80,54,1293,551.6317233333333,1580.897782,3.8605641601866245,1.2293139828926904,6,8,8,6,10,9,7,10,9,8,38,43,81,1,53
LOUISVILLE SLUGGERS,23,165,10.684612996457805,7895,7077,1831,264,1011,958,180,0.2587254486364279,1127,67,36,1083,495.74857777777777,1415.5500700000002,3.958950488021295,1.2560337799467616,9,10,9,9,9,4,5,3,3,6,46,21,67,2,53
MELONHEADS,23,223,10.251074867640494,7384,6584,1656,257,929,922,165,0.2515188335358445,1360,85,0,1292,592.9624522222223,1655.1908899999999,3.9240162279411765,1.217052125,7,7,6,7,3,10,1,9,7,10,30,37,67,2,53
BLUE SOCKS,23,221,10.460806985097637,7494,6758,1730,228,913,899,179,0.2559928973068955,1250,79,56,1238,513.2954611111111,1540.6581999999999,3.6957273199999996,1.23252656,3,4,4,8,7,8,8,7,10,7,26,40,66,3,53
NATIONAL PASTIME,23,190,10.406995362375271,7573,6802,1739,258,926,928,134,0.2556600999705969,1211,77,52,1229,522.2717877777777,1480.90418,3.8814583732452514,1.2228771098265896,8,6,7,4,5,7,6,6,8,9,30,36,66,3,53
HOOSIERS,23,190,10.315973057286053,7914,7040,1766,267,996,981,208,0.25085227272727273,1176,70,28,1095,513.91407,1481.0831,3.9330158418367347,1.2594244047619048,10,9,10,10,2,5,3,4,5,4,41,21,62,4,53
BIG RED MACHINE,23,151,9.73297505310925,7343,6533,1649,250,922,899,132,0.2524108372876167,1187,72,59,1134,519.0050377777777,1492.2561399999997,3.9351687784330243,1.2571660825610782,5,5,4,3,4,6,9,5,4,5,21,29,50,5,53
FREE BIRDS,23,188,9.202786175105297,7326,6469,1654,223,897,873,120,0.25568093986705825,1269,80,30,1271,567.02692,1599.4791599999999,4.021467517730497,1.2604248699763592,1,3,3,1,6,9,4,8,2,3,14,26,40,6,53
ERIE LAKERS,23,168,8.056367031706557,7349,6515,1682,243,926,900,123,0.2581734458940906,1078,63,24,978,507.32388666666674,1421.8689,4.235542653061225,1.3189878478664192,4,6,5,2,8,3,2,2,1,1,25,9,34,7,53
FREE AT LAST,22,151,8.15557605474605,7242,6335,1577,225,896,837,145,0.2489344909234412,979,59,62,957,427.1450333333334,1243.93569,3.9267674157303376,1.2706186823289072,2,2,2,5,1,2,10,1,6,2,12,21,33,8,53
WESTSIDE MARAUDERS,23,213,11.120144252777358,7414,6626,1699,272,936,948,138,0.25641412616963477,1365,84,32,1358,587.7000533333334,1660.290902,3.8749454065934064,1.2163303311355311,10,6,9,4,6,9,5,10,7,9,35,40,75,1,54
LOUISVILLE SLUGGERS,23,165,10.815462747599732,7711,6946,1818,259,982,948,174,0.26173337172473365,968,63,80,1028,395.1119622222222,1200.21387,3.673561632231405,1.239890361570248,8,9,9,8,10,2,9,2,10,6,44,29,73,2,54
NATIONAL PASTIME,23,190,10.528250754666985,7678,6901,1784,251,948,927,154,0.25851325894797855,1132,72,84,1101,498.3986622222222,1401.15657,3.9625335335689043,1.2377708215547705,6,8,8,5,9,6,10,5,4,7,36,32,68,3,54
BLUE SOCKS,23,221,10.406749465837493,7495,6755,1737,225,920,899,177,0.2571428571428571,1223,78,56,1203,502.8226744444445,1479.75894,3.7002486263287,1.2099418969746525,1,4,4,9,7,7,8,7,9,10,25,41,66,4,54
HOOSIERS,23,190,10.194307721840392,7872,6986,1773,253,999,956,207,0.25379330088748925,1134,68,48,1051,498.8785977777778,1455.7917799999998,3.9593539506172846,1.2837670017636682,7,10,10,10,5,4,6,3,5,2,42,20,62,5,54
MELONHEADS,23,223,10.289136911544391,7395,6580,1661,245,931,907,173,0.25243161094224925,1283,81,22,1261,543.2808322222222,1574.13935,3.8110112938425567,1.2269207716289945,4,5,5,7,3,8,4,8,8,8,24,36,60,6,54
BIG RED MACHINE,23,151,9.688991884513312,7517,6680,1667,260,931,918,114,0.2495508982035928,1168,71,54,1152,505.19753,1462.83678,3.8927891866438356,1.25242875,9,5,7,1,2,5,7,6,6,5,24,29,53,7,54
FREE BIRDS,23,188,9.096872349814806,7284,6446,1629,230,878,874,122,0.252714861929879,1370,85,0,1347,606.9833877777777,1734.1485400000001,3.9874821094890502,1.2658018540145985,2,2,3,3,4,10,1,9,3,4,14,27,41,8,54
ERIE LAKERS,23,168,8.186616671694498,7473,6614,1703,247,939,915,118,0.2574841245842153,1092,63,8,990,497.13324,1388.7761100000002,4.097251978021978,1.2717729945054947,5,7,6,2,8,2,2,1,2,3,28,10,38,9,54
FREE AT LAST,22,151,8.21800043576998,7305,6402,1579,238,911,863,156,0.24664167447672602,1188,67,17,1079,574.81801,1554.7112699999998,4.354681893939394,1.30867952020202,3,3,2,6,1,3,3,4,1,1,15,12,27,10,54
WESTSIDE MARAUDERS,23,213,10.906787889336414,7512,6677,1698,254,946,924,164,0.2543058259697469,1265,79,54,1297,539.8738366666666,1543.073542,3.8409996284584977,1.219820981818182,8,6,7,7,6,9,7,9,6,8,34,39,73,1,55
HOOSIERS,23,190,10.258214202097873,7912,6985,1759,260,1012,963,211,0.2518253400143164,1058,70,33,1053,437.6697655555556,1313.45049,3.723088742911153,1.2414465879017014,9,10,10,10,2,6,6,3,10,6,41,31,72,2,55
BLUE SOCKS,23,221,10.51328427243255,7939,7155,1836,247,967,955,175,0.25660377358490566,1185,74,56,1106,515.5118588888889,1479.96171,3.9152799409282704,1.248912835443038,6,9,9,8,7,7,8,5,5,5,39,30,69,3,55
LOUISVILLE SLUGGERS,23,165,10.640807003412846,7473,6748,1764,248,957,916,175,0.26141078838174275,955,62,99,1033,396.17794444444445,1173.03662,3.7336141361256545,1.2283105968586387,7,8,6,8,10,3,10,1,9,7,39,30,69,3,55
NATIONAL PASTIME,23,190,10.531679428245251,7597,6805,1754,238,930,897,147,0.25775165319617926,1190,75,84,1184,503.72687888888885,1445.4232,3.8096990840336136,1.214641344537815,3,5,4,5,8,8,9,7,8,9,25,41,66,4,55
MELONHEADS,23,223,10.265158373180016,7244,6456,1628,246,915,892,187,0.25216852540272616,1340,86,0,1313,571.4321766666667,1611.4689400000002,3.8379773059701496,1.20258876119403,5,4,3,9,4,10,2,10,7,10,25,39,64,5,55
BIG RED MACHINE,23,151,9.805933944873033,7664,6797,1705,269,953,946,123,0.25084596145358246,1261,75,27,1175,556.4767277777778,1595.0365199999999,3.971681641554322,1.2648981126090404,10,7,8,3,1,8,5,6,4,3,29,26,55,6,55
FREE BIRDS,23,188,9.255879462139951,7341,6523,1646,243,891,904,100,0.2523378813429404,1297,79,27,1280,577.0961088888889,1638.18031,4.0045219583654585,1.2630534387047032,4,1,5,2,5,9,5,8,3,4,17,29,46,7,55
ERIE LAKERS,23,168,8.15078415324186,7153,6373,1655,237,900,880,129,0.2596893142946807,1193,66,16,1054,561.8990477777778,1562.15926,4.2389701844090535,1.309437770326907,2,2,2,4,9,5,3,4,1,1,19,14,33,8,55
FREE AT LAST,22,151,8.16155412107042,7445,6599,1662,228,913,878,148,0.2518563418699803,1117,63,17,1036,514.1487888888889,1461.01392,4.142649149507609,1.3079802327663386,1,3,1,6,3,4,4,2,2,2,14,14,28,9,55
LOUISVILLE SLUGGERS,23,165,10.757992402635885,7835,7025,1847,253,1008,937,196,0.2629181494661922,977,64,63,1005,413.4896255555556,1194.6346299999998,3.8090139508700105,1.2227580655066528,6,10,9,9,10,3,9,3,9,9,44,33,77,1,56
WESTSIDE MARAUDERS,23,213,11.083164369772941,7274,6472,1653,272,928,931,137,0.2554079110012361,1374,86,32,1364,591.9096644444444,1697.1482019999999,3.877137540029112,1.2351879199417757,10,7,7,4,5,10,5,10,6,6,33,37,70,2,56
BLUE SOCKS,23,221,10.469797882727121,7558,6850,1770,215,906,893,174,0.2583941605839416,1231,78,56,1230,509.6902877777778,1488.1925099999999,3.7264115272136475,1.2089297400487407,2,3,3,8,9,7,7,7,10,10,25,41,66,3,56
NATIONAL PASTIME,23,190,10.491572785261784,7661,6892,1771,254,934,934,150,0.2569645966337783,1235,77,52,1192,540.3939733333333,1518.0966999999998,3.938093732793522,1.2292280971659917,7,8,8,6,7,6,6,6,4,8,36,30,66,3,56
HOOSIERS,23,190,10.184485738490244,7802,6899,1728,260,1001,950,216,0.2504710827656182,1204,74,17,1149,523.5738655555556,1537.55861,3.9137581312292364,1.277042034883721,8,9,10,10,3,5,3,5,5,3,40,21,61,4,56
MELONHEADS,23,223,10.16629542366436,7342,6570,1676,244,921,909,165,0.25509893455098936,1273,81,22,1260,547.5015222222222,1566.96358,3.8707884524744696,1.2309219010212098,5,4,4,7,4,8,4,8,7,7,24,34,58,5,56
BIG RED MACHINE,23,151,9.700953151509896,7447,6604,1641,265,922,921,119,0.24848576620230164,1153,72,59,1138,493.41624777777776,1437.7915099999998,3.851471144839549,1.247000442324371,9,5,6,2,2,4,8,4,8,5,24,29,53,6,56
FREE BIRDS,23,188,9.136306930119119,7326,6469,1654,223,897,873,120,0.25568093986705825,1382,83,0,1338,622.3137422222222,1732.76359,4.052694413892909,1.2538086758321274,3,1,2,3,6,9,1,9,3,4,15,26,41,7,56
ERIE LAKERS,23,168,8.029119317540253,7342,6502,1674,254,924,919,105,0.25745924330975084,1126,63,8,1002,522.3300755555556,1475.7951799999996,4.174929555950267,1.3106529129662519,7,6,5,1,8,2,2,2,1,1,27,8,35,8,56
FREE AT LAST,22,151,8.102234769105465,7172,6283,1541,235,899,855,143,0.2452650007957982,968,54,92,892,445.7059455555556,1262.8796,4.143960237603306,1.3046276859504131,4,2,1,5,1,1,10,1,2,2,13,16,29,9,56
LOUISVILLE SLUGGERS,23,165,10.750468283369594,7643,6861,1772,259,962,933,164,0.25827138901034835,1100,70,63,1103,467.97611,1375.01597,3.8288954454545454,1.250014518181818,9,9,8,7,9,6,9,4,8,6,42,33,75,1,57
WESTSIDE MARAUDERS,23,213,10.963604378406886,7365,6555,1673,259,935,922,138,0.25522501906941264,1214,77,70,1249,515.7934855555555,1458.219572,3.823839678747941,1.201169334431631,9,6,7,3,6,8,10,7,9,10,31,44,75,1,57
BLUE SOCKS,23,221,10.62379964320223,7635,6870,1753,229,934,908,201,0.2551673944687045,1229,77,46,1259,505.9243511111112,1500.90379,3.7048976078112292,1.2212398616761595,4,5,4,10,5,8,6,8,10,9,28,41,69,2,57
MELONHEADS,23,223,10.367041549845952,7402,6576,1666,249,948,913,174,0.25334549878345497,1376,87,0,1317,591.6319755555556,1696.94961,3.8696858866279076,1.2332482630813952,7,8,6,8,3,10,4,9,5,8,32,36,68,3,57
NATIONAL PASTIME,23,190,10.422771241561021,7650,6892,1771,254,934,934,155,0.2569645966337783,1219,76,52,1193,542.1669044444444,1512.35459,4.002872961443806,1.24065183757178,8,5,9,6,8,7,7,6,4,7,36,31,67,4,57
HOOSIERS,23,190,10.271642830938251,8060,7165,1797,271,1007,994,195,0.25080251221214234,1150,69,28,1062,491.9293600000001,1473.7673200000002,3.8498819478260877,1.2815368,10,10,10,9,2,5,5,3,7,2,41,22,63,5,57
BIG RED MACHINE,23,151,9.748052493024797,7433,6597,1686,249,940,911,144,0.2555707139608913,1177,70,46,1127,503.9105988888889,1479.6890199999998,3.85318214953271,1.257169940526763,7,7,5,4,7,6,6,5,6,5,30,28,58,6,57
FREE BIRDS,23,188,9.252665007309119,7407,6554,1663,233,903,885,111,0.2537381751602075,1393,85,0,1344,627.9790311111111,1756.09596,4.057294529791816,1.2606575448671933,5,4,2,1,4,9,4,10,3,4,16,30,46,7,57
ERIE LAKERS,23,168,8.053251628290823,7153,6384,1662,236,897,879,126,0.26033834586466165,934,55,62,896,427.3335744444445,1189.6663199999998,4.11777534261242,1.2737326766595287,6,3,1,2,10,3,8,2,2,3,22,18,40,8,57
FREE AT LAST,22,151,8.042625053852676,7732,6809,1686,236,948,897,150,0.24761345278308122,967,57,46,881,454.7465966666667,1250.20456,4.232388179937953,1.2928692450879007,6,8,3,5,1,4,6,1,1,1,23,13,36,9,57
WESTSIDE MARAUDERS,23,213,11.166870521533076,7869,7032,1805,262,974,965,143,0.25668373151308305,1332,83,32,1314,569.0330777777777,1647.525282,3.8448180930930933,1.2368808423423423,8,9,10,4,7,10,7,10,8,6,38,41,79,1,58
LOUISVILLE SLUGGERS,23,165,10.833319722087591,7662,6902,1778,263,972,942,164,0.25760649087221094,1049,64,82,1096,433.48261111111117,1284.63569,3.719107244995234,1.2246288751191612,9,8,8,6,8,4,10,4,10,8,39,36,75,2,58
BLUE SOCKS,23,221,10.474337173960677,7778,7023,1811,239,949,939,171,0.25786700840096827,1210,76,29,1240,523.3097777777779,1469.2707599999999,3.8923867768595044,1.2142733553719007,5,7,7,8,9,7,6,7,7,9,36,36,72,3,58
MELONHEADS,23,223,10.363800904155598,7279,6471,1630,245,920,900,172,0.2518930613506413,1273,81,27,1268,536.5009200000001,1522.8071200000002,3.7930151453260024,1.1962349725058918,6,3,4,9,3,9,4,8,9,10,25,40,65,4,58
HOOSIERS,23,190,10.276451102148204,7891,6958,1760,255,1014,949,206,0.25294624892210404,1162,72,41,1072,518.0910544444445,1476.25932,4.0127534337349395,1.2704469191049912,7,10,9,10,4,5,9,3,3,4,40,24,64,5,58
NATIONAL PASTIME,23,190,10.422438009834774,7671,6893,1764,255,936,935,145,0.2559117945742057,1143,73,82,1115,503.2232122222222,1407.6820399999997,3.962387497812773,1.2315678390201221,7,6,6,5,6,6,10,5,5,7,30,33,63,6,58
BIG RED MACHINE,23,151,9.719596796834962,7433,6574,1646,267,934,924,121,0.25038028597505324,1313,78,27,1180,573.2977911111111,1670.1973600000001,3.9296878293983246,1.2720467326732674,10,5,5,1,2,8,4,6,6,3,23,27,50,7,58
FREE BIRDS,23,188,9.046203714155038,7110,6327,1617,213,858,844,131,0.2555713608345187,1281,81,32,1295,567.8128688888888,1603.73846,3.9893175800156127,1.2519425917252147,2,1,1,3,5,9,7,9,4,5,12,34,46,8,58
ERIE LAKERS,23,168,8.022726032787618,7153,6373,1655,237,900,880,129,0.2596893142946807,1020,60,28,997,459.69690222222226,1326.1535199999998,4.056149137254902,1.3001505098039214,4,2,3,2,10,2,5,2,2,2,21,13,34,9,58
FREE AT LAST,22,151,8.15945400026015,7396,6505,1615,235,923,873,166,0.2482705611068409,1078,61,33,954,489.5649188888889,1414.53496,4.087276688311689,1.312184564007421,3,4,2,7,1,3,8,1,1,1,17,14,31,10,58
WESTSIDE MARAUDERS,23,213,10.910092435890245,7533,6714,1700,260,943,937,154,0.2532022639261245,1297,80,54,1290,555.1914577777777,1592.087792,3.852523608326908,1.2275156453353895,10,8,9,6,5,10,8,9,8,8,38,43,81,1,59
BLUE SOCKS,23,221,10.494326974773413,7782,7011,1799,236,964,936,200,0.25659677649408075,1147,73,40,1192,487.28099000000003,1417.26897,3.823477689625109,1.235631185701831,5,9,8,9,8,6,6,7,10,7,39,36,75,2,59
LOUISVILLE SLUGGERS,23,165,10.631589766958667,7529,6776,1752,259,964,922,160,0.25855962219598583,1206,75,50,1156,514.8075466666667,1512.29798,3.8418473631840797,1.253978424543947,9,9,6,7,9,7,7,5,9,5,40,33,73,3,59
MELONHEADS,23,223,10.265273242253501,7167,6384,1605,256,908,902,167,0.25140977443609025,1278,80,27,1268,547.9246022222222,1529.8999299999998,3.858623959311424,1.1971047965571204,7,6,5,8,2,10,4,8,6,10,28,38,66,4,59
NATIONAL PASTIME,23,190,10.547377921300574,7716,6932,1778,255,943,936,144,0.25649163300634736,1138,72,84,1124,498.96333555555555,1389.21351,3.946107223198594,1.2207500087873462,6,8,8,4,7,5,10,4,3,9,33,31,64,5,59
HOOSIERS,23,190,10.244997335762376,7891,6958,1760,255,1014,949,206,0.25294624892210404,1184,71,32,1077,512.0707444444445,1494.70671,3.8924296452702705,1.2624212077702701,6,10,10,10,4,4,5,2,5,3,40,19,59,6,59
BIG RED MACHINE,23,151,9.730692715395275,7545,6716,1696,258,934,929,122,0.2525312686122692,1250,76,27,1174,543.4849022222222,1600.40931,3.913091296,1.280327448,8,7,7,2,3,8,4,6,4,2,27,24,51,7,59
FREE BIRDS,23,188,9.294624348816082,7505,6645,1692,232,902,888,119,0.254627539503386,1288,79,19,1293,567.6186200000001,1611.89665,3.966279177018634,1.251472554347826,3,5,4,1,6,9,3,10,2,6,19,30,49,8,59
ERIE LAKERS,23,168,8.135508826338128,7185,6386,1654,234,899,876,123,0.2590040714062011,813,50,80,853,348.4400144444445,1020.1389000000001,3.8572695325953266,1.2547833948339486,4,3,3,3,10,3,9,1,7,4,23,24,47,9,59
FREE AT LAST,22,151,8.12013279770243,7319,6474,1626,223,900,864,147,0.2511584800741427,1260,73,0,1104,598.2309211111111,1654.8847599999997,4.273078007936508,1.3134006031746028,2,4,2,5,1,6,2,3,1,1,14,13,27,10,59
WESTSIDE MARAUDERS,23,213,11.140663866346511,7586,6775,1730,271,944,956,138,0.25535055350553504,1317,83,32,1349,567.0875011111111,1621.4453019999999,3.875313219438117,1.2311657570235381,10,7,9,4,6,10,3,10,6,7,36,36,72,1,60
LOUISVILLE SLUGGERS,23,165,10.695365468199403,7450,6707,1746,251,965,922,176,0.2603250335470404,1149,73,50,1154,491.8082988888889,1421.0334899999998,3.8522843255004355,1.236756736292428,7,8,7,8,10,4,8,4,7,6,40,29,69,2,60
HOOSIERS,23,190,10.31802025316665,8103,7193,1812,267,1022,990,206,0.2519115807034617,1032,63,43,1000,431.8406866666667,1288.38962,3.7660525000000007,1.2484395542635658,9,10,10,10,3,3,5,3,10,4,42,25,67,3,60
BLUE SOCKS,23,221,10.284320734220923,7456,6729,1730,226,909,895,180,0.2570961509882598,1184,76,61,1201,500.78256333333337,1437.41375,3.8066242145270275,1.2140318834459458,5,3,2,9,7,6,10,6,9,9,26,40,66,4,60
NATIONAL PASTIME,23,190,10.459977262615203,7527,6782,1757,243,926,913,161,0.25906812149808317,1229,78,52,1203,536.4313777777777,1509.88769,3.928301383238405,1.228549788445891,6,5,5,6,9,8,9,7,3,8,31,35,66,4,60
MELONHEADS,23,223,10.246411782159226,7290,6500,1644,251,922,910,164,0.2529230769230769,1214,75,49,1216,524.6105600000001,1470.28768,3.8892051400329497,1.211110115321252,7,4,4,7,4,5,7,8,5,10,26,35,61,5,60
FREE BIRDS,23,188,9.311711454722131,7344,6491,1643,226,891,867,123,0.25311970420582347,1255,77,46,1260,534.3206433333334,1555.62718,3.831781505976096,1.2395435697211155,5,2,1,3,5,7,6,9,8,5,16,35,51,6,60
BIG RED MACHINE,23,151,9.709467704752107,7461,6623,1663,260,931,926,116,0.2510946700890835,1300,79,27,1176,566.5488855555556,1665.953,3.9222615153846156,1.2815023076923078,8,6,8,2,2,9,2,5,4,3,26,23,49,7,60
ERIE LAKERS,23,168,8.196331143689056,7349,6515,1682,243,926,900,123,0.2581734458940906,1060,62,41,926,483.03762222222224,1391.44739,4.101262830188679,1.3126862169811322,6,5,3,3,8,2,4,1,2,1,25,10,35,8,60
FREE AT LAST,22,151,8.187521004713176,7970,6982,1731,251,984,918,153,0.24792323116585505,1059,59,0,982,512.6964288888889,1382.02637,4.357193446647781,1.3050296222851747,7,9,6,5,1,1,1,2,1,2,28,7,35,8,60
WESTSIDE MARAUDERS,23,213,11.035141337535434,7330,6512,1662,275,937,942,135,0.25522113022113024,1365,84,32,1358,587.7000533333334,1660.290902,3.8749454065934064,1.2163303311355311,10,6,8,5,6,10,5,10,6,9,35,40,75,1,61
HOOSIERS,23,190,10.443318370257296,7903,6999,1738,265,985,965,201,0.24832118874124876,1274,79,2,1182,543.1772811111111,1561.84395,3.8372021428571434,1.2259371664050236,9,9,10,10,1,9,2,6,8,6,39,31,70,2,61
NATIONAL PASTIME,23,190,10.448727531898585,7611,6831,1739,257,932,929,143,0.2545747328356024,1138,73,79,1149,484.94596777777775,1392.7872399999999,3.835249305799649,1.2238903690685412,8,5,7,6,4,6,10,4,9,7,30,36,66,3,61
LOUISVILLE SLUGGERS,23,165,10.747160596116482,7652,6888,1795,251,964,925,169,0.26059814169570267,1134,71,58,1139,487.80202,1436.4835200000002,3.871444603174603,1.2667403174603176,6,8,6,8,10,5,8,3,7,4,38,27,65,4,61
BLUE SOCKS,23,221,10.393325688769846,7563,6803,1739,224,924,896,200,0.25562251947670145,1168,75,61,1217,503.27789,1412.8723599999998,3.877997440068493,1.2096509931506847,3,3,3,9,7,7,9,8,5,10,25,39,64,5,61
MELONHEADS,23,223,10.232469302295797,7353,6562,1664,250,928,919,162,0.25358122523620846,1205,75,44,1206,512.82795,1467.8881000000001,3.8302502489626553,1.218164398340249,5,4,4,7,3,7,6,7,10,8,23,38,61,6,61
BIG RED MACHINE,23,151,9.749456788363936,7510,6681,1703,251,938,921,127,0.2549019607843137,1262,77,27,1156,550.4536099999999,1614.1153999999997,3.9255804199683033,1.2790137876386685,6,7,5,2,5,8,4,5,4,3,25,24,49,7,61
FREE BIRDS,23,188,9.26012059977499,7386,6552,1679,223,906,878,143,0.25625763125763124,1263,77,19,1275,559.9659955555555,1587.8600999999999,3.9902565003958825,1.2572130641330166,2,2,1,6,8,8,3,9,3,5,19,28,47,8,61
FREE AT LAST,22,151,8.209832547583726,8117,7134,1776,256,1006,945,134,0.24894869638351555,941,54,27,833,435.9999022222222,1229.4346500000001,4.1700309458023375,1.3065192879914986,7,10,9,4,2,3,4,1,1,2,32,11,43,9,61
ERIE LAKERS,23,168,8.170664491017767,7153,6373,1655,237,900,880,129,0.2596893142946807,1049,60,52,952,483.01389777777786,1379.9352499999998,4.144065853193518,1.3154768827454717,4,1,2,3,9,4,7,2,2,1,19,16,35,10,61
WESTSIDE MARAUDERS,23,213,10.785818832152724,7407,6605,1680,261,930,932,133,0.2543527630582892,1333,83,32,1365,572.3824322222222,1611.276652,3.864547554388597,1.20875967891973,9,6,7,4,6,9,6,10,6,10,32,41,73,1,62
LOUISVILLE SLUGGERS,23,165,10.71363177639624,7990,7163,1854,275,1024,973,164,0.2588300991204803,1005,60,65,1032,435.07838777777783,1258.9495299999999,3.896224368159204,1.2526860995024873,10,10,10,7,9,3,8,2,5,6,46,24,70,2,62
NATIONAL PASTIME,23,190,10.491486097172329,7601,6801,1744,244,930,901,138,0.2564328775180121,1203,76,84,1172,509.76136888888885,1458.6007100000002,3.813676076475478,1.2124694181213633,5,6,4,5,7,8,10,6,9,9,27,42,69,3,62
HOOSIERS,23,190,10.303289107893752,7806,6903,1739,249,991,943,225,0.25191945530928583,1136,71,27,1115,475.55582777777784,1433.3563399999998,3.7676077904929586,1.2617573415492955,6,9,9,10,3,5,5,4,10,4,37,28,65,4,62
MELONHEADS,23,223,10.315969739152068,7288,6488,1631,255,923,909,166,0.25138717632552404,1307,83,27,1256,556.2457266666667,1606.3337999999999,3.830307222647284,1.2290235654169854,7,5,5,8,2,9,5,8,8,8,27,38,65,4,62
BLUE SOCKS,23,221,10.465795049140112,7718,6946,1789,228,946,921,203,0.2575583069392456,1125,69,73,1126,481.4803033333334,1390.1823900000002,3.8518424266666673,1.23571768,1,8,6,9,8,4,9,5,7,7,32,32,64,5,62
BIG RED MACHINE,23,151,9.764683186870803,7668,6846,1732,257,939,940,129,0.2529944493134677,1232,74,27,1187,536.8297244444444,1555.0362599999999,3.9216457142857144,1.2622047564935064,8,7,8,3,4,7,5,7,4,3,30,26,56,6,62
