team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
FREE BIRDS,23,245,9.225018051647995,7222,6410,1610,235,871,874,146,0.25117004680187205,1376,84,0,1353,619.6619400000002,1726.31195,4.053021409883722,1.2545871729651163,3,2,2,6,3,10,2,10,3,5,16,30,46,8,37
ERIE LAKERS,23,192,8.098326871288188,7359,6550,1706,247,920,918,115,0.26045801526717555,1027,59,29,947,474.6729355555555,1346.25179,4.159743349561831,1.3108586075949367,6,6,5,2,10,2,5,2,1,1,29,11,40,9,37
FREE AT LAST,23,241,8.277450632751483,7466,6613,1664,231,911,886,135,0.2516255859670346,1179,74,14,1112,524.4505266666667,1497.3308000000002,4.003439134860051,1.2700006785411366,2,5,3,3,4,6,3,5,4,4,17,22,39,10,37
WESTSIDE MARAUDERS,23,268,10.978850774387569,7274,6478,1661,267,931,926,135,0.2564062982401976,1305,83,43,1320,558.9758566666667,1581.3669560000003,3.8550059080459773,1.211775445210728,10,4,7,3,7,10,7,10,7,9,31,43,74,1,38
LOUISVILLE SLUGGERS,23,209,10.63448397374875,7788,6997,1806,261,988,944,173,0.25811061883664427,1012,66,76,1043,432.4420566666667,1258.8303099999998,3.845828567193676,1.2439034683794465,8,9,9,8,9,3,9,2,8,6,43,28,71,2,38
BLUE SOCKS,23,257,10.35678484168552,7649,6878,1757,229,943,904,190,0.25545216632742074,1079,69,88,1093,454.9439911111112,1293.8492999999999,3.794713549582948,1.1991189063948098,2,6,4,9,6,4,10,5,9,10,27,38,65,3,38
NATIONAL PASTIME,23,264,10.357761794007555,7447,6667,1720,240,918,880,137,0.25798710064496777,1277,82,52,1273,534.3249866666666,1560.82431,3.765798653093187,1.2222586609240407,4,3,2,5,8,9,8,8,10,8,22,43,65,3,38
HOOSIERS,23,231,10.26512693069565,8056,7158,1805,263,1015,987,220,0.2521654093322157,1210,71,22,1086,549.9345788888888,1557.8029000000001,4.0904224876033055,1.2874404132231405,9,10,10,10,3,5,3,4,1,2,42,15,57,4,38
BIG RED MACHINE,23,207,9.8357078015041,7559,6704,1691,261,951,936,136,0.25223747016706444,1268,75,27,1196,551.48827000000006,1617.3622200000002,3.91434891955836,1.2755222555205048,8,7,8,4,4,6,4,6,5,4,31,25,56,5,38
MELONHEADS,23,220,9.713806693797972,7198,6444,1636,243,902,900,162,0.2538795779019243,1308,81,0,1287,564.8101033333335,1612.33222,3.8863080504587164,1.2326698929663609,6,2,3,7,5,8,2,9,6,7,23,32,55,6,38
ERIE LAKERS,23,194,8.107531903593943,7436,6582,1708,249,936,923,114,0.2594955940443634,966,57,42,879,433.59391,1269.9085,4.039694813664596,1.3146050724637681,7,5,6,1,10,1,6,1,3,1,29,12,41,7,38
FREE BIRDS,23,249,9.20615804393277,7222,6410,1610,235,871,874,146,0.25117004680187205,1308,79,27,1263,582.182358888889,1640.30186,4.005841918960246,1.2540534097859328,3,1,1,6,2,7,4,7,4,5,13,27,40,8,38
FREE AT LAST,23,242,8.383391555595656,7767,6837,1710,242,957,913,129,0.25010969723562965,1101,64,36,1055,500.0253811111112,1408.65527,4.087400935513171,1.2794325794732062,5,8,5,2,1,2,5,3,2,3,21,15,36,9,38
BLUE SOCKS,23,254,10.31011245930722,7488,6733,1708,236,935,900,196,0.25367592455072036,1086,70,80,1160,451.2811644444445,1309.2366700000002,3.739899152854513,1.2055586279926338,3,6,5,9,5,6,9,6,10,10,28,41,69,1,39
LOUISVILLE SLUGGERS,23,211,10.590241186657124,7499,6752,1786,238,962,901,182,0.26451421800947866,1000,63,107,999,425.17728,1245.90718,3.8265955199999997,1.24590718,4,9,6,8,10,3,10,3,7,6,37,29,66,2,39
HOOSIERS,23,239,10.455117310327465,7884,7020,1764,265,996,972,235,0.2512820512820513,1249,75,2,1134,544.4865355555556,1575.4816,3.9234418094475587,1.261394395516413,9,10,10,10,4,7,2,5,4,4,43,22,65,3,39
WESTSIDE MARAUDERS,22,270,10.99977787879936,7085,6367,1643,240,897,878,152,0.2580493167896969,1316,85,32,1377,557.93746,1598.6444660000002,3.8156817173252278,1.2147754300911855,5,1,2,5,7,10,5,10,9,9,20,43,63,4,39
NATIONAL PASTIME,23,264,10.323649574272553,7282,6521,1688,231,903,881,163,0.2588560036804171,1271,81,52,1251,539.53284,1550.0950200000002,3.820452840283241,1.2195869551534226,2,2,3,7,8,9,7,8,8,8,22,40,62,5,39
BIG RED MACHINE,23,197,9.724714935900652,7671,6803,1688,275,958,945,113,0.24812582684109952,1250,76,27,1174,543.4473277777778,1600.33261,3.9128207600000002,1.2802660879999999,10,8,9,3,2,8,4,7,5,2,32,26,58,6,39
MELONHEADS,23,221,9.62387575110379,7315,6464,1623,245,923,895,154,0.2510829207920792,1109,69,60,1114,475.87704555555564,1363.4226800000001,3.861941758340848,1.229416302975654,6,4,4,6,3,5,8,4,6,7,23,30,53,7,39
ERIE LAKERS,23,194,8.337848031106116,7487,6638,1729,261,944,943,112,0.26047002109068995,1146,64,12,967,552.1236033333333,1532.5588400000001,4.3360492408376965,1.3373113787085515,8,7,8,2,9,4,3,1,1,1,34,10,44,8,39
FREE BIRDS,23,248,9.21376372934784,7561,6722,1734,225,904,895,112,0.2579589407914311,1337,81,0,1321,603.1431833333334,1669.8478899999998,4.060051346297682,1.2489513014210918,1,3,4,2,6,9,1,9,2,5,16,26,42,9,39
FREE AT LAST,23,235,8.03406329956859,7641,6721,1642,251,927,910,126,0.24430888260675496,1070,63,41,998,469.71505333333334,1355.70689,3.950874280373832,1.267015785046729,7,5,7,4,1,3,6,2,3,3,24,17,41,10,39
WESTSIDE MARAUDERS,23,262,11.09475902744416,7617,6793,1739,258,961,941,159,0.25599882231709115,1278,80,54,1301,546.5629688888889,1577.2790560000003,3.8490349921752744,1.2341776651017218,8,8,9,6,7,9,8,10,8,9,38,44,82,1,40
HOOSIERS,23,238,10.231656187071609,7919,7030,1759,270,999,984,208,0.25021337126600285,1122,69,27,1065,472.9112944444445,1402.04862,3.7934061051693404,1.2495977005347594,10,10,10,10,2,6,4,3,9,6,42,28,70,2,40
NATIONAL PASTIME,23,253,10.426373375513542,7702,6932,1767,257,932,939,149,0.25490478938257355,1203,78,52,1210,523.6254522222223,1492.40583,3.9173973981712393,1.2405700997506233,7,5,8,5,6,7,7,7,6,7,31,34,65,3,40
LOUISVILLE SLUGGERS,23,213,10.63778147241972,7547,6783,1776,243,982,921,197,0.2618310482087572,1106,66,66,1074,494.55332999999996,1398.8019199999999,4.024394186256781,1.2647395298372512,5,9,6,9,10,5,9,4,3,3,39,24,63,4,40
MELONHEADS,23,218,9.821611685307689,7213,6433,1619,254,914,905,168,0.25167107103995023,1355,81,0,1263,589.2213155555556,1674.10199,3.913647114391144,1.235499623616236,6,4,5,8,4,10,2,8,7,8,27,35,62,5,40
BLUE SOCKS,20,260,10.108678141211723,6891,6188,1593,213,856,825,163,0.25743374272786035,1005,65,88,1077,404.0704522222223,1175.05999,3.61854136318408,1.1692139203980099,2,1,1,7,8,4,10,5,10,10,19,39,58,6,40
BIG RED MACHINE,23,198,9.727392884840173,7531,6667,1675,267,947,932,118,0.25123743812809357,1314,79,27,1176,574.5232055555556,1680.6686300000001,3.9350904490106546,1.2790476636225268,9,6,7,1,3,8,4,6,5,2,26,25,51,7,40
FREE BIRDS,23,251,9.259981978184095,7589,6730,1714,230,911,886,130,0.25468053491827636,1280,78,19,1269,567.9592411111112,1615.43833,3.993463414062501,1.2620611953125,3,3,2,3,5,7,3,9,4,4,16,27,43,8,40
FREE AT LAST,23,241,8.347176235295072,7711,6780,1685,239,950,897,136,0.2485250737463127,1067,63,46,1035,482.32942555555564,1335.5168899999999,4.068383158388005,1.2516559418931583,4,7,3,4,1,3,6,2,2,5,19,18,37,9,40
ERIE LAKERS,23,197,8.055189665555895,7240,6440,1681,243,910,903,120,0.2610248447204969,970,60,34,931,443.66722777777784,1259.40881,4.116500051546392,1.2983595979381441,5,2,4,2,9,2,5,1,1,1,22,10,32,10,40
WESTSIDE MARAUDERS,23,267,11.128690864111006,7687,6878,1779,258,966,939,146,0.2586507705728409,1278,80,54,1291,546.7965988888889,1579.1666560000003,3.850680273865415,1.235654660406886,6,9,7,6,8,9,8,9,8,8,36,42,78,1,41
HOOSIERS,23,228,10.154808430309426,7895,6974,1748,260,1011,961,203,0.25064525379982794,1158,72,30,1078,498.89199666666667,1465.7428800000002,3.8773989378238345,1.26575378238342,8,10,10,10,4,5,5,3,7,4,42,24,66,2,41
LOUISVILLE SLUGGERS,23,218,10.537127351512757,7494,6761,1804,239,962,906,170,0.2668244342552877,1146,74,36,1187,496.99395555555554,1430.8568099999998,3.903093891797557,1.2485661518324604,4,8,4,8,10,6,6,6,5,6,34,29,63,3,41
BLUE SOCKS,20,260,10.102869744605938,6394,5757,1477,202,797,771,161,0.2565572346708355,1157,75,88,1212,470.05851000000007,1371.5841699999999,3.6564620484010377,1.1854660069144338,1,1,1,7,7,7,10,8,10,10,17,45,62,4,41
NATIONAL PASTIME,23,238,10.295535095803567,7559,6800,1711,269,920,952,141,0.25161764705882356,1238,76,52,1180,549.2860511111112,1540.9724500000002,3.99319423263328,1.2447273424878837,10,3,9,4,5,8,7,5,4,7,31,31,62,4,41
MELONHEADS,23,221,9.876180188636656,7517,6660,1663,249,943,912,197,0.2496996996996997,1212,74,28,1189,523.1016811111111,1494.64578,3.8844184240924093,1.233206089108911,5,6,5,9,2,6,4,7,6,9,27,32,59,5,41
BIG RED MACHINE,23,210,9.73655356156025,7517,6664,1669,266,939,931,107,0.2504501800720288,1106,65,73,1085,471.8561311111112,1381.86814,3.839697269439422,1.24942869801085,9,5,6,2,3,4,9,4,9,5,25,31,56,6,41
FREE BIRDS,23,243,9.17799244852477,7187,6384,1632,220,880,860,144,0.2556390977443609,1392,86,0,1334,621.6901288888889,1763.8262599999998,4.019548247126437,1.2671165660919539,2,2,2,5,6,10,2,10,3,3,17,28,45,7,41
ERIE LAKERS,23,203,8.318180035226913,7421,6595,1719,259,933,943,112,0.26065200909780134,996,60,36,882,462.9494944444445,1313.09384,4.183278564257028,1.318367309236948,7,4,8,3,9,3,6,1,1,1,31,12,43,8,41
FREE AT LAST,23,243,8.320266746242245,7757,6821,1694,234,948,895,161,0.24835068171822314,1151,65,16,1057,521.0969455555556,1459.4768599999998,4.074606872284971,1.2680076976542136,3,7,3,7,1,4,3,2,2,2,21,13,34,9,41
WESTSIDE MARAUDERS,23,264,11.0773725287917,7575,6804,1779,248,953,931,151,0.26146384479717816,1353,84,32,1353,585.01247,1671.4437260000002,3.891435498891352,1.2353612165558021,5,8,6,6,10,10,6,10,7,8,35,41,76,1,42
LOUISVILLE SLUGGERS,23,210,10.596133240718817,7284,6560,1712,249,951,907,182,0.26097560975609757,1047,68,77,1105,440.7952622222223,1299.17118,3.7890710219675268,1.2408511747851003,6,7,4,9,9,5,9,4,8,6,35,32,67,2,42
NATIONAL PASTIME,23,254,10.483066921228465,7643,6898,1785,251,942,933,158,0.258770658161786,1200,75,52,1158,527.3218355555556,1487.5907699999998,3.954913766666667,1.2396589749999998,7,5,8,7,7,7,8,6,4,7,34,32,66,3,42
MELONHEADS,23,221,9.838371727107246,7566,6714,1683,253,949,920,161,0.25067024128686327,1299,80,11,1201,561.8971466666667,1596.7631000000001,3.893051824480369,1.2292248652809854,8,6,5,8,4,9,2,8,6,9,31,34,65,4,42
HOOSIERS,23,230,10.10092432945427,7694,6807,1705,248,975,932,214,0.25047744968414865,1009,62,90,963,419.62129888888893,1270.59396,3.7429055401387514,1.259260614469772,5,9,7,10,3,3,10,1,9,5,34,28,62,5,42
BLUE SOCKS,20,260,10.036768033855521,6954,6266,1602,222,855,846,161,0.2556654963293967,1064,69,48,1143,425.71295777777783,1247.3443699999998,3.6009554699248123,1.1723161372180448,4,2,2,8,6,6,7,5,10,10,22,38,60,6,42
BIG RED MACHINE,23,205,9.794087438987495,7587,6710,1674,271,951,943,118,0.24947839046199702,1267,77,27,1199,555.5425322222222,1597.80052,3.946237403314917,1.2610895974743488,10,7,9,3,2,8,4,7,5,3,31,27,58,7,42
FREE BIRDS,23,242,9.09195823966541,7187,6376,1621,214,862,847,146,0.2542346298619824,1299,80,32,1300,576.015148888889,1636.16958,3.9908670823710555,1.2595608775981524,3,3,3,4,5,9,6,9,3,4,18,31,49,8,42
FREE AT LAST,23,246,8.349537154132573,7991,6999,1728,251,980,920,148,0.24689241320188599,1093,63,30,1010,503.30372000000006,1411.36265,4.144312424519671,1.291274153705398,7,10,5,5,1,4,5,3,2,2,28,16,44,9,42
ERIE LAKERS,23,199,8.307584612954592,7416,6589,1708,261,936,946,112,0.25921991197450295,1069,61,14,969,504.20154111111106,1392.4902100000002,4.244914752104771,1.3026101122544436,9,4,10,2,8,2,3,2,1,1,33,9,42,10,42
WESTSIDE MARAUDERS,23,264,11.010591995412366,7386,6633,1709,250,933,911,146,0.25765113824815317,1332,85,32,1386,570.95782,1624.792466,3.8578231081081076,1.2198141636636637,7,5,6,6,8,10,6,10,7,9,32,42,74,1,43
