team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
MELONHEADS,23,237,9.936503462984291,7279,6470,1630,251,912,899,178,0.25193199381761977,1342,83,0,1304,565.1877722222223,1673.4592200000002,3.7903799925484356,1.2469889865871835,5,4,3,7,4,9,3,9,10,7,23,38,61,4,12
HOOSIERS,23,240,10.188235783283616,7792,6909,1734,254,990,950,217,0.25097698653929656,1154,71,38,1028,504.31309,1450.40915,3.933117686308492,1.2568536828422876,6,10,10,10,3,4,5,3,4,5,39,21,60,5,12
BIG RED MACHINE,23,198,9.63648286511596,7385,6553,1629,261,920,914,115,0.2485884327788799,1222,73,59,1136,533.4222855555556,1542.1632000000002,3.928642037643208,1.2619993453355156,8,5,5,2,1,6,9,6,5,3,21,29,50,6,12
FREE BIRDS,23,245,9.321475262029004,7459,6608,1690,227,904,877,121,0.2557506053268765,1354,85,0,1355,605.2704955555556,1702.17483,4.02321599704579,1.2571453692762184,3,2,2,3,7,10,3,10,3,4,17,30,47,7,12
ERIE LAKERS,23,198,8.016426484271882,7202,6415,1670,244,908,901,121,0.2603273577552611,1010,57,36,941,464.43893333333335,1313.6472299999998,4.138564752475247,1.300640821782178,4,3,4,3,9,1,4,1,1,1,23,8,31,8,12
FREE AT LAST,22,229,8.12740707929368,7375,6521,1636,227,898,875,132,0.2508817666002147,1016,59,47,991,465.04443666666674,1301.4015,4.11948812007874,1.2809069881889763,3,1,1,5,2,2,6,2,2,2,12,14,26,9,12
LOUISVILLE SLUGGERS,23,220,10.599382365347513,7552,6789,1757,253,966,931,170,0.2588010016202681,919,59,106,977,381.4307444444445,1113.65673,3.735447986942329,1.2118136343852013,7,8,7,6,8,3,10,1,10,10,36,34,70,1,13
BLUE SOCKS,23,248,10.355152780280944,7662,6896,1758,233,941,903,184,0.2549303944315545,1145,78,61,1198,477.9033666666667,1391.46316,3.756445676855896,1.2152516681222707,4,6,3,9,5,9,8,8,8,9,27,42,69,2,13
HOOSIERS,23,235,10.20677226592489,7795,6894,1725,256,993,946,220,0.25021758050478676,1177,76,14,1148,491.06252777777775,1476.3867,3.7549386151231947,1.2543642310960068,9,10,10,10,2,7,2,5,9,3,41,26,67,3,13
WESTSIDE MARAUDERS,21,270,11.025425539642736,7309,6570,1705,242,925,904,171,0.2595129375951294,1195,76,32,1199,503.39798777777776,1455.438376,3.7912819163179914,1.2179400635983264,5,4,4,7,9,7,6,9,7,8,29,37,66,4,13
MELONHEADS,23,235,10.043387229668268,7734,6843,1723,250,971,930,176,0.2517901505187783,1286,77,22,1180,563.7859611111111,1606.07564,3.9456249222395017,1.2488924105754278,6,9,6,8,3,8,4,7,4,6,32,29,61,5,13
NATIONAL PASTIME,23,254,10.4677381504742,7622,6869,1764,255,935,935,150,0.2568059397292182,1151,71,79,1118,509.3167477777778,1421.79405,3.9824941181581233,1.2352685056472632,8,5,8,5,6,5,9,4,3,7,32,28,60,6,13
BIG RED MACHINE,23,213,9.774944310165795,7615,6737,1699,267,958,939,120,0.25218940181089505,1258,74,27,1169,550.3126166666667,1575.52024,3.9370536963434026,1.252400826709062,10,7,9,2,4,6,5,6,5,4,32,26,58,7,13
FREE BIRDS,23,252,9.186582747956269,7180,6399,1647,217,859,864,102,0.25738396624472576,1435,87,0,1408,625.2119222222223,1795.6709,3.9211897560975615,1.251338606271777,3,1,2,1,7,10,1,10,6,5,14,32,46,8,13
ERIE LAKERS,23,202,8.182734025923125,7244,6449,1678,250,916,909,121,0.26019537912854707,1126,65,20,999,542.6358777777778,1496.2996699999999,4.337231705150977,1.3288629396092362,6,3,5,3,10,4,3,2,1,1,27,11,38,9,13
FREE AT LAST,22,222,7.918165881538086,7242,6341,1554,242,891,864,130,0.24507175524365243,1036,58,52,1008,464.72681777777785,1324.8653000000002,4.037202084942086,1.27882750965251,5,2,2,4,1,2,7,3,2,2,14,16,30,10,13
WESTSIDE MARAUDERS,23,267,11.155618781344813,7421,6607,1695,272,949,942,148,0.2565460874829726,1366,85,32,1369,592.5245988888888,1676.909466,3.9038956002928256,1.227605758418741,10,7,9,5,7,10,5,10,6,9,38,40,78,1,14
LOUISVILLE SLUGGERS,23,217,10.701617265396324,7851,7068,1844,260,1008,956,168,0.26089417091114886,1044,66,52,1065,446.3458533333333,1296.8711999999998,3.8478090804597698,1.242213793103448,7,10,10,7,10,3,9,3,8,6,44,29,73,2,14
BLUE SOCKS,23,260,10.559301521802135,7778,7043,1814,232,944,924,170,0.257560698565952,1283,81,29,1294,538.2986355555556,1539.85258,3.776062135619642,1.2001968667186282,4,5,5,8,8,9,3,9,9,10,30,40,70,3,14
NATIONAL PASTIME,23,262,10.543352379406835,7706,6907,1767,262,948,934,136,0.2558274214564934,1162,74,84,1120,507.9039877777778,1428.91257,3.9338518846815838,1.2297010068846816,9,6,7,4,6,5,10,5,5,8,32,33,65,4,14
HOOSIERS,23,245,10.119079425115,7654,6757,1695,248,977,925,207,0.25085096936510287,1171,75,27,1115,486.2209755555556,1468.3806399999999,3.7369673612297185,1.2539544321093081,5,9,6,10,2,6,2,4,10,5,32,27,59,5,14
MELONHEADS,23,241,9.955686519819084,7395,6535,1645,249,936,907,171,0.25172149961744456,1208,73,49,1167,517.1209011111112,1486.27139,3.8527219453642387,1.2303571109271525,6,4,3,9,4,4,8,7,7,7,26,33,59,5,14
BIG RED MACHINE,23,206,9.793785741172153,7559,6704,1691,261,951,937,136,0.25223747016706444,1283,77,27,1165,561.8530044444444,1639.3655100000003,3.9412915354637565,1.2777595557287609,8,8,8,4,5,7,2,6,4,3,33,22,55,6,14
FREE BIRDS,23,238,9.118987848550843,7382,6576,1655,227,865,880,133,0.2516727493917275,1288,80,30,1282,571.52236,1635.9737100000002,3.9935568633540375,1.2701659239130436,3,1,2,3,3,8,4,8,3,4,12,27,39,7,14
ERIE LAKERS,23,196,8.093432888882626,7359,6539,1699,248,924,917,118,0.2598256614161187,984,57,47,882,464.9655211111111,1280.0298400000001,4.252733424796748,1.3008433333333336,5,3,4,2,9,1,7,1,1,1,23,11,34,8,14
FREE AT LAST,22,226,8.036847895637456,7214,6353,1580,226,900,855,151,0.2487014009129545,1063,60,36,1048,484.18939000000006,1372.9165,4.099439802445908,1.291548918156162,2,2,1,6,1,2,6,2,2,2,12,14,26,9,14
LOUISVILLE SLUGGERS,23,215,10.630567475883138,7543,6806,1781,247,955,917,168,0.2616808698207464,815,52,145,893,332.5587211111111,976.3649399999999,3.672427595092024,1.1979937914110428,6,9,6,8,10,2,10,1,10,9,39,32,71,1,15
WESTSIDE MARAUDERS,22,270,10.963265856670414,7134,6426,1678,236,903,884,156,0.26112667289137875,1276,82,43,1316,536.3273688888888,1556.782206,3.7828732915360495,1.2200487507836992,5,3,4,6,9,9,7,9,8,7,27,40,67,2,15
NATIONAL PASTIME,23,258,10.426893399568929,7577,6799,1738,257,931,931,144,0.2556258273275482,1211,78,52,1226,525.4288366666667,1497.9676000000002,3.904921164327003,1.2369674649050373,8,6,8,4,6,6,8,7,5,6,32,32,64,3,15
HOOSIERS,23,236,10.238164503271394,8077,7164,1799,267,1022,991,207,0.25111669458403124,1236,72,16,1064,539.1828288888889,1595.68084,3.926088559870551,1.2910039158576052,10,10,10,10,4,5,4,3,4,2,44,18,62,4,15
MELONHEADS,23,240,9.865771020864877,7384,6544,1641,250,930,907,175,0.2507640586797066,1192,72,41,1187,507.7805355555555,1450.0184000000002,3.8339134395973153,1.216458389261745,7,5,5,9,3,5,6,6,7,8,29,32,61,5,15
BLUE SOCKS,21,260,10.2268266928249,6772,6091,1556,214,842,817,167,0.255458873748153,1217,81,61,1265,501.7985122222223,1434.47931,3.710917510271159,1.1787011585866884,2,1,1,7,5,8,9,8,9,10,16,44,60,6,15
BIG RED MACHINE,23,189,9.701403369339113,7517,6687,1659,267,935,927,110,0.2480933153880664,1310,79,27,1184,568.3729555555556,1689.0459300000002,3.904852366412214,1.2893480381679392,10,7,7,1,2,7,5,5,6,3,27,26,53,7,15
FREE BIRDS,23,243,9.157924264876177,7417,6577,1685,219,886,876,138,0.2561958339668542,1367,83,0,1327,616.1056533333335,1726.7342800000001,4.056291792245795,1.2631560204828092,3,2,3,3,7,10,2,10,3,5,18,30,48,8,15
ERIE LAKERS,23,200,8.380274962162177,7506,6640,1729,261,949,943,112,0.2603915662650602,1103,63,12,979,528.8700788888889,1463.2788300000002,4.315349691749773,1.3266353853127835,9,8,9,2,8,3,3,2,1,1,36,10,46,9,15
FREE AT LAST,22,227,8.016880132166209,7221,6320,1567,228,912,844,152,0.24794303797468353,1125,66,16,1066,514.5197366666666,1435.13107,4.116157893333334,1.2756720622222222,4,4,2,5,1,4,4,4,2,4,16,18,34,10,15
LOUISVILLE SLUGGERS,23,220,10.677034384450488,7571,6800,1767,252,975,922,178,0.25985294117647056,992,67,82,1054,411.9780077777778,1209.68571,3.7377036995967745,1.2194412399193548,8,9,8,8,9,5,9,3,10,9,42,36,78,1,16
BLUE SOCKS,23,248,10.271713033255978,7620,6853,1763,232,956,915,193,0.257259594338246,1032,67,89,1067,443.53445777777785,1242.05373,3.8680330620155043,1.2035404360465116,3,8,6,9,7,5,10,4,7,10,33,36,69,2,16
WESTSIDE MARAUDERS,22,270,11.067374253825536,7225,6491,1681,251,917,912,151,0.2589739639500847,1350,84,32,1301,580.0848288888889,1654.2585660000002,3.8672321925925925,1.2253767155555557,7,4,5,5,8,10,5,9,8,7,29,39,68,3,16
HOOSIERS,23,230,10.250789825991374,7973,7080,1783,265,1006,980,206,0.2518361581920904,1124,68,39,1035,485.7810555555555,1431.1108,3.889705960854092,1.2732302491103202,9,10,10,10,3,6,6,2,5,4,42,23,65,4,16
NATIONAL PASTIME,23,265,10.364570348367996,7541,6739,1719,249,924,898,126,0.25508235643270516,1277,82,52,1273,534.3303900000001,1560.84525,3.765836734534065,1.2222750587314017,6,5,3,3,6,9,8,8,9,8,23,42,65,4,16
MELONHEADS,23,237,9.949360813622587,7472,6609,1672,249,947,919,168,0.2529883492207596,1262,76,17,1245,545.3772666666666,1555.78864,3.8893782884310615,1.2327960697305864,6,7,7,7,4,8,3,7,6,6,31,30,61,5,16
BIG RED MACHINE,23,197,9.748476774458169,7621,6770,1681,268,945,941,127,0.248301329394387,1293,76,27,1186,565.4617511111111,1650.1649700000003,3.935928662026295,1.276229675174014,10,6,9,4,2,8,4,6,4,3,31,25,56,6,16
FREE BIRDS,23,254,9.279681077282225,7428,6612,1681,233,887,889,122,0.2542347247428917,1327,82,0,1356,592.14309,1659.40271,4.016042057272042,1.2504918688771667,4,2,2,2,5,9,2,10,3,5,15,29,44,7,16
ERIE LAKERS,23,213,8.15625342755375,7262,6465,1697,239,911,900,112,0.26249033255993814,988,56,43,922,452.83789999999993,1281.7714700000001,4.125041599190283,1.2973395445344131,5,3,4,1,10,4,7,1,2,2,23,16,39,8,16
FREE AT LAST,22,216,7.929731814763994,7081,6218,1530,224,871,831,155,0.24605982631071083,1207,70,32,1068,559.41648,1580.40156,4.171291068765534,1.3093633471416737,2,1,1,6,1,7,5,5,1,1,11,19,30,9,16
WESTSIDE MARAUDERS,23,266,11.05970586943738,7407,6616,1689,254,943,920,177,0.2552902055622733,1369,85,32,1378,586.392871111111,1674.8938360000002,3.855029831994156,1.2234432695398103,8,7,7,6,6,10,7,10,9,8,34,44,78,1,17
BLUE SOCKS,23,239,10.429047894926647,7936,7142,1823,247,971,948,180,0.25525063007560905,1213,77,29,1227,531.6612244444445,1487.40249,3.9447246661170654,1.2262180461665293,6,8,9,7,5,8,6,7,4,7,35,32,67,2,17
LOUISVILLE SLUGGERS,23,214,10.632103172229376,7459,6682,1741,252,981,914,185,0.26055073331337925,978,61,115,969,426.1085744444444,1227.91327,3.9212445501022493,1.2555350408997956,7,9,5,9,10,3,10,2,6,6,40,27,67,2,17
